,input,A,B,B2,B3
1332,그는 대머리가 되었다,그를 위로하고 안심시켜주다,그는 놀리거나 비웃거나 동정했다,그를 위해 모자를 선물한다,놀라워했다
1333,그는 유모차에서 장난감을 던졌다,그를 멈추고 장난감을 주워달라고 요청하다,놀라워했다,그를 말리고 장난감을 주워준다,놀라워 했는
1334,그는 교통사고를 당했다,긴급한 도움을 주고 응급처치를 시도하다,놀라거나 걱정했다,응급 상황을 처리하기 위해 구조대나 응급 서비스를 호출한다,놀랐다
1335,그는 팔굽혀펴기를 했다,그를 격려하거나 박수를 치다,그의 근육을 감탄했다,팔굽혀펴기를 도와준다,놀랐다
1336,그는 친구를 만났다,인사를 하거나 대화를 나누는 등 친근하게 반응하다,기뻐했다,그들은 함께 식사를 하고 좋은 대화를 나누었다,놀랐다
1337,그는 풍선을 받았다,박수를 치거나 축하의 인사를 하다,환호를,풍선을 불어서 팽팽하게 만들고 그에게 건네준다,놀라워했어
1338,그는 팁을 남겼다,감사의 표시로 손을 흔들거나 고개를 숙이다,감사를 했다,그 팁에 대해 감사의 표시를 했다,놀랐다
1339,그는 손톱을 물어뜯었다,그의 걱정을 표현하거나 안도시켜주다,걱정했다,그를 달래거나 안심시키려고 했다,의심스러워했다
1340,그는 다리를 흔들었다,그의 안전을 위해 주변 환경을 살펴보고 도와주다,그의 행동에 궁금해했다,그의 주의를 끌기 위해 그에게 말을 걸었다,의아해했는
1341,그는 반려동물을 입양했다,축하하고 반려동물을 환영하다,반가워했다,반려동물을 돌보고 도와준다,놀라워했다
1342,그는 빠르게 발길질했다,그를 지나치며 피하거나 주의 깊게 지켜보다,놀라워했다,그의 빠른 걸음에 맞춰서 뛰어간다,놀라워했어
1343,그는 네가 편지를 보내줘서 고마워했다,그의 기쁨에 공감하고 축하해주다,너를 칭찬했다,그의 감사를 표현하기 위해 네가 한 것을 모두에게 알린다,기뻐했어
1344,그는 순간을 몇 시간처럼 느꼈다,그 주변 사람들은 그의 기분을 이해하고 위로해 주다,놀라워했다,그의 느낌을 이해하고 그에게 시간을 준다,놀랐다
1345,그는 어쨌든 하나를 구입했다,그에게 축하를 표현하다,놀랐다,그의 선택을 칭찬하거나 비판한다,의심스럽게 생각했다
1346,그는 전공을 바꿨다,축하하고 응원하다,놀라워했다,그의 결정을 응원하고 새로운 전공에 대해 호기심을 갖다,놀랐다
1347,그는 버스를 놓쳤다,그를 위로하거나 다음 버스가 언제 오는지 알려주다,그는 실망했다,택시를 타거나 다음 버스를 기다린다,놀랐다
1348,그는 아무것도 걱정하지 않았다,그 주변 사람들은 그의 무관심에 당황하다,그는 무모하다고,그의 무관심에 화가 났다,놀랐다
1349,그는 뭔가 고약한 냄새가 났다,그의 주변을 피하거나 공손하게 알려주다,피해야 했다,그를 피한다,멍한 표정을 지었는
1350,그는 친구를 때렸다,분노하거나 심각한 상황으로 판단하여 그를 분리시키고 상황을 진정시키다,분노했다,그를 분리시키고 상황을 진정시키려 했다,놀랐다
1351,그는 개를 데려왔다,호기심과 관심을 가지고 개와 친해하려고 하다,놀라워했다,개를 acclimate한다,놀랐다
1352,그는 남편을 잃었다,그를 위로하고 위안을 주려고 하다,애도,그를 위로하고 위안을 준다,애도하고 위로해 주었는
1353,그는 심지어 동전 지갑도 만들었다,놀라거나 궁금해하다,놀라워했다,그의 창의적인 아이디어에 감탄하고 그의 동전 지갑을 구매하기 위해 기다린다,놀라워했다
1354,그는 공원에 가고 싶어 했다,그를 도와 공원에 가도록 도와주다,그는 함께 가자고 했다,그의 친구들과 함께 피크닉을 준비한다,이해할 수 없었다
1355,그는 데이트를 하러 가는 중였다,그의 기쁨을 나누고 축하하다,부러워,"그의 옷차림을 칭찬하고, 어떤 식당에 갈지 추천해 주는 등의 도움을 주었다",놀랐다
1356,그는 재미있는 소리를 내었다,그의 소리에 반응하여 웃음을 터뜨리다,웃음을 터뜨렸다,그의 소리에 웃음을 터뜨리며 그를 따라서 재미있는 이야기를 나누었다,웃음을 참지 못했다
1357,그는 자동차 키를 찾을 수 없었다,"그에게 도와줄 것이며, 함께 자동차 키를 찾기 위해 노력하다",도와주었다,"자동차를 부르거나, 주변을 뒤져서 키를 찾아본다",당황했다
1358,그는 온라인 검색을 했다,그의 행동을 무시하거나 관심을 보이지 않다,궁금해했다,온라인으로 정보를 찾다,의심을 했는
1359,그는 자신의 아버지를 찾았다,그의 기쁨을 나누고 축하하다,기뻐했다,그를 축하하고 기뻐했다,놀랐다
1360,그는 목표물을 놓쳤다,그를 안심시키고 격려해 주다,실망했다,목표물을 찾아주기 위해 도와주거나 조언을 해준다,놀라워했다
1361,그는 배낭을 챙겼다,그가 여행을 떠난다고 가정하고 이에 대해 호기심을 갖거나 축하의 인사를 하다,이상하게 생각했다,그의 모험을 부러워하며 그가 어디로 가는지 물어본다,의아해 하고 있었다
1362,그는 인형을 찾았다,그에게 축하하고 기뻐하다,기뻐했다,인형을 찾은 그에게 축하를 했다,놀랐다
1363,그는 정말 늦었다,걱정하고 불안해하다,당황했다,그를 기다리는 동안 다른 일을 하거나 자기들만의 시간을 즐겼다,이해할 수밖에 없었다
1364,그는 안경을 찾았다,그에게 축하하거나 안경을 찾는 데 도움을 주다,놀라했다,안경을 찾기 위해 도와준다,놀랐다
1365,그는 스스로를 진정시켰다,그를 칭찬하고 축하하다,그의 결정에 대해 존중했다,그의 결정을 존중하고 그의 선택을 지지한다,놀랐다
1366,그는 감자튀김을 주문했다,"그가 주문한 감자튀김을 기다리거나, 주문한 감자튀김을 함께 먹으려고 하다",입맛이 돋았다,감자튀김을 함께 주문한다,놀랐다
1367,그는 아기 이름을 지었다,축하하고 아기 이름을 칭찬하다,축하했다,아기 이름을 칭찬하거나 그에 대한 의견을 제시한다,놀랐다
1368,그는 할로윈 파티에 초대했다,파티에 참석하기 위해 의상을 입고 축하하며 기뻐하다,흥분하여 기뻐했다,할로윈 코스튬을 입고 파티에 참석한다,놀랐을 것입니다
1369,그는 자신의 헤어와 메이크업을 직접 했다,그의 자신감을 칭찬하거나 인정해주다,깜짝 놀라거나 깜짝 놀랐다,없었다,놀라워했다
1370,그는 결국 굴복했다,그 주변 사람들은 그의 결정을 존중하고 지지하다,안도,그의 선택을 존중하고 그를 지지한다,노력을 기울였다
1371,그는 대화를 원했다,대화를 나누려고 노력하다,그에게 관심을 보였다,그의 말에 귀 기울이고 진지하게 대답한다,놀랐을
1372,그는 어느 날 밤 잠이 들었다,그가 잠든 것을 알고 조용히 그를 방해하지 않다,그의 상태를 확인하기 위해 조용히 접근했다,그의 평화로운 잠을 방해하지 않도록 조용히 움직인다,의심스러워했는
1373,그는 더 좋은 아이디어가 있었다,그의 아이디어에 대해 호응하고 관심을 표현하다,그를 따르기로 결정했다,그 아이디어를 받아들여 그의 계획을 실행한다,의견을 거부했다
1374,그는 스노클링을 하러 갔다,"그가 스노클링을 하러 갔다는 것을 알고는 그의 안전을 기원하고, 재미있게 놀기를 바라며 그를 응원하다",그는 바다로 향했다,"해변에서 태양을 즐기거나, 해수욕을 하거나, 책을 읽는 등의 여가 활동",놀랐다
1375,그는 엄지손가락을 사용했다,궁금해하거나 놀라거나 혹은 농담을 하다,놀라워했다,주변 사람들이 했던 것을 모방했다,놀라워했어
1376,그는 깁스를 했다,"그를 도와주고, 위로하며 돌봐주다",걱정했다,그의 도움을 제공하고 그의 이동을 돕다,불안해했어
1377,그는 머리를 다쳤다,그를 도와 의료진을 불러서 치료를 받도록 도와주다,심려를 했다,의사를 불러서 상처를 확인하고 치료한다,놀랐다
1378,그는 입술을 씹었다,그가 긴장하거나 불안해하는 것을 알아채고 위로하거나 도와주려 하다,놀라워했다,그의 불안을 알아채고 그를 안심시키려고 했다,의심스러워했다
1379,그는 잿더미에서 부활했다,놀라움과 경이로움을 느끼며 그를 향해 다가가다,놀라워했다,그의 강한 의지와 끈질긴 노력을 칭찬한다,의심을 했는
1380,오늘은 그의 결혼식 날였다,축하하고 축하의 메시지를 전달하다,환하게 축하했다,축하의 말과 선물을 준비한다,기뻐했다
1381,그는 또다른 아기가 있었다,놀라거나 기쁨을 표현하다,기뻐했다,아기를 보살펴 준다,놀랐다
1382,그도 그녀를 좋아했다,그에게 축하하거나 지지의 말을 해 주다,부러워,그들이 함께 행복하게 지낼 수 있도록 도와준다,의심스러워했는
1383,그는 새 차가 필요했다,그에게 차를 구입하는 데 도움을 주거나 축하해 주다,차량 구매를 권유했다,차량 딜러쉽을 추천해 주거나 중고차 시장을 알려주는 등의 도움을 준다,놀랐다
1384,그는 그녀의 입술을 적셨다,그 주변 사람들은 당황하거나 놀라며 그 행동에 대해 비난하거나 분노하다,놀라워했다,그들을 둘러싼 사람들은 의아한 시선을 주고 서로를 바라보았다,놀랐다
1385,그는 그녀의 얼굴을 쓰다듬었다,"그 주변 사람들은 그 행동을 멈추도록 말하거나, 관여하여 상황을 해결하려고 하다",부러워,그들이 서로를 사랑한다고 생각한다,놀라워했어
1386,그는 커피를 엎질렀다,빠르게 휴지나 수건을 가져다 주고 청소를 도와주다,당황했다,커피를 닦아 준다,놀라워했어
1387,그는 토론에 참여했다,그의 의견을 경청하고 존중하다,주목했다,그의 의견을 경청하고 존중한다,놀랐다
1388,그는 그물을 찾았다,그가 무언가를 잡았는지 궁금해하고 주변을 둘러보며 관심을 보이다,놀라워했다,그물을 이용하여 물고기를 잡다,놀랐다
1389,그는 독감 진단을 받았다,"그를 돌보고 위로하며, 의료진의 지시에 따라 적절한 조치를 취하다",걱정했다,"그의 증상을 주시하고, 그와 접촉한 사람들은 자가격리를 하고 의료진의 지시에 따라 치료를 받았다",놀랐을
1390,그는 땅콩 알레르기가 있었다,그의 주변에서 땅콩을 피하고 의료진에게 도움을 요청하다,그는 땅콩을 피했다,그가 땅콩을 먹지 않도록 주의한다,놀라워 했는
1391,그는 약속 일정을 다시 잡았다,다른 사람들은 새로운 일정에 맞춰서 다시 일정을 조정하다,기뻐했다,약속 잡힌 일정에 맞춰서 다시 일정을 조정한다,의심스러워 하는 것 같았는
1392,그는 새로운 사람을 만났다,호기심을 갖고 새로운 사람에게 인사를 하다,호기심을 느꼈다,그 사람에 대해 물어보거나 호기심을 갖게 되었다,놀랐다
1393,그는 발톱을 드러내었다,놀라거나 불안해하며 멀어지다,놀라워했다,그의 안전을 위해 멀리 떨어진다,놀랐다
1394,그가 그녀를 데리러 왔다,호기심과 관심을 가지고 그들을 지켜보거나 환영하다,기뻐했다,그들을 축하한다,의심스러워했는
1395,그는 메스꺼움을 느꼈다,그를 도와주고 안정시키려고 하다,거리를 두었다,그를 피하거나 멀리하려 했다,그를 피하고 싶어했는
1396,그는 여자친구와 데이트했다,축하하거나 관심을 표현하다,부러워했다,그의 여자친구와의 관계에 대해 궁금해하고 얘기한다,부러워했는
1397,그는 동생에게 전화했다,"관심을 보이고, 그의 행동에 대해 궁금해하다",궁금해했다,동생이 안전한지 확인한다,의심스러워했겠지
1398,그는 임신 9개월였다,그를 도와주고 지원하다,기다려주었다,그의 건강과 안녕을 지키기 위해 돌본다,놀라워했어
1399,그는 가방을 떨어뜨렸다,그를 도와주거나 가방을 주워주다,그의 가방을 주워주었다,가방을 주워주었다,놀랐다
1400,그는 그것을 어디든 가지고 다녔다,그의 행동을 이상하게 생각하고 주변을 둘러보다,이상하게,그가 그것을 어디에 가지고 다니는지 궁금해한다,궁금해했다
1401,그는 규칙을 설명했다,그의 말을 주의 깊게 듣고 따르다,이해하여 따르기로 했다,규칙을 따른다,이해했다
1402,그는 학교에 우산을 가져갔다,비가 올 것을 예상하고 우산을 가져온 그를 칭찬하다,그는 비가 올 것을 예상한 것으로 생각했다,우산을 가져왔으니 비가 올 것이라고 예상했다,놀랐다
1403,그는 인터넷을 검색했다,그의 행동을 무시하거나 관심 없이 지나가다,궁금해했다,그의 관심사에 대해 이야기한다,의심스러워했는
1404,그는 다음날이 마감일였다,그를 도와 마감일까지 일을 끝내도록 도와주다,그는 긴장하고 있었다,그의 도움을 요청한다,불안해했다
1405,그는 와인을 엎질렀다,빠르게 수건이나 청소도구를 가져와서 청소를 도와주다,놀라거나 놀랐다,와인을 닦아주고 주변을 정리한다,당황했다
1406,그는 닻을 내렸다,그가 닻을 내린 것에 대해 놀라거나 주목하다,그는 안심했다,배가 안전하게 고정되었음을 확인한다,의문을 품었다
1407,그는 거의 끝났다,그를 지지하고 위로해 주다,애도,그를 격려하고 지지한다,놀랐다
1408,그는 그녀를 두드렸다,그를 막으려고 하거나 도와주려 하다,도움을 요청했다,그녀를 도와준다,놀라워 했는
1409,그는 잘못 짚었다,그를 위로하고 실수를 인정하도록 하다,놀라워했다,그를 도와주고 올바른 방향으로 안내한다,의심스러워
1410,그는 제한 속도를 초과하여 운전했다,다른 사람들은 그를 경고하거나 신고하다,그는 위험을 느꼈다,그를 멈추도록 경고한다,불안해했다
1411,그는 혈장을 기증했다,그에게 감사의 표시를 하거나 칭찬을 하다,그는 대단하다고 칭찬했다,혈장 기증에 대해 칭찬하고 감사의 말을 전한다,놀라워했다
1412,그는 메시지를 보내었다,그가 보낸 메시지에 대해 응답하거나 관련된 행동을 취하다,궁금해했다,그 메시지를 받아들이고 그에게 응답한다,놀랐다
1413,그는 주머니를 확인했다,그의 행동을 주시하고 의심스러워하다,의아하거나 궁금해했다,"그의 행동에 호기심을 느꼈고, 그가 무엇을 찾고 있는지 궁금해했다",의심스러워했다
1414,그는 온라인으로 파일을 업로드했다,파일이 무엇인지에 따라 관심을 보이다,그의 행동을 알 수 없었다,파일을 다운로드한다,의심스러워했는
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,그 주변 사람들은 그를 위로하거나 그의 행동을 비판하다,그에게 실망했다,그녀를 위로하고 그의 행동을 비판한다,실망했다
1416,그는 질문에 대한 답변을 드렸다,그의 답변을 듣고 반응하다,놀랐다,질문에 대한 답변을 주의 깊게 듣고 이해한다,놀랐다
1417,그는 마침내 태어났다,축하하고 기뻐하다,기뻐했다,그에게 축하를 보내고 기쁨을 나눈다,기뻐했다
1418,그는 한 잔 더 마시고 싶어 했다,"그를 말리거나 제지하지 않고, 그의 의사를 존중하다",그는 건강을 생각해서 그만두라고 했다,그의 건강을 생각하여 그를 말려주고 주의를 줬다,의아해했는데
1419,그는 고양이에게 캣닙을 줬다,그의 행동을 칭찬하거나 웃음을 자아내다,웃음을 웃었다,고양이를 쓰다듬거나 놀아준다,놀라워했다
1420,그는 새 노트북을 구입했다,그를 축하하고 새 노트북을 보여달라고 요청하다,부러워했다,새 노트북을 칭찬한다,놀랐다
1421,그는 속임수를 썼다,그에게 신뢰를 잃고 거리를 두다,의심,그의 말을 믿고 그의 계획에 따라 행동한다,의심을 품었다
1422,그는 TV를 보고 있었다,조용히 그를 방치하거나 혹은 함께 TV를 보거나 대화를 시도하다,놀라거나 불편해했다,그의 주의를 끌기 위해 그에게 말을 걸거나 그의 주변에서 활동한다,놀랐다
1423,그는 온 바닥에 쏠았다,그를 도와 일어서게 하거나 의료진을 불러 도움을 요청하다,그는 주변 사람들의 시선을 받았다,그를 도와 일어서게 하거나 돌본다,궁금해 했는
1424,그는 핫도그 먹기 대회에 참가했다,그의 도전을 응원하거나 관심을 표현하다,환호를 했다,그의 먹는 속도를 주시하고 그가 몇 개의 핫도그를 먹을 수 있는지 예상한다,놀라워했다
1425,그는 무대 공포증이 있었다,그를 지지하고 안심시켜주려고 노력하다,걱정했다,그를 격려하고 안심시켜준다,불안했다
1426,그는 멀리 있는 물체를 볼 수 있었다,그 주변 사람들은 그가 놀라거나 기뻐할 것으로 예상하고 반응하다,놀라워했다,그의 눈을 믿지 않고 그가 실제로 볼 수 있는 것인지 의심한다,놀랐다
1427,그는 집으로 돌아가는 길을 찾았다,그에게 길을 알려주거나 도와주다,놀랐다,그의 집 주소를 물어보거나 지도를 보여준다,당황했을 것입니다
1428,그는 자신의 능력을 키웠다,그를 칭찬하고 축하하다,칭찬,그를 칭찬하고 격려한다,놀랐다
1429,그는 초인종을 눌렀다,문을 열고 그가 무슨 일이 있는지 물어보다,궁금해하거나 호기심을 갖거나 놀라거나 반응했다,문을 열어주기 위해 다가왔다,놀랐다
1430,그는 발목을 뼜다,그를 도와 일어서게 하거나 의료진을 불러 도움을 요청하다,그는 그가 다치지 않았는지 걱정했다,그를 도와 일어서게 하거나 의료진을 불러서 치료를 받도록 한다,의문을 표현하지 않았다
1431,그는 그녀를 밀쳐내었다,"그 주변 사람들은 그 행동을 멈추도록 말하거나, 상황을 해결하기 위해 개입하다",그녀를 도와주지 않았다,그녀를 돌봐주고 위로한다,놀랐다
1432,그는 그녀에게 빵을 줬다,그 주변 사람들은 놀라거나 감동을 받아 칭찬하거나 인정하다,놀랐다,그녀가 감사의 표시로 그에게 웃음을 지어준다,놀랐다
1433,그는 자판기에서 사탕을 꺼내었다,그를 주목하거나 놀라거나 아무런 반응을 하지 않다,이상하게 봤다,자판기에서 사탕을 꺼낸다,놀라워했었다
1434,그는 독감 예방 주사를 맞았다,그 주변 사람들은 그를 축하하고 건강을 기원하다,안심했다,"그의 건강을 지켜주기 위해 맞은 주사에 대해 묻고, 독감 예방을 위한 다른 조치를 취했다",의심을 했는
1435,그는 섹터에서 건물을 발견했다,그 주변 사람들은 경찰에게 신고하다,놀라워했다,건물을 조사하고 주변 환경을 살펴본다,놀랐다
1436,그는 자전거에서 떨어졌다,그를 도와 일어서게 하거나 상처를 확인하고 응급 처치를 도와주다,놀라워했다,그를 도와 일어서게 하고 부상 여부를 확인한다,놀라워했어
1437,그는 책을 돌려받았다,박수를 치거나 축하의 인사를 하다,박수를 쳤다,책을 빌려주고 도와준다,의심스러워했다
1438,그는 침실을 청소했다,그를 칭찬하거나 감사의 말을 하다,마음을 놓았다,침실을 깨끗하게 유지한다,놀랐다
1439,그는 얼음판 위에서 미끄러졌다,그를 도와 일어서게 하거나 상황을 주시하며 안전을 확인하다,놀라워했다,그를 일으켜 세우고 안전한 곳으로 옮겨놓다,놀라워했다
1440,그는 기분이 훨씬 나아졌다,그를 향해 더 친절하게 대하다,안심된,그를 더욱 행복하게 만들었다,놀랐다
1441,그는 수건을 가져왔다,그가 얼굴이나 손을 닦기 위해 수건을 사용할 것으로 예상하고 아무런 특별한 행동을 하지 않다,안심했다,수건을 이용해서 얼굴을 닦거나 땀을 닦다,놀라워했다
1442,그는 졸리다고 느꼈다,그에게 편안한 자리를 찾아 쉴 수 있도록 도와주다,그를 깨우기 위해 노력했다,그를 깨우려고 시도한다,왜 그가 그렇게 행동했는지 이해할 수 없었다
1443,그는 얼룩이 생겼다,그의 상태를 확인하고 도움을 주려고 하다,의아했다,그를 도와주기 위해 옷을 교체하고 얼룩을 없애는 데 도움을 주었다,의아하게 생각했다
1444,그는 새 가구를 구입했다,축하하고 새 가구를 보러 가거나 집에서 방문을 받다,부러워,새 가구를 칭찬하거나 새로운 가구에 대해 물어본다,놀랐어
1445,그는 슬퍼 보였다,그를 위로하거나 위로의 말을 건네주다,위로해주었다,그의 곁에서 위로해 준다,걱정했어
1446,그는 처음에는 좋아했다,그들은 그에게 호의적으로 대하다,이해하기 어려워했다,그의 관심을 끌기 위해 더 많은 노력을 기울였다,놀랐다
1447,그는 실수로 베였다,그를 도와 상처를 치료하고 위로해 주다,비판적,그를 편애하고 위로해 준다,불만을 품었다
1448,그는 밖에서 추위를 느꼈다,그에게 따뜻한 옷을 입거나 실내로 들어가도록 권유하다,그를 따뜻하게 해 주려고 했다,그를 따뜻하게 감싸는 옷을 준다,걱정했는
1449,그는 사고를 일으켰다,사람들은 사고 현장으로 달려가서 상황을 파악하고 도움을 주려고 하다,당황하여 도움을 요청했다,그를 도와 사고 현장을 정리하고 다친 사람들을 구조한다,놀랐다
1450,그는 함께 웃었다,그에게 웃음을 이어나가다,놀라거나 웃음을 터뜨렸다,그의 즐거운 모습을 보고 따라해서 함께 웃다,웃음을 공유했던
1451,그는 스카이다이빙을 하러 갔다,"그의 안전을 위해 걱정하고, 그가 무사히 돌아오기를 기도하다",놀라워했다,그의 안전을 위해 걱정하고 그의 모험에 대해 궁금해한다,놀랐다
1452,그는 새 휴대폰을 받았다,그를 축하하고 새 휴대폰을 보여달라고 요청하다,부러워했다,"새 휴대폰을 축하해주고, 기능들을 설명해준다",부러워했는
1453,그는 어쨌든 가기로 결정했다,그의 결정을 존중하고 지지하다,이해하지 못했다,그의 결정을 존중하고 그를 지원한다,놀라워했는
1454,그는 그녀의 뺨을 쓰다듬었다,"그 행동을 멈추도록 말하거나, 관여하여 상황을 해결하려고 하다",당황했다,그들이 서로를 응원하고 사랑한다는 것을 알아차렸다,놀라워했다
1455,그는 어지럽었다,그를 안심시키고 도와주려 하다,도와주려고,그의 도움을 요청한다,당혹스러워 했는
1456,그는 술을 많이 마셨다,"그를 안전한 장소로 데려다 주고, 취한 상태가 가라앉을 때까지 돌봐 주다",그의 행동에 걱정했다,"그의 안전을 위해 그를 집으로 데려다주거나, 술을 줄이도록 조언하는 등의 도움을 준다",불안해했는
1457,그는 매니큐어를 받았다,그의 선택을 존중하고 축하하다,이상하게 생각했다,그의 손을 칭찬하고 그의 색깔을 물어본다,놀라워했다
1458,그는 일격을 가했다,공격을 받은 사람을 도와 일격을 가한 사람을 붙잡거나 신고하다,놀라워했다,그의 능력에 감탄한다,놀라워했다
1459,그는 아침을 먹었다,그 주변 사람들은 아무런 특별한 행동을 하지 않다,배가 고팠다,일상적인 활동을 시작했다,의아해했는데
1460,그는 페디큐어를 받았다,그에게 축하와 칭찬을 하다,그는 발걸음을 가볍게 했다,마사지를 받다,놀랐다
1461,그는 밴드를 시작했다,밴드 멤버로 참여하거나 응원하기 위해 공연을 관람하다,놀랐다,밴드에 가입하거나 응원한다,놀랐다
1462,그는 볼륨을 높였다,주의를 끌고 그에게 조용히 하라고 요청하다,귀를 막았다,귀를 막고 멀리 떨어져서 그의 소리를 피한다,놀라워했어
1463,그는 새 라켓을 구입했다,그에게 축하를 표현하다,놀랐다,새 라켓으로 테니스를 치러 가자고 제안한다,놀랐다
1464,그는 새 직장이 생겼다,그를 축하하고 축하 카드나 선물을 주다,축하,새 직장에 대한 축하와 응원의 말을 건네준다,놀라워했다
1465,그는 알람이 울려도 잠을 자지 않았다,"그를 깨우려고 알람을 끄거나, 그의 상태를 확인하고 깨우려고 하다",그는 놀라워했다,그를 깨우기 위해 소리를 크게 지르거나 누른다,의심스러워했는
1466,그는 식료품 쇼핑을 하러 갔다,그는 일상적인 활동을 하러 간 것으로 생각하고 특별한 행동을 취하지 않다,그의 결정을 이해하지 못했다,그의 목록에 무엇이 있는지 궁금해하거나 그가 어디서 식료품을 살 것인지 물어본다,놀랐다
1467,그는 유튜브에서 동영상을 시청했다,그 주변 사람들은 그를 방해하지 않고 그의 선택을 존중하다,그의 행동을 이해하지 못했다,동영상을 함께 시청한다,놀랐다
1468,그는 학교를 그리워 했다,"그를 위로하고, 학교에 대한 추억을 나누며 공감하다",그리워,그의 학교 친구들과 함께 모여 그를 위로해 준다,이해할 수 없었다
1469,그는 내일 시험이 있었다,그를 도와줄 준비를 하거나 응원의 말을 건네주다,걱정했다,시험 공부를 도와준다,불평을 했는
1470,그는 새 선풍기를 구입했다,축하하거나 관심을 표시하다,시원해했다,새 선풍기를 칭찬하거나 그의 선택을 축하한다,놀랐을 것입니다
1471,그는 자신감이 더 생겼다,그를 칭찬하거나 축하하다,놀라워했다,그의 자신감을 더욱 키우기 위해 도움을 준다,놀라워했는
1472,그는 날씨를 확인했다,그의 행동을 무시하거나 일상적인 것으로 여기다,우산을 가져왔다,날씨에 따라 옷을 입다,놀랐다
1473,그는 반려동물을 키우고 싶어 했다,그의 결정을 존중하고 도와주다,그의 결정을 응원했다,그에게 반려동물을 키우는 장점과 책임을 설명해 주었다,이해할 수 없었다
1474,그는 뉴스를 확인했다,"그의 뉴스를 확인한 이유에 대해 관심을 갖고, 그와 함께 뉴스에 대해 이야기하거나 토론하다",놀랐다,그의 관심사에 대해 이야기한다,의심스러워했다
1475,그는 손가락을 두드렸다,그의 말을 주의깊게 듣고 반응하다,주목,주목했고 그의 말을 듣기 시작했다,놀랐다
1476,그는 아내와 이혼했다,그를 위로하고 지지해주다,애석해했다,그의 상황을 이해하고 위로해준다,놀랐다
1477,그는 그 어느 때보다 기분이 좋아졌다,그의 기분이 좋아진 것을 축하하거나 함께 기뻐하다,그의 기쁨을 나누고 싶었다,그의 기분을 더욱 좋게 해주기 위해 노력했다,놀랐다
1478,그는 강아지를 키우게 되었다,"축하하고, 강아지를 만나러 가거나 도와주는 등 긍정적인 반응을 보이다",기뻐했다,그의 새로운 반려동물을 환영해주고 돌봐준다,놀랐다
1479,그는 최선을 다해 노력했다,그를 칭찬하거나 격려하다,그의 노력을 칭찬했다,그의 노력을 인정하고 격려한다,놀랐다
1480,그는 가려움을 느꼈다,그에게 가려운 부위를 긁지 말라고 조언하다,그를 도와주었다,그의 가려움을 더 심하게 만들었다,의심스러워하는 모습을 보였다
1481,그는 영화를 보고 싶어 했다,"그를 영화관으로 데려가거나, 영화를 빌려주거나, 온라인으로 영화를 찾아보도록 도와주다",영화를 보러 가자고,그에게 어떤 영화를 추천해 준다,이해할 수 없었다
1482,그는 전화가 울리기 시작했다,주변 소음을 줄이려고 조용해지다,궁금해하거나 주목했다,전화를 받으라고 알려준다,놀라워했다
1483,그는 걸을 수 없었다,그를 도와 일어서거나 의료진을 불러 도움을 주려고 하다,그를 지지해 주었다,그를 의자나 침대로 옮겨 놓아준다,놀라워했다
1484,그는 스스로를 아끼는 사람였다,그의 주변 사람들은 그를 도와주고 지지해주다,그를 존중했다,그의 자존심을 상하게 하는 말이나 행동을 삼간다,놀라워했다
1485,그는 정책을 변경했다,그의 정책 변경에 대해 반대하거나 찬성하다,놀라워했다,그에 따라 새로운 지침과 규정을 따르도록 조정되었다,놀랐다
1486,그는 좋아하는 셔츠가 있었다,그의 셔츠를 칭찬하거나 관심을 보이다,그의 셔츠를 칭찬했다,그 셔츠를 자주 입는 것을 지켜보고 그의 취향을 이해하려고 노력한다,놀라워했다
1487,그는 짐을 챙겼다,그를 도와주거나 관심을 보이다,놀랐다,그의 도움을 받아 그들도 짐을 챙긴다,놀랐어
1488,그는 머리를 풀어헤쳤다,그의 상태를 확인하고 도움을 주려고 하다,놀라워했다,그의 머리카락을 정돈해 준다,"의아한 expression을 사용하여 ""주변 사람들은 의아해했는"
1489,그는 그후 기분이 훨씬 나아졌다,그의 기분이 좋아진 것을 축하해주거나 안부를 물어보다,안심된다,그를 격려하고 지지해 준다,의문을 품었다
1490,그는 셀카를 찍었다,그를 보고 놀라거나 불편해하다,웃음을 터뜨렸다,셀카를 찍는 그를 지켜준다,놀랐다
1491,그는 친구들과 팝콘을 나눠 먹었다,웃으며 함께 즐거워하다,놀랐다,그의 친구들과 함께 영화를 본다,놀랐다
1492,그는 자신감이 생겼다,그를 칭찬하거나 축하하다,더욱 믿음직스러워 보였다,그의 자신감을 더욱 키우기 위해 노력했다,놀라워 했는
1493,그는 컬렉션에 추가했다,그의 컬렉션에 대해 축하하거나 관심을 표현하다,놀라거나 감탄했다,이 컬렉션을 감상하고 그의 취향에 대해 이야기한다,놀라워했다
1494,그는 어젯밤에 잘 잤다,그의 주변 사람들은 그가 편안히 잤다고 생각하고 아무런 특별한 행동을 취하지 않다,그는 상쾌했다,그의 휴식을 존중하고 조용히 지내도록 한다,놀라 했는
1495,그는 수염을 길렀다,그의 새로운 모습에 대해 언제나처럼 관심을 표현하거나 칭찬하다,놀랐다,"그를 ""수염쟁이""라고 놀린다",놀라워 했는
1496,그는 눈싸움을 하고 있었다,"그의 눈싸움을 멍하니 지켜보거나, 관심 없이 지나가다",긴장했다,그의 눈을 피한다,의아한 표정을 지었는
