,input,A,B,B2,B3
1391,그는 약속 일정을 다시 잡았다,그는 다시 잡은 약속 일정에 의해 일어나지 않을 수 없다,건강이 좋지 않다면,그의 결심과 책임감,그가 늦지 않았다
1392,그는 새로운 사람을 만났다,그는 외로운 상태에서 사람을 만나지 않을 수 있다,놀랍게,그의 용기와 자신감,그가 집에 머물렀다
1393,그는 발톱을 드러내었다,그는 발톱을 드러내지 않았다,그는 위협했다,그의 강한 의지와 결연한 의지였다,그가 조심했다
1394,그가 그녀를 데리러 왔다,그가 그녀를 데리러 오지 않았다,사랑이 아니었다,그녀의 무거운 상태였다,그가 시간을 지키지 않았다
1395,그는 메스꺼움을 느꼈다,식중독으로 인한 메스꺼움을 느끼지 않을 수도 있다,그는 무엇이든 했다,그의 몸이 떨리고 소름이 끼쳤다,그가 그것을 했다
1396,그는 여자친구와 데이트했다,그는 여자친구와 데이트하지 않을 수도 있다,무엇을 잘못했다면,그는 여자친구와 데이트했다,그가 집에 있었다
1397,그는 동생에게 전화했다,전화기가 고장나서 전화를 할 수 없는 경우에 일어나지 않을 수 있다,만약 하는 일이다,그의 걱정,그가 바빴다
1398,그는 임신 9개월였다,그는 남성이기 때문에 임신할 수 없다,출산,그의 건강과 안전을 위해 중요했다,남자였다
1399,그는 가방을 떨어뜨렸다,그는 가방을 떨어뜨리지 않았다,무거운 물건,그를 도와준다,그가 조심했다
1400,그는 그것을 어디든 가지고 다녔다,그것이 너무 무거워서 가지고 다니기 힘들다,무엇이든 가능하다,그의 극도로 신중한 성격과 미묘한 불안감 때문,그가 그것을 어디든 가지고 다니지 않았다
1401,그는 규칙을 설명했다,그는 규칙을 설명하지 않았다,무엇을 따르지 않았다,그의 목소리가 강하고 확고했다,그가 설명을 하지 않았다
1402,그는 학교에 우산을 가져갔다,맑은 날씨에는 우산이 필요하지 않을 수 있다,비록 비가 오지 않았다,비가 오지 않을 것이라는 믿음 때문,비가 오지 않았다
1403,그는 인터넷을 검색했다,인터넷 연결이 끊겨 있을 때,노력,그는 자신의 무료 시간을 보내기 위해 책을 읽다,그가 궁금해하지 않았다
1404,그는 다음날이 마감일였다,그는 다음날이 마감일이었지만 모든 일을 미리 완료했기 때문에 문제가 되지 않았다,놓칠 수 없는 일,그의 무참한 술자리였다,그가 미리 계획을 했다
1405,그는 와인을 엎질렀다,그는 주의를 기울여 와인을 엎지 않았다,실수,컵을 쓸어버린다,조심했다
1406,그는 닻을 내렸다,그는 닻을 내리지 않았다,쉽게 함부로 던진다,바다의 거친 파도였다,그가 도와주지 않았다
1407,그는 거의 끝났다,그는 거의 끝났다는 사실에 의해 일어나지 않을 수 있다,그만큼 피곤해서,그의 무거운 상태와 깊은 피로였다,그가 조심했다
1408,그는 그녀를 두드렸다,성적인 동기에 의해 일어나지 않을 수 있다,죽었을,그녀가 깊이 잠들었기 때문,그가 제때 도착했다
1409,그는 잘못 짚었다,그는 잘못 짚었다는 이유로 일어나지 않을 수 있는 사건은 그가 올바르게 짚었다,미래를 바꿀 수 있다,그의 주변을 조심스럽게 걷다,그가 그것을 하지 않았다
1410,그는 제한 속도를 초과하여 운전했다,그는 교통법규를 준수하여 운전했다,사고,운전자의 책임이다,그가 속도를 줄였다
1411,그는 혈장을 기증했다,그는 혈장을 기증했지만 건강 상태가 좋지 않아서 일어나지 않을 수 있다,출혈,그는 다른 사람들에게 도움이 되고 싶어서였다,그가 사고를 당하지 않았다
1412,그는 메시지를 보내었다,메시지를 보내지 않았다,그는 경고를 했다,그의 결정,그가 잠이 없었다
1413,그는 주머니를 확인했다,그는 주머니에 돈이 없을 수 있다,심각한 문제,무엇이었을까?,그가 지갑을 가져왔다
1414,그는 온라인으로 파일을 업로드했다,인터넷 연결이 끊겨 있을 때,해커에 의한 공격,파일을 업로드한 후에 적절한 보안 조치를 취하지 않다,그가 외출했다
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,다른 사람의 일을 망쳐 크게 실망시키지 않았다면 이 사건은 일어나지 않을 수 있다,그녀가 그를 신뢰하지 않았다,더 이상 그녀에게 어떤 영향을 미치지 않도록 하는 것이 중요하다,그가 더 신중했다
1416,그는 질문에 대한 답변을 드렸다,그는 질문에 대한 답변을 드리지 않았다,무엇,그의 불안과 두려움,그가 도와주지 않았다
1417,그는 마침내 태어났다,그는 마침내 태어나지 않았다,운이 좋았다,그의 엄마의 노력과 사랑,그가 태어나지 않았다
1418,그는 한 잔 더 마시고 싶어 했다,음주 운전 단속에 걸려 마시지 못할 수 있다,술을 더 마신다,그의 의지였다,술을 마시지 않았다
1419,그는 고양이에게 캣닙을 줬다,고양이가 캣닙을 먹지 않는다면 일어나지 않을 수 있다,고양이가 캣닙을 받아들이지 않는다,고양이가 캣닙을 먹은 후에는 안전을 위해 그것을 일어나지 않게 하는 것이 중요하다,집에 들어오지 않았다
1420,그는 새 노트북을 구입했다,돈이 부족해서 일어나지 않을 수 있다,비싼 비용을 지불,노트북의 성능이 탁월하고 사용하기 편리하다,그가 돈을 벌지 않았다
1421,그는 속임수를 썼다,도덕적인 이유로 일어나지 않을 수 있다,대단한 일을 해냈다,눈치채지 못하게 한다,그가 정직했다
1422,그는 TV를 보고 있었다,그는 TV를 보고 있었다가 전원이 꺼지는 등의 외부 요인에 의해 일어나지 않을 수 있다,졸린,TV에 빠져들어 있었기 때문,그가 일찍 도착했다
1423,그는 온 바닥에 쏠았다,중력에 의해 일어나지 않을 수 없다,무겁게 부딪힌다,그의 몸을 더 이상 움직이지 못하게 한다,조심했다
1424,그는 핫도그 먹기 대회에 참가했다,건강상의 이유로 그는 핫도그 먹기 대회에 참가하지 않을 수 있다,과식,핫도그를 먹는 동안 그의 열정과 속도였다,그가 식욕을 잃었다
1425,그는 무대 공포증이 있었다,무대 공포증이 없었다,무대에 서는,무대 위에서 말한다,더 많은 연습을 했다
1426,그는 멀리 있는 물체를 볼 수 있었다,시력이 좋지 않아서 일어나지 않을 수 있다,뛰어난 시력,그의 강력한 시력 덕분,안경을 벗었다
1427,그는 집으로 돌아가는 길을 찾았다,그는 길을 잃지 않았다면 일어나지 않다,정확히 지도를 보여준다,그의 발이 더는 움직일 수 없을 정도로 피곤한 상태였다,그가 지도를 가져왔다
1428,그는 자신의 능력을 키웠다,운이 좋지 않아서 일어나지 않을 수 있다,노력,그의 끊임없는 노력과 자신에 대한 자신감,노력하지 않았다면
1429,그는 초인종을 눌렀다,그는 초인종을 눌렀지만 아무도 반응하지 않았다,그는 죽다,그의 목소리가 높아져도 일어나지 않다,그가 집에 없었다
1430,그는 발목을 뼜다,그는 발목을 뼜지 않았다,골절,뼈가 부러지는 것을 막기 위해 즉시 의료진의 도움을 받아야 한다,조심했다
1431,그는 그녀를 밀쳐내었다,그녀가 그를 밀쳐내었다,그녀가 그를 도와주지 않았다,그녀의 감정을 무시한다,그가 참석했다
1432,그는 그녀에게 빵을 줬다,그는 그녀에게 빵을 주지 않았다,그녀가 그것을 받아들이지 않았다,그녀가 아프거나 피곤해서였다,그가 그녀에게 빵을 주지 않았다
1433,그는 자판기에서 사탕을 꺼내었다,그는 자판기에서 사탕을 꺼내지 못했다,과자를 먹었다,자판기가 고장났기 때문,돈을 넣지 않았다
1434,그는 독감 예방 주사를 맞았다,그는 독감에 걸리지 않을 수 있다,예방적으로 맞았다,높은 면역력을 유지하는 것이 중요하다,예방 주사를 맞았다
1435,그는 섹터에서 건물을 발견했다,그는 섹터에서 건물을 발견하지 못할 수도 있다,화재,그의 호기심과 궁금증,그가 늦지 않았다
1436,그는 자전거에서 떨어졌다,그는 안전모를 착용하고 있었기 때문에 머리를 다치지 않았다,심각한 부상,안전모를 착용한다,헬멧을 썼다
1437,그는 책을 돌려받았다,책을 빌리지 않았다면 돌려받지 않을 수 있다,만약 그가 노력하지 않았다,그의 호기심과 집중력,그가 늦지 않았다
1438,그는 침실을 청소했다,그는 침실을 청소하지 않았다,했다,그가 향후 편안하게 쉴 수 있도록 한다,집에 들어오지 않았다
1439,그는 얼음판 위에서 미끄러졌다,그는 얼음판 위에서 미끄러지지 않을 수 없다,미끄러지다,발이 미끄러지는 것을 막기 위해 얼음판 위에 방석을 깔아놓는 것이 좋다,조심했다
1440,그는 기분이 훨씬 나아졌다,의학적인 치료에 의해 일어나지 않을 수 없다,약을 본,무거운 짐을 품고 다닌다,도와주지 않았다
1441,그는 수건을 가져왔다,그는 수건을 가져오지 않았다,미끄러질,누군가 그의 팔을 잡아준다,그가 나갔다
1442,그는 졸리다고 느꼈다,그는 카페인을 섭취한 후에 졸리다고 느꼈다,쉽게 잠들 수 있다,그의 눈을 감고 몸을 푹신하게 한다,잠을 충분히 잤다
1443,그는 얼룩이 생겼다,그는 옷을 빨랫물에 담궈서 얼룩을 없애 버렸다,그를 세탁하지 않았다,물을 빨리 닦는 것입니다,그가 조심했다
1444,그는 새 가구를 구입했다,그는 돈이 부족하여 새 가구를 구입하지 못할 수도 있다,비싼 비용을 지불,그의 새로운 가구에 대한 열정,그가 돈을 벌지 않았다
1445,그는 슬퍼 보였다,그는 기쁨으로 인해 슬퍼 보이지 않을 수 있다,그가 그렇게 슬퍼 보였다,그의 마음에 깊이 파고든 상처와 고통,그가 실수를 하지 않았다
1446,그는 처음에는 좋아했다,그는 그녀를 싫어하지 않았다,반대로 했다,그것이 그의 모든 힘이 빠져나가게 만들었다,그가 그것을 했다
1447,그는 실수로 베였다,그는 조심해서 행동했다면 베이지 않았다,예방,그의 주의를 더 집중시킨다,그가 조심했다
1448,그는 밖에서 추위를 느꼈다,그는 따뜻한 옷을 입지 않아서 추위를 느끼지 않을 수 없다,그는 충분히 따뜻했다,두꺼운 외투를 입다,외투를 입었다
1449,그는 사고를 일으켰다,그는 안전운전을 했기 때문에 사고를 일으키지 않을 수 있다,그는 조심했다,그의 주의를 집중시킨다,주의했다
1450,그는 함께 웃었다,같이 있는 사람들이 웃지 않을 수도 있다,함께 했다,그의 유머 감각,우리가 그를 웃게 했다
1451,그는 스카이다이빙을 하러 갔다,날씨가 좋지 않아서 혹은 장비가 안전하지 않아서,죽음,그의 엄마의 걱정,비행기를 놓쳤다
1452,그는 새 휴대폰을 받았다,그는 새 휴대폰을 받지 못할 수도 있다,무엇을 설정하지 않았다,답변할 수 없음,그가 지갑을 잃지 않았다
1453,그는 어쨌든 가기로 결정했다,"그는 어쨌든 가기로 결정했지만, 교통 사고로 인해 일어나지 않을 수 있다",그 결정을 하지 않았다,그의 결심,그가 동의했다
1454,그는 그녀의 뺨을 쓰다듬었다,성적인 동기에 의해 일어나지 않을 수 있다,그녀가 화를 내지 않았다,그녀가 슬픔에 잠겨 있었기 때문,그가 화나지 않았다
1455,그는 어지럽었다,정신적인 불균형에 의해 일어나지 않을 수 없다,정리를,그의 마음을 진정시킨다,그가 조심했다
1456,그는 술을 많이 마셨다,음주 중독 치료를 받아서,술을 적게 마셨다,술을 마시지 않다,조절했다
1457,그는 매니큐어를 받았다,그는 남성이기 때문에 매니큐어를 받지 않을 수 있다,갑작스러운 일이 발생하지 않았다면,그의 손톱이 아직 마른 상태였기 때문,매니큐어를 받았던 일은 일어나지 않았다
1458,그는 일격을 가했다,그는 일격을 가했지만 상대방이 피해서 피해를 입지 않을 수도 있다,치명적인 공격을 받았다,무엇,그가 빠르게 반응하지 않았다
1459,그는 아침을 먹었다,그는 아침을 먹지 않았다,배고프지 않았다면,무엇이다,그가 아침을 먹었다
1460,그는 페디큐어를 받았다,그는 페디큐어를 받지 않았다,감염된 경우,그의 발에 바른 광택,집에 머물렀다
1461,그는 밴드를 시작했다,음악에 관심이 없는 경우,포기했다,그의 열정과 의지였다,그가 음악에 관심을 갖지 않았다
1462,그는 볼륨을 높였다,청력 장애로 인해 소리를 듣지 못하는 경우에는 볼륨을 높여도 효과가 없을 수 있다,사건,답변할 수 없음,그가 조용했다
1463,그는 새 라켓을 구입했다,돈이 부족해서 일어나지 않을 수 있다,비록 비싼 가격을 치러야 했다,그의 무거운 일정과 지친 몸,돈을 벌지 못했다
1464,그는 새 직장이 생겼다,그는 새 직장이 생기지 않을 수도 있다,불가능,그의 무거운 책임감과 열정,그가 지원서를 제출하지 않았다
1465,그는 알람이 울려도 잠을 자지 않았다,그는 깨어 있었기 때문에 잠을 자지 않았다,불가능,그의 강한 의지였다,밤에 늦게 잠을 자지 않았다
1466,그는 식료품 쇼핑을 하러 갔다,그는 자동차 사고로 인해 식료품 쇼핑을 하러 갈 수 없을 수도 있다,만약 했다,그의 귀찮음과 무관심함,그가 집에 남아 있었다
1467,그는 유튜브에서 동영상을 시청했다,그는 인터넷 연결이 끊겨 있어서 동영상을 시청하지 못할 수도 있다,집중해서 다른 일을 하고 있었던 것 같다,그의 광대한 호기심과 끊임없는 탐구심,그가 인터넷에 접속하지 않았다
1468,그는 학교를 그리워 했다,그는 학교를 그리워하지 않을 수 없었다,그리워하는 만큼,그의 친구들과 선생님들을 만날 수 없다,그가 학교를 그리워하지 않았다
1469,그는 내일 시험이 있었다,그는 내일 시험이 없었다,미리 공부하지 않았다,불안과 긴장,그가 공부를 했다
1470,그는 새 선풍기를 구입했다,그는 돈이 부족하여 새 선풍기를 구입하지 못할 수도 있다,전기 요금이 더 비싸지 않았다,종이로 덮다,돈을 벌었다
1471,그는 자신감이 더 생겼다,자신감이 더 생기지 않을 수도 있다,자신의 능력을 믿는다,그의 노력과 자기 계발에 대한 결과였다,실패하지 않았다
1472,그는 날씨를 확인했다,그는 날씨를 확인했지만 그에게 영향을 미치지 않았다,중요한 일을,바로 그의 계획을 망칠 수 있는 요인,그가 창문을 열지 않았다
1473,그는 반려동물을 키우고 싶어 했다,그는 알레르기를 가지고 있어서 반려동물을 키울 수 없었다,감정적인 연결을 형성한다,그의 아파트에서 반려동물을 키울 수 없는 정책,그가 알레르기가 없었다
1474,그는 뉴스를 확인했다,그의 인터넷 연결이 끊겨 있을 수 있다,중요한 정보를 놓칠 수 있다,그의 놀라운 발견,그가 집에 머물렀다
1475,그는 손가락을 두드렸다,그는 손가락을 두드리지 않았다,만약 깨어있었다,그의 결정적인 목소리였다,손가락을 두드렸던 일은 일어나지 않았다
1476,그는 아내와 이혼했다,그는 결혼하지 않았기 때문에 아내와 이혼할 수 없다,이혼,그의 자존심과 상처였다,그가 사실을 이야기했다
1477,그는 그 어느 때보다 기분이 좋아졌다,"그는 그 어느 때보다 기분이 좋아졌지만, 불쾌한 사건에 의해 일어나지 않을 수 없다",어떤 일이든 발생하지 않았다,그의 새로운 사랑,그 어느 때보다 기분이 좋아졌던 일은 일어나지 않았다
1478,그는 강아지를 키우게 되었다,애완동물 알러지에 의해 일어나지 않을 수 있다,강아지를 키우게 된 결정을 내린다,그의 책상 위에 올려놓은 컵,그가 결혼하지 않았다
1479,그는 최선을 다해 노력했다,운이 좋지 않아서 실패할 수 있다,누군가 도와준다,그의 결심과 의지였다,그가 노력하지 않았다
1480,그는 가려움을 느꼈다,그는 가려움을 느끼지 않을 수도 있다,알레르기 반응,어려운 일,몸을 긁지 않았다
1481,그는 영화를 보고 싶어 했다,그는 영화를 보고 싶어 했지만 시간이 부족해서 못 봤다,만약 비가 오지 않았다,그의 침대에서 느긋한 휴식,집에 있었다
1482,그는 전화가 울리기 시작했다,그는 전화를 벨소리를 끄거나 전원을 꺼서 전화가 울리지 않게 할 수 있다,음식을 먹었다,그의 귀찮은 친구들,그가 잠을 자고 있었다
1483,그는 걸을 수 없었다,그는 다리가 절단되어 걷지 못했다,그의 다리가 저려서였다,그의 다리에 생긴 심한 부상,그가 다치지 않았다
1484,그는 스스로를 아끼는 사람였다,자살을 통해 일어나지 않을 수 있다,자신을 희생한다,그의 자신에 대한 존중과 안전을 위해서였다,그가 조심했다
1485,그는 정책을 변경했다,그는 정책을 변경하지 않았다,예상하지 못한 결과를 초래할,그의 결정에 대한 강력한 반대였다,그가 결정을 바꾸지 않았다
1486,그는 좋아하는 셔츠가 있었다,돈이 부족해서 셔츠를 살 수 없을 수 있다,그 셔츠가 망가졌다,그 셔츠를 더 오래 입을 수 있다,쇼핑을 안 했다
1487,그는 짐을 챙겼다,그는 짐을 챙기지 않았다,건강을 유지,무거운 짐,그가 짐을 챙기지 않았다
1488,그는 머리를 풀어헤쳤다,그는 머리를 풀어헤칠 수 없었다,무엇이든 가능,무엇이다,그가 그렇게 했다
1489,그는 그후 기분이 훨씬 나아졌다,그는 그후 기분이 나빠지지 않았다,무슨 일이든지,그의 친구들과 함께 시간을 보낸다,그 후에 의사에게 가지 않았다
1490,그는 셀카를 찍었다,그는 카메라가 없어서 셀카를 찍지 못할 수도 있다,자만심,그의 자만심,그가 집에 머물렀다
1491,그는 친구들과 팝콘을 나눠 먹었다,그는 친구들과 팝콘을 나눠 먹지 않았다,심심한 일,그의 집에서 영화를 본다,인내심을 가지지 않았다
1492,그는 자신감이 생겼다,자신감이 생기지 않을 수 있다,자신을 믿음,그의 미래에 대한 두려움과 부정적인 생각들,도전하지 않았다
1493,그는 컬렉션에 추가했다,그는 컬렉션에 추가하지 않았다,무엇을,그것을 보호하기 위한 안전 조치를 취하는 것이 중요하다,그가 실수를 했다
1494,그는 어젯밤에 잘 잤다,그는 어젯밤에 잠을 못 이루어 편안한 수면을 경험하지 못했다,무엇을 꿈꾸고 있는지,그는 편안한 침대와 조용한 환경,그가 커피를 마셨다
1495,그는 수염을 길렀다,여성이기 때문에 수염을 길일 수 없다,같은 상황에서,염려한다,그가 결정을 바꿨다
1496,그는 눈싸움을 하고 있었다,실제로는 눈싸움이 일어나지 않을 수 있다,죽음,그의 눈을 감고 조용한 말로 그를 진정시킨다,그가 참을성을 가졌다
1497,그는 저녁을 걸렀다,그는 저녁을 걸지 않았다,과로 인해 피곤했다,그의 강한 의지였다,그가 집에 있었다
1498,그는 아침 일찍부터 일을 시작했다,그는 아침에 늦게 일을 시작했을 수도 있다,의지력이 강하지 않았다,그의 강한 의지와 열정,그가 늦잠을 잤다
1499,그는 그녀를 좋아하는 것 같았다,실제로는 그녀를 좋아하지 않을 수도 있다,그녀가 그를 좋아한다,그녀가 다른 사람을 만난다,그가 그녀에게 관심을 보였다
1500,그는 휴대폰을 찾을 수 없었다,배터리가 다 떨어져서 일어나지 않을 수 있다,무섭다,그의 실수였다,휴대폰을 잊지 않았다
1501,그는 너무 많이 사용했다,돈이 부족해서 일어나지 않을 수 있다,과도하게 사용,그를 제한하는 것이 중요하다,그가 절제했다
1502,그는 출근을 위해 옷을 입었다,그는 집에 있어서 출근을 위해 옷을 입지 않았다,정말 필요한 일,그는 늦잠을 자고 싶은 욕망,그가 아팠다
1503,그는 얼룩을 제거했다,그는 얼룩을 제거하지 않았다,더럽지 않았다,그것을 깨끗이 닦고 보관한다,그 일을 안 했다
1504,그는 다시 고개를 흔들었다,그는 다시 고개를 흔들지 않았다,포기했다,그의 깊은 절망,그가 동의했다
1505,그는 혼자 술을 마셨다,음주운전을 하지 않을 수 있다,술을 너무 많이 마셨다,그의 마음에 깊이 파묻혀 있는 상처와 고통,너를 따라갔다
1506,그는 스마트폰을 구입했다,돈이 부족해서,비록 비싼 비용을 지불했다,스마트폰을 이용하여 계속해서 게임을 하거나 소셜미디어에 빠져들어 시간을 낭비한다,그가 돈을 벌지 않았다
1507,그는 타이어를 걷어찼다,그는 타이어를 걷어차지 않을 수도 있다,펑크가 났다,더블체인으로 연결된 체인,그가 주의했다
1508,그는 전에는 한 번도 해본 적이 없었다,그는 전에는 한 번도 해본 적이 없었기 때문에 그 일은 불가능하다,도전,그의 두려움과 불확실성,전에는 한 번도 해본 적이 없었던 일은 일어나지 않았다
1509,그는 새 스웨터를 구입했다,그는 돈이 부족하여 새 스웨터를 구입하지 못할 수도 있다,돈을 아끼지 않았다,그것이 너무 편안하고 따뜻해서였다,그가 돈을 벌지 않았다
1510,그는 친구에게 고마워했다,그는 친구에게 배신당했기 때문에 고마워하지 않을 수 있다,도와주지 않았다,그의 지원과 도움,그가 도와주지 않았다
1511,그는 실수로 발을 헛디뎠었다,그는 실수로 발을 헛디뎠지만 다치지 않았다,조심한다면,그의 주변을 청소하고 장애물을 제거한다,조심했다
1512,그는 두통이 생겼다,의사의 진단과 처방에 따라 적절한 치료를 받지 않을 경우,스트레스,두통약을 복용하는 것이 좋겠다,그가 물을 충분히 마셨다
1513,그는 친구에게 조언을 구했다,그는 친구가 없어서 조언을 구하지 못할 수도 있다,그 조언을 따른다,"""자신의 강점을 알고, 자기 자신에게 믿음을 갖는 것이 중요하다""고 말했다",그가 당신에게 조언을 구했다
1514,그는 탄산음료를 끊었다,건강이 좋아서 일어날 수 없다,건강에 좋다,그의 건강을 위해서였다,그가 건강에 더 신경 쓰고 있었다
1515,그는 자리를 찾았다,그는 자리를 찾지 못했다,만약 행동하지 않는다,그의 열정과 헌신,그가 도움을 받지 않았다
1516,그는 목발을 사용했다,그는 목발을 사용하지 않았다,다리를 다친,그의 다리에 있는 상처였다,그가 조심했다
1517,그는 여자처럼 흐느꼈다,생물학적인 이유로 그런 일이 일어나지 않을 수 있다,슬픈,그의 감정이 제어되지 않았기 때문,그가 강인했다
1518,그는 가방을 확인했다,가방이 없을 수도 있다,검사,가방에 묶인 끈,그가 집에 머물렀다
1519,그는 지갑을 잃어버렸다,그는 지갑을 잃어버리지 않았다,매우 실망스러운,불안한 마음과 주변에 도움을 요청한다,그가 주머니에 지갑을 넣었다
1520,그는 첫 번째 치아를 잃었다,그는 치과에서 규칙적인 치아 관리를 받지 않았기 때문에 첫 번째 치아를 잃을 수 있다,감염된,치과 의사와 상담을 통해 치아 보호 및 보강을 위한 옵션을 찾는 것이 중요하다,헬멧을 착용했다
1521,그는 데이트 상대를 만났다,그는 집에 머물렀다,우연,그의 심리적인 불안과 자신감 부족,그가 집에 머물렀다
1522,그는 실수로 총을 쐈다,그는 총을 가지고 있지 않았기 때문에 실수로 총을 쏠 수 없다,대단한 실수,총을 안전하게 보관하는 것과 총을 다룰 때 안전 수칙을 준수한다,안전 제한을 준수했다
1523,그는 나머지를 맡았다,그는 나머지를 맡지 않았다,죽은,그의 열정과 끈질긴 노력,그 일을 하지 않았다
1524,그는 머리를 손질했다,그는 머리를 손질하지 않았다,정신적인 피로를 해소,머리카락에 묻은 헤어젤,그가 머리를 손질하지 않았다
1525,그는 주차할 차를 찾았다,그는 차를 주차할 공간을 찾지 못했다,주차 공간을 예약한다,주차 공간이 없었다,그가 지갑을 잃어버렸다
1526,그는 공에서 눈을 떼지 못했다,그는 집중력이 떨어져서 공에서 눈을 뗄 수 없었다,집중하지 않았다,그의 광대한 호기심과 열정,그가 집중했다
1527,그는 남자친구에게 물어봤다,그는 남자친구가 없어서 물어볼 수 없을 수도 있다,죽었다,무엇인가? 그는 남자친구에게 물어봤다,그가 용서를 했다
1528,그는 실수로 폰을 눌러 전화를 걸었다,그는 실수로 폰을 눌러 전화를 걸지 않을 수 없다,그는 잠들지 않았다,그는 실수로 폰을 눌러 전화를 걸었다,조심했다
1529,그는 학교까지 가는 카풀을 놓쳤다,카풀 운전자가 늦지 않고 정해진 시간에 도착한 경우,놓친,그는 버스를 타거나 걸어가야 했다,일찍 일어났다
1530,그는 머리를 부딪쳤다,헬멧을 착용했다,심각한 손상,의식을 잃다,안전모를 착용했다
1531,그는 친구들을 다시 만나게 되었다,그는 친구들을 다시 만나지 않게 되었다,만약,그의 친구들과의 강한 우정,진실을 말했다
1532,그는 물을 많이 마셨다,건강한 신체 상태에 의해 일어나지 않을 수 있다,탈수,빈배가 아니라면 없다,목마름이 없었다
1533,그는 커피를 마시고 싶어 했다,그는 커피를 마시고 싶어 했지만 가게가 문을 닫았다,그는 새로운 에너지를 얻을 수 있었다,그의 무거운 눈꺼풀과 피곤한 몸,그가 일찍 일어났다
1534,그는 어느 날 아침 눈을 떴다,그는 어느 날 아침 눈을 떴지만 살아있지 않은 상태로 일어나지 않을 수 있다,너무 피곤해서였다,"그의 피로와 우울함, 그리고 무거운 책임감",그가 아파했다
1535,그는 남자 친구의 부모님을 만났다,그는 여자 친구가 없기 때문에 남자 친구의 부모님을 만날 수 없다,큰 일,그는 자신의 불안과 긴장 때문,그가 여자 친구와 함께 가지 않았다
1536,그는 하루 종일 울었다,그는 하루 종일 기쁨으로 인해 울었다,절망적으로,그의 마음에 깊이 파고든 슬픔과 상처였다,그가 슬펐다
1537,그는 메일을 확인했다,그는 메일을 확인하지 않았다,확인하지 않았다,그는 메일을 확인했다,그가 집에 있었다
1538,그는 무기를 꺼내들었다,평화로운 대화와 상호 이해에 의해,죽음,"무기를 꺼내들었지만, 이를 일어나지 않게 하는 것은 그의 결심",그가 평온하게 있었다
1539,그는 바로 옆에 있었다,그는 바로 옆에 있었기 때문에 그 사건은 그의 부재로 인해 일어나지 않을 수 없다,도와주지 않았다,그의 침대에 묶인 다리였다,그가 도와주지 않았다
1540,그는 집에 늦게 들어왔다,교통체증으로 인해 일어나지 않을 수 있다,지각,그의 피곤함과 술 취한 상태였다,그가 더 일찍 나왔다
1541,그는 애완 고양이를 키우고 싶어했다,고양이 알레르기에 의해 일어나지 않을 수 있다,가능하다,그의 알레르기였다,그가 알레르기가 없었다
1542,그는 천천히 고개를 흔들었다,그는 천천히 고개를 흔들지 않았다,그는 심각한 상황,그의 깊은 고민,그가 동의했다
1543,그는 기사를 읽었다,그는 시간이 부족해서 기사를 읽지 못할 수도 있다,경계했다,그의 호기심과 집중력,그가 시간을 더 잘 관리했다
1544,그는 학교에서 일진행세를 했다,학교의 규칙에 의해 일어나지 않을 수 있다,지나친 권력을 행사하여 다른 학생들을 협박하거나 괴롭히는 등의 부당한 행동을,누군가의 개입이 필요했다,그가 학교에서 일진행세를 했다
1545,그는 드레스를 찾았다,그는 옷장에 드레스가 없어서 일어나지 않을 수 있다,만약,그의 몸에 딱 맞는 것을 찾지 못하다,그가 집에 머물렀다
1546,그는 초대를 받았다,그는 일정이 중복되어 참석하지 못할 수 있다,거절했다,그는 너무 피곤해서였다,그가 거부했다
1547,그는 자신의 냄새를 맡았다,그는 코가 먹혀 있어서 냄새를 맡지 못할 수도 있다,숨을 멈추는,그의 향수를 뿌린다,코를 막았다
1548,그는 가슴에 묻은 더러운 물을 닦아내었다,그는 물이 없어서 가슴에 묻은 더러운 것을 닦아내지 못할 수도 있다,감염되었다,그의 노력에도 불구하고 계속해서 흐르는 땀,그를 도와주지 않았다
1549,그는 늦을 것 같았다,그는 늦을 것 같았지만 교통체증으로 인해 늦지 않을 수도 있다,졸린,그의 무거운 발걸음과 피곤한 모습,그가 서둘렀다
1550,그는 키가 커졌다,유전적인 이유로 인해 그의 키가 커지지 않을 수 있다,그의 노력과 용기,무엇입니까?,운동을 하지 않았다
1551,그는 셔츠에 맥주를 엎질렀다,그는 셔츠에 맥주를 엎지 않았다면 일어나지 않을 수 있다,영구적인 손상,쇼핑몰에서 새로운 셔츠를 사거나 빨래를 하고 말린다,주의했다
1552,그는 자신에 대해 글을 썼다,그는 자신에 대해 글을 썼지만 출판하지 않았다,자기 자신을 이해하는 데 도움이 되다,그의 자아에 대한 두려움,그가 자신에 대해 자서전을 썼다
1553,그는 속눈썹을 깜빡거렸다,그는 속눈썹을 깜빡거렸지만 그로 인해 아무런 일도 일어나지 않을 수 있다,눈을 감았다,눈을 감다,눈을 감았다
1554,그는 블로그를 시작했다,그는 블로그를 시작하지 않았다,노력,그는 블로그를 시작했다,그가 용기를 내지 않았다
1555,그는 그녀의 가슴을 움켜쥐었다,성적인 괴롭힘 또는 동의 없는 접촉으로 인해 발생하지 않을 수 있다,죽음,그녀가 떠나지 않게 한다,그가 제때에 멈췄었다
1556,그는 저글링하는 법을 배웠다,그는 저글링하는 법을 배우지 않았다,힘든 일을 겪었을 때,자신의 근육을 늘리는 것과 꾸준한 훈련이다,그가 귀를 기울였다
