,input,A,B,B2,B3
1477,그는 그 어느 때보다 기분이 좋아졌다,무엇인가 좋은 일이 생기길 원할 것이다.,더 많은,무엇이든 이루어질 것 같았다,무엇이든지
1478,그는 강아지를 키우게 되었다,강아지에 대한 관심과 애정을 원할 것이다.,충실한 동반자,강아지와 함께 삶을 나눈다,사랑
1479,그는 최선을 다해 노력했다,성공을 원할 것이다.,성공,높은 성과와 성공,성공
1480,그는 가려움을 느꼈다,가려움을 느꼈으니까 간단한 해결책을 원할 것이다.,감초,가려운 부분을 긁어 준다,감촉
1481,그는 영화를 보고 싶어 했다,영화를 보고 싶어서 영화관에 가고 싶을 것이다.,영화,영화관에 가서 최신 영화를 감상한다,시간
1482,그는 전화가 울리기 시작했다,전화를 받기를 원할 것이다.,조용히 하라는,전화를 받다,조용하다
1483,그는 걸을 수 없었다,도움을 받아서 걸을 수 있는 방법을 찾고 싶어할 것이다.,휠체어,휠체어였다,걷는
1484,그는 스스로를 아끼는 사람였다,안전하고 안정적인 환경을 원할 것이다.,자신,자신의 안전과 행복,안전하다
1485,그는 정책을 변경했다,변경된 정책에 대한 이유와 영향에 대해 설명을 원할 것이다.,변화된,답변할 수 없음,새로운
1486,그는 좋아하는 셔츠가 있었다,그 셔츠를 다시 가지고 싶을 것이다.,더 비슷한 것을,또 다른 비슷한 스타일의 셔츠를 찾다,그 셔츠
1487,그는 짐을 챙겼다,여행을 원할 것이다.,여행을 가기 위해 필요하다,떠난다,여행용 가방
1488,그는 머리를 풀어헤쳤다,헤드 마사지나 스트레스 해소를 원할 것이다.,자유롭게 움직일 수 있는,머리카락이 자유롭게 흩어진다,해답
1489,그는 그후 기분이 훨씬 나아졌다,그후에 안정적인 상태를 원할 것이다.,더 많은 도움을 받고 싶었다.,무엇이든 할 수 있는 힘이 생겼다,물
1490,그는 셀카를 찍었다,자신의 셀카를 SNS에 올리기를 원할 것이다.,자신의 외모를 공유하고 싶었다.,자신의 모습을 기록한다,주의
1491,그는 친구들과 팝콘을 나눠 먹었다,더 많은 팝콘을 원할 것이다.,더 많은 팝콘,친구들과 함께 영화를 본다,더 많은 팝콘
1492,그는 자신감이 생겼다,인정받고 싶어할 것이다.,더 많은 도전,무엇이든 이루어질 수 있다고 믿게 되었다,성취
1493,그는 컬렉션에 추가했다,해당 사건과 관련된 정보나 아이템을 원할 것이다.,그것,무엇이든지 쉽게 찾을 수 있게 되었다,그것
1494,그는 어젯밤에 잘 잤다,휴식을 원할 것이다.,휴식,휴식을 취하고 몸과 마음을 쉬게 한다,휴식
1495,그는 수염을 길렀다,아마도 자신의 새로운 모습에 대한 칭찬을 원할 것이다.,면도칼,남자다운 이미지를 표현한다,수염 관련 제품
1496,그는 눈싸움을 하고 있었다,승리를 원할 것이다.,이기는,상대방의 눈을 응시하여 상대방이 자신의 의견을 받아들이도록 한다,평화
1497,그는 저녁을 걸렀다,식사를 원할 것이다.,아마도 식사를 원했을 것이다.,아마도 그는 저녁을 걸었기 때문에 식사를 원했을 것입니다,저녁
1498,그는 아침 일찍부터 일을 시작했다,휴식을 원할 것이다.,효율적인,효율적으로 시간을 활용하여 더 많은 일을 해낸다,휴식
1499,그는 그녀를 좋아하는 것 같았다,그녀와의 관계를 더 발전시키고 싶어할 것이다.,그녀와 함께 시간을 보내는,그녀와 함께 시간을 보내고 싶었다,그녀의 주의
1500,그는 휴대폰을 찾을 수 없었다,휴대폰을 찾기 위해 도움을 원할 것이다.,대체할,다른 방법으로 연락을 취한다,휴대폰
1501,그는 너무 많이 사용했다,새로운 것을 원할 것이다.,절약적으로 사용하는,무너진다,더 많은
1502,그는 출근을 위해 옷을 입었다,편안하고 깔끔한 옷을 원할 것이다.,차를,일할 수 있는 옷,편안하다
1503,그는 얼룩을 제거했다,깨끗한 상태를 원할 것이다.,깨끗하다,깨끗한 상태로 만든다,깨끗하다
1504,그는 다시 고개를 흔들었다,아마도 그는 더 이상 논의하고 싶지 않을 것이다.,아무것,명확하지 않았다,그것
1505,그는 혼자 술을 마셨다,위로와 이해를 원할 것이다.,아마도 사람들과의 대화나 사회적 상호작용을 원했을 것이다.,혼자 있는 시간을 즐기고 싶었다,또 다른 사람과 대화를 나누다
1506,그는 스마트폰을 구입했다,스마트폰을 구입한 것에 대해 만족할 것이다.,스마트폰,빠른 인터넷 접속과 다양한 앱을 사용한다,빠른 인터넷 연결
1507,그는 타이어를 걷어찼다,타이어를 고쳐달라고 요청할 것이다.,새로운 타이어,타이어를 교체한다,새로운 타이어
1508,그는 전에는 한 번도 해본 적이 없었다,새로운 경험을 원할 것이다.,도전해보지 않은,어떻게 그 일을 해야 할지에 대한 안내였다,새로운
1509,그는 새 스웨터를 구입했다,새 스웨터를 입고 싶을 것이다.,이전에 없던,높은 목 넥과 따뜻한 소재로 만들어지다,따뜻하다
1510,그는 친구에게 고마워했다,친구에게 고마워하고 싶을 것이다.,더 많은 친구의 지원을 받고 싶어했다.,친구에게 도와준 것에 대한 감사를 표현한다,도움
1511,그는 실수로 발을 헛디뎠었다,발을 아프게 한 것에 대해 사과와 도움을 원할 것이다.,안정된,바닥에 있는 물줄기를 피한다,아이스크림
1512,그는 두통이 생겼다,두통약을 원할 것이다.,약을,두통약을 복용한다,약
1513,그는 친구에게 조언을 구했다,친구로부터 현명한 조언을 받고 싶어할 것이다.,도움을 받고 싶었다.,무엇인지 친구에게 물어보았다,도움
1514,그는 탄산음료를 끊었다,건강한 생활을 원할 것이다.,물,건강한 생활 방식을 유지한다,과일 주스
1515,그는 자리를 찾았다,휴식을 원할 것이다.,안정된,무엇이든지 할 수 있는 기회였다,휴대전화
1516,그는 목발을 사용했다,도움이 필요할 것이다.,보조적인,어떤 도움이나 지원을 받다,도와줄
1517,그는 여자처럼 흐느꼈다,위로와 이해를 원할 것이다.,남자 같은,여자와 같이 감정을 표현한다,사실적으로는 그는 감정적인 지지가 필요했다
1518,그는 가방을 확인했다,가방에 무엇이 들어있는지 궁금해할 것이다.,어떤,무엇인지 알아내기 위해서였다,무엇
1519,그는 지갑을 잃어버렸다,지갑을 찾고 싶어할 것이다.,대체,다시 지갑을 찾다,돈
1520,그는 첫 번째 치아를 잃었다,치과 치료를 원할 것이다.,인공적으로 만든 치아,치과 의사에게 가서 치아를 보완한다,인공적인 치아
1521,그는 데이트 상대를 만났다,사랑과 이해를 원할 것이다.,로맨틱한 분위기,로맨틱한 분위기 속에서 특별한 시간을 보낸다,로맨틱한 분위다
1522,그는 실수로 총을 쐈다,죄책감을 느끼고 용서를 바라게 될 것이다.,아무것도 원하지 않았다.,피해자를 살해하는 것이 아니라 그의 실수를 바로잡다,용서를 받다
1523,그는 나머지를 맡았다,도움이 필요할 것이다.,도움,무엇이든지 완벽하게 처리된다,모든
1524,그는 머리를 손질했다,머리카락이 깨끗하고 정돈된 모습을 원할 것이다.,정돈된 모습으로 나가고 싶었다.,머리를 정돈하고 깔끔하게 보인다,멋진 머리
1525,그는 주차할 차를 찾았다,주차할 공간을 원할 것이다.,주차 공간,쉽게 목적지에 도착할 수 있는 주차 공간,주차 공간
1526,그는 공에서 눈을 떼지 못했다,확실한 골을 원할 것이다.,골,공을 잡다,승리
1527,그는 남자친구에게 물어봤다,"남자친구에게 물어봤다면, 그는 아마도 어떤 결정을 내리기 위한 조언이나 도움을 원할 것이다.",도움,무엇인지 알고 싶었다,여자친구에게 물어봤기 때문이다.
1528,그는 실수로 폰을 눌러 전화를 걸었다,"실수로 폰을 눌러 전화를 걸었기 때문에, 그 상대방에게 사과하고 실수를 인정해 달라고 원할 것이다.",취소된,전화를 거는 대신 메시지를 보낸다,조용하다
1529,그는 학교까지 가는 카풀을 놓쳤다,학교까지 가는 다른 교통수단을 원할 것이다.,택시,다른 교통수단을 이용한다,차량
1530,그는 머리를 부딪쳤다,의료 지원을 받기를 원할 것이다.,통증,머리를 부딪친 것이 아프지 않았으면 좋겠다,평화로운
1531,그는 친구들을 다시 만나게 되었다,친구들과 함께 시간을 보내고 싶을 것이다.,즐거운,친구들과 함께 시간을 보낸다,친구들을 다시 만나게 되었기 때문에 즐거움
1532,그는 물을 많이 마셨다,화장실을 원할 것이다.,소변을 보고 싶었다.,물병을 채우러 간다,물
1533,그는 커피를 마시고 싶어 했다,커피를 원할 것이다.,커피,커피 가게에 가서 아메리카노를 마신다,커피
1534,그는 어느 날 아침 눈을 떴다,아침에 일어나서 좋은 하루를 보내고 싶을 것이다.,변화된,무엇이든 할 수 있는 힘,행복한 삶
1535,그는 남자 친구의 부모님을 만났다,남자 친구의 부모님과 가까워지길 원할 것이다.,결혼,여자 친구의 부모님도 만난다,자신의 모습을 바꾸다
1536,그는 하루 종일 울었다,위로와 안정을 원할 것이다.,위로,아마도 위로와 안정감이다,휴대전화
1537,그는 메일을 확인했다,어떤 내용인지 궁금해할 것이다.,답변,무엇인지 알 수 있었다,중요하다
1538,그는 무기를 꺼내들었다,위협을 당한 것에 대해 방어하고 싶을 것이다.,폭력적인,무언가를 공격하거나 방어한다,안전하다
1539,그는 바로 옆에 있었다,주변 사람들과 소통하고 상호작용을 원할 것이다.,물,내가 그를 도와준다,그것
1540,그는 집에 늦게 들어왔다,이유를 물어보고 이해와 양해를 바라게 될 것이다.,늦은 저녁 식사,푹 잠을 잔다,미안하다
1541,그는 애완 고양이를 키우고 싶어했다,애완 고양이를 원할 것이다.,애완 고양이,애완 고양이를 입양한다,애완동물
1542,그는 천천히 고개를 흔들었다,더 이상 그 주제에 대해 이야기하지 말라는 것을 원할 것이다.,아무런 변화도 없는,무엇인지 알아볼 필요가 있었다,더 많은
1543,그는 기사를 읽었다,더 많은 정보를 원할 것이다.,정보를 더,뉴스를 업데이트한다,정보
1544,그는 학교에서 일진행세를 했다,학교에서 존중과 인정을 받고 싶어할 것이다.,권력,학교 안에서의 영향력을 키운다,선물
1545,그는 드레스를 찾았다,어떤 특정한 이벤트나 자리에 어울리는 드레스를 원할 것이다.,아름다운 신발,아름다운 드레스였다,드레스
1546,그는 초대를 받았다,"초대를 받았다면, 그는 행사에 참석하고 싶을 것이다.",파티에 참석하다,무엇이든지 가능했다,무엇
1547,그는 자신의 냄새를 맡았다,자신의 냄새를 원할 것이다.,깨끗하다,자신의 냄새를 유지하고 싶었다,자신의 냄새를 맡았기 때문에 샤워
1548,그는 가슴에 묻은 더러운 물을 닦아내었다,깨끗한 옷을 원할 것이다.,깨끗하다,깨끗한 심장과 마음,깨끗하다
1549,그는 늦을 것 같았다,시간을 더 주는 것을 원할 것이다.,빨리 움직이는,시간을 더 준다,빨리 가고 싶었다
1550,그는 키가 커졌다,높이에 맞는 새로운 옷을 원할 것이다.,더 많은 자유,농구를 잘 하기 위해 더 많은 연습을 할 수 있는 기회였다,신발
1551,그는 셔츠에 맥주를 엎질렀다,새로운 셔츠를 원할 것이다.,새로운 셔츠,아마도 셔츠를 교체하고 싶었다,새로운 셔츠
1552,그는 자신에 대해 글을 썼다,자신의 글에 대한 피드백이나 인정을 원할 것이다.,자신의 이야기를 전파하고 이해받는,자신의 이야기를 공유한다,출판
1553,그는 속눈썹을 깜빡거렸다,아마도 눈이 따가운 것을 원할 것이다.,아마도 놀랍거나 놀라운 것을 원했을 것이다.,아마도 눈을 감고 다시 열었을 때 더 나은 결과를 얻기 위해 속눈썹을 정리한다,더 많은 주의
1554,그는 블로그를 시작했다,자신의 의견과 경험을 공유하고 다른 사람들과 소통하기를 원할 것이다.,독자들의 관심,자신의 의견과 경험을 공유하고 다른 사람들과 소통하는 기회를 얻다,시간
1555,그는 그녀의 가슴을 움켜쥐었다,그녀의 안전과 편안함을 원할 것이다.,그녀의 사랑,그녀의 마음을 느낀다,그녀의 사랑
1556,그는 저글링하는 법을 배웠다,저글링을 더 잘하고 싶을 것이다.,더 많은 연습,저글링을 이용하여 빠르게 이동하고 적을 공격한다,자신만의 스타일
1557,그는 뭔가 대단한 사람처럼 들렸다,인정과 찬양을 원할 것이다.,더 많은 주목을 받고 싶었다.,인정받고 싶었다,자신이 무엇을 원했는지 모르겠다고 말했다.
1558,그는 선물을 열어봤다,선물을 받은 것에 대해 기쁨과 만족을 표현할 것이다.,무엇,무엇인지 알아보기 위해 박스를 열어봤다,놀랍게도 같은
1559,그는 아침 식사를 준비했다,아침 식사를 먹고 싶을 것이다.,아침식사,"빵과 잼, 그리고 커피였다",식탁
1560,그는 남자친구와 헤어졌다,위로와 이해를 원할 것이다.,새로운 시작,자유롭게 혼자 있는 시간,위로
1561,그는 어쨌든 하나를 사기로 결심했다,아마도 그것을 원할 것이다.,결국,답변할 수 없음,두 가지
1562,그는 수영을 하고 싶어했다,수영을 하고 싶어했을 것이다.,수영을 할 수 있는,바다나 수영장에서 시간을 보낸다,수영복
1563,그는 보안팀을 호출했다,자신과 자산의 안전을 원할 것이다.,보안을 강화하기 위해 추가 조치,보안 상황을 신속하게 해결한다,안전한 환경
1564,그는 도시를 탐험했다,새로운 장소와 경험을 원할 것이다.,새로운 경험,도시의 모든 비밀과 숨겨진 장소들을 발견한다,모험
1565,그는 다른 차를 들이받았다,보험 청구나 보상을 원할 것이다.,보험,보험 회사와의 협상,보험금
1566,그는 사탕을 찾았다,사탕을 먹고 싶을 것이다.,사탕 같은,달콤한 맛,사탕
1567,그는 올해도 참석했다,인정받고 싶어할 것이다.,이,답변할 수 없음,이번에도 초대장을 받다
1568,그는 썰매를 타러 갔다,썰매를 타러 갔으니 즐거운 시간을 원할 것이다.,눈이 많이 내리는,눈이 많이 내리는 날에 눈썰매를 탄다,썰매
1569,그는 여자 친구에게 전화했다,여자 친구와 대화를 나누고 싶어할 것이다.,여자 친구에게서 도움을 받고 싶었다.,여자 친구와 함께 시간을 보낸다,조용한 곳
1570,그는 퇴근 후 집에 도착했다,휴식과 안정을 원할 것이다.,휴식,편안한 옷을 입고 티비를 본다,휴식
1571,그는 순간을 영원처럼 느꼈다,순간을 영원히 간직하고 싶을 것이다.,영원히 지속되는,시간을 멈추고 싶었다,그 순간을 영원히 간직하고 싶었기 때문에
1572,그도 자신을 좋아했다,다른 사람들로부터 인정과 사랑을 받길 원할 것이다.,사랑 받는,누군가가 자신을 이해하고 인정해준다,같은
1573,그는 똑같이 반을 나눴다,공평한 대우를 원할 것이다.,공평하다,반을 나누어 각각을 공평하게 받기를 원했다,반을 나눌
1574,그는 하루 종일 TV를 시청했다,휴식이나 오락을 원할 것이다.,외부 활동이나 운동,휴대폰을 이용해 TV 프로그램을 언제든지 시청할 수 있는 서비스였다,평화로운 시간
1575,그는 등산을 좋아했다,산악용품이나 등산 관련 경험을 원할 것이다.,자연적인 경치,자연 속에서의 평화와 조용함,등산용품
1576,그는 결국 그 사실을 알게 되었다,진실을 원할 것이다.,변화된,"누군가에게 사실을 말하는 것이 아니라, 그저 스스로가 그것을 알고 있다",진실
1577,그는 우편으로 편지를 받았다,편지에 답장을 원할 것이다.,읽을,무엇인지 알 수 있었다,빠른 답변
1578,그는 그녀를 돌봤다,그녀의 감사와 인정을 받고 싶어할 것이다.,사랑과 관심,그녀가 편안하고 안전하게 느낀다,사랑
1579,그는 소변을 많이 봤다,화장실을 원할 것이다.,수분을 많이,소변이 많이 나오는 약을 찾다,화장실
1580,그는 좋은 밤을 보내었다,편안한 휴식을 원할 것이다.,같은,푹신한 침대에서 편안하게 잠들 수 있다,휴식
1581,그는 새 휴대폰이 필요했다,새 휴대폰을 원할 것이다.,새로운,새로운 모델의 스마트폰,새로운
1582,그는 심해 낚시에 나섰다,큰 물고기를 잡고 싶을 것이다.,큰 물고기,심해 깊은 곳에서 큰 물고기를 잡다,큰 상어
1583,그는 입소문이 났다,더 많은 관심과 주목을 받길 원할 것이다.,주목 받는,무엇이든지 어떻게든지 얻을 수 있는 기회였다,주목을 받고 싶었기 때문에 그것
1584,그는 코끝을 손으로 치켜올렸다,코가 따끔거리는 것을 원할 것이다.,냄새,냄새를 맡아본다,따뜻한 차
1585,그는 저녁 식사로 피자를 주문했다,피자를 먹고 싶어할 것이다.,이탈리안 요리,토마토 소스와 모짜렐라 치즈로 덮인 크리스피한 바삭한 바닐라 아이스크림을 딸랑거리는 디저트였다,배고픈
1586,그는 아버지와 함께 낚시를 하러 갔다,평화로운 시간을 가족과 함께 보내고 싶어할 것이다.,아버지와 함께 좋은 시간을 보내고 싶었다.,아버지와 함께 시간을 보내며 자연 속에서 평화로운 시간을 보낸다,조용하다
1587,그는 새 토스터기를 구입했다,아마도 새 토스터기를 사용하여 맛있는 토스트를 먹고 싶어할 것이다.,새로운,빵을 더 신선하게 구워먹기 위해서였다,새로운 토스터다
1588,그는 아이스 스케이트를 타러 갔다,아이스 스케이트를 타러 갔으니 아이스 스케이트를 즐기고 싶을 것이다.,아이스 스케이트,아이스 스케이트를 타는 즐거움과 자유로운 느낌을 경험한다,아이스 스케이트
1589,그는 집으로 돌아가는 버스를 찾았다,집으로 돌아가는 버스를 타고 싶을 것이다.,편안한 여행,편안하게 앉아서 집으로 돌아갈 수 있는 버스를 탄다,집으로 돌아가는 버스
1590,그는 바이올린을 배웠다,바이올린 연주에 대한 자신감과 능력을 향상시키고 싶어할 것이다.,음악을 연주하기 위해 바이올린,바이올린 연주자가 된다,바이올린
1591,그는 숲에서 길을 잃었다,도움을 원할 것이다.,지도,어떤 안내자가 되어준다,도움
1592,그는 농구팀에 합류했다,농구팀에서 경기에 참여하고 싶을 것이다.,농구팀에서 좋은 성적을 거두기 위해 노력했다.,농구를 통해 경쟁하고 승리한다,승리
1593,그는 1981년에 결혼했다,가족과 행복한 결혼 생활을 원할 것이다.,가정을 꾸리는,가정을 꾸리고 가족을 이끌어간다,자녀
1594,그는 학교에 갈 옷을 입었다,학교에 가려고 할 것이다.,학교에 갈 신발,학교에 어울리는 스타일의 옷,새로운 옷
1595,그는 가까이 다가왔다,개인 공간을 존중해 달라고 원할 것이다.,아마도,무엇인지 알아내기 위해 그의 눈을 바라보았다,사랑
1596,그는 베이비 샤워가 있었다,축하와 선물을 받기를 원할 것이다.,베이비용품,아기용품과 선물을 받다,선물
1597,그는 귀여워 보였다,칭찬을 원할 것이다.,애완동물,누군가에게 사랑받다,사탕
1598,그는 어디서부터 시작해야 할지 몰랐다,지친 상태에서 방향을 찾고 싶어할 것이다.,도움을,누군가가 그에게 방향을 제시해 준다,방향
1599,그는 삼촌의 농장을 방문했다,농장에서 신선한 농산물을 원할 것이다.,농장에서 나오는 신선한 농산물,살아 있는 동물들과 농장에서 생산되는 신선한 농산물을 직접 경험한다,신선한 과일
1600,그는 아마존에서 노트북을 주문했다,아마존에서 노트북을 받기를 원할 것이다.,빠른 배송,빠른 배송과 좋은 가격,빠른 배송
1601,그는 친구들과 함께 앉아 있었다,친구들과 함께 즐거운 시간을 보내고 싶을 것이다.,어떤,어느 정도 시간을 보낸다,조용하다
1602,그는 연을 날리러 갔다,평화롭고 즐거운 시간을 원할 것이다.,바람,연을 날린다,연
1603,그는 자랑하며 시간을 보내었다,인정과 칭찬을 원할 것이다.,주목 받는,타인들의 주목과 인정,인정받는
1604,그는 바닥에 구토물을 봤다,청소를 원할 것이다.,청소,식품 중독,깨끗한 바닥
1605,그는 어디서든 그녀를 찾았다,안전하게 그녀를 찾았다.,안정된,그녀와 함께 시간을 보낸다,그녀
1606,그는 정말 추위를 느꼈다,따뜻한 옷이나 이불을 원할 것이다.,따뜻하다,따뜻한 차 한잔과 따뜻한 담요였다,따뜻한 옷
1607,그는 친구에게 연락했다,친구와의 만남을 원할 것이다.,도움을 받기 위해.,친구와 만나기 위해 약속을 잡다,도움
1608,그는 게임을 플레이했다,승리를 원할 것이다.,즐거움을,놀이의 즐거움과 스릴을 느낀다,승리
1609,그는 헬멧을 쓰고 있었다,안전을 원할 것이다.,안전하다,안전하게 일을 할 수 있는 환경,안전
1610,그는 옷을 갈아입었다,편안한 옷을 원할 것이다.,새로운,답변할 수 없음,새로운 옷
1611,그는 첫 차를 구입했다,운전면허를 원할 것이다.,두 번째 차,빠른 이동 수단,자유
1612,그는 자신의 차를 찾았다,자신의 차키를 원할 것이다.,주차티켓,주차 공간을 찾다,즉시 고치기 위해 차
1613,그는 서핑하는 법을 배웠다,파도를 타고 서핑을 즐기고 싶어할 것이다.,파도를 타는,파도를 타고 즐겁게 시간을 보낸다,파도를 타는
1614,그는 스케이트보드를 구입했다,스케이트보드를 타고 싶을 것이다.,모험적인,스케이트보드를 타는 새로운 취미를 즐긴다,새로운 신발
1615,그는 정말 아팠다,아픔을 완화해 주는 치료나 약물을 원할 것이다.,아무것,편안한 휴식과 치료였다,도움
1616,그는 다른 차량과 충돌했다,보험 처리와 손해 배상을 원할 것이다.,보험청구,보험 청구서를 작성한다,보험
1617,그는 압도적인 차이로 승리했다,축하와 인정을 원할 것이다.,경쟁 상대들을 능가하다,상대방을 무너뜨리고 완전한 승리를 거둔다,승리
1618,그는 소음을 들었다,조용함을 원할 것이다.,조용하다,조용한 환경,조용하다
1619,그는 새 옷이 필요했다,새 옷을 원할 것이다.,새로운 것을,무엇인가? 새로운 스타일의 옷,새로운 옷
1620,그는 대출을 받았다,대출금을 상환할 수 있는 기회를 원할 것이다.,상환 계획,높은 이자율을 감당하며 돈을 갚다,돈
1621,그는 어쨌든 그녀를 사랑했다,그녀와 함께 있고 싶을 것이다.,그녀의 행복,그녀와 함께 행복한 시간을 보낸다,그녀를 사랑했기 때문에 모든
1622,그는 잠깐 낮잠을 잤다,휴식을 원할 것이다.,깨어나면 커피,휴식을 취하고 몸을 쉬게 한다,휴식
1623,그는 파티를 주최했다,파티를 주최한 만큼 사람들이 즐겁게 시간을 보내고 좋은 추억을 만들기를 원할 것이다.,재미있는,즐거운 시간을 보낸다,많은 음식
1624,그는 그다음에 서 있었다,주변의 상황을 이해하고 싶을 것이다.,무엇,답변할 수 없음,그것
1625,그는 머리를 끄덕였다,동의나 찬성을 표현하길 원할 것이다.,동의하는,무엇인지 알아내기 위해 더 많은 정보를 얻기 위해 질문을 하기로 했다,그것
1626,그는 강아지를 발견했다,강아지를 키우고 싶을 것이다.,반려견,강아지를 입양한다,반려견
1627,그는 토스트를 먹었다,아마 음료수를 원할 것이다.,아마도 커피나 주스와 같은 음료를 원했을 것이다.,토스트 위에 바른 버터와 잼,더 많은 음식
1628,그는 결국 결심했다,지지와 이해를 원할 것이다.,변화된,끝내 그의 꿈을 이룬다,무엇
1629,그는 제 개를 데리고 산책을 나갔다,산책하는 동안 제 개와 함께 시간을 보내고 싶을 것이다.,반려견,반려견과 함께 자연 속을 걷며 휴식을 취하고 마음을 정화한다,강아지
1630,그는 아직 갈 길이 멀었다,도움을 원할 것이다.,휴식,어떤 것도 얻지 못했다,많은
1631,그는 나무에 부딪혔다,의료 도움을 원할 것이다.,의사,나무를 피한다,치료
1632,그는 숨바꼭질을 하고 있었다,숨은 사람들이 자신을 찾아주길 원할 것이다.,안전한 곳,어딘가 숨을 수 있는 안전한 장소였다,자유
1633,그는 고양이를 발견했다,고양이를 키우고 싶을 것이다.,고양이를 키우고 싶었다.,고양이를 키운다,사료
1634,그는 자신의 신발을 찾았다,자신의 신발을 찾았으므로 편안하게 신을 수 있기를 원할 것이다.,새로운 신발,신발을 신고 나간다,새로운 신발
1635,그는 온몸이 젖었다,옷을 갈아입고 건조한 상태로 변하길 원할 것이다.,수건,건조한 수건으로 온몸을 닦다,우산
1636,그는 스트라이크를 받았다,휴대폰으로 비디오를 찍어서 스트라이크를 확인하고 심판에게 이의를 제기할 것이다.,볼,투수가 그를 아웃시킨다,두 번째 기회
1637,그는 쇼를 시청했다,더 많은 쇼를 원할 것이다.,즐거움과 유머,최신 트렌드와 엔터테인먼트에 대한 최신 정보였다,그것
1638,그는 갱단에 가입했다,갱단으로부터 보호와 안전을 원할 것이다.,권력과 돈,무엇이든지 얻기 위해 범죄를 저질렀다,권력과 돈
1639,그는 양치질을 하고 있었다,깨끗하고 상쾌한 입김을 원할 것이다.,상쾌한 숙면을 위해 침대에 들어가고 싶었다.,바로 깨끗하고 상쾌한 입냄새와 밝은 미소였다,칫솔
1640,그는 공을 훔쳤다,공을 돌려달라고 요구할 것이다.,무엇,답변할 수 없음,공
1641,그는 조언을 구했다,조언을 받고 싶을 것이다.,도움을 받아 결정을 내리고 싶었다.,무엇인지 명확하지 않았다,도움
1642,그는 손가락을 가리켰다,주의를 원할 것이다.,그것,무엇을 가리키고 싶었는지 알 수 있었다,물건
1643,그는 고양이에게 사료를 줬다,고양이가 배고프지 않도록 원할 것이다.,고양이가 먹는,고양이가 사료를 먹다,사료
1644,그는 신선한 공기를 마셨다,더 많은 신선한 공기를 마시고 싶어할 것이다.,더 많은 신선한 공기,휴식과 안정,자유
1645,그는 할 말이 있었다,말을 할 기회를 원할 것이다.,듣는,답변할 수 없음,말
1646,그는 우편물을 집에 배달했다,우편물을 받기를 원할 것이다.,무엇,우편물을 받다,우편물
1647,그는 친구들과 함께 영화를 봤다,친구들과 함께 영화를 보고 싶을 것이다.,집에 가는,친구들과 함께 영화를 본다,맛있는 간식
1648,그는 텍사스로 이사했다,새로운 친구들과 지역 사회에 적응하고 싶을 것이다.,텍사스에서 살기 위해 필요하다,텍사스에서의 새로운 삶과 기회였다,새로운 가구
1649,그는 그녀에게 약을 줬다,그녀가 빨리 나아지길 원할 것이다.,그녀가 더 나아지다,그녀의 건강을 돌보고 싶었다,사과
1650,그는 함께 모여 있었다,사람들과 함께 있는 것을 원할 것이다.,사람,무엇인지 명확하지 않았다,평화
1651,그는 냄새가 끔찍했다,냄새가 나지 않는 환경을 원할 것이다.,제로 냄새,냄새를 없애는 제품,깨끗하다
1652,그는 복권을 구매했다,복권 당첨을 원할 것이다.,행운,행운과 큰 상금을 획들한다,당첨된
1653,그는 변기 물을 내렸다,변기 물이 제때에 내려가서 깨끗하게 유지되길 원할 것이다.,화장실을 청소해 달라고 요청했다.,변기를 깨끗하게 만든다,변기 물을 닦는
1654,그는 자신의 차례가 왔다,자신의 차례가 왔으니 주목받고 인정받기를 원할 것이다.,무엇,무엇이든 할 수 있는 기회였다,공평하다
1655,그는 고양이를 반려동물로 키우고 있었다,고양이에게 편안하고 안전한 환경을 원할 것이다.,고양이를 돌보는 데 필요한 모든,고양이와의 더 깊은 유대감과 함께 행복한 시간을 보낸다,강아지
1656,그는 공을 잡았다,공을 던질 것을 원할 것이다.,던져진,농구를 친다,공
1657,그는 잘 자고 있었다,평화로운 잠을 이어나가고 싶을 것이다.,휴식,무엇이든지 놓치지 않고 깨어난다,평화로운
1658,그는 자신에게 보상했다,자신에게 인정과 칭찬을 받길 원할 것이다.,더 많은,무엇이든 자신의 노력과 성취에 대한 보상,노력하다
1659,그는 즐거운 밤을 보내고 있었다,더 많은 즐거움과 즐거운 경험을 원할 것이다.,행복하다,편안한 휴식과 즐거운 시간,재미있는
1660,그는 과학 시험이 있었다,좋은 성적을 얻고 싶을 것이다.,과학 시험을 잘 볼 수 있도록 도움을 받고 싶었다.,과학 시험에서 좋은 성적을 받다,공부
1661,그는 완벽한 반려견을 찾았다,그 반려견과 함께 행복한 시간을 보내고 싶을 것이다.,어떤 종류의 반려견,반려견과 함께 즐거운 시간을 보낸다,완벽한 반려견
1662,그는 아기가 있었다,아기를 돌보고 사랑받길 원할 것이다.,아기를 돌보는,아기를 돌보고 사랑한다,조용하다
1663,그는 넘어져 팔이 부러졌다,의료 도움을 원할 것이다.,의사,의사의 도움을 받다,의사의 도움
1664,그는 누군가에게 말했다,이해와 관심을 원할 것이다.,도움,누군가가 그의 아이디어를 이해하고 동의한다,그것
1665,그는 떠났다,돌아오길 원할 것이다.,아무것,떠나서 자유롭게 살 수 있는 새로운 시작,더 많은 자유
1666,그는 아기처럼 울었다,위로와 안정을 원할 것이다.,편안하다,안정과 위로였다,사탕
