,input,A,B,B2,B3
1021,그는 가입하고 싶어 했다,가입 신청서를 작성하고 제출할 것이다.,가입신청을 했다.,가입 신청서를 작성하고 제출한다,노력을 했는
1022,그는 좋은 냄새가 났다,주변을 둘러보고 냄새의 원인을 찾아볼 것이다.,샤워했다.,뭔가 맛있는 음식을 요리하다,샤워를 했는
1023,그는 자신의 신발을 찾을 수 없었다,주변을 찾아보고 다른 사람들에게 도움을 요청할 것이다.,벌써 일어났다.,신발을 찾기 위해 방 안을 뒤진다,무언가를 화낸다고 했는
1024,그는 새로운 개를 살았다,새로운 개를 훈련하고 적응시키기 위해 시간을 들일 것이다.,애완 동물을 키웠다.,새로운 개에게 적응시키기 위해 훈련을 시키고 새로운 환경에 적응하도록 도와준다,행복했는
1025,그는 서핑을 하러 갔다,파도가 충분히 커서 안전하게 서핑을 즐길 수 있는지 확인한 후에만 서핑을 하러 갈 것이다.,파도타기,파도를 탄다,늦었는
1026,그는 기타를 연주했다,음악을 즐기며 연주할 것이다.,음악가였다.,음악을 연주한다,노래를 부르지 않았는
1027,그는 밑바닥에서 영웅으로 거듭났다,겸 humbly하게 자신의 성공을 인정할 것이다.,헌신적으로 노력했다.,끊임없는 노력과 헌신의 결과였다,희생을 했는
1028,그는 수학 숙제를 했다,숙제를 완료했다.,수학을 공부했다.,수학 문제를 풀었다,노래를 부르지 않았는
1029,그는 비밀을 지켰다,He kept the secret.,신뢰받았다.,아무도 알지 못했다,침묵했는
1030,그는 매일 밤 울었다,친구나 가족에게 도움을 요청하거나 전문가의 도움을 찾을 것이다.,외로웠다,자신의 마음을 달래기 위해 음악을 듣거나 일기를 쓴다,슬퍼했는
1031,그는 성적이 올랐다,더 열심히 공부하여 성적을 더 올리려고 할 것이다.,열심히 공부했다.,끈질긴 노력과 열심히 공부한 결과였다,열심히 공부했는
1032,그는 총을 가져왔다,즉시 경찰에 신고할 것이다.,쏘기를 했다.,총을 쏜다,위험했는
1033,그의 아기가 태어날 예정였다,병원으로 빨리 이동하여 아내를 도와주고 지지해줄 것이다.,아기 방을 꾸몄다.,병원가서 아내를 돌봐주고 출산을 도와준다,아버지가 축하받을 준비를 했는
1034,그는 오늘 결혼했다,가족과 친구들과 함께 축하 파티를 열 것이다.,결혼,"결혼식을 준비하고, 결혼식에 참석한 손님들을 대접한다",기뻤다
1035,그는 새 안경이 필요했다,안경을 새로 사러 안경점에 갈 것이다.,안경을 샀다.,안경을 새로 사러 안경점에 갔다,쇼핑을 했는
1036,그는 피자를 먹고 싶어했다,피자 주문을 할 것이다.,피자 주문을 했다.,피자 배달 앱을 열어서 메뉴를 고르고 주문을 했다,배고팠는
1037,그는 하루 종일 잠만 잤다,"자신의 건강 상태를 확인하고, 만약 문제가 있다면 의사에게 상담을 받을 것이다.",아무것도 하지 않았다.,잠자는 것 뿐,게으름을 피우고 있었는
1038,그는 퀴즈에 실패했다,더 열심히 공부해서 다음에 성공하려고 노력할 것이다.,실망했다.,공부를 더 열심히 한다,노력했는
1039,그는 학교 공부도 더 잘했다,칭찬을 받았을 것이다.,열심히,학업적 성취를 높이기 위해 노력한다,열심히 노력했는
1040,그는 이제 막 운전면허를 취득했다,안전 운전을 위해 교통법규를 엄격히 준수할 것이다.,운전을 시작했다.,운전을 연습하고 도로 위에서 안전 운전 규칙을 따른다,운전을 배웠다
1041,그는 그녀에게 고개를 절레절레 흔들었다,그녀에게 사과하고 실수를 인정할 것이다.,존경했다.,그녀에게 죄송하다고 말한다,심각했는
1042,그는 트럭에서 떨어졌다,즉시 응급 상황 대처를 위해 구조 요청을 하고 응급 처치를 받을 수 있도록 도움을 요청할 것이다.,심각한 부상을 입었다.,트럭에서 떨어진 후에 그는 지체 없이 응급실로 옮겨졌다,다치지 않았는
1043,그는 스트레스를 줄였다,응답없음,건강해졌다.,휴식을 취하고 명상을 하며 건강한 식습관을 유지한다,요가를 했는
1044,그는 티끌만큼 신경을 썼다,가능한 한 빨리 문제를 해결하기 위해 최선을 다할 것이다.,자신의 일에 최선을 다했다.,모든 세부사항을 주의 깊게 살펴보고 완벽하게 처리한다,노력했는
1045,그는 새 학교를 시작했다,새로운 친구들을 사귀기 위해 노력할 것이다.,전학을 했다.,새로운 친구들을 사귀고 새로운 교과과정에 적응한다,이사를 했는
1046,그는 시간이 충분했다,천천히 일을 처리할 것이다.,천천히 걸었다.,무엇이든 완벽하게 마무리한다,늦었다
1047,그는 자신만의 방식이 있었다,자신만의 방식대로 행동할 것이다.,자신만의 방식대로 행동했다.,그의 독특한 방식으로 이루어졌고 다른 사람들과는 다르게 접근했다,다르게 했는
1048,그는 그녀를 봤다,그녀에게 인사를 할 것이다.,사랑했다.,그녀에게 인사를 건넸다,울먹였다.
1049,그는 예기치 않게 곤경에 처했다,차분하게 상황을 평가한 후 적절한 조치를 취할 것이다.,당황하여 도움을 구했다.,자신의 지식과 경험을 총동원하여 상황을 극복하려고 노력한다,노력했는
1050,그는 시도했다,계속해서 노력할 것이다.,성공,자신의 꿈을 이루기 위해 최선을 다한다,실패했는
1051,그는 자동차에 부딪혔다,사고 보험 청구를 하고 경찰에 신고할 것이다.,보험 청구를 했다.,차량 손해 보험 청구서를 작성한다,사과를 했는
1052,그는 너무 행복해 보였다,주변 사람들과 자신의 행복을 나누고 싶어할 것이다.,웃음을 터뜨렸다.,무엇이든 가능했다,웃었다
1053,그는 헬스장 가는 것을 그만뒀다,다른 운동 방법을 찾아볼 것이다.,운동을 하지 않았다.,운동을 하지 않았다,운동을 좋아했는
1054,그는 한 남자를 만났다,남자와 인사를 나누고 대화를 시작할 것이다.,행복해했다.,두 사람이 함께 식사를 하고 서로 이야기를 나눈다,행복해 보였는
1055,그는 수업을 잘못 들었다,선생님께 사과하고 올바른 내용을 다시 공부할 것이다.,숙제를 못했다.,수업 내용을 이해하지 못하고 공부를 제대로 하지 않았다,졸렸다
1056,그는 그 결과 직불 카드를 분실했다,즉시 카드를 차단하고 분실 보고를 한다.,카드를 차단했다.,직불 카드를 취소하고 다시 발급한다,화를 냈는
1057,그는 울음을 그치지 않았다,위로하고 안아주며 곁에서 지지해줄 것이다.,계속 울었다.,계속해서 자신의 감정을 표현하고 상황에 대해 이야기한다,울음을 그치려 했는
1058,그는 맛있다고 생각했다,음식을 계속 먹거나 칭찬을 표현할 것이다.,음식을 더 먹었다.,먹어보기로 결정했다,먹었는
1059,그는 요새를 건설했다,요새를 건설한 후에 방어 시스템을 강화할 것이다.,건설 업무를 담당했다.,"땅을 파서 기반을 다지고, 건물을 세우며 인프라를 구축하는 등의 작업",피곤해 보였는
1060,그는 다음 날 도착했다,다음 날 도착한 것을 즉시 알려줄 것이다.,여행을 시작했다.,그의 가방을 풀어서 숙소에 머물렀다,어제 늦게 출발했는
1061,그는 자외선 차단제를 잊어버렸다,양산을 챙겨서 햇볕을 피할 것이다.,피부가 탔다.,햇볕이 강한 날씨에 오랜 시간을 밖에서 보냈기 때문에 피부가 화상을 입었다,자외선 차단제를 바르지 않았다.
1062,그는 방금 집에 도착했다,집에 도착해서 휴식을 취할 것이다.,운전,먼저 가방을 내려놓고 쉬기로 했다,방금 집에 도착했는
1063,그는 크리스마스 파티가 있었다,친구들과 함께 파티에 참석할 것이다.,옷을 입었다.,크리스마스 트리를 꾸미고 선물을 준비한다,축구를 하지 못했는
1064,그는 염색을 하고 싶어 했다,먼저 전문가의 조언을 구하고 안전한 방법으로 염색을 할 것이다.,미용실에 갔다.,염색을 하기 위해 미용실을 방문한다,머리를 자르고 싶었는
1065,그는 그녀에게 미소를 지었다,그녀에게 미소를 지었다.,행복해 보였다.,그녀를 기쁘게 하려는 노력의 일환,행복해 보였는
1066,그는 아기에게 선물을 줬다,아기에게 웃으며 선물을 주었다.,아버지가 되었다.,아기의 행복을 위해 노력하다,친절했는
1067,그는 어쨌든 운전을 했다,즉시 경찰에 신고하고 사고 현장에서 대기할 것이다.,음주운전,운전을 하고 나서 차를 주차했다,술에 취했는
1068,그는 데이트를 시작했다,상대방과 함께 즐거운 시간을 보내려고 노력할 것이다.,신중하게 옷을 골랐다.,그녀를 예쁜 레스토랑으로 데려가서 특별한 저녁 식사를 주문했다,늦었는
1069,그는 문자를 받았다,문자를 확인하고 즉시 답장할 것이다.,읽었다.,빠르게 문자를 확인한다,화를 냈는
1070,그는 그녀에게 돈을 줬다,그녀에게 돈을 주었다.,선물,그녀를 도와준다,착한 척했는
1071,그는 병원에 가고 싶어 했다,병원에 가기 위해 즉시 의사에게 연락할 것이다.,차를 운전하여 병원에 갔다.,병원 예약을 하고 증상을 설명한다,아프지 않았는
1072,그는 그것을 수의사에게 데려갔다,의사에게 상담을 받기 위해 그것을 데려갈 것이다.,애완동물을 진료 받았다.,그 동물을 진찰하고 치료를 받을 수 있도록 도와준다,애완동물을 병원에 데려갔는
1073,그는 목걸이를 찾았다,주인을 찾아서 목걸이를 돌려줄 것이다.,기뻐했다.,목걸이를 찾은 후에는 안심한 표정으로 주위를 둘러보았다,찾았다
1074,그는 아기처럼 잠을 잤다,깨어나서 자신이 어디에 있는지 확인하고 왜 그런 상황에 놓인 것인지 이해하기 위해 주변을 살피게 될 것이다.,코골이,아침에 일어나서도 여전히 피곤한 채로 출근한다,쓰러졌다
1075,그는 웨이트리스로 일하고 있었다,고객에게 친절하고 신속한 서비스를 제공할 것이다.,음식 서빙과 주문을 처리하는 일을 했다.,손님들의 주문을 받고 음식이나 음료를 가져다준다,돈이 필요했는
1076,그는 천천히 입꼬리를 위로 올렸다,만족한 표정으로 천천히 입꼬리를 위로 올렸다.,웃음을 참었다.,입꼬리를 올려 웃다,웃었다
1077,그는 손을 흔들었다,그도 손을 흔들어 인사를 하겠지.,인사를 했다.,상대방에게 인사한다,인사를 했는
1078,그는 집안 곳곳을 샅샅이 뒤졌다,경찰에 신고할 것이다.,범인을 찾았다.,무엇이 숨어있는지 찾기 위해 모든 곳을 뒤진다,도둑이었다.
1079,그는 좋아 보였다,그에게 친절하게 다가가서 대화를 시작할 것이다.,행복했다.,누구나 좋아할 만하다,웃었을 것 같았는
1080,그는 할로윈 파티가 있었다,할로윈 파티에 참석할 것이다.,할로윈 의상을 입었다.,"할로윈 파티를 위해 괴물 같은 코스튬을 입고, 친구들과 함께 춤을 추고 음식을 먹다",복장을 고쳤는
1081,그는 음식에 질식했다,즉시 응급처치를 받을 것이다.,구토,먹는 것을 그만둔다,게식을 먹었는
1082,그는 일을 벌렸다,책임을 지고 일을 처리할 것이다.,기쁨에 찬 미소를 지었다.,그의 능력을 발휘한 결과였다,화를 냈는
1083,그는 수영 팀에 합류했다,훈련에 열심히 참여하여 팀원들과 함께 협력하고 경쟁할 것이다.,수영을 배웠다.,수영을 배우고 연습한다,수영을 배웠다
1084,그는 질투를 했다,"직접적으로 대화를 통해 자신의 감정을 표현하거나, 상황을 이해하고 해결하기 위해 노력할 것이다.",소유하고 있는 것을 지키려고 했다.,그의 파트너를 계속해서 감시하고 연락을 자주 확인한다,화를 했는
1085,그는 욕을 쓰는 것에 대해 양해를 구했다,죄송하다고 말하고 욕을 쓰지 않도록 약속할 것이다.,죄를 뉘우친다.,죄를 인정하고 사과한다,욕을 했는
1086,그는 소변을 보러 갔다,화장실에 가서 소변을 보고 나올 것이다.,화장실을 사용했다.,소변을 보고 나서 화장실에서 손을 씻었다,오랜 시간을 기다렸는
1087,그는 인터뷰 요청 전화를 받았다,인터뷰 일정을 확인하고 준비를 시작할 것이다.,인터뷰를 수락했다.,인터뷰를 수락하고 인터뷰 일정을 잡다,바쁘다고 했는
1088,그는 눈을 여러 번 깜빡였다,눈을 여러 번 깜빡이며 혼란스러워하는 표정을 지을 것이다.,깨달음을 얻었다.,"눈을 비벼서 깨끗이 닦은 후, 주변을 더 자세히 살펴보았다",놀랐었는
1089,그는 상사로부터 전화를 받았다,전화를 받은 후에 상사의 지시에 따라 행동할 것이다.,일을 중단하여 전화를 받았다.,전화를 받은 후 상사의 지시에 따라 업무를 처리한다,출장을 떠났는
1090,그는 마침내 우유를 찾았다,냉장고에 넣어서 신선함을 유지시킬 것이다.,기뻐했다.,우유를 냉장고에 넣고 뚜껑을 닫다,급하게 뛰어갔는
1091,그는 누군가의 목소리를 들었다,주변을 살피고 누군가가 도움을 필요로 하는지 확인할 것이다.,의아했다.,주위를 둘러보고 누구인지 확인한다,돌아보았는
1092,그는 해파리에 쏘였다,즉시 응급 처치를 받아야 할 것이다.,아프다,해파리에 쏘인 것을 알아차리자 그는 물 속으로 신속히 헤엄쳐 나갔다,허둥거렸다.
1093,그는 촛불을 들고 있었다,촛불을 끄거나 안전한 곳에 놓을 것이다.,시신을 기억했다.,무엇인지 알아보기 위해 주변을 둘러본다,비행기를 탑승했는
1094,그는 그녀가 웃자 절뚝거렸다,그녀가 웃는 이유를 물어볼 것이다.,불안해하는 모습으로 그녀를 지켜보았다.,그녀를 안아준다,웃음을 참았었지만
1095,그는 고양이를 데려왔다,고양이를 적절한 장소에 데려다줄 것이다.,반려동물을 키우기로 결심했다.,고양이를 키우기 위해 준비를 했다,화가 화났는
1096,그는 하이킹을 좋아했다,하이킹을 즐기기 위해 산으로 떠날 것이다.,등산,최근에 그는 산악 자전거 타기를 시작했다,하이킹을 그만뒀는
1097,그는 그녀의 눈을 찔렀다,즉시 사과하고 그녀에게 도움을 주려고 할 것이다.,그녀의 아름다움에 놀라 했다.,그녀를 괴롭히고 싶었기 때문,화가 웃었는
1098,그는 그녀의 입술을 만졌다,즉시 사과하고 그녀의 허락을 구할 것이다.,키스를 했다.,그녀를 키스한다,용서받았는
1099,그는 대학에 재학 중였다,학교 수업에 참석하고 과제를 제출할 것이다.,공부,대학 과제를 하거나 시험을 본다,공부를 하지 못했는
1100,그는 화염에 휩싸였다,주변에 있는 물을 이용하여 불을 끌 것이다.,숨을 쉬지 못했다.,불을 끄기 위해 모든 힘을 다한다,비명을 지르고 있었는
1101,그는 간발의 차이로 승리했다,겸손하게 상대방을 축하할 것이다.,이기엔 운이 좋았다.,끊임없는 노력과 훈련의 결과였다,노력을했는
1102,그는 그녀를 향해 윽박질렀다,그녀에게 사과할 것이다.,화가 났다.,그녀를 모욕하고 분노를 표출한다,화가 났었는
1103,그는 정말 재미있어 했다,웃으며 즐거워했다.,즐거워했다.,"무엇이든 그의 관심을 끌었고, 그를 흥분시켰다",웃었는
1104,그는 몇 시간동안 울었다,친구나 가족에게 도움을 요청하거나 전문가의 도움을 찾을 것이다.,슬펐다.,자신의 감정을 처리하고 스트레스를 해소하기 위한 방법,슬퍼했는
1105,그는 공을 회수했다,공을 다시 사용할 수 있도록 보관할 것이다.,플레이를 계속했다.,농구 경기장에서 농구를 하고 있었다,달렸다
1106,그는 티켓을 구매했다,공연이나 이벤트에 참석할 것이다.,여행을 갔다.,공연을 관람한다,공연에 가기로 했는
1107,그는 최근에 졸업했다,취직을 위해 이력서를 업데이트하고 취업 준비를 시작할 것이다.,학업을 마쳤다.,졸업 후 취직을 준비하고 있다,일자리를 찾고 있다 했는
1108,그는 공중전화를 찾았다,전화를 들어 누군가에게 연락할 것이다.,전화했다.,공중전화를 이용하여 친구에게 전화를 걸었다,급하게 달려왔다고 했는
1109,그는 회복이 빨랐다,일상 활동을 조금씩 다시 시작할 것이다.,일상 생활로 돌아갈 수 있었다.,의사의 지시에 따라 꾸준한 치료와 휴식을 취한다,걸었는
1110,그는 해병대에 입대했다,훈련과 임무를 수행하기 위해 최선을 다할 것이다.,해병대원으로 훈련을 받았다.,"해병대에서 훈련을 받았고, 국방의 일원으로서 국가를 수호하는 역할을 맡았다",입대했어
1111,그는 잠깐 낮잠을 자고 있었다,잠깐 낮잠을 자고 일어나서 일상적인 활동을 계속할 것이다.,졸음을 달래고 있었다.,답변할 수 없음,졸린 상태였다.
1112,그는 프로 농구를 하고 있었다,경기에 집중하여 최선을 다할 것이다.,농구선수,농구 경기를 준비하고 훈련한다,농구를 하지 않았다면
1113,그는 쇼핑몰에서 쇼핑을 하러 갔다,필요한 물품을 사서 집으로 돌아갈 것이다.,쇼핑을 하러 갔다.,쇼핑몰에서 옷과 액세서리를 구매한다,실망했는
1114,그는 그녀의 입술을 느꼈다,즉시 물러나고 사과할 것이다.,입맞춤을 했다.,그녀를 키스한다,그녀를 사랑했는
1115,그는 인색했다,타인을 도와주지 않고 자신의 이익만을 챙길 것이다.,타인에 대해 냉담했다.,다른 사람들에게 돈을 빌려주거나 기부하는 것이 거의 없었다,기부를 하지 않았는
1116,그는 처음에는 무서워했다,하지만 그는 자신을 꾸짖고 두려움을 이겨내며 대처할 것이다.,도망쳤다.,피하기 위해 숨어있었다,도망쳤는
1117,그는 곰을 겁줘서 쫓아내었다,안전한 곳으로 피신할 것이다.,겁을 먹었다.,곰을 쫓아낸다,소리를 지르고 달려왔는
1118,그는 은행 계좌를 확인했다,잔고와 거래 내역을 확인한 후 필요한 조치를 취할 것이다.,자산을 확인했다.,은행 계좌에 예상치 못한 이체나 비정상적인 활동이 있는지 확인한다,돈을 인출했는
1119,그는 그녀의 일거수일투족을 감시했다,그녀에게 도움을 요청하거나 상황을 이해하기 위해 대화를 시도할 것이다.,의심하지 않았다.,그녀의 모든 행동을 정확히 기록하고 분석한다,의심스러웠는
1120,그는 새 직장에 취직했다,새 직장에서 열심히 일하고 적극적으로 동료들과 소통할 것이다.,고용되었다.,새로운 도전에 대한 열정과 노력,이사를 했는
1121,그는 댓글을 남겼다,댓글을 쓴 이유와 내용에 따라 다른 행동을 할 것이다.,의견을 표명했다.,다른 사람의 글에 대한 의견이나 반응을 표현하다,화를 냈는
1122,그는 사람들을 돕는 것을 좋아했다,가능한 한 빨리 도와주려고 노력할 것이다.,자원봉사를 했다.,다양한 자원봉사 활동,도움을 주었는
1123,그는 여전히 아팠다,의사에게 진료를 받으러 갈 것이다.,병원에 갔다.,무리한 활동을 자제한다,노래를 부르지 못했는
1124,그는 반려견을 키우고 있었다,반려견을 안전하고 행복하게 키우기 위해 최선을 다할 것이다.,애완동물을 돌봤다.,"반려견을 산책시키고, 그의 건강과 행복을 챙긴다",집에 늦었는
1125,그는 새끼 고양이를 입양했다,새끼 고양이를 잘 돌봐주고 책임지겠다.,애완동물을 입양했다.,새끼 고양이를 키우기 위해 애착을 가지고 돌봄과 사랑을 준다,행복해 보였는
1126,그는 물을 엎질렀다,물을 닦아내거나 주변을 청소할 것이다.,죽었다.,물을 닦고 주변을 말랐다,화가 났었는
1127,그는 첫 아이를 앞두고 있었다,새로운 부모로서 책임감을 갖고 아이를 사랑하고 돌봐줄 것이다.,불안해했다.,아이의 도착을 준비한다,차이를 만들었는
1128,그는 학교까지 걸어가야 했다,걸어서 학교까지 가게 될 것이다.,걸어가야,걷기엿다,지각했는
1129,그의 주장이 옳았다,자신의 주장이 옳았음을 인정할 것이다.,이긴 것입니다.,올바른 선택,화를 냈는
1130,그는 수영장에 수영을 하러 갔다,수영복을 입고 물에 들어간다.,수영,수영복을 입고 물 속으로 들어갔다,수영을 좋아했는
1131,그는 수표를 현금화했다,"수표를 은행에 현금화하거나, 수표를 발행한 당사자에게 지불할 것이다.",수표를 현금화하여 그는 현금을 받았다.,수표를 현금으로 바꾸다,도둑질을 했는
1132,그는 앱을 다운로드했다,앱을 열어서 사용할 것이다.,설치,앱을 설치하고 실행한다,스마트폰을 켰는
1133,그는 공을 차고 있었다,공을 차지 않고 주변을 살피며 다른 사람들과의 충돌을 피할 것이다.,축구를 즐겼다.,"농구를 하거나 축구를 하는 것일 수도 있고, 골프를 치는 것일 수도 있습니다",걷고 있었어
1134,그는 차트를 자세히 설명했다,차트를 자세히 설명한 후에 관련된 질문을 받아들일 것이다.,전문가,차트의 데이터를 분석하고 해석한다,"논리적으로 생각해보면, 그는 이해했는"
1135,그는 곧 올 것였다,기다리고 있을 것이다.,기다릴 것이었다.,우리가 기다리고 있었다,떠났었는
1136,그는 좋은 사람처럼 보였다,그 사람과 친해지려고 노력할 것이다.,좋은 행동을 했다.,좋은 사람들이 하는 행동과 일치했다,노력했는
1137,그는 잠을 많이 잤다,휴식을 취한 후에 일어나서 활동적으로 하루를 보낼 것이다.,피곤함,휴식을 취하고 몸을 푸다,졸린 행동을 했는
1138,그는 긴장을 풀고 있었다,깊게 숨을 들이마시고 천천히 숨을 내쉬며 긴장을 푼다.,웃음을 터뜨렸다.,무릎을 꿇고 깊게 숨을 들이마신다,웃고 있었어
1139,그는 맛이 끔찍했다,먹지 않고 다른 음식을 찾을 것이다.,구토,음식을 버린다,음식을 거부했는
1140,그는 클레임을 제기했다,증거와 관련된 자료를 모아서 클레임을 제기할 것이다.,소송을 제기했다.,보험 회사에 손해 보상을 요청한다,소송을 제기했는
1141,그는 자신을 위해 기도했다,응답없음,신앙심을 강화하기 위해 성경을 읽었다.,"매일 아침 일어나서 성경을 읽고, 하나님께 감사를 드린다",평화로움을 찾았는
1142,그는 첫 경기를 치렀다,다음 경기를 위해 더 열심히 준비할 것이다.,승리했다.,다음 경기를 기다린다,신경이 곤란했는
1143,그는 너구리를 봤다,조용히 멀리 물러나려고 할 것이다.,놀라워했다.,너구리를 따라가서 그의 행동을 관찰한다,놀랐다
1144,그는 함께 모였다,다른 사람들과 함께 행동할 것이다.,참석했다.,다른 사람들과 함께 일을 하고 협력한다,왜 그랬는지 모르겠다.
1145,그는 냄새가 너무 심했다,공기청정기를 켤 것이다.,토할 것 같았다.,창문을 열어 환기시킨다,샤워를 하지 않았는
1146,그는 간신히 살아 남았다,주변 상황을 파악하고 안전한 곳으로 대피할 것이다.,죽지 않았다.,불가능한 일,죽지 않았다.
1147,그는 귀를 아래로 내리고 있었다,주변 소리를 주의 깊게 듣고 있을 것이다.,들었다.,귀를 꺾고 들었다,웃고 있었는
1148,그는 탯줄을 잘랐다,즉시 응급처치를 시작할 것이다.,말을 탈 수 있었다.,말을 탈출시킨다,자유로웠는
1149,그는 역사에 대해 배웠다,역사적인 맥락과 배운 지식을 활용하여 현재 상황을 이해하고 적절한 결정을 내릴 것이다.,역사에 대해 흥미를 느꼈다.,"역사적인 사건과 인물에 대한 연구와 분석을 통해 지식을 쌓고, 과거의 결정과 행동들로부터 배운다",논리적으로 생각했는
1150,그는 타이어가 펑크 났다,차량을 안전한 곳으로 이동시키고 타이어를 교체할 것이다.,타이어를 수리했다.,타이어를 교체한다,운전을 멈췄는
1151,그는 손을 심하게 다쳤다,즉시 응급실을 찾아 의료진의 도움을 받을 것이다.,병원에 갔다.,의사를 찾아가서 상처를 치료받다,운동을 포기했는
1152,그는 마침내 모자를 찾았다,기뻐하며 모자를 머리에 쓸 것이다.,기뻐했다.,모자를 머리에 쓰고 집을 나섰다,최선을 다했는
1153,그는 자신의 삶을 만들어갔다,자신의 꿈과 목표를 향해 끊임없이 노력할 것이다.,책임지고 노력했다.,그의 선택과 행동,노력했는
1154,그는 자신의 맥박을 느꼈다,즉시 안전한 곳으로 이동하여 휴식을 취할 것이다.,심호흡을 하였다.,자신의 심장 소리를 듣기 위해 손을 가슴에 올려놓았다,운동을 했는
1155,그는 노트북을 구입했다,노트북을 사용하여 업무나 공부에 활용할 것이다.,돈을 지불했다.,노트북을 설정하고 사용하기 위해 사용 설명서를 읽다,돈을 모았었는
1156,그는 다리를 다쳤다,즉시 의료진에게 도움을 요청할 것이다.,병원에 갔다.,치료와 휴식이 필요했다,달리기를 포기했는
1157,그는 하루 종일 먹었다,다음날에는 식사량을 줄이고 운동을 하여 균형있는 식사 습관을 유지할 것이다.,배부르다,소화하기 위해 쉬었다,배고팠었는
1158,그는 여행 가방을 챙겼다,여행을 떠나기 위해 준비를 마쳤다.,여행을 갔다.,여행용품을 싼다,출발했는
1159,그는 체중이 늘었다,식습관과 운동을 조절하여 체중을 감량하려고 할 것이다.,식이를 조절하여 다이어트했다.,운동을 시작한다,운동을 하지 않았는
1160,그는 점점 나아지고 있었다,계속해서 노력하고 성과를 이뤄내기 위해 더 열심히 노력할 것이다.,희망을 갖고 있었다.,자신을 더욱 발전시키는 데 집중한다,노력했는
1161,그는 잃어버린 개를 찾았다,주변을 둘러보며 주인을 찾아 도와줄 수 있는지 확인할 것이다.,기쁨을 표했다.,개를 안아주고 기뻐한다,우는 것을 기뻐했는
1162,그는 전화를 걸고 있었다,전화를 받았다.,통화 중이었다.,전화를 받다,전화를 받지 않았다
1163,그는 삼촌을 찾아갔다,삼촌을 찾아가서 인사를 하고 이야기를 나눌 것이다.,기쁨을 표현했다.,삼촌과 만나기 위해 지도를 찾아보고 길을 물었다,운전을 멈췄는
1164,그는 노래방에서 노래를 불렀다,노래방에서 노래를 즐기고 즐거운 시간을 보낼 것이다.,노래를 부르다,노래를 부른다,즐거워 보였는
1165,그는 친구를 초대했다,친구를 위해 식사나 활동을 준비할 것이다.,초대했다.,친구들과 함께 파티를 열었다,식당을 예약했는
1166,그는 스스로를 점검했다,자기를 돌아본 후에 문제점을 찾아내고 개선하기 위해 노력할 것이다.,자기 자신을 돌아보고 반성했다.,그의 강점과 약점을 파악한다,노력을 했는
1167,그는 친구와 대화를 나눴다,친구와 대화를 즐기며 이야기를 나눌 것이다.,소통,소통한다,기뻤는
1168,그는 소다를 엎질렀다,빠르게 청소도구로 소다를 닦아내고 주변을 정리할 것이다.,더러워졌다.,소다를 엎지르고 바닥을 닦았다,화를 냈는
1169,그는 숙면을 취했다,일어나서 일상적인 활동을 시작할 것이다.,상쾌함,잠을 잔다,졸렸었다
1170,그는 화장실에 가야 했다,즉시 화장실에 가서 필요한 일을 처리할 것이다.,소변을 보았다.,화장실 문을 열고 안으로 들어간 후에는 손을 씻었다,빨리 달렸다
1171,그는 스테이크를 주문했다,음식을 기다릴 것이다.,고기를 주문했다.,스테이크를 기다리는 동안 메뉴를 살펴보았다,배가 고했는
1172,그는 자신에 대한 여유가 있었다,차분하게 상황을 판단하고 적절한 대응을 할 것이다.,자신을 믿었다.,자신의 결정에 대해 후회하지 않았다,대담했는
1173,그는 정말 재미있게 놀았다,다음에도 또 같이 놀자고 제안할 것이다.,즐거웠다.,무엇이든 그의 즐거움을 더욱 높였다,충분히 피곤하였었다
1174,그는 커튼에 불을 붙였다,즉시 소방대원에게 연락하여 도움을 요청할 것이다.,방화罪을 저질렀다.,매우 위험하고 무책임한 일,화가 화를 품었는
1175,그는 준비 중였다,빠르게 대응하여 상황에 맞게 행동할 것이다.,시계를 확인했다.,자신의 장비를 확인하고 마지막으로 신경을 집중시킨다,웃었을 때
1176,그는 수학 수업에서 낙제했다,선생님과 상의하여 추가 공부를 하거나 튜터링을 받을 것이다.,보충수업을 들어야 했다.,좀 더 열심히 공부한다,열심히 공부했는
1177,그는 결국 구해내었다,결국 구해내었다. 그의 끈기와 노력이 결심적인 결과를 이끌어 냈다.,기쁨을 느꼈다.,끝까지 포기하지 않고 계속해서 노력한다,노력했는
1178,그는 터치다운을 기록했다,축하를 받고 팀 동료들과 함께 기뻐할 것이다.,스코어드,놀랍게도 그는 팀에 승리를 안겨주었다,스피드를 발휘하여 뛰었는
1179,그는 어디서부터 시작해야 할지 잘 알고 있었다,처음부터 차근차근 계획을 세우고 실행할 것이다.,철저한 계획을 세웠다.,계획을 세우고 천천히 일을 진행한다,논리적으로 생각하여 계획을 세웠기 때문에
1180,그는 잠을 못 잤다,침착하게 명상이나 심호흡을 통해 자신을 진정시키고 다시 잠을 청할 것이다.,다음의 빈칸을 채워주세요.,불면증으로 고생한다,피곤했는
1181,그는 두려움을 극복했다,자신의 두려움을 극복하고 계획대로 행동할 것이다.,도전했다.,자신의 두려움을 이겨내고 도전한다,도전했는
1182,그는 학교에 가져갈 연필을 구했다,"학교에 가져갈 연필을 구했으니, 다음날 학교에 가기 전에 가방에 넣을 것이다.",연필을 샀다.,연필을 샀다,가게에 갔었는
