,input,A,B,B2,B3
1492,그는 자신감이 생겼다,"자신감을 갖기 위해서는 자기 자신을 인정하고, 자신의 능력과 가능성을 믿어야 한다.",노력과 자기계발을 했다,자신의 능력을 믿고 노력하여 성취감을 얻다,자신을 믿다
1493,그는 컬렉션에 추가했다,그 사건이 일어나기 위해서 컬렉션에 추가해야 한다.,선택했다,아이템을 신중하게 선택하고 구매한다,조건부로 다
1494,그는 어젯밤에 잘 잤다,어젯밤에 잠을 자고 일어나서 그 사건을 경험해야 한다.,스트레스를 푸는 활동을 했다,스트레스를 줄이고 편안한 환경에서 잠을 잔다,졸린
1495,그는 수염을 길렀다,수염을 길렀다.,면도를 하지 않았다,수염을 자른다,면도를 해야 했어야 하는
1496,그는 눈싸움을 하고 있었다,다른 사람과 눈싸움을 시작해야 했다.,눈을 깜박이는 동작을 했다,상대방의 시선을 피하고 자신의 눈을 굳혀야 했다,겁쟁이였다
1497,그는 저녁을 걸렀다,요리를 시작해야 한다.,요리,요리를 준비하고 식사를 차린다,배고픈
1498,그는 아침 일찍부터 일을 시작했다,아침 일찍부터 일을 시작하여 사건이 발생하도록 해야 한다.,일찍 일어났다,일찍 일어나서 준비를 해야 했다,흥분했다
1499,그는 그녀를 좋아하는 것 같았다,그녀에게 자신의 감정을 표현하고 관심을 보여야 한다.,노력,그녀와 함께 시간을 보내고 그녀의 관심을 이해하려고 노력한다,웃다
1500,그는 휴대폰을 찾을 수 없었다,주변을 뒤져서 휴대폰을 찾아봐야 한다.,찾아봤다,휴대폰을 찾기 위해 그가 해야 했던 것은 주변을 철저히 뒤지거나 전화를 걸어본다,긴장된 모습으로 보였다
1501,그는 너무 많이 사용했다,절약하고 적절히 사용해야 했다.,절약을 했다,더욱 절약적으로 사용한다,절약해야 했어
1502,그는 출근을 위해 옷을 입었다,출근을 위해 집을 나와 회사로 향했어야 한다.,준비,샤워를 하고 아침식사를 한다,출근해야 했다
1503,그는 얼룩을 제거했다,세탁물을 세탁하거나 세탁액을 사용하여 얼룩을 제거해야 한다.,세제나 세탁액을 사용했다,세탁제를 사용하여 얼룩을 제거한다,세탁을 했다
1504,그는 다시 고개를 흔들었다,다시 고개를 흔들지 않고 동의해야 했다.,거부적으로 반대하다,그가 더 많은 정보나 증거를 제시한다,떠나야 했다
1505,그는 혼자 술을 마셨다,술을 마시기 위해 주류 판매점이나 바에 가서 주류를 구매하거나 주문해야 했다.,술을 사러 나갔다,"주량을 조절하고, 혼자 술을 마시는 것을 자제한다",술에 빠져 있었다
1506,그는 스마트폰을 구입했다,스마트폰을 구입하기 위해 돈을 모아야 한다.,돈을 모았다,가게나 온라인 상점에서 제품을 비교하고 가격을 확인한다,절약했다
1507,그는 타이어를 걷어찼다,타이어를 걷어차기 위해서는 적절한 도구나 힘을 가지고 있어야 한다.,힘을 주다,타이어를 교체한다,화가
1508,그는 전에는 한 번도 해본 적이 없었다,새로운 도전에 대해 시도해봐야 했다.,도전하여 시도해봤다,"먼저 관련된 정보를 조사하고, 필요한 기술이나 지식을 습득한다",노력해야 했어
1509,그는 새 스웨터를 구입했다,상점에 가서 새 스웨터를 구입해야 한다.,돈을 지불했다,옷가게에 가서 원하는 스웨터를 찾고 사이즈를 확인한 후 결제를 해야 했다,절약해야 했어
1510,그는 친구에게 고마워했다,친구에게 도와준 일에 대해 고마움을 표현하고 감사의 인사를 전해야 한다.,감사의 표시를 했다,"친구에게 진심으로 감사의 말을 전하고, 그의 도움에 대해 솔직하게 인정한다",감사했다
1511,그는 실수로 발을 헛디뎠었다,주의 깊게 발을 디뎌야 했다.,주의를 기울였다,바닥을 보고 다시 한 번 발을 옮긴다,논란을 피하기 위해 조심스러웠다
1512,그는 두통이 생겼다,의사를 찾아서 진단을 받아야 한다.,약을 복용했다,약을 복용하고 휴식을 취한다,의사였다
1513,그는 친구에게 조언을 구했다,친구에게 조언을 구해야 했다.,친구의 상황을 이해하기 위해 질문을 했다,친구의 상황을 충분히 이해하고 신중한 조언을 제공한다,도움을 받았다
1514,그는 탄산음료를 끊었다,건강을 위해 탄산음료를 끊어야 한다.,의지력을 강화하여 유혹을 이겨냈다,건강한 대체 음료수를 찾아 마신다,건강을 위해 그만뒀다
1515,그는 자리를 찾았다,미리 예약을 하거나 자리가 있는지 확인해야 했다.,노력,그의 능력과 경험을 증명한다,불행했다
1516,그는 목발을 사용했다,다리를 다친 후 목발을 사용했어야 한다.,의사나 치료사와 상담을 받았다,의사의 진단과 처방을 받다,걷지 않았다
1517,그는 여자처럼 흐느꼈다,감정을 표현하기 위해 자신의 감정에 솔직하게 대해야 했어야 한다.,울다,여자처럼 흐느끼는 것을 멈추고 자신의 감정을 진실되게 표현한다,남자였다
1518,그는 가방을 확인했다,가방을 확인한 후에 그 안에 무엇이 들어있는지 확인해야 한다.,열쇠를 사용해서 했다,가방에 무엇이 들어있는지 확인한다,지갑을 놓고 왔다
1519,그는 지갑을 잃어버렸다,지갑을 잃어버리지 않도록 주의해야 했다.,은행에 신고,신용카드를 즉시 막아야 했다,조심해야 했다
1520,그는 첫 번째 치아를 잃었다,치과 의사를 방문하여 치아의 상태를 점검하고 치료를 받아야 했다.,치과 치료를 받았다,치과 의사를 찾아가서 치아를 복원하거나 인공치아를 받다,아프지 않았다
1521,그는 데이트 상대를 만났다,데이트 상대와 약속을 잡아야 했어야 한다.,먼저 자신을 어필하고 만나기 전에 계획을 잡았다,"먼저 적절한 장소를 예약하고, 상대방의 취향에 맞는 활동을 계획한다",신중했다
1522,그는 실수로 총을 쐈다,총을 안전하게 다루지 않았기 때문에 총을 실수로 쐬었어야 했다.,총을 쏘지 않도록 안전장치를 사용했다,즉시 응급 처치를 신속히 시행한다,죽다
1523,그는 나머지를 맡았다,나머지를 맡았다면 일어나기 위해서 다른 사람들이 이미 일부를 처리했을 것이다.,책임을 짊어졌다,먼저 목표를 설정하고 일정을 계획한다,돌아갔다
1524,그는 머리를 손질했다,머리를 손질한 후에 미용실에 가야 한다.,머리카락을 자르거나 스타일링을 했다,머리를 세수하고 샴푸로 씻다,이발사였다
1525,그는 주차할 차를 찾았다,먼저 주차할 공간을 찾아야 했다.,주차 공간을 찾았다,주차 공간을 찾아야 했다,빠르게 움직였다
1526,그는 공에서 눈을 떼지 못했다,집중력을 유지하고 계속해서 공을 주시해야 했다.,집중력을 유지했다,역동적인 움직임과 뛰어난 기술을 갖춘 선수들의 경기를 지켜본다,집중해야 했어
1527,그는 남자친구에게 물어봤다,남자친구에게 결혼을 하고 싶다고 물어봤어야 한다.,용기를 내다,먼저 자신의 생각과 감정을 솔직하게 표현한다,뭔가를 숨겼다
1528,그는 실수로 폰을 눌러 전화를 걸었다,폰을 잠그고 주머니에 넣어야 했다.,잠금을 해제,전화를 끊다,긴장된 모습으로 보였다
1529,그는 학교까지 가는 카풀을 놓쳤다,다른 카풀을 예약하거나 대중교통을 이용해야 한다.,택시를 타거나 버스를 타거나 걸어갔다,카풀을 놓치지 않기 위해 일찍 일어나서 준비를 해야 했다,늦어야
1530,그는 머리를 부딪쳤다,무엇인가에 부딪쳐야 했다.,병원에 갔다,즉시 의료진에게 연락하여 상태를 확인받고 치료를 받아야 했다,정신이 아팠다
1531,그는 친구들을 다시 만나게 되었다,친구들과 연락하여 만날 날짜와 시간을 정해야 한다.,계획을 세웠다,친구들과 연락을 취하고 만날 일정을 잡다,떠났다
1532,그는 물을 많이 마셨다,물병을 들고 물을 많이 마셔야 했다.,자주 화장실을 갔다,물병을 자주 채워야 했다,목이 매우 마르다
1533,그는 커피를 마시고 싶어 했다,커피를 내려 마셔야 했다.,카페에 갔다,커피숍에 가서 주문한다,졸린
1534,그는 어느 날 아침 눈을 떴다,일어나서 침대에서 일어나야 했다.,일찍 일어나서 알람을 끄고 샤워를 했다,"그가 먼저 일어나서 샤워를 하고, 옷을 입고 아침 식사를 준비해야 했다",일어났다
1535,그는 남자 친구의 부모님을 만났다,남자 친구와의 관계를 발전시키기 위해 그의 부모님을 만나야 했다.,예의를 갖췄다,친구의 부모님을 존중하고 예의 바르게 행동한다,긴장했다
1536,그는 하루 종일 울었다,자신의 감정을 이해하고 그 감정에 대해 솔직하게 대면해야 했어야 한다.,힘들게 견디다,그의 감정을 표현하고 이해할 수 있는 사람과 이야기를 나눈다,웃다
1537,그는 메일을 확인했다,메일함을 열어서 받은 메일을 확인했어야 한다.,컴퓨터에 로그인 했다,메일함에 로그인한다,출근했다
1538,그는 무기를 꺼내들었다,총기를 소지하고 있어야 한다.,훈련을 받았다,총알을 넣고 방아쇠를 당긴다,불안했다
1539,그는 바로 옆에 있었다,해당 사건이 일어나기 위해서는 그가 즉시 대응하고 행동해야 한다.,이동했다,그에게 손을 내밀어 도와준다,이동
1540,그는 집에 늦게 들어왔다,출근 시간에 맞춰 집을 떠나야 했다.,이유를 설명하여 사과했다,시간을 맞추기 위해 미리 출발한다,늦었다
1541,그는 애완 고양이를 키우고 싶어했다,동물 보호소나 유기동물 센터에서 고양이를 입양해야 한다.,돌봄과 관리를 했다,"고양이를 키우기 위해 그가 해야 했던 것은 먼저 적합한 생활환경을 마련하는 것이었다. 그는 고양이의 건강과 안녕을 위해 적절한 사료와 깨끗한 물을 제공하고, 주기적으로 건강검",고양이를 키우기 위해 독립적이다
1542,그는 천천히 고개를 흔들었다,상황을 이해하고 거절의 의사를 표현하기 위해 천천히 고개를 흔들어야 한다.,몸을 조금 기울였다,상황을 잘 이해하고 그에 맞는 결정을 내린다,빠르게 대답했다
1543,그는 기사를 읽었다,현재 이벤트에 대한 정보를 얻기 위해 기사를 읽었어야 한다.,인터넷에 접속하여 정보를 찾았다,기사의 내용을 이해한다,바쁜
1544,그는 학교에서 일진행세를 했다,다른 학생들과의 갈등을 일으키지 않고 친구들과 함께 어울려야 한다.,다른 학생들을 위협하고 괴롭히는 일을 했다,학교 내에서의 권력을 유지하고 다른 학생들을 지배하기 위해 노력해야 했다,무엇을 해야 했어
1545,그는 드레스를 찾았다,옷가게에 가서 드레스를 찾아야 한다.,매장을 돌아다녔다,쇼핑센터를 방문한다,여자였다
1546,그는 초대를 받았다,초대를 받았다면 그에게 주최자에게 응답하여 참석 여부를 알려야 했다.,RSVP,RSVP 하고 축하 카드를 보낸다,누구나
1547,그는 자신의 냄새를 맡았다,자신의 냄새를 맡아서 자신이 청결하고 깨끗한 상태인지 확인해야 한다.,자신의 손가락을 코에 대다,자신의 몸을 씻다,신중했다
1548,그는 가슴에 묻은 더러운 물을 닦아내었다,손으로 가슴에 묻은 더러운 물을 닦아내었어야 한다.,수건을 사용하여 닦아내었다,물티슈나 수건을 이용하여 가슴에 묻은 더러운 물을 닦아낸다,욕심
1549,그는 늦을 것 같았다,더 일찍 일어나야 했다.,더 빨리 움직였다,시간을 단축하는 방법을 찾다,늦을 것 같았다.
1550,그는 키가 커졌다,영양을 적절히 섭취하고 충분한 운동을 해야 했다.,영양을 챙겨 먹다,규칙적인 운동과 올바른 식습관을 유지한다,성장해야 했어
1551,그는 셔츠에 맥주를 엎질렀다,셔츠를 조심스럽게 다뤄야 했다.,셔츠를 세탁했다,셔츠를 교체한다,취하다
1552,그는 자신에 대해 글을 썼다,출판사에게 글을 제출해야 한다.,자기 분석을 했다,자신의 경험과 감정을 솔직하게 표현한다,혼자 있다
1553,그는 속눈썹을 깜빡거렸다,눈을 깜빡여야 한다.,매일 저녁에 속눈썹을 세워주는 미용실에 갔다,눈을 크게 떴다,졸려웠다
1554,그는 블로그를 시작했다,블로그를 시작하여 자신의 의견과 경험을 공유하고 사람들과 소통해야 한다.,콘텐츠를 작성했다,"블로그 플랫폼을 선택하고, 주제를 정하고, 글을 쓴다",돈을 벌다
1555,그는 그녀의 가슴을 움켜쥐었다,그녀와의 동의를 구해야 한다.,힘을 사용했다,그녀를 달래고 안아준다,화가
1556,그는 저글링하는 법을 배웠다,저글링을 연습하고 숙달해야 한다.,열심히 연습,저글링을 연습하고 훈련한다,놀라운다
1557,그는 뭔가 대단한 사람처럼 들렸다,자신의 역량과 지식을 최대한 발휘하여 노력해야 한다.,열심히 노력하여 자신의 잠재력을 최대로 발휘했다,자신의 역량을 최대로 발휘하고 노력하여 성취한 일들을 공유한다,보람있다
1558,그는 선물을 열어봤다,선물을 열어봐야 한다.,포장을 했다,선물을 받은 사람에게 감사의 인사를 전한다,떠났다
1559,그는 아침 식사를 준비했다,아침 식사를 준비하기 위해서는 재료를 구매하고 조리를 해야 한다.,식재료를 사러 갔다,식재료를 준비하고 조리를 시작한다,급했다
1560,그는 남자친구와 헤어졌다,남자친구와 이별을 결정하고 그에게 헤어지자고 말해야 했다.,이별을 했다,"자신의 감정을 정리하고, 상대방과 솔직하게 대화한다",슬플 수밖에 없었다
1561,그는 어쨌든 하나를 사기로 결심했다,돈을 모아서 상품을 사기로 결심해야 한다.,노력,먼저 가게에 들어가서 제품을 살펴보고 비교한다,결심력이 필요하다
1562,그는 수영을 하고 싶어했다,수영장이나 바다로 이동하여 수영을 해야 했다.,수영을 배웠다,"수영복을 사고, 수영 강사를 찾아본다",수영을 배웠다
1563,그는 보안팀을 호출했다,보안 문제가 발생했기 때문에 그는 보안팀을 호출해야 했다.,보안 이슈를 신고했다,보안 문제를 신속하게 해결하기 위해 모든 세부사항을 제공한다,당장 도망쳤다
1564,그는 도시를 탐험했다,지도를 확인하고 도시 안내서를 읽어야 했다.,지도를 참고하여 길을 찾았다,"도시의 지도를 가져가고, 주요 명소를 방문한다",떠났다
1565,그는 다른 차를 들이받았다,안전운전을 해야 했다.,보험 청구를 했다,보험 회사에 연락하여 사고 보고서를 작성한다,멈춰야
1566,그는 사탕을 찾았다,사탕을 찾기 위해 주변을 뒤져봐야 했다.,뒤지고 찾아봤다,주변을 뒤지고 찾아본다,급한 일이 있다
1567,그는 올해도 참석했다,초대를 받아서 참석해야 했다.,노력,그의 일정을 조정하고 참석을 위한 준비를 해야 했다,가출했다
1568,그는 썰매를 타러 갔다,눈이 많이 내리는 산에서 썰매를 타러 갔다.,눈이 많이 왔기 때문에 썰매를 타러 가기 전에 눈을 살펴봤다,썰매를 끌어야 했다,빠르게 옷을 입다
1569,그는 여자 친구에게 전화했다,여자 친구와 대화를 나누기 위해 그는 여자 친구에게 전화했어야 한다.,전화번호를 알았다,여자 친구의 전화번호를 알아야 했다,긴장된
1570,그는 퇴근 후 집에 도착했다,출근 후 집에 도착했다.,일을 마무리하여 퇴근했다,집으로 가는 길에 있는 교통체증을 피하기 위해 출근길과는 다른 경로를 선택한다,늦어야
1571,그는 순간을 영원처럼 느꼈다,현재의 순간에 완전히 집중하여 모든 것을 경험해야 했다.,그 순간을 최대한 즐겼다,순간을 즐기며 완전히 몰두한다,서두르지 않았다
1572,그도 자신을 좋아했다,자신을 더 잘 이해하고 자신에게 관심을 가지고 자신을 받아들여야 한다.,노력,자신의 장점과 단점을 알아야 했다,변했다
1573,그는 똑같이 반을 나눴다,다른 사람과 똑같이 반을 나눴다.,정확히 측정했다,상대방에게 동의를 구한다,양보했다
1574,그는 하루 종일 TV를 시청했다,하루 종일 TV를 시청한 후에는 적절한 휴식과 운동을 통해 균형있는 생활을 유지해야 한다.,리모컨을 사용하여 채널을 변경했다,의자에 앉아서 리모컨으로 채널을 바꾸고 프로그램을 선택한다,게으름을 드러내다
1575,그는 등산을 좋아했다,등산을 하러 산으로 가야 했다.,체력을 키우고 산악 장비를 갖추다,등산용품을 구입하고 산악 지식을 습득한다,건강했다
1576,그는 결국 그 사실을 알게 되었다,증거를 수집하고 조사를 진행해야 했다.,조사해야,"그에게 직면한 문제를 직시하고, 관련된 정보를 수집한다",불행하게도 숨다
1577,그는 우편으로 편지를 받았다,우편함을 확인하고 편지를 받아야 한다.,우편함을 확인,"편지를 열어 읽고, 송신자에게 답장을 쓴다",집에 있다
1578,그는 그녀를 돌봤다,그녀를 돌봤다면 사건이 발생할 수 있었을 것이다.,책임감을 가졌다,의견을 듣고 그녀의 필요를 이해한다,바쁜 일을 했다
1579,그는 소변을 많이 봤다,자주 화장실을 갔어야 했다.,의사를 방문,소변을 계속해서 보고 있었던 이유를 파악하는 것이 중요했다,병원에 가야 했다
1580,그는 좋은 밤을 보내었다,편안한 잠자리에서 충분한 휴식을 취해야 한다.,편안한 휴식을 취했다,편안한 침대에 누워서 잠을 잔다,피곤하다
1581,그는 새 휴대폰이 필요했다,가게에 가서 새 휴대폰을 구매해야 했다.,새 휴대폰을 샀다,새 휴대폰을 구매한다,돈을 벌다
1582,그는 심해 낚시에 나섰다,심해 낚시 장비를 갖추고 배를 타고 심해로 나섰어야 한다.,특별한 장비를 가져갔다,바다 깊은 곳으로 이동하여 적합한 장비와 미끼를 준비한다,준비를 했다
1583,그는 입소문이 났다,자신의 능력과 업적을 다른 사람들에게 알리고 홍보해야 했다.,꾸준한 노력과 성과를 내기 위해 노력했다,무엇인지 알아내고 그에게 관심을 가진다,눈에 띄다
1584,그는 코끝을 손으로 치켜올렸다,코를 가려서 재채기를 막아야 했다.,코를 가려야 했어요.,코가 막힌 것을 풀어주기 위해 코를 골고루 누른다,코를 고쳤다
1585,그는 저녁 식사로 피자를 주문했다,피자 배달을 시켜야 한다.,전화를 해서 피자 주문을 했다,피자 배달 음식점에 전화하거나 온라인 주문을 하여 주문을 완료해야 했다,배고팠다
1586,그는 아버지와 함께 낚시를 하러 갔다,낚시 장비를 준비하고 아버지와 함께 낚시터로 이동해야 한다.,낚시 도구를 준비,낚시 도구와 미끼를 준비한다,아침에 일찍 일어났다
1587,그는 새 토스터기를 구입했다,새 토스터기를 사용하기 위해 전원을 연결하고 빵을 넣어야 한다.,구매를 하거나 주문을 했다,"토스트를 만들기 위해 빵을 사거나 만들고, 토스트할 때 사용할 재료를 준비한다",돈이 필요했다
1588,그는 아이스 스케이트를 타러 갔다,아이스 스케이트를 신고 스케이트장으로 가야 한다.,아이스 스케이트를 신어야 했어요.,아이스 스케이트를 신다,빠르게 준비했다
1589,그는 집으로 돌아가는 버스를 찾았다,버스 노선을 찾아서 집으로 돌아가야 했다.,버스 시간표를 확인했다,버스 정류장으로 걸어가서 시간표를 확인한다,긴장된 모습으로 나타났다
1590,그는 바이올린을 배웠다,바이올린을 연습하여 능숙해져야 한다.,노력하여 연습,바이올린 레슨을 듣고 연습한다,연습해야
1591,그는 숲에서 길을 잃었다,지도를 이용하여 길을 찾아야 한다.,지도를 가져왔다,주변을 둘러보고 자신의 위치를 파악한다,길을 찾아야 했다
1592,그는 농구팀에 합류했다,농구팀에 가입 신청서를 제출해야 한다.,연습,농구팀의 시험을 통과한다,키를 키웠다
1593,그는 1981년에 결혼했다,1981년에 결혼식을 준비하고 결혼식을 올리기 위해 파트너를 만나고 결혼 계획을 세워야 했다.,여러가지 일을 했다,결혼식을 준비하고 파티를 계획하는 것이었습니다,싶었어
1594,그는 학교에 갈 옷을 입었다,학교에 갈 옷을 입었다.,옷을 골라야,옷을 골라 입다,일찍 일어났다
1595,그는 가까이 다가왔다,가까이 다가가서 상황을 파악하고 대화를 시작해야 한다.,조심해서 걸다,그에게 인사를 건넨다,용기를 내다
1596,그는 베이비 샤워가 있었다,아기를 축하하기 위해 베이비 샤워를 계획하고 준비해야 했다.,친구들을 초대하여 장소를 예약하고 음식과 음료를 준비했다,베이비 샤워 선물을 준비하고 초대된 손님들을 환영한다,아내
1597,그는 귀여워 보였다,귀여운 옷을 입거나 귀여운 표정을 지어야 한다.,웃음을 지다,어린아이처럼 웃다,웃다
1598,그는 어디서부터 시작해야 할지 몰랐다,계획을 세우고 첫 단계를 결정해야 했다.,계획을 세웠다,자신의 목표와 계획을 세워야 했다,두려웠다
1599,그는 삼촌의 농장을 방문했다,삼촌의 농장 주소를 알아야 했다.,버스를 타고 먼 거리를 이동,"삼촌에게 연락하여 방문 일정을 잡고, 필요한 준비물을 챙겨간다",차를 빌렸다
1600,그는 아마존에서 노트북을 주문했다,아마존 웹사이트에 접속하여 노트북을 주문해야 한다.,인터넷에 접속하여 아마존 웹사이트에 가입하고 로그인했다,아마존 계정을 만들고 로그인하여 원하는 노트북을 선택하고 주문 프로세스를 완료한다,돈이 부족했다
1601,그는 친구들과 함께 앉아 있었다,친구들과 함께 앉아 있는 동안 대화를 나누거나 활동에 참여해야 했다.,자리를 예약하였다,음식을 주문한다,가만히
1602,그는 연을 날리러 갔다,활을 잡아야 했다.,연을 날리기 위한 장비를 준비했다,연을 날리기 위해 그가 해야 했던 것은 연을 잡아서 공중으로 던진다,날아야
1603,그는 자랑하며 시간을 보내었다,자랑하지 않고 겸손하게 행동해야 했다.,노력,자신의 성과나 업적에 대해 이야기한다,자제했다
1604,그는 바닥에 구토물을 봤다,구토를 했어야 한다.,청소,구토물을 청소한다,쓰러져 있다
1605,그는 어디서든 그녀를 찾았다,그녀의 주소나 연락처를 알아야 한다.,열심히 노력했다,그녀의 친구들과 가족들에게 연락하여 그녀의 현재 위치를 파악한다,"어디에 있었든지, 이는 그녀를 찾다"
1606,그는 정말 추위를 느꼈다,따뜻한 옷을 입어야 했다.,옷을 따뜻하게 입었다,따뜻한 옷을 입다,춥다
1607,그는 친구에게 연락했다,친구에게 연락하여 만날 일을 정해야 한다.,전화를,친구의 전화번호나 연락처를 알아야 했다,외출했다
1608,그는 게임을 플레이했다,게임을 플레이한 후에 상대방과의 경쟁에서 승리해야 한다.,게임을 다운로드했다,게임을 다운로드하고 설치한다,준비해야 하는 준비를 했다
1609,그는 헬멧을 쓰고 있었다,안전을 위해 헬멧을 써야 했다.,머리카락을 깎거나 머리를 묶다,헬멧을 조인다,보호모
1610,그는 옷을 갈아입었다,옷을 갈아입어야 한다.,"옷을 벗고, 다른 옷을 입다",옷장에서 새로운 옷을 골라야 했다,늦었다
1611,그는 첫 차를 구입했다,운전면허를 취득해야 한다.,돈을 모았다,자격증을 취득한다,저충
1612,그는 자신의 차를 찾았다,주차된 자리를 찾아서 차를 주차해야 했다.,주차장을 둘러봤다,주차장에서 차를 찾아다닌다,급한 일이
1613,그는 서핑하는 법을 배웠다,서핑을 하기 위해서 그는 서핑하는 법을 배웠어야 한다.,서핑 강사와 함께 연습을 했다,서핑 보드를 잡고 파도에 타는 연습을 한다,물러났다
1614,그는 스케이트보드를 구입했다,스케이트보드를 타기 위해 연습을 해야 한다.,돈을 모았다,가게나 온라인 상점에서 원하는 제품을 찾고 가격을 비교하며 최적의 선택을 하고 결제를 완료한다,절약했다
1615,그는 정말 아팠다,의사에게 진료를 받아야 했다.,병원에 갔다,의사에게 진료를 받다,싸워야
1616,그는 다른 차량과 충돌했다,운전 중 안전 운전에 집중해야 했어야 했다.,보험 청구를 했다,보험 회사에 연락하여 사고 보고서를 작성하고 사고 차량의 손상 정도를 평가받아야 했다,음주운전을 해서
1617,그는 압도적인 차이로 승리했다,충분한 준비와 훈련을 통해 자신의 능력을 최대로 발휘해야 했다.,열심히 노력했다,노력하고 훈련한다,이길 수밖에 없었어
1618,그는 소음을 들었다,귀를 기울여 소음이 어디서 나오는지 확인해야 한다.,귀를 막았다,귀를 막다,청력이 좋았다
1619,그는 새 옷이 필요했다,옷가게에 가서 쇼핑을 해야 했다.,쇼핑을 했다,옷가게에 가서 쇼핑을 한다,새 옷을 사러 갔다
1620,그는 대출을 받았다,은행이나 금융기관에 대출을 신청하고 승인을 받아야 한다.,은행에 대출 신청을 했다,대출 신청서를 작성하고 필요한 서류를 제출한다,저축을 해야 했다
1621,그는 어쨌든 그녀를 사랑했다,그녀에게 자신의 감정을 표현하고 관심을 보여주어야 한다.,희생을 했다,그녀를 향한 애정을 표현한다,포기했다
1622,그는 잠깐 낮잠을 잤다,잠깐 낮잠을 자고 일어나서 일을 계속해야 했다.,알람을 맞췄다,잠이 들기 전에 알람을 설정한다,졸린
1623,그는 파티를 주최했다,초대장을 보냈어야 했다.,음식과 음료를 준비했다,파티 장소를 예약하고 음식과 음료를 준비한다,호텔을 예약했다
1624,그는 그다음에 서 있었다,먼저 어딘가에 이동하여 그 다음에 서 있어야 했을 것이다.,준비를 했다,그가 다음 단계를 계획하고 준비해야 했다,움직였다
1625,그는 머리를 끄덕였다,동의하거나 이해했다.,"""네"" 또는 ""그렇습니다""라고 말했다",상황에 맞는 적절한 대답을 준비한다,고개를 숙였다
1626,그는 강아지를 발견했다,주변을 탐색하고 주위를 둘러봐야 한다.,주인을 찾았다,발견한 강아지를 안전한 장소로 이동시키고 주인을 찾아본다,길을 건넜다
1627,그는 토스트를 먹었다,토스트를 먹기 위해 빵을 구워야 했다.,빵을 굽다,토스트를 만들기 위해 빵을 슬라이스하고 토스터에 넣어야 했다,배가 고팠다
1628,그는 결국 결심했다,결국 결심해서 행동해야 했다.,노력,끝까지 노력한다,변했다
1629,그는 제 개를 데리고 산책을 나갔다,제 개에게 목줄을 차고 밖으로 나가야 한다.,배변을 했다,"개의 목줄을 채우고, 필요하다면 개의 걷기 줄을 가져가야 했다",바쁜
1630,그는 아직 갈 길이 멀었다,노력하여 계속해서 노력하고 발전해야 한다.,열심히 노력했다,열심히 노력한다,노력해야
1631,그는 나무에 부딪혔다,나무를 피해 다가야 했다.,의료진에게 도움을 요청했다,나무를 피한다,나무로 달려갔다
1632,그는 숨바꼭질을 하고 있었다,숨바꼭질을 하고 있는 사람을 찾아야 한다.,숨을 죽였다,주변에 잘 숨을 수 있는 곳을 찾아들어간다,숨어야
1633,그는 고양이를 발견했다,주변을 살피고 고양이를 찾아봐야 했다.,주위를 둘러봤다,"고양이를 주인에게 돌려주거나, 주변을 살펴서 고양이의 주변에 음식이나 물을 두어야 했다",빠른
1634,그는 자신의 신발을 찾았다,집 안을 철저히 뒤져서 자신의 신발을 찾아야 한다.,더 정리된 방에 가서 찾아봤다,그의 방 안을 철저히 뒤진다,급한 일이 있었다
1635,그는 온몸이 젖었다,우산을 챙겨야 했다.,비를 맞았다,목욕을 하거나 수건으로 몸을 닦아야 했다,비가 왔다
1636,그는 스트라이크를 받았다,야구장에서 투수로부터 공을 던져 받아야 한다.,헛스윙을 했다,투구를 피한다,헛스윙
1637,그는 쇼를 시청했다,쇼를 시청한 후에 그 쇼의 출연자나 주최자와 연락해야 한다.,TV를 켰다,TV 가격을 확인하고 적절한 채널을 찾아야 했다,배고픈
1638,그는 갱단에 가입했다,갱단에 가입 신청을 해야 했다.,입회신청을 했다,"갱단의 규칙을 따르고, 일정한 시간에 참석해야 했다",탈영국인으로 변심했다
1639,그는 양치질을 하고 있었다,칫솔과 치약을 이용하여 이를 해결해야 했다.,치약을 발랐다,치약을 발라 이빨을 닦다,이를 위해 일어나야 했어
1640,그는 공을 훔쳤다,공을 훔치기 위해 감시를 피하고 보안 시스템을 우회해야 했다.,범죄를 저지르고 형사에게 쫓기는 것을 피하기 위해 숨다,도망간다,죄를 지다
1641,그는 조언을 구했다,응답없음,상담사와의 대화를 나누다,그의 상황과 문제에 대해 자세히 설명한다,도움을 받았다
1642,그는 손가락을 가리켰다,무언가를 가리키기 위해 손가락을 사용해야 한다.,손을 뻗다,그 손가락이 가리키는 대상을 설명한다,놀라워했다
1643,그는 고양이에게 사료를 줬다,고양이에게 사료를 주기 위해서는 그가 먼저 사료를 구입해야 한다.,사료를 사러 갔다,고양이의 사료 그릇을 찾아준다,밖으로 나갔다
1644,그는 신선한 공기를 마셨다,밖으로 나가서 신선한 공기를 마셨어야 한다.,창문을 열다,밖으로 나간다,걷다
1645,그는 할 말이 있었다,말을 하기 위해 상황에 맞는 시간과 장소를 선택하고 적절한 언어로 표현해야 한다.,말해야,말을 하기 위해 자신의 생각을 정리하고 상대방을 주의 깊게 들어준다,말을 했다
1646,그는 우편물을 집에 배달했다,우편물을 배달하기 위해서는 우체국에서 일을 신청하고 훈련을 받아야 한다.,우체국에서 일하는 직원,우편물을 정확히 분류하고 배달할 주소를 확인한다,우편집
