,input,A,B,B2,B3
1011,그는 학교에서 남을 괴롭혔다,그의 행동에 대해 사과하고 변화를 보이기를 원하다,그의 피해를 막고자 했다,그의 행동을 멈추도록 한다,이것
1012,그는 지금 집에 가는 중였다,가족이나 친구들은 그의 안전한 도착을 바라고 있다,그의 안전을 위해,그가 안전하게 도착할 수 있도록 기도한다,그가 무엇
1013,그는 집에 도착했다,"가족이 그의 안전을 확인하고, 그가 피곤하지 않은지를 확인하기를 원하다",안전하다,무엇인지 알고 싶었다,물건
1014,그는 울기 시작했다,그의 안부를 묻거나 위로의 말을 해주다,그의 위로를,그의 위로와 안정을 준다,따뜻한 위로나 조언
1015,그는 학교에 다니고 있었다,그가 안전하게 학교에 다니고 있기를 원하다,그의 성적이 좋아지는,그가 잘 공부하고 성공적으로 졸업한다,도움
1016,그는 한 입 크게 물었다,그가 괜찮은지 확인하고 싶어하다,답을 알고 싶었다,무엇인지 알아내기 위해 더 많은 정보를 제공한다,많은
1017,그는 자신이 가장 좋아하는 것을 골랐다,그의 선택에 대해 축하와 함께 그가 왜 그것을 좋아하는지에 대해 물어보다,그것,그의 결정을 존중한다,다른
1018,그는 우유를 잊어버렸다,"그는 우유를 잊어버렸으니, 주변 사람들은 아마도 우유를 가져다주길 원하다",그는 커피,우유를 사온다,우유
1019,그는 이상한 냄새가 났다,그가 씻거나 청소를 하기를 원하다,그의 냄새를 없애는,그의 몸에서 나는 냄새를 없앤다,공기청정다
1020,그는 병가를 내야 했다,그의 동료들은 그의 빠른 회복을 원하다,그는 그의 빠른 회복,그가 빨리 나아졌으면 한다,도와줄
1021,그는 가입하고 싶어 했다,그가 어떤 가입을 원하는지에 따라 다르다,그가 가입하는,그가 그 결정을 신중히 고려하고 잘 판단할 수 있도록 도와준다,도움
1022,그는 좋은 냄새가 났다,그 주변 사람들은 그가 어디서 좋은 냄새가 나는지 궁금해하다,그의 향수,그의 향수를 묻다,그의 향수
1023,그는 자신의 신발을 찾을 수 없었다,그의 주변 사람들은 그가 자신의 신발을 찾을 수 있기를 바라고 있다,무엇이 잘못되었는지,맨발로 걸어야 했다,도움
1024,그는 새로운 개를 살았다,그의 주변 사람들은 새로운 개와 친해지고 싶어하다,그 개의 모습을 보고 싶었다,새로운 개에 대한 소개와 함께 그의 새로운 반려동물과 잘 지내기를 바란다,부러운
1025,그는 서핑을 하러 갔다,그가 안전하게 서핑을 즐기고 돌아오기를 원하다,그는 그의 안전을 위해 조심하고 돌보는,해변에서 그의 서핑 실력을 본다,이해
1026,그는 기타를 연주했다,그의 연주를 듣고 싶어하다,그를 듣고 싶어했다,그의 음악에 더 많은 시간을 보낸다,음악적인 경험
1027,그는 밑바닥에서 영웅으로 거듭났다,그의 성공을 축하하고 그에게 관심을 보이다,그의 성공,그의 이야기를 듣고 그의 모험을 따라간다,영웅이 되길
1028,그는 수학 숙제를 했다,그가 수학 숙제를 끝내고 다른 일에 집중하기를 원하다,그것,그의 도움,도움
1029,그는 비밀을 지켰다,그가 지킨 비밀에 대해 궁금해하다,그 비밀,그의 신뢰와 진실,그의 신뢰
1030,그는 매일 밤 울었다,그 사람에게 도와줄 수 있는 방법을 찾아주길 원하다,그의 고통을 완화시켜 주는,그가 더 이상 울지 않다,평화로운
1031,그는 성적이 올랐다,그가 더 많이 노력했기를 원하다,그의 공부 비법을 알고 싶었다,놀랐다,더 많은 도움
1032,그는 총을 가져왔다,그가 총을 가져온 이유와 그 총을 어떻게 다룰 것인지에 대해 궁금해하다,안전,안전한 장소로 옮겨간다,평화로운
1033,그의 아기가 태어날 예정였다,그의 아기와 가족이 모두 건강하게 태어나길 바라실 것입니다,건강한 출산을,그의 아기가 건강하게 태어나고 행복한 삶을 살 수 있도록 모든 지원과 사랑을 준다,축하
1034,그는 오늘 결혼했다,축하와 축복을 원하다,축하,그의 행복과 결혼식을 축하한다,축하하다
1035,그는 새 안경이 필요했다,그 주변 사람들은 그가 안전하게 다닐 수 있는 새로운 안경을 원하다,어떤 모양의 안경,그가 새로운 안경을 구입한다,새 안경
1036,그는 피자를 먹고 싶어했다,그 주변 사람들은 피자를 먹고 싶어하는 그의 의견을 존중해주기를 원하다,피자 주문,피자 주문을 하기로 했다,다른 음식
1037,그는 하루 종일 잠만 잤다,그의 주변 사람들은 그가 건강하고 활동적으로 생활하기를 원하다,그는 더 많은 활동,그가 더 활동적이고 생산적으로 시간을 보낸다,활동적인
1038,그는 퀴즈에 실패했다,"그를 위로해 주고, 다음에는 성공하길 바라다",그는 더 많은 노력,그를 격려해 준다,성취감
1039,그는 학교 공부도 더 잘했다,그의 성공을 축하하고 칭찬을 해달라고 원하다,그는 더 많은 것을 이루다,그의 조언과 도움,더 많은 성취
1040,그는 이제 막 운전면허를 취득했다,그의 가족과 친구들은 그가 안전운전을 하고 책임감 있게 운전하길 원하다,그의 운전 실력을 의심했다,그의 운전 실력을 확인하기 위해 시험 주행을 한다,차
1041,그는 그녀에게 고개를 절레절레 흔들었다,그 주변 사람들은 그가 그녀에게 사과하고 싶어하는 것을 원하다,그것,그녀가 그의 말을 받아들이고 동의한다,놀라운
1042,그는 트럭에서 떨어졌다,그의 안전과 건강을 원하다,그가 안전한지,그의 안전을 확인한다,도움
1043,그는 스트레스를 줄였다,그 주변 사람들은 그가 더 행복하고 건강해졌으면 한다,그의 평온함,더 차분하고 친절한 태도였다,차분한 태도와 이해
1044,그는 티끌만큼 신경을 썼다,그의 노력에 대해 인정받고 싶다,그가 더 관심을 쏟는,그의 세심한 배려와 관심,도움
1045,그는 새 학교를 시작했다,그에게 적응할 수 있기를 바라게 되다,그의 적응,그의 적응과 성공,도움
1046,그는 시간이 충분했다,그는 시간을 더 효율적으로 활용할 것을 원하다,그의 도움,무엇이든 할 수 있다,더 많은
1047,그는 자신만의 방식이 있었다,그의 방식을 이해하고 존중해달라고 원하다,이를 이해하기 어려워했다,그의 방식을 이해하고 받아들인다,일반적인
1048,그는 그녀를 봤다,그가 그녀에게 어떤 반응을 보일지 궁금해하다,어떤 일이 일어나고 있는지,그들이 함께 행복하고 서로를 사랑한다,그
1049,그는 예기치 않게 곤경에 처했다,그의 도움을 원하다,도와주는,그가 도와줄 수 있는 방법을 찾다,도움
1050,그는 시도했다,그 사람이 성공했으면 주변 사람들은 축하와 칭찬을 원할  실패했으면 위로와 격려를 받고 싶어하다,그의 성공,무엇인지 알아내기 위해 노력했다,성공
1051,그는 자동차에 부딪혔다,그의 안전과 건강을 원하다,보험 청구,그가 안전 벨트를 착용했는지 확인한다,도와주는
1052,그는 너무 행복해 보였다,그의 주변 사람들은 그가 무엇 때문에 행복해하는지 궁금해하다,그의 행복을 나누고 싶었다,그가 그 행복을 나누어 준다,그의 비밀
1053,그는 헬스장 가는 것을 그만뒀다,그의 주변 사람들은 그가 건강을 유지하고 싶어하는 것을 원하다,더 이상 그가 꾸준히 운동을 하지 않는,건강을 유지하기 위해 다른 운동 방법을 찾기를 원했다,변화된
1054,그는 한 남자를 만났다,그가 만난 남자에 대해 궁금해하다,그의 이야기를 듣고 싶어했다,두 사람이 서로 어울리고 행복하게 지낼 수 있기를 바랐다,그의 이야다
1055,그는 수업을 잘못 들었다,그가 올바른 정보를 받을 수 있도록 도와주기를 원하다,정확한 정보,그의 이해도와 지식을 향상시키는 데 도움이 되는 추가적인 학습,이해
1056,그는 그 결과 직불 카드를 분실했다,그 주변 사람들은 그가 즉시 카드를 차단하고 분실 보고서를 작성하여 문제를 해결하기를 원하다,돈,그의 신용카드를 사용한다,도움
1057,그는 울음을 그치지 않았다,그의 주변 사람들은 그가 위로와 안정을 받길 원하다,그가 그치길,그가 위로받고 회복한다,안정된 상황
1058,그는 맛있다고 생각했다,그 주변 사람들이 그 맛있는 것을 먹을 수 있기를 원하다,더 많은 것을,그의 요리 레시피였다,많은 사람들은 같은
1059,그는 요새를 건설했다,그 주변 사람들은 조용하고 안전한 환경을 원하다,그의 요새를 방어할 수 있는,농장을 운영한다,조용하다
1060,그는 다음 날 도착했다,"그가 안전하게 도착했는지를 확인하고, 그의 도착을 축하하며 환영하다",그가 어떤 이야기를 들고 왔는지,무엇인지 알아보기 위해 그에게 많은 질문을 했다,빠른
1061,그는 자외선 차단제를 잊어버렸다,그 주변 사람들은 그에게 자외선 차단제를 빌려달라고 원하다,그는 그것,햇볕이 강한 날씨에도 안전하게 외출한다,자외선 차단제
1062,그는 방금 집에 도착했다,"가족이나 동거인들은 그가 안전하게 도착했음을 확인하고, 그의 일상적인 활동을 이어나갈 수 있기를 원하다",그는 휴식,그의 도착을 축하한다,도움
1063,그는 크리스마스 파티가 있었다,그는 크리스마스 선물을 받고 싶어하다,선물,눈이 내리는 풍경과 따뜻한 분위기였다,누군가에게 선물을 주는
1064,그는 염색을 하고 싶어 했다,그의 주변 사람들은 그가 염색을 하고 싶어 하는 것을 지지하고 도와주길 원하다,그의 새로운 머리 색을 보고 싶어 했다,그의 새로운 머리 색상을 보고 싶어 했다,근사한 변화
1065,그는 그녀에게 미소를 지었다,그녀에게 행복한 일이 생겼다는 것을 알고 싶어하다,그들도 같은 느낌,그들이 함께 행복한 시간을 보낸다,행복하다
1066,그는 아기에게 선물을 줬다,아마도 주변 사람들은 그의 친절한 행동을 칭찬하고 아기와 가족들이 기뻐할 것을 바라실 것입니다,같은,답변할 수 없음,같은
1067,그는 어쨌든 운전을 했다,그의 주변 사람들은 그가 안전하게 운전했기를 원하다,안전,그의 안전 운전과 다른 사람들을 위한 책임감 있는 운전,안전하다
1068,그는 데이트를 시작했다,그의 데이트가 잘 되기를 원하다,그는 그의 데이트가 잘 되길,그의 행동이나 모습에 대한 자세한 이야기였다,로맨틱하다
1069,그는 문자를 받았다,그가 받은 문자에 대한 내용을 알고 싶어하다,어떤 내용인지 궁금해했다,그의 응답,설명
1070,그는 그녀에게 돈을 줬다,그 주변 사람들은 그가 왜 돈을 줬는지에 대해 궁금해하다,더 많은,답변할 수 없음,이해할 수 없는
1071,그는 병원에 가고 싶어 했다,그의 주변 사람들은 그가 빨리 회복되기를 바라고 있다,그는 빨리 나아지는,그가 빨리 회복되어 다시 건강해진다,건강하다
1072,그는 그것을 수의사에게 데려갔다,그 주변 사람들은 그 동물이나 애완동물에 대한 건강 상태를 걱정하다,그것을 볼 수 있었으면 좋겠다고,수의사가 그것을 치료하고 건강하게 만들어 준다,애완동물
1073,그는 목걸이를 찾았다,그가 목걸이를 찾아서 기뻐할 것을 원하다,그 목걸이를 보고 싶어했다,무엇인지 궁금해졌다,몹시 그것
1074,그는 아기처럼 잠을 잤다,그의 주변 사람들은 그가 편안하게 잠을 자는 것을 원하다,조용하다,그의 평화로운 모습을 방해하지 않도록 조용히 움직인다,따뜻한 밥
1075,그는 웨이트리스로 일하고 있었다,그의 주변 사람들은 안정적인 소득과 일자리를 원하다,친절하고 빠른 응대,그의 친절한 서비스와 빠른 응대였다,빠른 응대
1076,그는 천천히 입꼬리를 위로 올렸다,그가 기뻐하는 것을 원하다,그의 말을 듣고 싶었다,그의 웃음소리였다,긍정적인 반응
1077,그는 손을 흔들었다,인사를 원하다,그에게 인사를 하고 싶었다,그의 인사에 대한 반응,인사
1078,그는 집안 곳곳을 샅샅이 뒤졌다,그의 가족과 친구들은 그가 안전하고 건강한 상태인지 확인하고 싶어하다,그것,무언가를 찾고 있었던 것이 분명했다,정리된
1079,그는 좋아 보였다,그에 대해 더 알고 싶다,그와 친해지고 싶은,그의 근처에 있고 그와 함께 시간을 보낸다,그의 주위에 있는
1080,그는 할로윈 파티가 있었다,화려한 할로윈 의상을 입고 즐거운 시간을 보내기를 원하다,공포,할로윈 코스튬을 입다,공포 영화
1081,그는 음식에 질식했다,그 주변 사람들은 그가 즉시 구호를 받아야 한다고 생각하다,그가 안심하고 소화할 수 있는,그가 식사를 조금 더 즐기고 건강한 식습관을 가지도록 도와준다,물
1082,그는 일을 벌렸다,그의 주변 사람들은 그가 잘되기를 원하다,그의 성공,놀랍게도 그의 성과였다,조용하다
1083,그는 수영 팀에 합류했다,그의 친구들은 그가 팀에서 성공을 거두고 좋은 결과를 얻기를 원하다,그의 수영 실력을 보고 싶었다,그의 뛰어난 수영 실력을 발휘한다,그를 더 자신감 있고 건강하다
1084,그는 질투를 했다,그 주변 사람들은 그가 질투를 느끼는 이유에 대해 이해하고 싶어하다,그의 안정,그의 질투심을 완화시키기 위한 방법,주의
1085,그는 욕을 쓰는 것에 대해 양해를 구했다,그가 욕을 쓰지 않도록 원하다,그것,욕을 자제한다,다른
1086,그는 소변을 보러 갔다,그가 안전하게 화장실을 이용할 수 있기를 원하다,그의 빠른 복귀,그가 화장실을 이용한 후에 손을 깨끗이 씻다,조용하다
1087,그는 인터뷰 요청 전화를 받았다,그의 주변 사람들은 그가 인터뷰를 받아서 좋은 결과를 얻길 원하다,그는 무엇을 말했는지,그의 생각과 경험에 대한 이야기였다,그의 이야다
1088,그는 눈을 여러 번 깜빡였다,그 사람이 안심하고 잘 있다는 것을 확인하기를 원하다,그는 놀라움을 나타내는,그가 깨어있는지 확인한다,놀라운 일
1089,그는 상사로부터 전화를 받았다,그가 상사로부터 받은 전화에 대해 궁금해하다,그의 대답을 듣고 싶어했다,그 상사의 지시에 따라 업무를 처리한다,조용하다
1090,그는 마침내 우유를 찾았다,아마도 그가 우유를 찾았다는 소식을 듣고 기뻐하다,우유,빵이나 시리얼과 함께 먹을 우유였다,우유
1091,그는 누군가의 목소리를 들었다,그 사람이 무슨 일이 있었는지에 대한 자세한 설명을 원하다,알아듣는,그가 그 목소리에 대해 무엇을 생각하는지를 알아낸다,조용하다
1092,그는 해파리에 쏘였다,그의 안전과 건강에 대해 걱정하다,해파리에 쏘인 그를 도와주는,바로 그를 빨리 치료한다,도움
1093,그는 촛불을 들고 있었다,그는 안전하게 집으로 돌아갈 수 있기를 원하다,그는 안전,어둠을 밝혀준다,안전
1094,그는 그녀가 웃자 절뚝거렸다,그녀가 안전하게 웃고 있다는 것을 확인하고 싶어하다,그들이 무슨 일이 있었는지 알고 싶어했다,그녀가 행복해진다,놀림것
1095,그는 고양이를 데려왔다,고양이를 보고 싶어하다,그의 고양이에 대한 알러지 반응,고양이와 친해진다,강아지
1096,그는 하이킹을 좋아했다,그의 주변 사람들은 그가 안전하게 하이킹을 즐기길 원하다,그의 모험적인 이야기,그와 함께 하이킹을 간다,그가 함께 하이킹
1097,그는 그녀의 눈을 찔렀다,그 주변 사람들은 그가 사과하고 그녀를 위로해 달라고 원하다,이야기,그녀가 그를 떠난다,정당한 보복
1098,그는 그녀의 입술을 만졌다,그 주변 사람들은 그들이 서로를 존중하고 사랑하는 것을 원하다,이들을 떠나고 그들만의 세계에서 사랑을 나누다,그들이 서로를 사랑한다는 증거였다,부러운
1099,그는 대학에 재학 중였다,그가 학업을 성공적으로 마치고 좋은 직장에 취직하기를 원하다,그가 성공,그가 성공적으로 졸업한다,도움
1100,그는 화염에 휩싸였다,그의 안전과 건강을 위해 도와주고 싶어하다,그를 구해 주다,불을 끈다,안전
1101,그는 간발의 차이로 승리했다,그의 안전과 건강을 바라게 되다,그의 성공을 축하하다,그가 패배한다,승리
1102,그는 그녀를 향해 윽박질렀다,"그 주변 사람들은 그의 행동을 비판하고, 그녀를 위로하거나 보호해 달라고 요청하다",그의 행동을 멈추길,그녀가 그의 말을 듣지 않고 떠난다,평화로운
1103,그는 정말 재미있어 했다,그의 주변 사람들은 그가 계속해서 재미있는 이야기나 재치있는 행동을 보여주기를 원하다,더 많은,그의 기분을 얻기 위해 그의 주변에 있었다,그의 회사
1104,그는 몇 시간동안 울었다,그가 안좋은 일이 있었는지 이유를 알고 싶어하다,그가 그만 울,그의 위로와 안정을 준다,이해
1105,그는 공을 회수했다,그들은 그가 다시 공을 던지기를 원하다,그는 그 공을 다시 던져주는,농구 경기를 계속한다,공
1106,그는 티켓을 구매했다,그가 어디로 가는지 궁금해하다,그의 티켓,그의 여행 일정과 그가 어디로 가고 싶은지에 대한 정보였다,행복하다
1107,그는 최근에 졸업했다,그에게 축하와 성공을 기원하다,취직,그가 취직한다,도움
1108,그는 공중전화를 찾았다,그가 공중전화를 찾아서 전화를 걸 수 있기를 원하다,그의 공중전화를 사용하고 싶었다,무작정 전화를 걸어본다,통화
1109,그는 회복이 빨랐다,그 주변 사람들은 그가 다시 건강해지길 원하다,그는 빨리 다시 일상 생활로 돌아오는,그가 다시 일상 생활로 돌아온다,놀라운
1110,그는 해병대에 입대했다,그의 가족과 친구들은 그의 안전과 성공을 바라다,그의 안전과 성공,해병대에서 안전하게 복귀한다,안전한 일만
1111,그는 잠깐 낮잠을 자고 있었다,그의 주변 사람들은 그가 피곤해서 잠깐 쉬고 있다는 것을 이해하고 조용히 있도록 원하다,조용히 움직이는,다시 일어나서 업무를 이어간다,조용하다
1112,그는 프로 농구를 하고 있었다,그의 성공과 안전을 바라게 되다,그는 그의 게임을 보고 싶어했다,그의 게임을 본다,그의 주목
1113,그는 쇼핑몰에서 쇼핑을 하러 갔다,그의 주변 사람들은 그가 쇼핑몰에서 무엇을 샀는지에 관심이 있다,그에게 무엇을 사다주길,그의 쇼핑 리스트를 확인한다,선물
1114,그는 그녀의 입술을 느꼈다,그들이 서로를 키스하고 싶어하는 것을 원하다,그들의 관계가 어떻게 발전할지 궁금해했다,그들이 서로를 키스하는 것을 멈추란다,부러운
1115,그는 인색했다,그는 사람들이 더 친절하고 관대해지기를 원하다,도움,그의 도움이나 관심을 받기보다는 그가 자신의 이익을 위해 행동한다,도와주는
1116,그는 처음에는 무서워했다,그의 안전과 안심을 바라게 되다,그의 안전을 위해 조치를 취하다,그가 더 친근해지고 더 많이 웃다,안전하다
1117,그는 곰을 겁줘서 쫓아내었다,그 주변 사람들은 그의 안전과 건강을 원하다,그는 그런 행동을 반복하지 않다,그 곰을 안전하게 쫓아낸다,평화로운
1118,그는 은행 계좌를 확인했다,그는 주변 사람들이 자신의 안전과 재산을 위해 은행 계좌를 확인하는 것을 원하다,안전하다,그가 돈을 빌려준다,돈
1119,그는 그녀의 일거수일투족을 감시했다,그 주변 사람들은 그의 행동에 대한 이유와 그녀에 대한 안전을 걱정하다,그녀가 자유롭게 행동하는,그녀가 자유롭게 행동할 수 있는 공간을 만든다,조용하다
1120,그는 새 직장에 취직했다,그의 성공을 축하하고 축하 파티나 모임을 원하다,그의 새 직장에서의 성공,그의 새로운 직장에서의 성공,축하
1121,그는 댓글을 남겼다,그가 댓글을 남긴 이유와 내용에 대해 궁금해하다,그의 의견을 알고 싶었다,그의 의견에 동의한다,반응
1122,그는 사람들을 돕는 것을 좋아했다,그의 도움을 받은 사람들은 그가 계속해서 돕기를 바라게 되다,그의 도움,그의 도움과 관심,도움
1123,그는 여전히 아팠다,그의 친구들과 가족들은 그가 빨리 나아지기를 원하다,그의 빠른 회복,그가 빨리 회복한다,따뜻한 지지와 도움
1124,그는 반려견을 키우고 있었다,반려견에 대한 책임감을 갖고 적절한 훈련과 관리를 통해 안전하고 건강한 반려동물을 키우기를 원하다,그의 반려견을 만나고 싶어했다,반려견과 함께 나들이를 간다,반려견
1125,그는 새끼 고양이를 입양했다,그의 주변 사람들은 새끼 고양이에 대한 관심과 사랑을 원하다,고양이를 만나러 와 달라고,새끼 고양이를 만나러 온다,사랑과 관심
1126,그는 물을 엎질렀다,그 주변 사람들은 그가 물을 청소하고 정리하는 것을 원하다,청소,물을 닦아준다,분명히 화
1127,그는 첫 아이를 앞두고 있었다,그의 가족과 친구들은 그와 그의 가족을 축하하고 지원할 것을 원하다,그의 아이가 건강하게 태어나길,그가 아버지로서의 책임감을 가지고 자녀를 잘 키운다,축하의 말
1128,그는 학교까지 걸어가야 했다,그의 안전과 건강을 위해 걸어가는 동안 조심히 걷기를 바라게 되다,그의 안전,그가 안전하게 도착한다,따뜻한 차
1129,그의 주장이 옳았다,그의 주장을 지지하는 사람들은 칭찬과 인정을 받고 싶어하다,이것,무엇이든 그의 의견을 지지한다,동의하는
1130,그는 수영장에 수영을 하러 갔다,그가 안전하게 수영을 즐기고 돌아오길 원하다,그의 수영을 보고 싶었다,그의 수영 실력을 본다,시원한 물
1131,그는 수표를 현금화했다,그의 돈을 어디서 왔는지 궁금해하다,그 돈,빚을 갚거나 필요한 물품을 구입한다,현금
1132,그는 앱을 다운로드했다,그 앱이 어떤 것인지에 대한 정보를 원하다,그것,무엇인지 알아보기 위해 그들에게 물어보았다,도움
1133,그는 공을 차고 있었다,그의 주변 사람들은 그가 공을 멀리 차는 것을 보고 그것을 잡아주기를 원하다,그의 공,그가 그들에게 패스를 넘긴다,축구
1134,그는 차트를 자세히 설명했다,그의 설명을 이해하고 싶어하다,더 많은 정보,차트에 대한 이해도와 정보를 얻다,빠른 이해
1135,그는 곧 올 것였다,그를 기다리고 있다,그의 도착,그의 도착을 환영하는 준비를 한다,그것
1136,그는 좋은 사람처럼 보였다,그의 주변 사람들은 그가 좋은 사람임을 계속 유지하길 원하다,그와 지내는,그와 함께 시간을 보낸다,착하다
1137,그는 잠을 많이 잤다,그의 주변 사람들은 그가 피곤하고 나태해 보일 것을 우려하다,그는 그의 일을 놓치지 않기 위해 조금 더 적게 자도록 했다,그의 피곤함을 이해하고 그에게 휴식을 취하란다,활동적인
1138,그는 긴장을 풀고 있었다,그 주변 사람들은 그가 안정되고 평온해지기를 원하다,그는 그의 긴장을 푸는,그가 더 이상 긴장하지 않고 편안해진다,평화로운 분위다
1139,그는 맛이 끔찍했다,그는 맛있는 음식을 원하다,다른,다시는 요리를 만들지 말란다,맛있다
1140,그는 클레임을 제기했다,그의 주변 사람들은 그가 공정한 대우를 받을 수 있기를 원하다,그의 주장이 사실인지 확인하는,그의 주장에 대한 증거와 명백한 설명,정당하다
1141,그는 자신을 위해 기도했다,그의 안녕과 행복을 원하다,그가 행복하고 건강하게 되다,그가 행복하고 건강하게 살아간다,이기적인
1142,그는 첫 경기를 치렀다,그의 성과에 대해 궁금해하다,그는 승리,그가 좋은 성적을 거둘 수 있기를 원했다,승리
1143,그는 너구리를 봤다,그의 주변 사람들은 그가 너구리를 보고 싶어했다,그의 경험을 듣고 싶어했다,너구리를 쫓아낸다,귀여운
1144,그는 함께 모였다,그가 무슨 이유로 함께 모였는지에 대한 설명을 원하다,그의 의견,그의 지혜와 경험을 나누어준다,다른 사람들과의 연결
1145,그는 냄새가 너무 심했다,그 주변 사람들은 그가 개인 위생에 더 신경을 쓰기를 원하다,그를 멀리하고 싶었다,그가 좀 더 개인 위생에 신경을 쓴다,향수
1146,그는 간신히 살아 남았다,그의 안전과 건강을 바라게 되다,그의 생존을 축하하는,그가 안전하게 되돌아온다,놀라운
1147,그는 귀를 아래로 내리고 있었다,그 주변 사람들은 그가 무엇을 듣고 있는지 궁금해하다,그는 조용하다,그의 말을 듣기 위해 더욱 크게 소리쳐야 했다,주의
1148,그는 탯줄을 잘랐다,그 주변 사람들은 그가 안전하게 탈출할 수 있기를 원하다,그가 무엇,자유롭게 움직일 수 있다,안전
1149,그는 역사에 대해 배웠다,그가 배운 역사 지식을 공유해주기를 원하다,그의 지식,그의 지식을 나누어 준다,지식
1150,그는 타이어가 펑크 났다,그 주변 사람들은 그가 안전하게 차를 세우고 타이어를 교체하는 것을 원하다,도움,타이어를 교체한다,도움
1151,그는 손을 심하게 다쳤다,그의 안전과 빠른 치료를 원하다,그의 빠른 회복,그가 조심하고 휴식을 취하며 손을 치료한다,도움
1152,그는 마침내 모자를 찾았다,그가 마침내 모자를 찾아서 기뻐할 것을 원하다,그의 경험을 듣고 싶어했다,그의 모자를 쓴다,그것
1153,그는 자신의 삶을 만들어갔다,그의 주변 사람들은 그가 행복하고 성공적인 삶을 살기를 원하다,그의 성공,그와는 상관없었다,다른
1154,그는 자신의 맥박을 느꼈다,그의 주변 사람들은 그가 안전하고 건강한 상태인지 확인하기를 원하다,그에게 안정적인,그가 진정으로 살아있음을 확인한다,이해
1155,그는 노트북을 구입했다,그의 새로운 노트북을 보고 싶어하다,그 또한 같은,무엇인지 알고 싶었다,놀라운
1156,그는 다리를 다쳤다,그의 빠른 치료와 회복을 원하다,그의 빠른 회복,그가 빨리 회복하기를 바랐다,이제는 조금 더 도움을 받고 싶어했다
1157,그는 하루 종일 먹었다,"그는 하루 종일 먹었다면, 주변 사람들은 그가 배고프거나 스트레스를 받았을 것으로 생각하다",그의 식욕을 억제하려고 했다,다이어트를 시작하란다,많은
1158,그는 여행 가방을 챙겼다,그가 안전하게 여행을 다녀오기를 원하다,여행에 대한 이야기를 듣고 싶었다,그의 여행 계획을 듣고 싶었다,여행
1159,그는 체중이 늘었다,그가 건강하고 행복하게 체중을 조절할 수 있는 지원과 도움을 원하다,그는 다이어트,그가 건강을 위해 운동을 시작한다,건강한 삶
1160,그는 점점 나아지고 있었다,그의 건강과 상황이 계속해서 나아지기를 원하다,그의 성공,그의 성공과 행운이 계속되기를 바랐다,긍정적인 변화
1161,그는 잃어버린 개를 찾았다,그의 주변 사람들은 그가 개를 찾아내서 안전하게 되돌아오길 바라고 있다,그의 안전,그의 용기와 결연함을 칭찬한다,기적
1162,그는 전화를 걸고 있었다,조용히 전화통화를 마치기를 원하다,조용하다,그의 전화 통화 내용을 듣기 위해 그의 주변에 모여들었다,그의 주의
1163,그는 삼촌을 찾아갔다,그의 가족들은 그가 삼촌을 찾아갔다는 소식을 기뻐하다,그의 삼촌이 무슨 이유로 찾아왔는지,그의 삼촌과의 관계에 대한 자세한 이야기였다,삼촌의 소식
1164,그는 노래방에서 노래를 불렀다,그가 노래를 계속 부르기를 원하다,즐거운,그의 노래 실력을 보여준다,조용하다
1165,그는 친구를 초대했다,친구들이 모두 즐겁게 시간을 보낼 수 있기를 원하다,같은 대우,무엇인지 궁금해졌다,놀랍게도 그것
1166,그는 스스로를 점검했다,그의 주변 사람들은 그가 자기 개선을 위해 노력하는 것을 원하다,그의 변화,그가 자신의 행동과 태도를 반성하고 변화한다,변화
1167,그는 친구와 대화를 나눴다,그가 친구와 대화를 나누는 것을 즐겁게 생각하다,이야기하다,그의 이야기를 듣다,이해
1168,그는 소다를 엎질렀다,그는 주변 사람들로부터 청소 도움을 받다,그를 도와주는,그의 옷을 교체한다,깔끔하다
1169,그는 숙면을 취했다,그의 주변 사람들은 그가 휴식을 취하고 깨끗한 상태로 일어나기를 원하다,그는 조용하다,그가 피곤하지 않고 활기차게 행동한다,조용하다
1170,그는 화장실에 가야 했다,그 주변 사람들은 그가 빨리 화장실에 가서 필요한 일을 처리하길 바라고 있다,그는 그의 복귀를 기다렸다,그의 복귀를 기다린다,조용하다
1171,그는 스테이크를 주문했다,그 주변 사람들은 그가 맛있는 식사를 즐기길 원하다,고기,스테이크를 주문한다,맛있는 음식
1172,그는 자신에 대한 여유가 있었다,그의 주변 사람들은 그가 자신을 받아들이고 자신감을 가지고 있는 것을 원하다,그의 평온함과 안정,그의 침착함과 안정감,도움
1173,그는 정말 재미있게 놀았다,그와 함께 더 많은 재미있는 시간을 보내고 싶어하다,더 많은 재미 있는 이야기나 활동,그가 더 많은 재미를 느끼도록 도와준다,그의 참여
1174,그는 커튼에 불을 붙였다,그 주변 사람들은 안전한 대피를 원하다,화재 대피,빠르게 소방대원을 불러 화재를 진압한다,안전하다
1175,그는 준비 중였다,그가 무엇에 대해 준비 중인지에 관심이 있다,참을성,그가 무엇을 할 준비를 하고 있는지 묻다,빠른 결정
1176,그는 수학 수업에서 낙제했다,그에게 도움을 주고 수업을 이해할 수 있도록 도와줄 것을 원하다,그는 더 열심히 공부하는,그가 더 열심히 공부하고 수업에 집중한다,도움
1177,그는 결국 구해내었다,그가 안전하게 구해졌다는 소식을 듣고 안도하다,그의 성공을 축하하다,무엇이든지 가능한 한 빨리 그를 구해낸다,불가능하다
