,input,A,B,B2,B3
1308,그는 생산성을 향상시켰다,자신의 능력과 성취감을 느꼈다.,성취감,성취감과 자신감,성취감
1309,그는 길을 잘못 들어섰다,혼란스러웠다.,길을 잘못 들어선,좌절감과 혼란,아쉬움
1310,그는 고등학교를 졸업했다,자랑스러웠다.,어린이들에게 영감을 주고 자신의 꿈을 이루기 위해 노력해야 한다.,대학 진학에 대한 기대와 불안함,자부심
1311,그는 할로윈 파티에 초대받았다,기뻤다.,즐거움,코스튬을 고르는 재미와 함께 파티에서 즐거운 시간을 보낼 것에 대한 기대감,기쁜
1312,그는 그것을 페이스북에 게시했다,기쁘고 자랑스러웠다.,자신의 생각을 공개하는,불안함과 두려움,중요하다
1313,그는 셔츠에 와인을 엎질렀다,당황스러웠다.,창피함,쾌감이 아니라 당황과 후회였다,애썼던
1314,그는 호텔을 예약했다,안심했다.,휴식을 위한 기대감,휴식과 안정,안도된
1315,그는 단 것을 너무 많이 먹었다,후회와 불편함을 느꼈다.,불쾌하다,포만감과 졸음,포만감
1316,그는 인사를 했다,기쁘고 환영받는 느낌이었다.,친근함,감사함,기쁨
1317,그는 성적표를 받았다,기쁘고 만족했다.,성취감,성취감과 자부심,실망하다
1318,그는 조난당한 고양이를 도왔다,기쁘고 만족했다.,동정,애정과 책임감,애정
1319,그는 다음 단계로 도약했다,흥분했다.,성취감,자신의 역량을 더욱 믿음으로써 성취감과 자신감이 더해져 있었다,성취감
1320,그는 새 애완동물을 얻었다,기쁨을 느꼈다.,행복함,새로운 책임감과 행복함,행복하다
1321,그는 차를 마셨다,즐거웠다.,졸음,술 취한 상태였다,취하다
1322,그는 구매를 원했다,만족했다.,만족하다,갖고 싶은 욕구와 만족감,실망하다
1323,그는 휴대폰을 반납했다,안심했다.,가벼움,안심,안도하다
1324,그는 하루 종일 아무것도 먹지 않았다,기분이 나빠서 힘들었다.,배고픔,쓰러질 것 같은 궁핍함과 지치고 피곤한 감정,배고움
1325,그는 라이터를 다시 가져왔다,안도와 안정감을 느꼈다.,불,불쾌함과 두려움,불쾌하다
1326,그는 친구를 이겼다,기뻤다.,승리의 쾌감,자부심과 승리감,승리감
1327,그는 바지를 적셨다,부끄러웠다.,추운,그가 느꼈던 것은 편안함과 안도였다,따뜻하다
1328,그는 학교가 끝나면 집으로 돌아갔다,안도감과 안정감을 느꼈다.,피곤함,"안도감과 편안함이었다. 그는 학교에서의 바쁜 하루를 끝내고 집으로 돌아가서 가족과 함께 시간을 보낼 수 있어서 안도감을 느꼈고, 집에서의 편안한 분위기에 감사함을 느",피곤하다
1329,그는 다른 발로 발차기를 했다,당황했다.,아프게된,무력감과 좌절감,아픈
1330,그는 머리가 짧았다,자신이 머리가 짧다고 인식하여 당황스러웠다.,털이 부족하다,헤어스타일이 자신에게 어울리지 않는다,부끄러운
1331,그는 레드 와인을 엎질렀다,실수를 한 것을 후회하고 당황스러워했다.,쓰러진 와인의 향,심한 실망과 후회였다,아픈
1332,그는 대머리가 되었다,충격을 받았다.,자신의 나이들,자신의 모습에 대한 불안과 자존감의 감소였다,슬픈
1333,그는 유모차에서 장난감을 던졌다,화가 났다.,죄책감,어지러움과 책임감의 부재였다,자신의 잘못 인정하고 사과하는
1334,그는 교통사고를 당했다,충격과 당황에 빠졌다.,죄책감,두려움과 불안,아픈
1335,그는 팔굽혀펴기를 했다,피곤하고 지치지만 뿌듯했다.,근육,근육들이 탄력 있고 강해지는 느낌,근육통
1336,그는 친구를 만났다,기쁘고 행복했다.,행복하다,행복함과 안도였다,행복하다
1337,그는 풍선을 받았다,행복했다.,행복하다,행복과 감사함,행복하다
1338,그는 팁을 남겼다,대단히 기뻤다.,대접받은,감사함과 서비스에 대한 인정,감사함
1339,그는 손톱을 물어뜯었다,긴장해서 불안했다.,긴장된,긴장과 불안,긴장된
1340,그는 다리를 흔들었다,불안했다.,자신이 앉아 있는,불안과 불편함,불안하다
1341,그는 반려동물을 입양했다,행복했다.,책임감,책임감과 사랑,행복하다
1342,그는 빠르게 발길질했다,흥분하고 긴장했다.,지침을 따르는,흥분과 즐거움,급하다
1343,그는 네가 편지를 보내줘서 고마워했다,고마워서 기뻤다.,네가 그를 생각해주고 있다,네가 그에게 신경을 쓰고 있다,감동된
1344,그는 순간을 몇 시간처럼 느꼈다,그 순간을 몇 시간처럼 느꼈다.,고립된,시간이 멈춘 것처럼 조용하고 평화로운 증오였다,시간 잃은
1345,그는 어쨌든 하나를 구입했다,만족했다.,만족하다,만족감,만족하다
1346,그는 전공을 바꿨다,불안과 혼란을 느꼈다.,불안하다,어떤 분야에서 더 이루고 싶은 꿈을 향한 열정과 새로운 도전에 대한 기대감,불만
1347,그는 버스를 놓쳤다,실망했다.,시간을 낭비하다,실망과 당황,실망하다
1348,그는 아무것도 걱정하지 않았다,응답없음,자유롭게,자유와 안도였다,아무런 불안함도 없었다.
1349,그는 뭔가 고약한 냄새가 났다,역겨운 기분이 들었다.,썩은 음식의 냄새,불쾌함과 혐오였다,불쾌하다
1350,그는 친구를 때렸다,자신을 후회하고 뉘우치며 뉘우쳤다.,자책감,자신의 분노와 후회였다,회개하는
1351,그는 개를 데려왔다,행복했다.,애완동물,개에 대한 책임감과 새로운 책임을 맡게 되었다는 불안함,행복하다
1352,그는 남편을 잃었다,슬펐다.,외로움,외로움과 슬픔,슬픈
1353,그는 심지어 동전 지갑도 만들었다,놀라워했다.,자금이 부족한 것을느꼈다.,자금 관리의 중요성과 돈에 대한 신중한 태도였다,자부심
1354,그는 공원에 가고 싶어 했다,행복했다.,자유를,자연 속에서의 평온함과 신선한 공기를 마음껏 즐길 수 있는 기쁨,무언가 잃은
1355,그는 데이트를 하러 가는 중였다,설렘과 기대감으로 가득했다.,좋은,설렘과 기대감,떨림
1356,그는 재미있는 소리를 내었다,기쁨을 느꼈다.,즐거움,즐거움과 만족감,웃음
1357,그는 자동차 키를 찾을 수 없었다,당황스러웠다.,무력감,당황과 불안,불안하다
1358,그는 온라인 검색을 했다,호기심을 느꼈다.,정보의 풍부함과 다양성,무한한 정보의 바다에 떠내려간다,궁금하다
1359,그는 자신의 아버지를 찾았다,안도와 기쁨으로 가득했다.,보람,안도와 행복,감겨진
1360,그는 목표물을 놓쳤다,실망했다.,실패하다,실패와 좌절,실망하다
1361,그는 배낭을 챙겼다,자유롭고 경쾌했다.,모험가의 기운,자유와 모험의 기대감,무거운
1362,그는 인형을 찾았다,안도감을 느꼈다.,안도함,안도감,안도된
1363,그는 정말 늦었다,당황스러웠다.,시간을 잃어버린 것을느꼈다.,책임감과 미안함,당혹스러운
1364,그는 안경을 찾았다,안도감을 느꼈다.,시력이 나빠졌다.,안경을 찾아서 안심하다,불안하다
1365,그는 스스로를 진정시켰다,안정감을 느꼈다.,평화로움,자신에 대한 확신과 안정감,평온함
1366,그는 감자튀김을 주문했다,기쁘고 만족했다.,배고픔,만족감과 배고픔을 달래는 향기가 났다,실망하다
1367,그는 아기 이름을 지었다,뿌듯하고 행복했다.,부모가 되는,아버지가 되는 책임감과 기쁨,감동
1368,그는 할로윈 파티에 초대했다,기쁘고 흥분했다.,즐거움,기쁨과 설렘,특별하다
1369,그는 자신의 헤어와 메이크업을 직접 했다,자신의 능력에 자랑스러웠다.,자신을 더 자신감 있게,자신에 대한 자신감과 만족,자신이 자신의 외모에 대해 자신감
1370,그는 결국 굴복했다,실망했다.,실패하다,실패와 상처였다,좌절
1371,그는 대화를 원했다,기쁘고 흥분했다.,소외된,상대방과 소통하고 싶은 강한 욕망,외로움
1372,그는 어느 날 밤 잠이 들었다,한가하고 평화로웠다.,평화로움,무거운 피로와 지침,피곤하다
1373,그는 더 좋은 아이디어가 있었다,흥분했다.,자신이 더 나은,그가 느꼈던 것은 자신의 아이디어가 성공할 수 있다는 확신,실망하다
1374,그는 스노클링을 하러 갔다,흥분했다.,해저의 아름다움,자유로움과 평온함,아름다운
1375,그는 엄지손가락을 사용했다,편안하고 안정적으로 느꼈다.,부드러운 것을 느꼈을 것이다.,손가락으로 물건을 집는 감각,아무런
1376,그는 깁스를 했다,실망했다.,아픈,통증과 불편함,아픈
1377,그는 머리를 다쳤다,아프고 당황했다.,아프다,심한 두통과 어지러움,아픈
1378,그는 입술을 씹었다,긴장하고 불안했다.,아마도 쓴 맛을 느꼈을 것이다.,고요한 쓰림,아픈
1379,그는 잿더미에서 부활했다,놀라워했다.,죽음의 공포,새로운 생명과 희망,기이것
1380,오늘은 그의 결혼식 날였다,행복했다.,행복하다,행복과 설렘,행복하다
1381,그는 또다른 아기가 있었다,놀랐다.,책임,기쁨과 책임감,질투
1382,그도 그녀를 좋아했다,행복했다.,그녀와 함께 있을 때 행복함,그녀에 대한 강한 애정과 관심,질투
1383,그는 새 차가 필요했다,새 차가 필요해서 안도감을 느꼈다.,불만,그가 더 나은 성능과 안전 기능을 갖춘 차를 원했다,부족하다
1384,그는 그녀의 입술을 적셨다,행복했다.,사랑하는,그녀에 대한 강한 욕망과 사랑,사랑
1385,그는 그녀의 얼굴을 쓰다듬었다,사랑과 안정감을 느꼈다.,사랑하는,그녀에 대한 애정과 보호 본능,따뜻하다
1386,그는 커피를 엎질렀다,실수한 것을 매우 후회했다.,뜨거운,"커피의 뜨거움과 쓴맛이 피부로 스며들었고, 실수를 한 후의 당황스러움과 후회였다",실망하다
1387,그는 토론에 참여했다,흥분했다.,의견을 나타내고 싶었다.,불안함과 긴장감,긴장된
1388,그는 그물을 찾았다,안도감과 기쁨을 느꼈다.,자유롭게 느껴졌다.,약간의 안도감과 성취감,안도하다
1389,그는 독감 진단을 받았다,신체적으로 피곤하고 불편했다.,몸살,피로감과 근육통,아프다
1390,그는 땅콩 알레르기가 있었다,땅콩 알레르기로 인해 불안했다.,땅콩을 먹은,"쓰린 목이었고, 가끔은 호흡곤란을 느낄 때도 있었다",가려움증
1391,그는 약속 일정을 다시 잡았다,안도감을 느꼈다.,약간의 안도감,약간의 안도감과 기쁨,안도하다
1392,그는 새로운 사람을 만났다,흥분했다.,기대된,새로운 호기심과 기대감,흥분된
1393,그는 발톱을 드러내었다,긴장되고 불안했다.,아픈,전투의 긴장감,아프다
1394,그가 그녀를 데리러 왔다,행복했다.,그녀를 보호하고 싶은,행복과 설렘,특별하다
1395,그는 메스꺼움을 느꼈다,메스꺼움을 느꼈다.,역겨운,불쾌한 냄새와 함께 속이 메스꺼웠다,불쾌하다
1396,그는 여자친구와 데이트했다,행복했다.,행복하다,행복함과 만족감,행복하다
1397,그는 동생에게 전화했다,안심하고 기뻤다.,동생이 안전하게 잘 지내고 있다,동생이 안전하게 집에 도착했는지 걱정,안도하다
1398,그는 임신 9개월였다,불편하고 불편했다.,아이,어지러움과 피로함,아무런 것도
1399,그는 가방을 떨어뜨렸다,당황했다.,손실된 것을,당혹함과 후회였다,후회하는
1400,그는 그것을 어디든 가지고 다녔다,그것을 가지고 다니면서 불편함을 느꼈다.,보통,자신의 능력과 자유로움,소중하다
1401,그는 규칙을 설명했다,자신의 지식을 공유함으로써 뿌듯했다.,이해하다,규칙을 따르면 안전하고 안정감을 느낄 수 있다,이해된
1402,그는 학교에 우산을 가져갔다,안심하고 안도감을 느꼈다.,비가 올,비가 올 것 같다는 예감 때문,비가 올
1403,그는 인터넷을 검색했다,궁금해서 설레었다.,정보를 얻을 수 있었다.,무한한 정보의 바다에 떠내려간다,궁금하다
1404,그는 다음날이 마감일였다,불안했다.,시간이 부족하다,시간이 너무 빨리 가고 있다,긴장
1405,그는 와인을 엎질렀다,실수를 저질렀음으로 인해 당황스러웠다.,아쉬움,실수한 부끄러움과 속상함,후회하는
1406,그는 닻을 내렸다,안정감과 안도감을 느꼈다.,안정된,바다의 깊이와 평온함,아무런 변화도 없는
1407,그는 거의 끝났다,절망적이었다.,절망적인,절망과 무력감,안타까운
1408,그는 그녀를 두드렸다,놀랐고 분노했다.,그것,그녀가 놀라거나 불편해할 것이라는 걱정과 함께 자신의 행동이 부적절했을 수도 있다는 불안감,아픈
1409,그는 잘못 짚었다,실망했다.,자신이,실망과 수치심,창피함
1410,그는 제한 속도를 초과하여 운전했다,자신을 위험에 노출시켰고 죄책감을 느꼈다.,벌금,속도 위반으로 인한 긴장과 불안,죄책감
1411,그는 혈장을 기증했다,자부심과 만족감을 느꼈다.,자부심,자부심과 선한 행동으로 인한 만족감,자부심
1412,그는 메시지를 보내었다,안도감을 느꼈다.,응답을 기다린,불안과 기대였다,안도하다
1413,그는 주머니를 확인했다,불안했다.,돈이 없다,불안함과 불편함,무언가
1414,그는 온라인으로 파일을 업로드했다,안심하고 만족했다.,보안적인 위험,만족감과 안도감,불안하다
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,자신을 매우 후회하고 자책했다.,자신의 책임을느꼈다.,자책과 후회였다,심한 어이없음
1416,그는 질문에 대한 답변을 드렸다,안도감을 느꼈다.,이해된,불편함과 약간의 불안,자부심
1417,그는 마침내 태어났다,놀라웠다.,삶의 의미를느꼈다.,순수한 기쁨과 감사함,특별하다
1418,그는 한 잔 더 마시고 싶어 했다,욕심이 나고 더욱 즐거워 했다.,취하다,만족감과 안도감,취할
1419,그는 고양이에게 캣닙을 줬다,행복했다.,애완동물과의 애정,동물을 돌보는 책임감과 만족감,행복하다
1420,그는 새 노트북을 구입했다,새 노트북을 구입해서 기쁨을 느꼈다.,만족하다,만족감과 새로운 가능성에 대한 기대감,만족하다
1421,그는 속임수를 썼다,자신을 더 나쁜 사람으로 느꼈다.,죄책감,승리감과 안도감,죄책감
1422,그는 TV를 보고 있었다,편안하고 즐거웠다.,혼자 있는,안정감과 편안함,아무런
1423,그는 온 바닥에 쏠았다,괴로웠다.,따라서 그는 차가운,뜨거운 바닥의 열기였다,따뜻하다
1424,그는 핫도그 먹기 대회에 참가했다,흥분했다.,배고픈,먹는 속도를 높이고 최대한 많은 핫도그를 먹어야 한다는 압박감과 경쟁심,아프리카에서 온
1425,그는 무대 공포증이 있었다,무대 공포증으로 인해 불안했다.,공연을 준비하면서 무대 공포증을 극복하는 것이 얼마나 어려운지,무대 위에서의 두려움과 긴장,무서운
1426,그는 멀리 있는 물체를 볼 수 있었다,기쁘고 감사했다.,멀리 있는,놀라움과 감탄,놀라운
1427,그는 집으로 돌아가는 길을 찾았다,안도감과 안정감을 느꼈다.,안도함,안도와 안정감,안도하다
1428,그는 자신의 능력을 키웠다,자신감이 생겼다.,자신을 믿는,자신에 대한 자신감과 확신,자신의 성장과 발전
1429,그는 초인종을 눌렀다,당황했다.,어떤 사람이 그의 집에 올,대기실에서 기다리는 시간이 너무 길었다,미안함
1430,그는 발목을 뼜다,아픔과 불편함을 느꼈다.,통증을,깊은 아픔과 불편함,아픈
1431,그는 그녀를 밀쳐내었다,자신의 행동에 후회와 미안함을 느꼈다.,자신이 잘못하다,자신의 힘과 권력을 되찾았다,죄책감
1432,그는 그녀에게 빵을 줬다,기쁘고 만족했다.,친절함,그녀를 돌보고 싶은 마음,사랑하는
1433,그는 자판기에서 사탕을 꺼내었다,기쁘고 만족했다.,만족함,달콤한 맛과 함께 소소한 만족감,기쁜
1434,그는 독감 예방 주사를 맞았다,안심되었다.,몸살,주사를 맞은 후 몸에 가벼운 통증과 발열감이 있었다,아프다
1435,그는 섹터에서 건물을 발견했다,놀라웠다.,위험하다,불안함과 호기심,불안하다
1436,그는 자전거에서 떨어졌다,충격과 아픔을 느꼈다.,아픈,아프고 당황스러움,아픈
1437,그는 책을 돌려받았다,안도감을 느꼈다.,실수하다,안도와 만족,안도하다
1438,그는 침실을 청소했다,침실을 청소하면서 스트레스를 느꼈다.,청결함,자신의 집안이 깨끗하고 정돈되어 있어서 뿌듯함과 안도였다,만족하다
1439,그는 얼음판 위에서 미끄러졌다,두려움과 불안함을 느꼈다.,빙판 위에서 미끄러지면서 그는 위험,두려움과 불안,아픈
1440,그는 기분이 훨씬 나아졌다,응답없음,긍정적인 변화,희망과 안도였다,안도된
1441,그는 수건을 가져왔다,안도했다.,습기를 닦아내는,수건으로 얼굴을 닦아 깨끗한 느낌,습기
1442,그는 졸리다고 느꼈다,답변할 수 없음,쉬고 싶은,졸음이 밀려오고 몸이 피곤해지다,졸음
1443,그는 얼룩이 생겼다,실망했다.,부끄러운,불안과 걱정,당혹스러운
1444,그는 새 가구를 구입했다,기뻤다.,만족함,만족감,만족하다
1445,그는 슬퍼 보였다,이 사건에 대해 그는 슬퍼 보였다.,외로움,불안과 외로움,뭔가 슬픈
1446,그는 처음에는 좋아했다,하지만 시간이 지남에 따라 실망했다.,실망하다,그 사람에 대한 호감,불편하다
1447,그는 실수로 베였다,실망했다.,자신의 무능함을,자신의 무능함과 후회였다,창피함
1448,그는 밖에서 추위를 느꼈다,얼어붙을 것 같이 추웠다.,따라서 그는 온기의 부재,외투를 입어야 했다,따뜻하다
1449,그는 사고를 일으켰다,자신을 미워했다.,책임을,자신의 잘못과 책임감,참회하는
1450,그는 함께 웃었다,기쁘고 행복했다.,행복하다,따뜻함과 안정감,행복하다
1451,그는 스카이다이빙을 하러 갔다,스카이다이빙을 하러 갔을 때 흥분했다.,자유를,자유와 흥분,놀람
1452,그는 새 휴대폰을 받았다,기쁨을 느꼈다.,기쁨,새로운 기술에 대한 호기심과 설렘,기쁨
1453,그는 어쨌든 가기로 결정했다,결정에 안도하면서도 조금은 불안했다.,이제는 뒤돌아볼 수 없다.,그가 떠나야 할 책임감과 불안함,불안하다
1454,그는 그녀의 뺨을 쓰다듬었다,행복했다.,사랑을,애정과 보호였다,사랑
1455,그는 어지럽었다,혼란스러웠다.,정리된,혼란과 불안,혼란스러운
1456,그는 술을 많이 마셨다,취했을 것이다.,취하다,두통과 어지러움,취하다
1457,그는 매니큐어를 받았다,기분이 상쾌했다.,손톱이 깔끔하고 매끈해진,손톱이 깔끔하고 예쁘게 다듬어진 느낌,예쁜
1458,그는 일격을 가했다,승리감과 만족감을 느꼈다.,아픈,승리의 쾌감과 자신감,승리의 쾌감
1459,그는 아침을 먹었다,만족했다.,energized,힘이 솟아나는 기분,배고픈
1460,그는 페디큐어를 받았다,편안하고 쾌적했다.,좀 더 경쾌하다,발건강이 개선되고 발냄새가 사라지다,기쁜
1461,그는 밴드를 시작했다,흥분했다.,자신의 꿈을 이루는,밴드를 시작함으로써 그는 열정과 흥분을 느꼈다,자부심
1462,그는 볼륨을 높였다,흥분했다.,주변 소음,무엇인가에 대한 불안감,긴장
1463,그는 새 라켓을 구입했다,새 라켓을 구입해서 기뻤다.,신나는,새 라켓으로 테니스를 치는 즐거움,만족하다
1464,그는 새 직장이 생겼다,기쁨을 느꼈다.,기쁨과 기대감,기쁨과 설렘,기쁨
1465,그는 알람이 울려도 잠을 자지 않았다,당황스러웠다.,피곤하다,졸음이 아니라 몸과 마음의 피로와 불안,아무런 불안
1466,그는 식료품 쇼핑을 하러 갔다,평범하고 일상적인 느낌이었다.,배고픔,허기와 식량 부족으로 인한 불안감,배고픔
1467,그는 유튜브에서 동영상을 시청했다,흥미로웠다.,즐거움과 만족감,"동영상을 시청하면서 흥미로운 정보를 얻었고, 새로운 아이디어를 얻게 되었다",감동
1468,그는 학교를 그리워 했다,학교를 그리워하여 서운해했다.,허전하다,그가 친구들과 함께하는 시간과 교사들의 지도를 그리워했다,보존된
1469,그는 내일 시험이 있었다,긴장과 불안함을 느꼈다.,긴장된,시험에 대한 긴장과 불안,불안하다
1470,그는 새 선풍기를 구입했다,새 선풍기를 구입해서 기뻤다.,시원하다,더 시원한 바람과 편안함,기쁨
1471,그는 자신감이 더 생겼다,응답없음,더 많은 것을 할 수 있다.,자신의 능력을 더욱 확신하고 더 나아질 수 있다는 확신,자신의 성장
1472,그는 날씨를 확인했다,안심되었다.,따라서 그는 비가 올,더운 날씨였다,추위 느겼는
1473,그는 반려동물을 키우고 싶어 했다,기쁘고 흥분했다.,책임감,반려동물과 함께하는 특별한 연결감과 책임감,외로움
1474,그는 뉴스를 확인했다,뉴스를 확인하고 충격을 받았다.,심각하다,불안함과 두려움,불안하다
1475,그는 손가락을 두드렸다,놀라거나 궁금해했을 것이다.,무언가,불안과 긴장,진동
1476,그는 아내와 이혼했다,실망하고 슬펐다.,실패하다,실망과 슬픔,슬픈
1477,그는 그 어느 때보다 기분이 좋아졌다,응답없음,희망,희열과 만족감,특별하다
1478,그는 강아지를 키우게 되었다,행복했다.,책임감,행복과 책임감,행복하다
1479,그는 최선을 다해 노력했다,자부심을 느꼈다.,보람 있는,자신에게 대한 만족감과 성취감,성취감
1480,그는 가려움을 느꼈다,짜증났다.,간지러운,가려움을 더 이상 참을 수 없었고 그는 손으로 가려서 피부를 긁었다,간단하다
1481,그는 영화를 보고 싶어 했다,흥분했다.,즐거움,휴대폰으로 영화를 검색하고 싶은 욕구였다,흥분된
1482,그는 전화가 울리기 시작했다,놀라거나 궁금해했다.,긴장된,불안과 기대였다,긴장된
1483,그는 걸을 수 없었다,좌절했다.,힘없는,쓰러지고 싶은 욕구였다,무기력함
1484,그는 스스로를 아끼는 사람였다,안도하고 안심했다.,자신을 위해 최선을 다해야 한다.,자신에 대한 존중과 안정감,어떤 일이 잘못됐다
1485,그는 정책을 변경했다,혼란스러웠다.,결코 쉬운,불안과 불편함,당혹스러운
1486,그는 좋아하는 셔츠가 있었다,기쁘고 만족했다.,만족하다,편안함과 자신감,행복하다
1487,그는 짐을 챙겼다,안심했다.,여행을 떠난,자유로움,안도하다
1488,그는 머리를 풀어헤쳤다,혼란스러웠다.,해방된,자유였다,해소된
1489,그는 그후 기분이 훨씬 나아졌다,안도와 안정감을 느꼈다.,희망,자신의 실수를 바로잡았고 더 나은 방향으로 나아가고 있다는 확신,안도된
1490,그는 셀카를 찍었다,자신을 자랑스러워했다.,외모나 모습에 대한 자신의 관심,자신의 외모에 대한 자신감과 만족,자신의 매력
1491,그는 친구들과 팝콘을 나눠 먹었다,행복했다.,즐거움,함께한 시간이 행복하고 소중했다,행복하다
1492,그는 자신감이 생겼다,응답없음,성취할 수 있는,자신의 능력을 믿고 어떤 일이든 해낼 수 있다는 확신,변화된
1493,그는 컬렉션에 추가했다,기뻤다.,만족함,만족감,만족감
1494,그는 어젯밤에 잘 잤다,상쾌하고 기분 좋았다.,상쾌하다,피로와 스트레스에서 벗어난 안도감,아무런 변화도 없는
1495,그는 수염을 길렀다,새로운 변화에 흥분했다.,남성다운,남성다운 이미지와 자신감,부끄러운
1496,그는 눈싸움을 하고 있었다,긴장되고 불편했다.,긴장된,상대방의 눈빛이 자신을 위협하고 있다,긴장된
1497,그는 저녁을 걸렀다,실망했다.,피곤하다,심한 배고픔,배고픈
1498,그는 아침 일찍부터 일을 시작했다,일에 대한 책임감과 성취감을 느꼈다.,피곤하다,자신의 체력과 에너지가 소모되어 점점 지치고 있다,지침 따르고 노력한 결과
1499,그는 그녀를 좋아하는 것 같았다,기쁘고 행복했다.,그녀도 그를 좋아하는,그녀에 대한 강한 애정과 관심,사랑하는
1500,그는 휴대폰을 찾을 수 없었다,당황스러웠다.,불안하다,분노와 불안,불안하다
1501,그는 너무 많이 사용했다,후회와 자책감으로 가득했다.,낭비하다,쓰레기가 아닌가 하는 의심이 들었다,피로
1502,그는 출근을 위해 옷을 입었다,일에 대한 책임감을 느꼈다.,준비된,일상적인 루틴과 책임감,더위
1503,그는 얼룩을 제거했다,안도감을 느꼈다.,깨끗하다,청결함과 만족감,만족감
1504,그는 다시 고개를 흔들었다,실망했다.,실망하다,무력감,불안하다
1505,그는 혼자 술을 마셨다,외로움과 무기력함을 느꼈다.,쓸쓸함,쓸쓸함과 고독감,쓰러질
1506,그는 스마트폰을 구입했다,기뻤다.,편리함을,스마트폰을 통해 더 많은 정보와 연락 수단을 얻게 되어 편리함과 만족감을 느꼈다,만족하다
1507,그는 타이어를 걷어찼다,화가 났다.,힘,타이어가 끈적거리는 느낌,아픈
1508,그는 전에는 한 번도 해본 적이 없었다,불안했다.,불안함,두려움과 불안,이상하다
1509,그는 새 스웨터를 구입했다,기쁨을 느꼈다.,따라서 그는 행복하다,따뜻함과 만족감,행복하다
1510,그는 친구에게 고마워했다,응답없음,감사함,친구에 대한 감사와 감동,감사함
1511,그는 실수로 발을 헛디뎠었다,당황스러웠다.,아프거나 아파한다,아프고 괴로움,아픈
1512,그는 두통이 생겼다,불편하고 고통스러웠다.,통증을,두통 때문에 그가 느꼈던 것은 머리가 아팠고 집중하기 어려웠다,아프다
1513,그는 친구에게 조언을 구했다,도움이 필요하다고 생각했다.,도움을 받아서 더 나은 결정을 내릴 수 있다.,"친구의 도움이 필요하다는 불안감과 함께, 그의 결정에 대한 확신을 얻고 싶은 욕구였다",당혹스러운
1514,그는 탄산음료를 끊었다,건강을 위해 긍정적으로 느꼈다.,건강하다,탄산음료를 끊은 후에 그가 느꼈던 것은 체중 감소와 에너지 수준의 상승,허기
1515,그는 자리를 찾았다,안도감을 느꼈다.,안정된,안정감과 안도였다,안도하다
1516,그는 목발을 사용했다,불편하고 제한된 상황에서 자신을 느꼈다.,불편함을,불편함과 제한된 움직임,아프다
1517,그는 여자처럼 흐느꼈다,절망적이고 슬픈 기분이었다.,여자적인,그가 누군가에게 위로받고 싶은 갈망,슬픔
1518,그는 가방을 확인했다,안도감을 느꼈다.,안도,가방 안에 무엇이 들어있는지 궁금증,무언가
1519,그는 지갑을 잃어버렸다,당황하고 불안했다.,속상하다,불안과 무력감,안타까운
1520,그는 첫 번째 치아를 잃었다,당황스러웠다.,처음으로 느끼는,약간의 불편함과 불안감,아픈
1521,그는 데이트 상대를 만났다,흥분했다.,쾌감,기쁨과 설렘,흥분된
1522,그는 실수로 총을 쐈다,깊이 후회하고 자신을 비난했다.,죄책감,전율과 공포였다,전혀 후회하지 않았다.
1523,그는 나머지를 맡았다,책임감을 느꼈다.,책임을,책임감과 부담,책임감
1524,그는 머리를 손질했다,안도감을 느꼈다.,깔끔하다,깔끔함과 상쾌함,따뜻하다
1525,그는 주차할 차를 찾았다,안도하고 기뻤다.,안도,만족감,기쁨
1526,그는 공에서 눈을 떼지 못했다,흥분했다.,경기에서 벌어지는 모든,공이 자신의 목표 지점으로 향하는 모습에 대한 끊임없는 집중,호기심
1527,그는 남자친구에게 물어봤다,궁금하고 기대감에 가득 찼다.,진실,남자친구가 그에게 어떤 대답을 할지 궁금했다,부정적인
1528,그는 실수로 폰을 눌러 전화를 걸었다,당황했다.,죄책감,당황스러움과 불안함,회개하는
1529,그는 학교까지 가는 카풀을 놓쳤다,실망했다.,시간을 낭비하다,아쉬움과 당황,실망하다
1530,그는 머리를 부딪쳤다,아프고 혼란스러웠다.,아프거나 혼란스러운,쓰라린 아픔과 혼란,아픈
1531,그는 친구들을 다시 만나게 되었다,기쁘고 행복했다.,행복하다,기쁨과 안도였다,행복하다
1532,그는 물을 많이 마셨다,상쾌하고 시원했다.,소화가 잘 된다.,소화가 잘 되고 체온이 조절되어 시원함을 느꼈다,포만감
1533,그는 커피를 마시고 싶어 했다,커피를 마시고 싶어서 기쁘고 만족했다.,만족함,졸음,갈증
1534,그는 어느 날 아침 눈을 떴다,어느 날 아침 눈을 떴을 때 그는 기분이 상쾌했다.,불안하다,약간의 불안과 두려움,뭔가 특별하다
1535,그는 남자 친구의 부모님을 만났다,긴장하고 불안했다.,존경과 긴장,"부모님과의 만남으로 인해 긴장되었고, 존경심과 책임감을 느꼈다",긴장된
1536,그는 하루 종일 울었다,매우 슬퍼하고 절망적이었다.,슬픔,절망과 무력감,슬픈
1537,그는 메일을 확인했다,기쁘고 안도했다.,"안도함, 안심함, 안심했다",안도와 안정감,불안하다
1538,그는 무기를 꺼내들었다,두려움과 긴장을 느꼈다.,위험하다,전투의 공포와 책임감,공포
1539,그는 바로 옆에 있었다,놀라거나 당황했을 것이다.,그의 존재,내 숨결과 그의 숨결이 서로 섞인다,뭔가
