,input,A,B,B2,B3
964,그는 급여를 인상받았다,주변 사람들은 그를 축하했다,그는 급여를 인상받았다. 따라서 주변 사람들은 부러워했다,그는 급여를 인상받았다. 주변 사람들이 했던 것은 부러워하는 것이다,"주변 사람들은 그가 기뻐하는 것을 보았는데, 왜냐하면 그가 급여를 인상받았기 때문이다"
965,그는 새 것처럼 보였다,주목을 받았다,그는 새 것처럼 보였다. 따라서 주변 사람들은 그가 무엇을 했는지 궁금해했다,그는 새 것처럼 보였다. 주변 사람들이 했던 것은 그의 신선한 아이디어에 귀 기울이는 것이다,"주변 사람들은 그에게 환영의 인사를 했는데, 왜냐하면 그가 새 것처럼 보였기 때문이다"
966,그는 영화 보는 것을 좋아했다,영화를 함께 보러 나갔다,그는 영화 보는 것을 좋아했다. 따라서 주변 사람들은 그의 영화 지식에 궁금해했다,그는 영화 보는 것을 좋아했다. 주변 사람들이 했던 것은 함께 영화를 보기를 원하는 것이다,"주변 사람들은 그가 영화를 좋아했는데, 왜냐하면 그가 영화 보는 것을 좋아했기 때문이다"
967,그는 상자를 떨어뜨렸다,다른 사람들이 놀라거나 도와주려고 할 것이다,그는 상자를 떨어뜨렸다. 따라서 주변 사람들은 놀라움을 표했다,그는 상자를 주워주는 것이다,"주변 사람들은 큰 소리를 질렀는데, 왜냐하면 그가 상자를 떨어뜨렸기 때문이다"
968,그는 애완견이 있었다,그에게 애정을 표했다,그는 애완견이 있었다. 따라서 주변 사람들은 귀여워했다,그는 애완견이 있었다. 주변 사람들이 했던 것은 그와 함께 산책하는 것이다,"주변 사람들은 그에게 호기심을 느꼈는데, 왜냐하면 그가 애완견이 있었기 때문이다"
969,그는 휴대폰을 떨어뜨렸다,사람들이 주변을 둘러보며 도와주려는 행동을 할 것이다,그는 휴대폰을 주워주었다. 따라서 주변 사람들은 친절하다고 생각했다,그는 휴대폰을 떨어뜨렸다. 주변 사람들이 했던 것은 그의 실수를 비웃는 것이다,"주변 사람들은 놀라움을 숨기지 못했는데, 왜냐하면 그가 휴대폰을 떨어뜨렸기 때문이다"
970,그는 어두워지고 있었다,주변에 있는 사람들이 그를 걱정했다,그는 어두워지고 있었다. 따라서 주변 사람들은 걱정했다,그를 위로하는 것이다,"주변 사람들은 그가 더 이상 자신을 재빨리 숨길 수 없었기 때문에 걱정했는데, 왜냐하면 그가 어두워지고 있었기 때문이다"
971,그는 새로운 친구를 많이 사귀게 되었다,주변 사람들이 그를 축하했다,그는 새로운 친구를 많이 사귀게 되었다. 따라서 주변 사람들은 놀랐다,그는 새로운 친구를 많이 사귀게 되었다. 주변 사람들이 했던 것은 그와 함께 시간을 보내는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 새로운 친구를 많이 사귀게 되었기 때문이다"
972,그는 새 강아지가 생겼다,주변 사람들은 기뻐했다,그는 새 강아지가 생겼다. 따라서 주변 사람들은 신나게 축하했다,그는 새 강아지가 생겼다. 주변 사람들이 했던 것은 신나게 반겨주는 것이다,"주변 사람들은 행복해했는데, 왜냐하면 그가 새 강아지가 생겼기 때문이다"
973,그는 TV를 보고 싶어했다,리모컨을 건네주었다,그는 TV를 보고 싶어했다. 따라서 주변 사람들은 그의 선택을 이해했다,그는 TV를 보고 싶어했다. 주변 사람들이 했던 것은 채널을 돌리는 것이다,"주변 사람들은 그의 눈치를 보았는데, 왜냐하면 그가 TV를 보고 싶어했기 때문이다"
974,그는 반지를 돌려줬다,주변 사람들이 놀라워하고 감동을 받았다,그는 반지를 돌려줬다. 따라서 주변 사람들은 놀라웠다,그는 반지를 돌려줬다. 주변 사람들이 했던 것은 놀라워하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 반지를 돌려줬기 때문이다"
975,그는 더 좋아 보였다,주변 사람들은 그의 변화를 칭찬했다,그는 더 좋아 보였다. 따라서 주변 사람들은 그에게 관심을 갖기 시작했다,그는 더 좋아 보였다. 주변 사람들이 했던 것은 칭찬하는 것이다,"주변 사람들은 그를 칭찬했는데, 왜냐하면 그가 더 좋아 보였기 때문이다"
976,그는 자전거를 들고 있었다,주변 사람들은 그가 어디로 가는지 궁금해했다,그는 자전거를 들고 있었다. 따라서 주변 사람들은 그의 운동에 감탄했다,그는 자전거를 들고 있었다. 주변 사람들이 했던 것은 그가 어디로 가려고 하는지 궁금해하는 것이다,"주변 사람들은 그를 피했는데, 왜냐하면 그가 자전거를 들고 있었기 때문이다"
977,그는 생각이 많았다,주변 사람들이 그를 걱정했다,그는 생각이 많았다. 따라서 주변 사람들은 그의 결정을 기다렸다,그는 생각이 많았다. 주변 사람들이 했던 것은 그의 고민을 들어주는 것이다,"주변 사람들은 그에게 걱정했는데, 왜냐하면 그가 생각이 많았기 때문이다"
978,그는 아팠다,그를 돌봤다,그는 아팠다. 따라서 주변 사람들은 걱정했다,그는 아팠다. 주변 사람들이 했던 것은 걱정하는 것이다,"주변 사람들은 걱정했는데, 왜냐하면 그가 아팠기 때문이다"
979,그는 동물원에 가고 싶어 했다,그와 함께 가기로 했다,그는 동물원에 가고 싶어 했다. 따라서 주변 사람들은 함께 가자고 제안했다,그는 동물원에 가고 싶어 했다. 주변 사람들이 했던 것은 함께 동물원에 가는 것이다,"주변 사람들은 그의 아이디어를 비웃었는데, 왜냐하면 그가 동물원에 가고 싶어 했기 때문이다"
980,그는 내슈빌로 이사했다,주변 사람들은 그를 도와줬다,그는 내슈빌로 이사했다. 따라서 주변 사람들은 그를 도와주기 위해 모였다,그는 내슈빌로 이사했다. 주변 사람들이 했던 것은 그에게 이사를 도와주는 것이다,"주변 사람들은 그의 결정을 이해하지 못했는데, 왜냐하면 그가 내슈빌로 이사했기 때문이다"
981,그는 그녀에게 개요를 설명했다,그녀가 이해할 수 있도록 자세히 설명했다,그는 그녀에게 개요를 설명했다. 따라서 주변 사람들은 이해했다,그는 그녀에게 개요를 설명했다. 주변 사람들이 했던 것은 그의 설명을 이해하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 그녀에게 개요를 설명했기 때문이다"
982,그는 모든 친구를 만났다,그에게 환영을 했다,그는 모든 친구를 만났다. 따라서 주변 사람들은 그의 인기에 놀랐다,그는 모든 친구를 만났다. 주변 사람들이 했던 것은 그에게 축하하는 것이다,"주변 사람들은 환호했는데, 왜냐하면 그가 모든 친구를 만났기 때문이다"
983,그는 그녀의 손을 잡았다,주변 사람들은 감탄했다,그는 그녀의 손을 잡았다. 따라서 주변 사람들은 놀랐다,그는 그녀의 손을 잡았다. 주변 사람들이 했던 것은 부러워하는 시선을 보내는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 그녀의 손을 잡았기 때문이다"
984,그는 땀에 흠뻑 젖어 있었다,다른 사람들이 그에게 수건을 주려고 했다,그는 땀에 흠뻑 젖어 있었다. 따라서 주변 사람들은 걱정했다,그는 땀에 흠뻑 젖어 있었다. 주변 사람들이 했던 것은 그에게 수건을 건네주는 것이다,"주변 사람들은 당황했는데, 왜냐하면 그가 땀에 흠뻑 젖어 있었기 때문이다"
985,그는 드디어 완주했다,환호했다,그는 드디어 완주했다. 따라서 주변 사람들은 박수를 보냈다,그는 드디어 완주했다. 주변 사람들이 했던 것은 박수를 치는 것이다,"주변 사람들은 박수를 보냈는데, 왜냐하면 그가 드디어 완주했기 때문이다"
986,그는 야옹이에게 야옹거렸다,주변 사람들이 그의 행동을 이해하지 못했다,그는 야옹이에게 야옹거렸다. 따라서 주변 사람들은 그가 고양이와 대화를 나누고 있다고 생각했다,그는 야옹이에게 야옹거렸다. 주변 사람들이 했던 것은 그들이 웃음을 터뜨리는 것이다,"주변 사람들은 그가 야옹이에게 야옹거렸는데, 왜냐하면 그가 야옹이에게 야옹거렸기 때문이다"
987,그는 예산이 빠듯한 상황였다,돈을 빌려주었다,그는 예산이 빠듯한 상황였다. 따라서 주변 사람들은 돈을 빌려주었다,그는 예산이 빠듯한 상황였다. 주변 사람들이 했던 것은 절약하는 것이다,"주변 사람들은 그가 돈을 절약했는데, 왜냐하면 그가 예산이 빠듯한 상황이었기 때문이다"
988,그는 자판기에 돈을 넣었다,음료수를 선택했다,그는 자판기에 돈을 넣었다. 따라서 주변 사람들은 그가 음료수를 사려고 한다고 생각했다,그는 자판기에 돈을 넣었다. 주변 사람들이 했던 것은 그의 선택에 대해 궁금해 하는 것이다,"주변 사람들은 놀랐는데, 왜냐하면 그가 자판기에 돈을 넣었기 때문이다"
989,그는 연습이 필요했다,주변 사람들은 그를 도와주기를 원했다,그는 연습이 필요했다. 따라서 주변 사람들은 그에게 조언을 제공했다,그는 연습이 필요했다. 주변 사람들이 했던 것은 그를 도와주는 것이다,"주변 사람들은 그의 춤을 비웃었는데, 왜냐하면 그가 연습이 필요했기 때문이다"
990,그는 수동으로 고쳐야만 했다,주변 사람들이 그를 도와주기를 원했다,그는 수동으로 고쳐야만 했다. 따라서 주변 사람들은 그의 능력에 감탄했다,그는 수동으로 고쳐야만 했다. 주변 사람들이 했던 것은 그를 도와주려는 것이다,"주변 사람들은 그를 도와줬는데, 왜냐하면 그가 수동으로 고쳐야만 했기 때문이다"
991,그는 그날 밤 케이크를 만들었다,가족이 케이크를 함께 먹기를 기대했다,그는 그날 밤 케이크를 만들었다. 따라서 주변 사람들은 맛있게 먹었다,그는 그날 밤 케이크를 만들었다. 주변 사람들이 했던 것은 맛있게 먹는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 그날 밤 케이크를 만들었기 때문이다"
992,그는 자신의 사생활을 보호했다,그를 존중했다,그는 자신의 사생활을 보호했다. 따라서 주변 사람들은 그에게 거리를 두었다,그는 자신의 사생활을 보호했다. 주변 사람들이 했던 것은 그에게 개인적인 공간을 준 것이다,"주변 사람들은 그의 개인 정보를 알아보려고 했는데, 왜냐하면 그가 자신의 사생활을 보호했기 때문이다"
993,그는 기다릴 만한 가치가 있었다,그를 지지했다,그는 기다릴 만한 가치가 있었다. 따라서 주변 사람들은 그를 지지했다,그는 기다릴 만한 가치가 있었다. 주변 사람들이 했던 것은 그를 지켜보는 것이다,"주변 사람들은 그를 기다렸는데, 왜냐하면 그가 기다릴 만한 가치가 있었기 때문이다"
994,그는 조부모님께 전화했다,그에게 조언을 구했다,그는 조부모님께 전화했다. 따라서 주변 사람들은 안부를 물었다,그는 조부모님께 전화했다. 주변 사람들이 했던 것은 그의 예의 바르고 공손한 모습에 감탄하는 것이다,"주변 사람들은 그가 미소를 지었는데, 왜냐하면 그가 조부모님께 전화했기 때문이다"
995,그는 최근에 방문했다,그에게 인사를 했다,그는 최근에 방문했다. 따라서 주변 사람들은 반가워했다,그는 최근에 방문했다. 주변 사람들이 했던 것은 그의 안부를 묻는 것이다,"주변 사람들은 놀랐는데, 왜냐하면 그가 최근에 방문했기 때문이다"
996,그는 함께 저녁을 먹었다,그와 함께 식사를 했다,그는 함께 저녁을 먹었다. 따라서 주변 사람들은 그의 행동에 놀랐다,그들은 함께 대화를 나누는 것이었다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 함께 저녁을 먹었기 때문이다"
997,그는 어떤 일이 일어날지 알고 있었다,조심스럽게 행동했다,그는 어떤 일이 일어날지 알고 있었다. 따라서 주변 사람들은 그에게 조언을 구했다,그는 어떤 일이 일어날지 알고 있었다. 주변 사람들이 했던 것은 그를 따라가는 것이다,"주변 사람들은 그의 의도를 이해했는데, 왜냐하면 그가 어떤 일이 일어날지 알고 있었기 때문이다"
998,그는 그녀의 아랫입술을 깨물었다,주변 사람들은 당황하거나 분노할 것이다,그는 그녀의 아랫입술을 깨물었다. 따라서 주변 사람들은 놀라워했다,그는 그녀의 아랫입술을 깨물었다. 주변 사람들이 했던 것은 놀라워하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 그녀의 아랫입술을 깨물었기 때문이다"
999,그는 일하고 있었다,주변 사람들은 그를 도와주기 위해 기다렸다,그는 일하고 있었다. 따라서 주변 사람들은 그를 돕기로 결정했다,그는 일하고 있었다. 주변 사람들이 했던 것은 그를 방해하지 않는 것이다,"주변 사람들은 그의 뒷모습을 보고 있었는데, 왜냐하면 그가 일하고 있었기 때문이다"
1000,그는 체스 클럽에 가입했다,그의 체스 실력을 높이기 위해 연습했다,그는 체스 클럽에 가입했다. 따라서 주변 사람들은 그의 체스 실력을 부러워했다,그는 체스 클럽에 가입했다. 주변 사람들이 했던 것은 그의 체스 실력을 의심하는 것이다,"주변 사람들은 그가 열심히 연습했는데, 왜냐하면 그가 체스 클럽에 가입했기 때문이다"
1001,그는 부모님과 대화를 나눴다,그의 이야기를 경청했다,그는 부모님과 대화를 나눴다. 따라서 주변 사람들은 감동했다,그는 부모님과 대화를 나눴다. 주변 사람들이 했던 것은 그의 성장을 응원하는 것이다,"주변 사람들은 안심했는데, 왜냐하면 그가 부모님과 대화를 나눴기 때문이다"
1002,그는 골똘히 생각했다,그에게 조언을 해주려 했다,그는 골똘히 생각했다. 따라서 주변 사람들은 그의 결정을 기다렸다,그는 골똘히 생각했다. 주변 사람들이 했던 것은 그의 결정을 존중하는 것이다,"주변 사람들은 그의 결정에 놀랐는데, 왜냐하면 그가 골똘히 생각했기 때문이다"
1003,그는 새 학교로 전학해야 했다,새로운 친구들을 사귀기 위해 노력했다,그는 새 학교로 전학해야 했다. 따라서 주변 사람들은 안타깝게 여겼다,그는 새 학교로 전학해야 했다. 주변 사람들이 했던 것은 그를 도와주는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 새 학교로 전학해야 했기 때문이다"
1004,그는 파티에 초대했다,모두가 기뻐했다,그는 파티에 초대했다. 따라서 주변 사람들은 기뻐했다,그는 파티에 초대했다. 주변 사람들이 했던 것은 기쁨을 느끼는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 파티에 초대했기 때문이다"
1005,그는 어두워지기 시작했다,주변 사람들은 그를 위로하려고 할 것이다,그는 어두워지기 시작했다. 따라서 주변 사람들은 걱정했다,그에게 도움을 주려고 했다,"주변 사람들은 그에게 걱정을 했는데, 왜냐하면 그가 어두워지기 시작했기 때문이다"
1006,그는 그녀에게 뇌물을 줬다,그를 비난했다,그는 그녀에게 뇌물을 줬다. 따라서 주변 사람들은 그의 부정행위를 고발했다,그는 그녀에게 뇌물을 줬다. 주변 사람들이 했던 것은 그의 부정행위를 비난하는 것이다,"주변 사람들은 그의 행동에 놀라웠는데, 왜냐하면 그가 그녀에게 뇌물을 줬기 때문이다"
1007,그는 학교에 필요한 물품을 구했다,주변 사람들은 그에게 축하를 했다,그는 학교에 필요한 물품을 구했다. 따라서 주변 사람들은 안심했다,그는 학교에 필요한 물품을 구했다. 주변 사람들이 했던 것은 그가 어떤 것을 샀는지 궁금해하는 것이다,"주변 사람들은 그를 칭찬했는데, 왜냐하면 그가 학교에 필요한 물품을 구했기 때문이다"
1008,그는 차에 부딪혔다,주변 사람들이 도와주기 위해 달려갔다,그는 차에 부딪혔다. 따라서 주변 사람들은 도와주기 위해 달려갔다,그는 차에 부딪혔다. 주변 사람들이 했던 것은 도와주는 것이다,"주변 사람들은 놀라웠는데, 왜냐하면 그가 차에 부딪혔기 때문이다"
1009,그는 매니저로 승진했다,축하를 했다,그는 매니저로 승진했다. 따라서 주변 사람들은 축하했다,그는 매니저로 승진했다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 그를 축하했는데, 왜냐하면 그가 매니저로 승진했기 때문이다"
1010,그는 수축을 느꼈다,주변 사람들은 그를 도와주려고 했다,그는 수축을 느꼈다. 따라서 주변 사람들은 걱정했다,그는 수축을 느꼈다. 주변 사람들이 했던 것은 그에게 안도하는 것이다,"주변 사람들은 그가 걱정스러워 보였는데, 왜냐하면 그가 수축을 느꼈기 때문이다"
1011,그는 학교에서 남을 괴롭혔다,주변 사람들은 그를 멈추도록 말했다,그는 학교에서 남을 괴롭혔다. 따라서 주변 사람들은 그를 피했다,그는 학교에서 남을 괴롭혔다. 주변 사람들이 했던 것은 그를 막으려고 하는 것이다,"주변 사람들은 그를 싫어했는데, 왜냐하면 그가 학교에서 남을 괴롭혔기 때문이다"
1012,그는 지금 집에 가는 중였다,주변 사람들은 그를 걱정했다,그는 지금 집에 가는 중였다. 따라서 주변 사람들은 그를 기다렸다,그는 지금 집에 가는 중였다. 주변 사람들이 했던 것은 그의 안전을 빌어주는 것이다,"주변 사람들은 그의 안전을 걱정했는데, 왜냐하면 그가 지금 집에 가는 중였기 때문이다"
1013,그는 집에 도착했다,가족들이 환영했다,그는 집에 도착했다. 따라서 주변 사람들은 안심했다,그는 집에 도착했다. 주변 사람들이 했던 것은 그의 안부를 묻는 것이다,"주변 사람들은 그를 기다렸는데, 왜냐하면 그가 집에 도착했기 때문이다"
1014,그는 울기 시작했다,주변 사람들은 그를 위로하려고 했다,그는 울기 시작했다. 따라서 주변 사람들은 그를 안아주었다,그는 울기 시작했다. 주변 사람들이 했던 것은 그를 위로하는 것이다,"주변 사람들은 그가 슬퍼하는 것을 보았는데, 왜냐하면 그가 울기 시작했기 때문이다"
1015,그는 학교에 다니고 있었다,동기부여를 받았다,그는 학교에 다니고 있었다. 따라서 주변 사람들은 그의 성적이 좋아졌다,그는 학교에 다니고 있었다. 주변 사람들이 했던 것은 그를 응원하는 것이다,"주변 사람들은 그가 무엇을 배우고 있는지 궁금해했는데, 왜냐하면 그가 학교에 다니고 있었기 때문이다"
1016,그는 한 입 크게 물었다,주변 사람들이 놀라거나 깜짝 놀라서 주목할 것이다,그는 한 입 크게 물었다. 따라서 주변 사람들은 그의 대답을 기다렸다,그는 한 입 크게 물었다. 주변 사람들이 했던 것은 그에게 놀라움을 표시하는 것이다,"주변 사람들은 그의 배를 보고 웃었는데, 왜냐하면 그가 한 입 크게 물었기 때문이다"
1017,그는 자신이 가장 좋아하는 것을 골랐다,만족했다,그는 자신이 가장 좋아하는 것을 골랐다. 따라서 주변 사람들은 그의 선택에 놀랐다,그는 자신이 가장 좋아하는 것을 골랐다. 주변 사람들이 했던 것은 그의 선택을 칭찬하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 자신이 가장 좋아하는 것을 골랐기 때문이다"
1018,그는 우유를 잊어버렸다,그를 도와주려 했다,그는 우유를 잊어버렸다. 따라서 주변 사람들은 대신해서 사오라고 그에게 부탁했다,그는 우유를 잊어버렸다. 주변 사람들이 했던 것은 대신해서 사오라는 것이다,"주변 사람들은 화를 냈는데, 왜냐하면 그가 우유를 잊어버렸기 때문이다"
1019,그는 이상한 냄새가 났다,주변 사람들은 그를 피했다,그는 이상한 냄새가 났다. 따라서 주변 사람들은 그를 피했다,그는 이상한 냄새가 났다. 주변 사람들이 했던 것은 주변을 둘러보는 것이다,"주변 사람들은 코를 찡그리고 있었는데, 왜냐하면 그가 이상한 냄새가 났기 때문이다"
1020,그는 병가를 내야 했다,동료들이 그를 대신해 일을 도맡아 했다,그는 병가를 내야 했다. 따라서 주변 사람들은 그의 건강 상태를 걱정했다,그는 병가를 내야 했다. 주변 사람들이 했던 것은 그에게 걱정하는 것이다,"주변 사람들은 걱정했는데, 왜냐하면 그가 병가를 내야 했기 때문이다"
1021,그는 가입하고 싶어 했다,주변 사람들은 그를 환영했다,그는 가입하고 싶어 했다. 따라서 주변 사람들은 그의 결정을 응원했다,그는 가입하고 싶어 했다. 주변 사람들이 했던 것은 그에게 도와주기를 원하는 것이다,"주변 사람들은 그의 뜨거운 열망에 놀랐는데, 왜냐하면 그가 가입하고 싶어 했기 때문이다"
1022,그는 좋은 냄새가 났다,주변 사람들이 그를 칭찬했다,그는 좋은 냄새가 났다. 따라서 주변 사람들은 그에게 가까이 다가갔다,그는 좋은 냄새가 났다. 주변 사람들이 했던 것은 그의 향수를 찾아보는 것이다,"주변 사람들은 흠집이 없는 상태로 자신을 보여줬는데, 왜냐하면 그가 좋은 냄새가 났기 때문이다"
1023,그는 자신의 신발을 찾을 수 없었다,주변을 둘러보며 도와주려 했다,그는 자신의 신발을 찾을 수 없었다. 따라서 주변 사람들은 함께 찾아보았다,그는 자신의 신발을 찾을 수 없었다. 주변 사람들이 했던 것은 함께 찾아주는 것이다,"주변 사람들은 그의 방을 뒤적였는데, 왜냐하면 그가 자신의 신발을 찾을 수 없었기 때문이다"
1024,그는 새로운 개를 살았다,주변 사람들은 그에게 축하를 했다,그는 새로운 개를 살았다. 따라서 주변 사람들은 그의 새로운 반려동물을 만났다,그는 새로운 개를 살았다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 새로운 개를 살았기 때문이다"
1025,그는 서핑을 하러 갔다,해당 지역에서 서핑을 즐기는 다른 사람들과 함께 시간을 보냈다,그는 서핑을 하러 갔다. 따라서 주변 사람들은 그의 용기를 칭찬했다,그는 서핑을 하러 갔다. 주변 사람들이 했던 것은 그를 보며 부러워하는 것이다,"주변 사람들은 그의 용기를 칭찬했는데, 왜냐하면 그가 서핑을 하러 갔기 때문이다"
1026,그는 기타를 연주했다,주변 사람들은 그의 연주에 감탄했다,그는 기타를 연주했다. 따라서 주변 사람들은 박수를 쳤다,그는 기타를 연주했다. 주변 사람들이 했던 것은 그의 연주에 귀를 기울이는 것이다,"주변 사람들은 박수를 쳤는데, 왜냐하면 그가 기타를 연주했기 때문이다"
1027,그는 밑바닥에서 영웅으로 거듭났다,그에게 감탄했다,그는 밑바닥에서 영웅으로 거듭났다. 따라서 주변 사람들은 그의 성취를 축하했다,그는 밑바닥에서 영웅으로 거듭났다. 주변 사람들이 했던 것은 그를 칭찬하는 것이다,"주변 사람들은 그를 향한 존경을 드러냈는데, 왜냐하면 그가 밑바닥에서 영웅으로 거듭났기 때문이다"
1028,그는 수학 숙제를 했다,칭찬했다,그는 수학 숙제를 했다. 따라서 주변 사람들은 그의 능력에 감탄했다,그는 수학 숙제를 했다. 주변 사람들이 했던 것은 그에게 도움을 요청하는 것이다,"주변 사람들은 그를 칭찬했는데, 왜냐하면 그가 수학 숙제를 했기 때문이다"
1029,그는 비밀을 지켰다,그를 신뢰했다,그는 비밀을 지켰다. 따라서 주변 사람들은 그를 신뢰했다,그에게 믿음을 주는 것이다,"주변 사람들은 그에게 호기심을 느꼈는데, 왜냐하면 그가 비밀을 지켰기 때문이다"
1030,그는 매일 밤 울었다,가장 친한 친구에게 도움을 요청했다,그는 매일 밤 울었다. 따라서 주변 사람들은 그에게 도움을 주려고 했다,그는 매일 밤 울었다. 주변 사람들이 했던 것은 그를 위로하는 것이다,"주변 사람들은 그가 왜 울었는지 궁금해했는데, 왜냐하면 그가 매일 밤 울었기 때문이다"
1031,그는 성적이 올랐다,주변 사람들이 축하했다,그는 성적이 올랐다. 따라서 주변 사람들은 칭찬했다,그는 성적이 올랐다. 주변 사람들이 했던 것은 그에게 축하하는 것이다,"주변 사람들은 그를 칭찬했는데, 왜냐하면 그가 성적이 올랐기 때문이다"
1032,그는 총을 가져왔다,주변 사람들은 경찰에 신고하거나 대처 방법을 찾을 것이다,그는 총을 가져왔다. 따라서 주변 사람들은 놀라웠다,그를 경계하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 총을 가져왔기 때문이다"
1033,그의 아기가 태어날 예정였다,주변 사람들은 축하를 했다,그의 아기가 태어날 예정였다. 따라서 주변 사람들은 축하했다,그의 아기가 태어날 예정였다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 기뻤는데, 왜냐하면 그의 아기가 태어날 예정였기 때문이다"
1034,그는 오늘 결혼했다,축하했다,그는 오늘 결혼했다. 따라서 주변 사람들은 축하했다,그는 오늘 결혼했다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 축하했는데, 왜냐하면 그가 오늘 결혼했기 때문이다"
1035,그는 새 안경이 필요했다,안경을 샀다,그는 새 안경이 필요했다. 따라서 주변 사람들은 그에게 안경을 사주었다,그는 새 안경이 필요했다. 주변 사람들이 했던 것은 그에게 안경을 선물하는 것이다,"주변 사람들은 그가 눈을 찌푸렸는데, 왜냐하면 그가 새 안경이 필요했기 때문이다"
1036,그는 피자를 먹고 싶어했다,그에게 피자를 주문했다,그는 피자를 먹고 싶어했다. 따라서 주변 사람들은 함께 주문하기로 했다,그는 피자를 먹고 싶어했다. 주변 사람들이 했던 것은 함께 피자를 주문하는 것이다,"주변 사람들은 배가 고팠는데, 왜냐하면 그가 피자를 먹고 싶어했기 때문이다"
1037,그는 하루 종일 잠만 잤다,주변 사람들은 그에게 건강 상태를 확인했다,그는 하루 종일 잠만 잤다. 따라서 주변 사람들은 그가 아마도 피곤한 것 같다고 생각했다,그는 하루 종일 잠만 잤다. 주변 사람들이 했던 것은 그가 아프거나 피곤한 것을 의심하는 것이다,"주변 사람들은 놀렸는데, 왜냐하면 그가 하루 종일 잠만 잤기 때문이다"
1038,그는 퀴즈에 실패했다,실망했다,그는 퀴즈에 실패했다. 따라서 주변 사람들은 안타까워했다,그는 퀴즈에 실패했다. 주변 사람들이 했던 것은 그를 위로하는 것이다,"주변 사람들은 실망했는데, 왜냐하면 그가 퀴즈에 실패했기 때문이다"
1039,그는 학교 공부도 더 잘했다,칭찬을 받았다,그는 학교 공부도 더 잘했다. 따라서 주변 사람들은 그에게 감탄했다,그는 학교 공부도 더 잘했다. 주변 사람들이 했던 것은 그에게 칭찬하는 것이다,"주변 사람들은 놀라워했는데, 왜냐하면 그가 학교 공부도 더 잘했기 때문이다"
1040,그는 이제 막 운전면허를 취득했다,주변 사람들은 축하했다,그는 이제 막 운전면허를 취득했다. 따라서 주변 사람들은 축하했다,그는 이제 막 운전면허를 취득했다. 주변 사람들이 했던 것은 축하하는 것이다,"주변 사람들은 그를 칭찬했는데, 왜냐하면 그가 이제 막 운전면허를 취득했기 때문이다"
1041,그는 그녀에게 고개를 절레절레 흔들었다,그에게 감동을 받았다,그는 그녀에게 고개를 절레절레 흔들었다. 따라서 주변 사람들은 놀라워했다,그는 그녀에게 고개를 절레절레 흔들었다. 주변 사람들이 했던 것은 놀라는 것이다,"주변 사람들은 그가 미안하다고 말했는데, 왜냐하면 그가 그녀에게 고개를 절레절레 흔들었기 때문이다"
1042,그는 트럭에서 떨어졌다,주변 사람들이 도와주려고 달려갔다,그는 트럭에서 떨어졌다. 따라서 주변 사람들은 도와주기 위해 달려갔다,그는 트럭에서 떨어졌다. 주변 사람들이 했던 것은 도와주는 것이다,"주변 사람들은 놀랐는데, 왜냐하면 그가 트럭에서 떨어졌기 때문이다"
1043,그는 스트레스를 줄였다,주변 사람들이 그를 칭찬했다,그는 스트레스를 줄였다. 따라서 주변 사람들은 그의 변화에 놀랐다,그는 스트레스를 줄였다. 주변 사람들이 했던 것은 그에게 감사하는 것이다,"주변 사람들은 그에게 놀라움을 표했는데, 왜냐하면 그가 스트레스를 줄였기 때문이다"
1044,그는 티끌만큼 신경을 썼다,주변 사람들은 그의 세심함에 감동했다,그는 티끌만큼 신경을 썼다. 따라서 주변 사람들은 그의 섬세함에 감탄했다,그는 티끌만큼 신경을 썼다. 주변 사람들이 했던 것은 그의 노력을 칭찬하는 것이다,"주변 사람들은 그가 티끌만큼 신경을 썼는데, 왜냐하면 그가 특별한 날을 위해 모든 것을 준비했기 때문이다"
1045,그는 새 학교를 시작했다,주변 사람들은 그에게 도움을 주려고 했다,그는 새 학교를 시작했다. 따라서 주변 사람들은 그에게 호기심을 갖기 시작했다,그는 새 학교를 시작했다. 주변 사람들이 했던 것은 그에게 응원의 박수를 보내는 것이다,"주변 사람들은 호기심을 감추지 못했는데, 왜냐하면 그가 새 학교를 시작했기 때문이다"
