,input,A,B,B2,B3
974,그는 반지를 돌려줬다,그의 전 여자친구와의 연결을 끊고 싶어서다,그는 자유를 얻기를 원했기 때문이다,그는 반지를 돌려줬다. 왜냐하면 그가 원했던 것은 전 여자친구와 화해하는 것이다,"그는 자유를 되찾기를 원했기에, 반지를 돌려줬다"
975,그는 더 좋아 보였다,자신을 더 잘 보이고 싶어서다,그는 더 좋아 보였다. 왜냐하면 그가 새 옷을 사기를 원했기 때문이다,그는 더 좋아 보였다. 왜냐하면 그가 원했던 것은 사람들에게 인정받는 것이다,"그는 머리를 자르기를 원했기에, 더 좋아 보였다"
976,그는 자전거를 들고 있었다,운동을 하고 싶어서다,그는 자전거를 들고 있었다. 왜냐하면 그가 운동을 하기를 원했기 때문이다,그는 자전거를 들고 있었다. 왜냐하면 그가 원했던 것은 산책을 즐기는 것이다,"그는 운동하기를 원했기에, 자전거를 들고 있었다"
977,그는 생각이 많았다,고민이 많아서다,그는 생각이 많았다. 왜냐하면 그가 자신의 선택을 신중히 하기를 원했기 때문이다,그는 생각이 많았다. 왜냐하면 그가 원했던 것은 문제를 해결하는 것이다,"그는 평화를 찾기를 원했기에, 생각이 많았다"
978,그는 아팠다,건강을 회복하고 싶어서다,그는 아팠다. 왜냐하면 그가 휴식을 원했기 때문이다,그는 아팠다. 왜냐하면 그가 원했던 것은 쉬어 가는 것이다,"그는 휴식을 원했기에, 아팠다"
979,그는 동물원에 가고 싶어 했다,동물을 보고 싶어서다,그는 동물들을 보기를 원했기 때문이다,그는 동물들을 보고 싶어 했기 때문이다,"그는 동물들을 보기를 원했기에, 동물원에 가고 싶어 했다"
980,그는 내슈빌로 이사했다,새로운 시작을 원했기 때문이다,그는 내슈빌로 이사했다. 왜냐하면 그가 음악의 중심지에서 삶을 즐기기를 원했기 때문이다,그는 내슈빌로 이사했다. 왜냐하면 그가 원했던 것은 음악의 본고장에서 살고 싶었기 때문이다,"그는 음악가로 성공하기를 원했기에, 내슈빌로 이사했다"
981,그는 그녀에게 개요를 설명했다,그녀에게 이해시켜 주고 싶어서다,그는 그녀에게 개요를 설명했다. 왜냐하면 그가 그녀의 이해를 돕기를 원했기 때문이다,그는 그녀에게 개요를 설명했다. 왜냐하면 그가 원했던 것은 이해를 돕는 것이다,"그는 프로젝트에 대한 이해를 원했기에, 그녀에게 개요를 설명했다"
982,그는 모든 친구를 만났다,사람들과 연결하고 소통하고 싶어서다,그는 모든 친구를 만났다. 왜냐하면 그가 소중한 사람들과 함께 시간을 보내기를 원했기 때문이다,그는 모든 친구를 만났다. 왜냐하면 그가 원했던 것은 고향에서 추억을 만드는 것이다,"그는 외로움을 달래기를 원했기에, 모든 친구를 만났다"
983,그는 그녀의 손을 잡았다,사랑을 표현하고 싶어서다,그는 그녀의 손을 잡았다. 왜냐하면 그가 애정을 표현하기를 원했기 때문이다,그는 그녀의 손을 잡았다. 왜냐하면 그가 원했던 것은 안정감을 느끼는 것이다,"그는 사랑을 표현하기를 원했기에, 그녀의 손을 잡았다"
984,그는 땀에 흠뻑 젖어 있었다,더운 날씨 때문이었다,그는 땀에 흠뻑 젖어 있었다. 왜냐하면 그가 체력을 강화하기를 원했기 때문이다,그는 건강하게 운동하는 것이다,"그는 운동을 즐기기를 원했기에, 땀에 흠뻑 젖어 있었다"
985,그는 드디어 완주했다,목표를 달성하고 싶어서다,그는 드디어 완주했다. 왜냐하면 그가 목표를 달성하기를 원했기 때문이다,그는 드디어 완주했다. 왜냐하면 그가 원했던 것은 목표를 이루는 것이다,"그는 우승하기를 원했기에, 드디어 완주했다"
986,그는 야옹이에게 야옹거렸다,고양이와 소통하고 싶어서다,그는 야옹이에게 야옹거렸다. 왜냐하면 그가 주의를 끌기를 원했기 때문이다,그는 야옹이에게 야옹거렸다. 왜냐하면 그가 원했던 것은 고양이와 소통하는 것이다,"그는 주의를 끌기를 원했기에, 야옹이에게 야옹거렸다"
987,그는 예산이 빠듯한 상황였다,더 많은 돈을 벌고 싶어서다,그는 예산이 빠듯한 상황였다. 왜냐하면 그가 여행을 가기를 원했기 때문이다,그는 예산이 빠듯한 상황이었다. 왜냐하면 그가 원했던 것은 여행을 가는 것이었다,"그는 여행을 가기를 원했기에, 예산이 빠듯한 상황였다"
988,그는 자판기에 돈을 넣었다,바쁜 일정 때문에 간식을 사먹고 싶어서다,그는 자판기에 돈을 넣었다. 왜냐하면 그가 음료수를 사기를 원했기 때문이다,그는 음료수를 사 마시는 것이다,"그는 음료수를 사기를 원했기에, 자판기에 돈을 넣었다"
989,그는 연습이 필요했다,자신의 기술을 향상시키고 싶어서다,그는 연습이 필요했다. 왜냐하면 그가 미래를 위해 능력을 키우기를 원했기 때문이다,그는 연주를 더 잘하기 위해서였다,"그는 농구선수가 되기를 원했기에, 연습이 필요했다"
990,그는 수동으로 고쳐야만 했다,자동으로 고치지 못했기 때문이다,그는 수동으로 고쳐야만 했다. 왜냐하면 그가 자신의 차를 직접 수리하기를 원했기 때문이다,그는 수동으로 고쳐야만 했다. 왜냐하면 그가 원했던 것은 돈을 아끼는 것이다,"그는 저렴한 가격으로 차를 사기를 원했기에, 수동으로 고쳐야만 했다"
991,그는 그날 밤 케이크를 만들었다,답변: 친구의 생일을 축하하고 싶어서다,그는 그날 밤 케이크를 만들었다. 왜냐하면 그가 달콤한 디저트를 먹기를 원했기 때문이다,그는 그날 밤 케이크를 만들었다. 왜냐하면 그가 원했던 것은 달콤한 디저트를 먹는 것이다,"그는 달콤한 디저트를 먹기를 원했기에, 그날 밤 케이크를 만들었다"
992,그는 자신의 사생활을 보호했다,사생활을 지키고 싶어서다,그는 자신의 사생활을 보호했다. 왜냐하면 그가 사적인 문제를 공개하기를 원하지 않았기 때문이다,그는 자신의 사생활을 보호했다. 왜냐하면 그가 원했던 것은 프라이버시를 지키는 것이다,"그는 사적인 문제를 피하기를 원했기에, 자신의 사생활을 보호했다"
993,그는 기다릴 만한 가치가 있었다,그가 중요한 결정을 내릴 만한 가치가 있었기 때문이다,그는 기다릴 만한 가치가 있었다. 왜냐하면 그가 노력과 시간을 투자하기를 원했기 때문이다,그는 기다릴 만한 가치가 있었다. 왜냐하면 그가 원했던 것은 그의 노력이 보상받는 것이었다,"그는 성공을 원했기에, 기다릴 만한 가치가 있었다"
994,그는 조부모님께 전화했다,그들을 생각하고 싶어서다,그는 조부모님께 전화했다. 왜냐하면 그가 그들과 소식을 나누기를 원했기 때문이다,그는 조부모님과 소통하는 것이었다,"그는 가족들과 소통하기를 원했기에, 조부모님께 전화했다"
995,그는 최근에 방문했다,그가 그리웠기 때문에,그는 최근에 방문했다. 왜냐하면 그가 친구를 만나기를 원했기 때문이다,그는 최근에 방문했다. 왜냐하면 그가 원했던 것은 친구들과 만나는 것이다,"그는 새로운 경험을 원했기에, 최근에 방문했다"
996,그는 함께 저녁을 먹었다,사람과 시간을 함께 보내고 싶어서다,그는 함께 저녁을 먹었다. 왜냐하면 그가 사랑하는 사람들과 함께 시간을 보내기를 원했기 때문이다,그는 함께 저녁을 먹었다. 왜냐하면 그가 원했던 것은 친구와 대화를 나누는 것이다,"그는 친구와 대화하기를 원했기에, 함께 저녁을 먹었다"
997,그는 어떤 일이 일어날지 알고 있었다,미래를 예측하고 싶어서다,그는 어떤 일이 일어날지 알고 있었다. 왜냐하면 그가 준비하기를 원했기 때문이다,그는 어떤 일이 일어날지 알고 있었다. 왜냐하면 그가 원했던 것은 대비하는 것이다,"그는 안전을 원했기에, 어떤 일이 일어날지 알고 있었다"
998,그는 그녀의 아랫입술을 깨물었다,그녀를 자극하고 싶어서다,그는 그녀의 아랫입술을 깨물었다. 왜냐하면 그가 그녀를 약간 괴롭히기를 원했기 때문이다,그녀와 뜨거운 키스를 나누는 것이다,"그는 그녀를 괴롭히기를 원했기에, 그녀의 아랫입술을 깨물었다"
999,그는 일하고 있었다,돈을 벌고 싶어서다,그는 돈을 벌기를 원했기 때문이다,그는 돈을 벌어서 가족을 더 잘 먹이고 싶었기 때문이다,"그는 부자가 되기를 원했기에, 일하고 있었다"
1000,그는 체스 클럽에 가입했다,전략적 사고력을 향상시키고 싶어서다,그는 체스 클럽에 가입했다. 왜냐하면 그가 전략적 사고력을 키우기를 원했기 때문이다,그는 전략적 사고력을 키우는 것이다,"그는 두뇌를 단련하기를 원했기에, 체스 클럽에 가입했다"
1001,그는 부모님과 대화를 나눴다,가족과 소통하고 싶어서다,그는 부모님과 대화를 나눴다. 왜냐하면 그가 조언을 구하기를 원했기 때문이다,그는 부모님과 대화를 나눴다. 왜냐하면 그가 원했던 것은 가족과 소통하는 것이었다,"그는 이해받기를 원했기에, 부모님과 대화를 나눴다"
1002,그는 골똘히 생각했다,문제를 해결하고 싶어서다,그는 골똘히 생각했다. 왜냐하면 그가 올바른 결정을 내리기를 원했기 때문이다,그는 문제를 해결하는 것이다,"그는 결정을 내리기를 원했기에, 골똘히 생각했다"
1003,그는 새 학교로 전학해야 했다,새로운 친구들을 사귀고 싶어서다,그는 새 학교로 전학해야 했다. 왜냐하면 그가 더 나은 교육을 원했기 때문이다,그는 새로운 친구들을 사귀는 것이었다,"그는 더 많은 친구들을 사귀기를 원했기에, 새 학교로 전학해야 했다"
1004,그는 파티에 초대했다,친구들과 즐겁게 시간을 보내고 싶어서다,그는 파티에 초대했다. 왜냐하면 그가 즐거운 시간을 보내기를 원했기 때문이다,그는 파티에 초대했다. 왜냐하면 그가 원했던 것은 즐거운 시간을 보내는 것이다,"그는 사람들과 함께 시간을 보내기를 원했기에, 파티에 초대했다"
1005,그는 어두워지기 시작했다,우울해서다,그는 어두워지기 시작했다. 왜냐하면 그가 휴식을 원했기 때문이다,그는 어두워지기 시작했다. 왜냐하면 그가 원했던 것은 별들을 보는 것이다,"그는 밤을 즐기기를 원했기에, 어두워지기 시작했다"
1006,그는 그녀에게 뇌물을 줬다,자신의 이익을 위해 그녀를 이용하고 싶어서다,그는 그녀에게 뇌물을 줬다. 왜냐하면 그가 그녀의 호의를 얻기를 원했기 때문이다,그녀가 자신의 비밀을 지키는 것이었다,"그는 그녀의 호감을 얻기를 원했기에, 그녀에게 뇌물을 줬다"
1007,그는 학교에 필요한 물품을 구했다,학업을 성취하고 싶어서다,그는 학교에 필요한 물품을 구했다. 왜냐하면 그가 공부를 시작하기를 원했기 때문이다,그는 학교에 필요한 물품을 구했다. 왜냐하면 그가 원했던 것은 공부를 잘하는 것이다,"그는 학교 생활을 편하게 하기를 원했기에, 학교에 필요한 물품을 구했다"
1008,그는 차에 부딪혔다,신경이 나가서 그런 것 같아요,그는 차에 부딪혔다. 왜냐하면 그가 서둘러 목적지에 도착하기를 원했기 때문이다,그는 차에 부딪혔다. 왜냐하면 그가 원했던 것은 사고를 당하는 것이 아니었다,"그는 빨리 달리기를 원했기에, 차에 부딪혔다"
1009,그는 매니저로 승진했다,더 많은 책임과 권한을 가지고 싶어서다,그는 매니저로 승진했다. 왜냐하면 그가 조직을 이끄기를 원했기 때문이다,그는 더 많은 돈을 벌고 싶었기 때문이다,"그는 조직을 이끌기를 원했기에, 매니저로 승진했다"
1010,그는 수축을 느꼈다,건강을 유지하고 싶어서다,그는 수축을 느꼈다. 왜냐하면 그가 편안함을 원했기 때문이다,그는 수축을 느꼈다. 왜냐하면 그가 원했던 것은 몸에 좋은 영향을 주는 것이다,"그는 안정을 원했기에, 수축을 느꼈다"
1011,그는 학교에서 남을 괴롭혔다,자신의 불안과 자존심을 달래기 위해서였다,그는 학교에서 남을 괴롭혔다. 왜냐하면 그가 자신의 불만을 표현하기를 원했기 때문이다,그는 학교에서 남을 괴롭혔다. 왜냐하면 그가 원했던 것은 자신을 강조하는 것이었다,"그는 주목을 받기를 원했기에, 학교에서 남을 괴롭혔다"
1012,그는 지금 집에 가는 중였다,휴식을 취하고 싶어서다,그는 지금 집에 가는 중였다. 왜냐하면 그가 피곤해서 쉬고 싶었기 때문이다,그가 피곤해서 쉬고 싶었기 때문이다,"그는 가족과 함께 시간을 보내기를 원했기에, 지금 집에 가는 중였다"
1013,그는 집에 도착했다,휴식을 취하고 싶어서다,그는 집에 도착했다. 왜냐하면 그가 편안한 휴식을 원했기 때문이다,그는 집에 도착했다. 왜냐하면 그가 원했던 것은 편안한 휴식이었다,"그는 빨리 집에 가기를 원했기에, 집에 도착했다"
1014,그는 울기 시작했다,슬픔을 표현하고 싶어서다,그는 울기 시작했다. 왜냐하면 그가 위로받기를 원했기 때문이다,그는 울기 시작했다. 왜냐하면 그가 원했던 것은 위로를 받는 것이었다,"그는 슬픔을 털어놓기를 원했기에, 울기 시작했다"
1015,그는 학교에 다니고 있었다,미래를 위해 공부하고 싶어서다,그는 학교에 다니고 있었다. 왜냐하면 그가 미래를 위해 배우기를 원했기 때문이다,그는 학위를 얻는 것이었다,"그는 학위를 얻기를 원했기에, 학교에 다니고 있었다"
1016,그는 한 입 크게 물었다,배가 고팠기 때문이다,그는 한 입 크게 물었다. 왜냐하면 그가 목이 마르기를 원했기 때문이다,그는 한 입 크게 물었다. 왜냐하면 그가 원했던 것은 배고픔을 달래는 것이다,"그는 목말라서 물을 원했기에, 한 입 크게 물었다"
1017,그는 자신이 가장 좋아하는 것을 골랐다,자신의 취향을 존중하고 싶어서다,그는 자신이 가장 좋아하는 것을 골랐다. 왜냐하면 그가 행복하기를 원했기 때문이다,그는 자신이 가장 좋아하는 것을 골랐다. 왜냐하면 그가 원했던 것은 행복을 느끼는 것이다,"그는 자신이 가장 좋아하는 것을 원했기에, 자신이 가장 좋아하는 것을 골랐다"
1018,그는 우유를 잊어버렸다,아침 식사를 마무리하고 나갔기 때문이다,그는 우유를 잊어버렸다. 왜냐하면 그가 커피를 마시기를 원했기 때문이다,그는 우유를 잊어버렸다. 왜냐하면 그가 원했던 것은 커피에 우유를 넣는 것이었다,"그는 건강한 아침을 원했기에, 우유를 잊어버렸다"
1019,그는 이상한 냄새가 났다,건강 상태를 확인하고 싶어서다,그는 이상한 냄새가 났다. 왜냐하면 그가 음식을 요리하기를 원했기 때문이다,그는 이상한 냄새가 났다. 왜냐하면 그가 원했던 것은 샤워를 하지 않는 것이다,"그는 깨끗한 환경을 원했기에, 이상한 냄새가 났다"
1020,그는 병가를 내야 했다,건강이 안 좋아서다,그는 병가를 내야 했다. 왜냐하면 그가 몸을 쉬기를 원했기 때문이다,그는 병가를 내야 했다. 왜냐하면 그가 원했던 것은 몸을 쉬는 것이다,"그는 피곤을 푸는 것을 원했기에, 병가를 내야 했다"
1021,그는 가입하고 싶어 했다,새로운 경험을 원했기 때문이다,그는 가입하고 싶어 했다. 왜냐하면 그가 새로운 사람들과 친구를 사귀기를 원했기 때문이다,그는 가입하고 싶어 했다. 왜냐하면 그가 원했던 것은 멤버십 혜택을 받는 것이다,"그는 미국에서 살기를 원했기에, 가입하고 싶어 했다"
1022,그는 좋은 냄새가 났다,자신을 좋게 보이고 싶어서다,그는 좋은 냄새가 났다. 왜냐하면 그가 깨끗하고 상쾌한 느낌을 원했기 때문이다,그는 좋은 냄새가 났다. 왜냐하면 그가 원했던 것은 주변 사람들에게 좋은 인상을 심어주는 것이다,"그는 깨끗한 환경을 원했기에, 좋은 냄새가 났다"
1023,그는 자신의 신발을 찾을 수 없었다,나갈 준비를 하고 싶어서다,그는 자신의 신발을 찾을 수 없었다. 왜냐하면 그가 더 나은 신발을 사기를 원했기 때문이다,그는 자신의 신발을 찾을 수 없었다. 왜냐하면 그가 원했던 것은 집안에서 편안하게 발을 내딛는 것이다,"그는 깔끔한 방을 원했기에, 자신의 신발을 찾을 수 없었다"
1024,그는 새로운 개를 살았다,외로움을 달래고 싶어서다,그는 새로운 친한 친구를 원했기 때문이다,그는 새로운 개를 살았다. 왜냐하면 그가 원했던 것은 펫을 키우는 것이기 때문이다,"그는 친구를 만들기를 원했기에, 새로운 개를 살았다"
1025,그는 서핑을 하러 갔다,파도를 타고 싶어서다,그는 서핑을 하러 갔다. 왜냐하면 그가 파도를 타고 즐기기를 원했기 때문이다,그는 서핑을 하러 갔다. 왜냐하면 그가 원했던 것은 파도를 타는 것이다,"그는 재미있는 경험을 원했기에, 서핑을 하러 갔다"
1026,그는 기타를 연주했다,자신의 감정을 표현하고 싶어서다,그는 기타를 연주했다. 왜냐하면 그가 음악을 즐기기를 원했기 때문이다,그는 기타를 연주했다. 왜냐하면 그가 원했던 것은 음악으로 표현하는 것이다,"그는 음악을 즐기기를 원했기에, 기타를 연주했다"
1027,그는 밑바닥에서 영웅으로 거듭났다,자신의 능력을 입증하고 싶어서다,그는 밑바닥에서 영웅으로 거듭났다. 왜냐하면 그가 세상에 인정받기를 원했기 때문이다,그는 밑바닥에서 영웅으로 거듭났다. 왜냐하면 그가 원했던 것은 자신의 가치를 인정받는 것이다,"그는 세상에 인정받기를 원했기에, 밑바닥에서 영웅으로 거듭났다"
1028,그는 수학 숙제를 했다,성적을 올리고 싶어서다,그는 수학 숙제를 했다. 왜냐하면 그가 시험에서 잘 성적을 받기를 원했기 때문이다,그는 수학 시험에서 좋은 성적을 받기 위해서였다,"그는 대학에 입학하기를 원했기에, 수학 숙제를 했다"
1029,그는 비밀을 지켰다,다른 사람을 보호하고 싶어서다,그는 비밀을 지켰다. 왜냐하면 그가 다른 사람에게 해를 끼치지 않기를 원했기 때문이다,그는 비밀을 지켰다. 왜냐하면 그가 원했던 것은 다른 사람들에게 신뢰받는 것이다,"그는 자신의 가치관을 지키기를 원했기에, 비밀을 지켰다"
1030,그는 매일 밤 울었다,스트레스와 불안으로 인해였다,그는 매일 밤 울었다. 왜냐하면 그가 외로움을 달래기를 원했기 때문이다,그는 매일 밤 울었다. 왜냐하면 그가 원했던 것은 과거의 상처를 치유하는 것이다,"그는 사랑을 받기를 원했기에, 매일 밤 울었다"
1031,그는 성적이 올랐다,좋은 대학에 진학하고 싶어서다,그는 성적이 올랐다. 왜냐하면 그가 대학에 진학하기를 원했기 때문이다,그는 성적이 올랐다. 왜냐하면 그가 원했던 것은 더 나은 미래를 위해 노력하는 것이기 때문이다,"그는 더 열심히 공부하기를 원했기에, 성적이 올랐다"
1032,그는 총을 가져왔다,자신이나 다른 사람을 방어하고 싶어서다,그는 총을 가져왔다. 왜냐하면 그가 자신의 안전을 지키기를 원했기 때문이다,그는 총을 가져왔다. 왜냐하면 그가 원했던 것은 자신을 방어하는 것이다,"그는 자신을 방어하기를 원했기에, 총을 가져왔다"
1033,그의 아기가 태어날 예정였다,가족을 더욱 풍성하게 하고 싶어서다,그의 아기가 태어날 예정였다. 왜냐하면 그가 가족을 더 원했기 때문이다,그의 가정을 더 확실하게 하고 싶었기 때문이다,"그는 가정을 이루기를 원했기에, 그의 아기가 태어날 예정였다"
1034,그는 오늘 결혼했다,평생 함께하고 싶어서다,그는 오늘 결혼했다. 왜냐하면 그가 평생을 함께할 파트너를 원했기 때문이다,그는 오늘 결혼했다. 왜냐하면 그가 원했던 것은 평생을 함께할 사랑하는 이와 결혼하는 것이다,"그는 평생을 함께할 사랑을 원했기에, 오늘 결혼했다"
1035,그는 새 안경이 필요했다,시력이 안 좋아서다,그는 새 안경이 필요했다. 왜냐하면 그가 시력을 개선하기를 원했기 때문이다,그는 새 안경이 필요했다. 왜냐하면 그가 원했던 것은 시력을 개선하는 것이다,"그는 시력을 개선하기를 원했기에, 새 안경이 필요했다"
1036,그는 피자를 먹고 싶어했다,식욕이 생겼기 때문이다,그는 피자를 먹고 싶어했다. 왜냐하면 그가 배가 고팠기 때문이다,그는 피자를 먹고 싶어했다. 왜냐하면 그가 원했던 것은 맛있는 음식을 먹는 것이다,"그는 배가 고파서 뭔가를 먹기를 원했기에, 피자를 먹고 싶어했다"
1037,그는 하루 종일 잠만 잤다,피로를 풀고 싶어서다,그는 하루 종일 잠만 잤다. 왜냐하면 그가 피로를 풀기를 원했기 때문이다,그는 하루 종일 잠만 잤다. 왜냐하면 그가 원했던 것은 현실을 피하는 것이었다,"그는 피곤함을 풀기를 원했기에, 하루 종일 잠만 잤다"
1038,그는 퀴즈에 실패했다,노력하지 않았기 때문이다,그는 퀴즈에 실패했다. 왜냐하면 그가 공부를 pre하기를 원했기 때문이다,그는 퀴즈에 실패했다. 왜냐하면 그가 원했던 것은 시험에서 좋은 성적을 받는 것이다,"그는 시험에 통과하기를 원했기에, 퀴즈에 실패했다"
1039,그는 학교 공부도 더 잘했다,미래를 위해 노력하고 싶어서다,그는 학교 공부도 더 잘했다. 왜냐하면 그가 좋은 대학에 입학하기를 원했기 때문이다,그가 원했던 것은 더 나은 성적을 얻는 것이다,"그는 미래를 위해 열심히 일하기를 원했기에, 학교 공부도 더 잘했다"
1040,그는 이제 막 운전면허를 취득했다,자유롭게 여행하고 싶어서다,그는 이제 막 운전면허를 취득했다. 왜냐하면 그가 자유롭게 여행하기를 원했기 때문이다,그가 자유롭게 자동차를 운전하는 것이다,"그는 자유롭게 다니기를 원했기에, 이제 막 운전면허를 취득했다"
1041,그는 그녀에게 고개를 절레절레 흔들었다,그녀에게 존경을 표현하고 싶어서다,그는 그녀에게 고개를 절레절레 흔들었다. 왜냐하면 그가 사과하기를 원했기 때문이다,그녀에게 용서를 받는 것이었다,"그는 그녀의 용서를 원했기에, 그녀에게 고개를 절레절레 흔들었다"
1042,그는 트럭에서 떨어졌다,위험한 스릴을 느끼고 싶어서다,그는 트럭에서 떨어졌다. 왜냐하면 그가 위험을 무릅쓰기를 원했기 때문이다,그는 트럭에서 떨어졌다. 왜냐하면 그가 원했던 것은 빠르게 목적지에 도착하는 것이었다,"그는 빨리 도착하기를 원했기에, 트럭에서 떨어졌다"
1043,그는 스트레스를 줄였다,건강을 유지하고 싶어서다,그는 스트레스를 줄였다. 왜냐하면 그가 더 평화로운 삶을 원했기 때문이다,그는 스트레스를 줄였다. 왜냐하면 그가 원했던 것은 더 평화로운 삶을 살고 싶었기 때문이다,"그는 휴식을 원했기에, 스트레스를 줄였다"
1044,그는 티끌만큼 신경을 썼다,완벽주의자이기 때문이다,그는 티끌만큼 신경을 썼다. 왜냐하면 그가 깔끔한 집을 원했기 때문이다,그는 티끌만큼 신경을 썼다. 왜냐하면 그가 원했던 것은 깔끔한 환경에서 생활하는 것이다,"그는 완벽한 결과를 얻기를 원했기에, 티끌만큼 신경을 썼다"
1045,그는 새 학교를 시작했다,새로운 친구를 사귀고 싶어서다,그는 새로운 친구들을 사귀기를 원했기 때문이다,그는 새로운 친구들을 사귀는 것이었다,"그는 새로운 시작을 원했기에, 새 학교를 시작했다"
1046,그는 시간이 충분했다,계획을 세우고 싶어서다,그는 시간이 충분했다. 왜냐하면 그가 모든 것을 철저히 준비하기를 원했기 때문이다,그는 시간이 충분했다. 왜냐하면 그가 원했던 것은 천천히 산책하는 것이다,"그는 휴식을 취하기를 원했기에, 시간이 충분했다"
1047,그는 자신만의 방식이 있었다,자신의 독특함을 표현하고 싶어서다,그는 자신만의 방식이 있었다. 왜냐하면 그가 특별하다고 느끼기를 원했기 때문이다,그는 자신만의 방식이 있었다. 왜냐하면 그가 원했던 것은 독립적으로 행동하는 것이다,"그는 자유롭기를 원했기에, 자신만의 방식이 있었다"
1048,그는 그녀를 봤다,그녀를 만나고 싶어서다,그는 그녀를 봤다. 왜냐하면 그가 그녀를 보고 싶어하기 때문이다,그는 그녀를 봤다. 왜냐하면 그가 원했던 것은 그녀와 만나는 것이다,"그는 그녀를 다시 만나기를 원했기에, 그녀를 봤다"
1049,그는 예기치 않게 곤경에 처했다,도움을 요청하고 싶어서다,그는 예기치 않게 곤경에 처했다. 왜냐하면 그가 위험을 피하기를 원했기 때문이다,그는 예기치 않게 곤경에 처했다. 왜냐하면 그가 원했던 것은 모험을 경험하는 것이다,"그는 모험을 원했기에, 예기치 않게 곤경에 처했다"
1050,그는 시도했다,성공을 이루고 싶어서다,그는 시도했다. 왜냐하면 그가 꿈을 이루기를 원했기 때문이다,그는 시도했다. 왜냐하면 그가 원했던 것은 성공하는 것이다,"그는 꿈을 이루기를 원했기에, 시도했다"
1051,그는 자동차에 부딪혔다,주의를 기울이지 않았기 때문이다,그는 자동차에 부딪혔다. 왜냐하면 그가 급한 약속에 늦기를 원했기 때문이다,그는 자동차에 부딪혔다. 왜냐하면 그가 원했던 것은 사고를 당하는 것이 아니었다,"그는 빨리 달리기를 원했기에, 자동차에 부딪혔다"
1052,그는 너무 행복해 보였다,모든 것이 잘 되어서다,그는 너무 행복해 보였다. 왜냐하면 그가 결혼을 원했기 때문이다,그는 너무 행복해 보였다. 왜냐하면 그가 원했던 것은 모든 것이 잘 되는 것이었다,"그는 사랑을 받기를 원했기에, 너무 행복해 보였다"
1053,그는 헬스장 가는 것을 그만뒀다,건강을 더 중요시하고 싶어서다,그는 헬스장 가는 것을 그만뒀다. 왜냐하면 그가 더 이상 운동하기를 원하지 않았기 때문이다,그는 헬스장 가는 것을 그만뒀다. 왜냐하면 그가 원했던 것은 더 이상 운동하지 않는 것이다,"그는 몸을 푸는 것을 원했기에, 헬스장 가는 것을 그만뒀다"
1054,그는 한 남자를 만났다,사랑을 찾고 싶어서다,그는 한 남자를 만났다. 왜냐하면 그가 새로운 친구를 사귀기를 원했기 때문이다,그는 한 남자를 만났다. 왜냐하면 그가 원했던 것은 사랑을 찾는 것이다,"그는 사랑을 찾기를 원했기에, 한 남자를 만났다"
1055,그는 수업을 잘못 들었다,친구와 함께 시간을 보내고 싶어서다,그는 수업을 잘못 들었다. 왜냐하면 그가 시간을 낭비하기를 원했기 때문이다,그는 수업을 잘못 들었다. 왜냐하면 그가 원했던 것은 시간을 낭비하는 것이다,"그는 학점을 올리기를 원했기에, 수업을 잘못 들었다"
1056,그는 그 결과 직불 카드를 분실했다,돈을 잃고 싶어서다,그는 그 결과 직불 카드를 분실했다. 왜냐하면 그가 현금을 받기를 원했기 때문이다,그는 그 결과 직불 카드를 분실했다. 왜냐하면 그가 원했던 것은 현금을 소유하는 것이다,"그는 빠른 결제를 원했기에, 그 결과 직불 카드를 분실했다"
1057,그는 울음을 그치지 않았다,슬픔을 털어놓고 싶어서다,그는 울음을 그치지 않았다. 왜냐하면 그가 위로를 받기를 원했기 때문이다,그는 울음을 그치지 않았다. 왜냐하면 그가 원했던 것은 누군가에게 위로받는 것이었다,"그는 슬픔을 털어놓기를 원했기에, 울음을 그치지 않았다"
1058,그는 맛있다고 생각했다,식사를 즐기고 싶어서다,그는 맛있다고 생각했다. 왜냐하면 그가 배고프지 않기를 원했기 때문이다,그는 맛있다고 생각했다. 왜냐하면 그가 원했던 것은 배부르게 먹는 것이다,"그는 배가 고팠기를 원했기에, 맛있다고 생각했다"
1059,그는 요새를 건설했다,보안과 안전을 강화하고 싶어서다,그는 요새를 건설했다. 왜냐하면 그가 자신의 아이들과 함께 놀기를 원했기 때문이다,그는 요새를 건설했다. 왜냐하면 그가 원했던 것은 안전한 곳에 숨는 것이다,"그는 안전을 원했기에, 요새를 건설했다"
1060,그는 다음 날 도착했다,여행을 즐기고 싶어서다,그는 다음 날 도착했다. 왜냐하면 그가 휴식을 취하기를 원했기 때문이다,그는 다음 날 도착했다. 왜냐하면 그가 원했던 것은 여행 일정을 놓치지 않는 것이다,"그는 빨리 도착하기를 원했기에, 다음 날 도착했다"
1061,그는 자외선 차단제를 잊어버렸다,피부를 태우고 싶어서다,그는 자외선 차단제를 잊어버렸다. 왜냐하면 그가 피부 태닝을 원했기 때문이다,그는 자외선 차단제를 잊어버렸다. 왜냐하면 그가 원했던 것은 햇볕을 많이 받는 것이다,"그는 피부를 태우기를 원했기에, 자외선 차단제를 잊어버렸다"
