,input,A,B,B2,B3
1395,그는 메스꺼움을 느꼈다,그를 도와주기,그는 메스꺼움을 느꼈다. 따라서 주변 사람들은 그를 안심시켜주기를 원했다,그를 위로하는 것이다,"주변 사람들은 그에게 키스를 원했는데, 왜냐하면 그가 메스꺼움을 느꼈기 때문이다"
1396,그는 여자친구와 데이트했다,주변 사람들은 그의 행복을 축하하기,그는 여자친구와 데이트했다. 따라서 주변 사람들은 그에게 행복하기를 원했다,그는 여자친구와 데이트했다. 따라서 주변 사람들이 원했던 것은 그의 행복을 응원하는 것이다,"주변 사람들은 그를 축하하기를 원했는데, 왜냐하면 그가 여자친구와 데이트했기 때문이다"
1397,그는 동생에게 전화했다,동생의 소식을 물어보기,그는 동생에게 전화했다. 따라서 주변 사람들은 그가 어떤 소식을 전해주었는지 궁금해하기를 원했다,그는 동생에게 전화했다. 따라서 주변 사람들이 원했던 것은 그의 걱정을 표현하는 것이다,"주변 사람들은 그에게 도와줄 것을 원했는데, 왜냐하면 그가 동생에게 전화했기 때문이다"
1398,그는 임신 9개월였다,출산을 도와주기,그는 임신 9개월였다. 따라서 주변 사람들은 그를 편안하게 쉬게 해주기를 원했다,그를 병원으로 데려가는 것이다,"주변 사람들은 그가 아기를 가질 준비가 되었는지 확인하기를 원했는데, 왜냐하면 그가 임신 9개월이었기 때문이다"
1399,그는 가방을 떨어뜨렸다,도와주기,그는 가방을 떨어뜨렸다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 가방을 떨어뜨렸기 때문이다"
1400,그는 그것을 어디든 가지고 다녔다,그를 그것을 숨기도록 하기,그는 그것을 어디든 가지고 다녔다. 따라서 주변 사람들은 그를 그것을 놓기를 원했다,그는 그것을 어디든 가지고 다녔다. 따라서 주변 사람들이 원했던 것은 그것을 보여주는 것이다,"주변 사람들은 그를 더 이상 보지 않기를 원했는데, 왜냐하면 그가 그것을 어디든 가지고 다녔기 때문이다"
1401,그는 규칙을 설명했다,규칙을 이해하도록 도와주기,그는 규칙을 설명했다. 따라서 주변 사람들은 이해하기를 원했다,그를 따르는 것이었다,"주변 사람들은 게임을 이길 수 있도록 도와달라고 원했는데, 왜냐하면 그가 규칙을 설명했기 때문이다"
1402,그는 학교에 우산을 가져갔다,주변 사람들은 그에게 비가 올지도 모르니 우산을 빌리고 싶어할 것이다,그는 학교에 우산을 가져갔다. 따라서 주변 사람들은 비가 올지도 몰라 우산을 빌려달라고 원했다,그는 학교에 우산을 가져갔다. 따라서 주변 사람들이 원했던 것은 비가 오는지 확인하는 것이다,"주변 사람들은 비를 맞지 않기를 원했는데, 왜냐하면 그가 학교에 우산을 가져갔기 때문이다"
1403,그는 인터넷을 검색했다,관련 정보를 제공하기,그는 인터넷을 검색했다. 따라서 주변 사람들은 그가 찾고 있는 정보를 알려주기를 원했다,그는 인터넷을 검색했다. 따라서 주변 사람들이 원했던 것은 그에게 필요한 정보를 찾아주는 것이다,"주변 사람들은 그에게 방법을 찾기를 원했는데, 왜냐하면 그가 인터넷을 검색했기 때문이다"
1404,그는 다음날이 마감일였다,그를 도와주기,그는 다음날이 마감일였다. 따라서 주변 사람들은 그가 일을 끝내기를 원했다,그는 다음날이 마감일였다. 따라서 주변 사람들이 원했던 것은 그의 업무를 끝내는 것이다,"주변 사람들은 그에게 빨리 작업을 완료하기를 원했는데, 왜냐하면 그가 다음날이 마감일였기 때문이다"
1405,그는 와인을 엎질렀다,그를 도와주기,그는 와인을 엎질렀다. 따라서 주변 사람들은 청소를 도와주기를 원했다,그는 와인을 엎질렀다. 따라서 주변 사람들이 원했던 것은 그를 도와주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 와인을 엎질렀기 때문이다"
1406,그는 닻을 내렸다,그를 도와주기,그는 닻을 내렸다. 따라서 주변 사람들은 이제 여기서 쉬어가기를 원했다,그가 계속해서 머물기를 원했다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 닻을 내렸기 때문이다"
1407,그는 거의 끝났다,그를 격려하기,그는 거의 끝났다. 따라서 주변 사람들은 그를 응원하기를 원했다,그의 성공을 축하하는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 거의 끝났기 때문이다"
1408,그는 그녀를 두드렸다,그의 행동에 대해 궁금해하기,그는 그녀를 두드렸다. 따라서 주변 사람들은 그의 행동을 멈추기를 원했다,그는 그녀를 두드렸다. 따라서 주변 사람들이 원했던 것은 그의 행동을 멈추게 하는 것이다,"주변 사람들은 그에게 사과하기를 원했는데, 왜냐하면 그가 그녀를 두드렸기 때문이다"
1409,그는 잘못 짚었다,정정해 주기,그는 잘못 짚었다. 따라서 주변 사람들은 그의 말을 바로잡기를 원했다,그를 가르치는 것이다,"주변 사람들은 그의 손을 잡기를 원했는데, 왜냐하면 그가 잘못 짚었기 때문이다"
1410,그는 제한 속도를 초과하여 운전했다,벌금을 내도록 그에게 요구하기,그는 제한 속도를 초과하여 운전했다. 따라서 주변 사람들은 그를 멈추기를 원했다,그를 경찰에 신고하는 것이다,"주변 사람들은 그를 차로 세우기를 원했는데, 왜냐하면 그가 제한 속도를 초과하여 운전했기 때문이다"
1411,그는 혈장을 기증했다,칭찬하기,그는 혈장을 기증했다. 따라서 주변 사람들은 그를 칭찬하기를 원했다,그는 혈장을 기증했다. 따라서 주변 사람들이 원했던 것은 그를 칭찬하는 것이다,"주변 사람들은 그를 칭찬하기를 원했는데, 왜냐하면 그가 혈장을 기증했기 때문이다"
1412,그는 메시지를 보내었다,그에게 답장을 보내기,그는 메시지를 보내었다. 따라서 주변 사람들은 그가 무슨 내용을 보냈는지 궁금하기를 원했다,그가 답장하는 것이다,"주변 사람들은 그에게 빨리 응답하기를 원했는데, 왜냐하면 그가 메시지를 보내었기 때문이다"
1413,그는 주머니를 확인했다,돈을 빌려주기,그는 주머니를 확인했다. 따라서 주변 사람들은 그가 무엇을 꺼낼지 궁금해하기를 원했다,그는 주머니를 확인했다. 따라서 주변 사람들이 원했던 것은 그가 지갑을 잃어버리지 않았기를 바라는 것이다,"주변 사람들은 그에게 돈을 빌려주기를 원했는데, 왜냐하면 그가 주머니를 확인했기 때문이다"
1414,그는 온라인으로 파일을 업로드했다,파일을 다운로드하기,그는 온라인으로 파일을 업로드했다. 따라서 주변 사람들은 그 파일을 다운로드하기를 원했다,그는 온라인으로 파일을 업로드했다. 따라서 주변 사람들이 원했던 것은 그 파일을 다운로드하는 것이다,"주변 사람들은 파일을 다운로드하기를 원했는데, 왜냐하면 그가 온라인으로 파일을 업로드했기 때문이다"
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,그에게 사과하기,그는 그녀의 일을 망쳐 크게 실망시켰다. 따라서 주변 사람들은 그에게 사과하기를 원했다,그는 그녀의 일을 망쳐 크게 실망시켰다. 따라서 주변 사람들이 원했던 것은 그에게 사과하는 것이다,"주변 사람들은 그녀에게 사과하기를 원했는데, 왜냐하면 그가 그녀의 일을 망쳐 크게 실망시켰기 때문이다"
1416,그는 질문에 대한 답변을 드렸다,다음 질문에 대한 추가 설명을 요청하기,그는 질문에 대한 답변을 드렸다. 따라서 주변 사람들은 그의 설명을 이해하기를 원했다,그는 질문에 대한 답변을 드렸다. 따라서 주변 사람들이 원했던 것은 그의 말을 믿는 것이다,"주변 사람들은 그의 의견을 듣기를 원했는데, 왜냐하면 그가 질문에 대한 답변을 드렸기 때문이다"
1417,그는 마침내 태어났다,환영받기,그는 마침내 태어났다. 따라서 주변 사람들은 그를 축하하기를 원했다,그는 마침내 태어났다. 따라서 주변 사람들이 원했던 것은 그를 축하하는 것이다,"주변 사람들은 그를 축하하기를 원했는데, 왜냐하면 그가 마침내 태어났기 때문이다"
1418,그는 한 잔 더 마시고 싶어 했다,주정을 그만두게 하기,그는 한 잔 더 마시고 싶어 했다. 따라서 주변 사람들은 그를 말리기를 원했다,그를 말려주는 것이다,"주변 사람들은 그를 집으로 데려다 주기를 원했는데, 왜냐하면 그가 한 잔 더 마시고 싶어 했기 때문이다"
1419,그는 고양이에게 캣닙을 줬다,고양이를 만져주기,그는 고양이에게 캣닙을 줬다. 따라서 주변 사람들은 그가 고양이를 잘 돌보기를 원했다,그는 고양이에게 캣닙을 줬다. 따라서 주변 사람들이 원했던 것은 그와 같은 방법으로 고양이를 기쁘게 하는 것이다,"주변 사람들은 그를 칭찬하기를 원했는데, 왜냐하면 그가 고양이에게 캣닙을 줬기 때문이다"
1420,그는 새 노트북을 구입했다,새로운 노트북을 보여주도록 요청하기,그는 새 노트북을 구입했다. 따라서 주변 사람들은 그의 새 노트북을 보기를 원했다,그는 새 노트북을 구입했다. 따라서 주변 사람들이 원했던 것은 그의 새로운 노트북을 보는 것이다,"주변 사람들은 그의 새 노트북을 보기를 원했는데, 왜냐하면 그가 새 노트북을 구입했기 때문이다"
1421,그는 속임수를 썼다,그를 용서하기,그는 속임수를 썼다. 따라서 주변 사람들은 그의 진실을 알아내기를 원했다,그를 용서하는 것이다,"주변 사람들은 진실을 말하기를 원했는데, 왜냐하면 그가 속임수를 썼기 때문이다"
1422,그는 TV를 보고 있었다,주변 사람들과 함께 TV 시청을 즐기기,그는 TV를 보고 있었다. 따라서 주변 사람들은 그에게 리모컨을 내려놓기를 원했다,그를 방해하지 않는 것이다,"주변 사람들은 그를 방해하지 말기를 원했는데, 왜냐하면 그가 TV를 보고 있었기 때문이다"
1423,그는 온 바닥에 쏠았다,그를 일으켜 세우기,그는 온 바닥에 쏠았다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 온 바닥에 쏠았다. 따라서 주변 사람들이 원했던 것은 그를 도와주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 온 바닥에 쏠았기 때문이다"
1424,그는 핫도그 먹기 대회에 참가했다,그를 응원하기,그는 핫도그 먹기 대회에 참가했다. 따라서 주변 사람들은 그가 이길 것을 원했다,그는 핫도그 먹기 대회에 참가했다. 따라서 주변 사람들이 원했던 것은 그를 응원하는 것이다,"주변 사람들은 그가 1등이 되기를 원했는데, 왜냐하면 그가 핫도그 먹기 대회에 참가했기 때문이다"
1425,그는 무대 공포증이 있었다,그를 지원하기,그는 무대 공포증이 있었다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 무대에 올리는 것이다,"주변 사람들은 무대 위에서 노래하기를 원했는데, 왜냐하면 그가 무대 공포증이 있었기 때문이다"
1426,그는 멀리 있는 물체를 볼 수 있었다,그에게 눈을 믿지 않기,그는 멀리 있는 물체를 볼 수 있었다. 따라서 주변 사람들은 그에게 시력 검사를 받기를 원했다,그는 멀리 있는 물체를 볼 수 있었다. 따라서 주변 사람들이 원했던 것은 그가 목숨을 구하는 것이다,"주변 사람들은 망원경을 빌리기를 원했는데, 왜냐하면 그가 멀리 있는 물체를 볼 수 있었기 때문이다"
1427,그는 집으로 돌아가는 길을 찾았다,그를 안심시키기,그는 집으로 돌아가는 길을 찾았다. 따라서 주변 사람들은 그에게 안전하게 돌아가기를 원했다,그는 집으로 돌아가는 길을 찾았다. 따라서 주변 사람들이 원했던 것은 그에게 안전하게 돌아가는 것이다,"주변 사람들은 그에게 안전운전을 하기를 원했는데, 왜냐하면 그가 집으로 돌아가는 길을 찾았기 때문이다"
1428,그는 자신의 능력을 키웠다,자신의 성취를 축하하기,그는 자신의 능력을 키웠다. 따라서 주변 사람들은 그를 배우기를 원했다,그는 자신의 능력을 키웠다. 따라서 주변 사람들이 원했던 것은 그를 인정하는 것이다,"주변 사람들은 그의 성공을 보기를 원했는데, 왜냐하면 그가 자신의 능력을 키웠기 때문이다"
1429,그는 초인종을 눌렀다,문을 열어주기,그는 초인종을 눌렀다. 따라서 주변 사람들은 빨리 문을 열어주기를 원했다,그는 초인종을 눌렀다. 따라서 주변 사람들이 원했던 것은 문을 열어주는 것이다,"주변 사람들은 문을 열어주기를 원했는데, 왜냐하면 그가 초인종을 눌렀기 때문이다"
1430,그는 발목을 뼜다,그를 도와주기,그는 발목을 뼜다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 병원으로 데려가는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 발목을 뼜기 때문이다"
1431,그는 그녀를 밀쳐내었다,그녀를 위로하기,그는 그녀를 밀쳐내었다. 따라서 주변 사람들은 그의 행동을 비난하기를 원했다,그는 그녀를 밀쳐내었다. 따라서 주변 사람들이 원했던 것은 그의 행동을 변명하는 것이다,"주변 사람들은 그를 용서하기를 원했는데, 왜냐하면 그가 그녀를 밀쳐내었기 때문이다"
1432,그는 그녀에게 빵을 줬다,그에게 감사 인사를 하기,그는 그녀에게 빵을 줬다. 따라서 주변 사람들은 그에게 감사를 표하기를 원했다,그는 그녀에게 빵을 줬다. 따라서 주변 사람들이 원했던 것은 그에게 감사의 표시를 하는 것이다,"주변 사람들은 그가 더 많은 것을 줄 수 있기를 원했는데, 왜냐하면 그가 그녀에게 빵을 줬기 때문이다"
1433,그는 자판기에서 사탕을 꺼내었다,그에게 사탕을 나눠주기,그는 자판기에서 사탕을 꺼내었다. 따라서 주변 사람들은 그에게도 사탕을 나눠주기를 원했다,그를 위해 사탕을 가져오는 것이다,"주변 사람들은 돈을 빌려달라고 하기를 원했는데, 왜냐하면 그가 자판기에서 사탕을 꺼내었기 때문이다"
1434,그는 독감 예방 주사를 맞았다,건강을 기원하기,그는 독감 예방 주사를 맞았다. 따라서 주변 사람들은 그가 건강하게 유지하기를 원했다,그는 독감 예방 주사를 맞았다. 따라서 주변 사람들이 원했던 것은 그가 건강하게 유지되는 것이다,"주변 사람들은 그의 건강을 기원하기를 원했는데, 왜냐하면 그가 독감 예방 주사를 맞았기 때문이다"
1435,그는 섹터에서 건물을 발견했다,건물을 조사하기,그는 섹터에서 건물을 발견했다. 따라서 주변 사람들은 그 안에 무엇이 있는지 궁금해하기를 원했다,그는 섹터에서 건물을 발견했다. 따라서 주변 사람들이 원했던 것은 그 안에 무엇이 있는지 확인하는 것이다,"주변 사람들은 그를 보호하기를 원했는데, 왜냐하면 그가 섹터에서 건물을 발견했기 때문이다"
1436,그는 자전거에서 떨어졌다,그를 도와 일어서게 하기,그는 자전거에서 떨어졌다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 돕기를 원했는데, 왜냐하면 그가 자전거에서 떨어졌기 때문이다"
1437,그는 책을 돌려받았다,책을 읽고 돌려주기,그는 책을 돌려받았다. 따라서 주변 사람들은 그가 어떤 내용인지 궁금해하기를 원했다,그는 책을 돌려받았다. 따라서 주변 사람들이 원했던 것은 그가 어떤 내용을 읽었는지 묻는 것이다,"주변 사람들은 그가 책을 돌려주기를 원했는데, 왜냐하면 그가 책을 돌려받았기 때문이다"
1438,그는 침실을 청소했다,칭찬하거나 감사의 말을 건네기,그는 침실을 청소했다. 따라서 주변 사람들은 그를 도와주기를 원했다,그는 침실을 청소했다. 따라서 주변 사람들이 원했던 것은 감사의 말을 하는 것이다,"주변 사람들은 칭찬을 해주기를 원했는데, 왜냐하면 그가 침실을 청소했기 때문이다"
1439,그는 얼음판 위에서 미끄러졌다,그를 도와 일어서게 하기,그는 얼음판 위에서 미끄러졌다. 따라서 주변 사람들은 그를 돕기를 원했다,그를 일으켜 주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 얼음판 위에서 미끄러졌기 때문이다"
1440,그는 기분이 훨씬 나아졌다,그를 축하하기,그는 기분이 훨씬 나아졌다. 따라서 주변 사람들은 그에게 미소 짓기를 원했다,그는 기분이 훨씬 나아졌다. 따라서 주변 사람들이 원했던 것은 그가 더 긍정적으로 생각하는 것이다,"주변 사람들은 그에게 웃음을 보이기를 원했는데, 왜냐하면 그가 기분이 훨씬 나아졌기 때문이다"
1441,그는 수건을 가져왔다,그를 칭찬하기,그는 수건을 가져왔다. 따라서 주변 사람들은 그를 감사하기를 원했다,그는 수건을 가져왔다. 따라서 주변 사람들이 원했던 것은 그에게 물을 닦아주는 것이다,"주변 사람들은 그의 도움을 받기를 원했는데, 왜냐하면 그가 수건을 가져왔기 때문이다"
1442,그는 졸리다고 느꼈다,그가 푹 잘 수 있도록 도와주기,그는 졸리다고 느꼈다. 따라서 주변 사람들은 그를 자게 하기를 원했다,그는 졸리다고 느꼈다. 따라서 주변 사람들이 원했던 것은 그를 잠자리에 눕히는 것이다,"주변 사람들은 그가 떠나기를 원했는데, 왜냐하면 그가 졸리다고 느꼈기 때문이다"
1443,그는 얼룩이 생겼다,그를 도와주기,그는 얼룩이 생겼다. 따라서 주변 사람들은 그를 도와주기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 위해 새 옷을 사기를 원했는데, 왜냐하면 그가 얼룩이 생겼기 때문이다"
1444,그는 새 가구를 구입했다,칭찬하기,그는 새 가구를 구입했다. 따라서 주변 사람들은 그 집을 초대하기를 원했다,그는 새 가구를 구입했다. 따라서 주변 사람들이 원했던 것은 그의 새 집을 보는 것이다,"주변 사람들은 새 집을 보여주기를 원했는데, 왜냐하면 그가 새 가구를 구입했기 때문이다"
1445,그는 슬퍼 보였다,그를 위로해 주기,그는 슬퍼 보였다. 따라서 주변 사람들은 그에게 위로의 말을 해주기를 원했다,그를 편안하게 해주는 것이다,"주변 사람들은 그를 위로하기를 원했는데, 왜냐하면 그가 슬퍼 보였기 때문이다"
1446,그는 처음에는 좋아했다,그에게 더 많은 것을 주기,그는 처음에는 좋아했다. 따라서 주변 사람들은 그와 함께 하기를 원했다,그는 처음에는 좋아했다. 따라서 주변 사람들이 원했던 것은 계속해서 좋아하는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 처음에는 좋아했기 때문이다"
1447,그는 실수로 베였다,그를 위로하기,그는 실수로 베였다. 따라서 주변 사람들은 그를 용서하기를 원했다,그는 실수로 베였다. 따라서 주변 사람들이 원했던 것은 그를 용서하는 것이다,"주변 사람들은 그를 용서하기를 원했는데, 왜냐하면 그가 실수로 베였기 때문이다"
1448,그는 밖에서 추위를 느꼈다,그를 따뜻하게 해주기,그는 밖에서 추위를 느꼈다. 따라서 주변 사람들은 그에게 온실을 찾기를 원했다,그를 따뜻하게 해주는 것이다,"주변 사람들은 그를 따뜻하게 감싸기를 원했는데, 왜냐하면 그가 밖에서 추위를 느꼈기 때문이다"
1449,그는 사고를 일으켰다,피해자에게 사과하고 보상을 제공하기,그는 사고를 일으켰다. 따라서 주변 사람들은 그의 안전을 걱정하기를 원했다,그는 사고를 일으켰다. 따라서 주변 사람들이 원했던 것은 그가 무사히 귀가하는 것이다,"주변 사람들은 그의 운전을 멈추기를 원했는데, 왜냐하면 그가 사고를 일으켰기 때문이다"
1450,그는 함께 웃었다,그와 함께 웃기,그는 함께 웃었다. 따라서 주변 사람들은 그와 계속해서 웃기를 원했다,그는 함께 웃었다. 따라서 주변 사람들이 원했던 것은 그와 친해지는 것이다,"주변 사람들은 그를 기쁘게 하기를 원했는데, 왜냐하면 그가 함께 웃었기 때문이다"
1451,그는 스카이다이빙을 하러 갔다,그를 응원하기,그는 스카이다이빙을 하러 갔다. 따라서 주변 사람들은 그의 안전을 기원하기를 원했다,그에게 안전을 기원하는 것이다,"주변 사람들은 그를 안심시키기를 원했는데, 왜냐하면 그가 스카이다이빙을 하러 갔기 때문이다"
1452,그는 새 휴대폰을 받았다,새 휴대폰에 대한 소감을 묻기,그는 새 휴대폰을 받았다. 따라서 주변 사람들은 그의 새 휴대폰을 보기를 원했다,그는 새 휴대폰을 받았다. 따라서 주변 사람들이 원했던 것은 그의 전화번호를 알아내는 것이다,"주변 사람들은 그의 새 휴대폰을 보기를 원했는데, 왜냐하면 그가 새 휴대폰을 받았기 때문이다"
1453,그는 어쨌든 가기로 결정했다,그를 지원하기,그는 어쨌든 가기로 결정했다. 따라서 주변 사람들은 그를 지원하기를 원했다,그가 안전하게 돌아오는 것이다,"주변 사람들은 그를 응원하기를 원했는데, 왜냐하면 그가 어쨌든 가기로 결정했기 때문이다"
1454,그는 그녀의 뺨을 쓰다듬었다,그에게 미안하다고 말하기,그는 그녀의 뺨을 쓰다듬었다. 따라서 주변 사람들은 그에게 이유를 묻기를 원했다,그는 그녀의 뺨을 쓰다듬었다. 따라서 주변 사람들이 원했던 것은 그를 용서하는 것이다,"주변 사람들은 그에게 미안하기를 원했는데, 왜냐하면 그가 그녀의 뺨을 쓰다듬었기 때문이다"
1455,그는 어지럽었다,도와주기,그는 어지럽었다. 따라서 주변 사람들은 그에게 도움을 주기를 원했다,그를 도와주는 것이다,"주변 사람들은 그를 도와주기를 원했는데, 왜냐하면 그가 어지럽었기 때문이다"
1456,그는 술을 많이 마셨다,그를 돌봐주기,그는 술을 많이 마셨다. 따라서 주변 사람들은 그를 집으로 데려다주기를 원했다,그는 술을 많이 마셨다. 따라서 주변 사람들이 원했던 것은 그를 집으로 데려다주는 것이다,"주변 사람들은 그를 집에 데려다 주기를 원했는데, 왜냐하면 그가 술을 많이 마셨기 때문이다"
1457,그는 매니큐어를 받았다,주변 사람들은 매니큐어를 받은 그에게 칭찬과 축하를 표시할 것이다,그는 매니큐어를 받았다. 따라서 주변 사람들은 그의 손을 보여주기를 원했다,그는 매니큐어를 받았다. 따라서 주변 사람들이 원했던 것은 그의 손을 칭찬하는 것이다,"주변 사람들은 그의 손을 보여주기를 원했는데, 왜냐하면 그가 매니큐어를 받았기 때문이다"
1458,그는 일격을 가했다,그에게 도움이 필요하다고 생각하기,그는 일격을 가했다. 따라서 주변 사람들은 그가 이길 것을 원했다,그를 막는 것이다,"주변 사람들은 복수를 원했는데, 왜냐하면 그가 일격을 가했기 때문이다"
1459,그는 아침을 먹었다,그의 건강을 기원하기,그는 아침을 먹었다. 따라서 주변 사람들은 그에게 건강을 기원하기를 원했다,그가 건강하게 식사했는지 확인하는 것이다,"주변 사람들은 그의 건강을 생각하기를 원했는데, 왜냐하면 그가 아침을 먹었기 때문이다"
1460,그는 페디큐어를 받았다,그에게 축하의 말을 전해주기,그는 페디큐어를 받았다. 따라서 주변 사람들은 그의 발을 보기를 원했다,그는 페디큐어를 받았다. 따라서 주변 사람들이 원했던 것은 그의 발을 보여주는 것이다,"주변 사람들은 그를 축하하기를 원했는데, 왜냐하면 그가 페디큐어를 받았기 때문이다"
1461,그는 밴드를 시작했다,그의 밴드에 가입하기,그는 밴드를 시작했다. 따라서 주변 사람들은 그의 첫 공연을 보기를 원했다,그는 밴드를 시작했다. 따라서 주변 사람들이 원했던 것은 함께 음악을 만드는 것이다,"주변 사람들은 그의 밴드 공연을 보기를 원했는데, 왜냐하면 그가 밴드를 시작했기 때문이다"
1462,그는 볼륨을 높였다,주변 사람들이 볼륨을 낮추도록 그에게 요청하기,그는 볼륨을 높였다. 따라서 주변 사람들은 그에게 조용히 하라고 원했다,그는 볼륨을 높였다. 따라서 주변 사람들이 원했던 것은 조용히 하는 것이다,"주변 사람들은 조용히 해달라고 부탁하기를 원했는데, 왜냐하면 그가 볼륨을 높였기 때문이다"
1463,그는 새 라켓을 구입했다,그의 새 라켓을 보고 싶어하기,그는 새 라켓을 구입했다. 따라서 주변 사람들은 그의 새 라켓으로 테니스를 치기를 원했다,그와 함께 테니스를 치는 것이다,"주변 사람들은 그의 새 라켓을 보여주기를 원했는데, 왜냐하면 그가 새 라켓을 구입했기 때문이다"
1464,그는 새 직장이 생겼다,축하하기,그는 새 직장이 생겼다. 따라서 주변 사람들은 그의 새 직장에서 성공하기를 원했다,그는 새 직장이 생겼다. 따라서 주변 사람들이 원했던 것은 그를 축하하는 것이다,"주변 사람들은 축하하기를 원했는데, 왜냐하면 그가 새 직장이 생겼기 때문이다"
1465,그는 알람이 울려도 잠을 자지 않았다,그를 깨우고 일어나게 하기,그는 알람이 울려도 잠을 자지 않았다. 따라서 주변 사람들은 그가 쉬게 하기를 원했다,그는 알람이 울려도 잠을 자지 않았다. 따라서 주변 사람들이 원했던 것은 그를 깨우는 것이다,"주변 사람들은 그를 깨우기를 원했는데, 왜냐하면 그가 알람이 울려도 잠을 자지 않았기 때문이다"
1466,그는 식료품 쇼핑을 하러 갔다,식사를 함께 하기 위해 무엇을 사야 할지 물어보기,그는 식료품 쇼핑을 하러 갔다. 따라서 주변 사람들은 그에게 무엇을 사올지 물어보기를 원했다,그는 식료품 쇼핑을 하러 갔다. 따라서 주변 사람들이 원했던 것은 그에게 물건을 사오라고 하는 것이다,"주변 사람들은 그를 따라가기를 원했는데, 왜냐하면 그가 식료품 쇼핑을 하러 갔기 때문이다"
1467,그는 유튜브에서 동영상을 시청했다,동영상을 함께 보고 싶어하기,그는 유튜브에서 동영상을 시청했다. 따라서 주변 사람들은 그가 무엇을 보고 있는지 궁금해하기를 원했다,그가 그 동영상을 공유하는 것이다,"주변 사람들은 그와 함께 동영상을 보기를 원했는데, 왜냐하면 그가 유튜브에서 동영상을 시청했기 때문이다"
1468,그는 학교를 그리워 했다,옛날 추억을 나누기,그는 학교를 그리워 했다. 따라서 주변 사람들은 그에게 학교 이야기를 듣기를 원했다,그를 학교로 데려가는 것이다,"주변 사람들은 학교 생활을 다시 경험하기를 원했는데, 왜냐하면 그가 학교를 그리워 했기 때문이다"
1469,그는 내일 시험이 있었다,그를 응원하기,그는 내일 시험이 있었다. 따라서 주변 사람들은 그에게 행운을 빌기를 원했다,그는 내일 시험이 있었다. 따라서 주변 사람들이 원했던 것은 그를 응원하는 것이다,"주변 사람들은 그가 공부하기를 원했는데, 왜냐하면 그가 내일 시험이 있었기 때문이다"
1470,그는 새 선풍기를 구입했다,환영 인사를 하기,그는 새 선풍기를 구입했다. 따라서 주변 사람들은 시원한 바람을 맞기를 원했다,그를 시원한 바람을 맞는 것이다,"주변 사람들은 시원한 바람을 느끼기를 원했는데, 왜냐하면 그가 새 선풍기를 구입했기 때문이다"
1471,그는 자신감이 더 생겼다,그를 격려하기,그는 자신감이 더 생겼다. 따라서 주변 사람들은 그의 성공을 기원하기를 원했다,그에게 도움을 주는 것이다,"주변 사람들은 자신을 더 많이 드러내기를 원했는데, 왜냐하면 그가 자신감이 더 생겼기 때문이다"
1472,그는 날씨를 확인했다,옷을 추천하기,그는 날씨를 확인했다. 따라서 주변 사람들은 나가기 전에 우산을 가져가기를 원했다,그는 날씨를 확인했다. 따라서 주변 사람들이 원했던 것은 우산을 가져오는 것이다,"주변 사람들은 우산을 가져오기를 원했는데, 왜냐하면 그가 날씨를 확인했기 때문이다"
1473,그는 반려동물을 키우고 싶어 했다,동물 관련 정보나 조언을 제공하기,그는 반려동물을 키우고 싶어 했다. 따라서 주변 사람들은 그에게 어떤 동물을 키우고 싶은지 물어보기를 원했다,그는 반려동물을 키우고 싶어 했다. 따라서 주변 사람들이 원했던 것은 그를 도와주는 것이다,"주변 사람들은 그가 반려동물을 키울 수 있게 허락하기를 원했는데, 왜냐하면 그가 반려동물을 키우고 싶어 했기 때문이다"
1474,그는 뉴스를 확인했다,그에게 뉴스의 내용을 물어보기,그는 뉴스를 확인했다. 따라서 주변 사람들은 현재 상황에 대해 알려주기를 원했다,그는 뉴스를 확인했다. 따라서 주변 사람들이 원했던 것은 현재 상황에 대해 알려주는 것이다,"주변 사람들은 그의 안전을 확인하기를 원했는데, 왜냐하면 그가 뉴스를 확인했기 때문이다"
1475,그는 손가락을 두드렸다,주의를 끌기,그는 손가락을 두드렸다. 따라서 주변 사람들은 그의 말을 듣기를 원했다,그는 손가락을 두드렸다. 따라서 주변 사람들이 원했던 것은 그가 문을 열어주는 것이다,"주변 사람들은 그에게 주의를 기울이기를 원했는데, 왜냐하면 그가 손가락을 두드렸기 때문이다"
