,input,A,B,B2,B3
1256,그는 새 휴대폰을 구입했다,기능과 디자인이 좋은 새 휴대폰을 사용하기,그는 새 휴대폰을 구입했다. 따라서 그는 새 앱을 다운로드하기를 원했다,그는 최신 기술을 경험하는 것이었다,"그는 새로운 앱을 다운로드하기를 원했는데, 왜냐하면 새 휴대폰을 구입했기 때문이다"
1257,그는 탭댄스를 배웠다,무대에서 공연하기,그는 탭댄스를 배웠다. 따라서 그는 공연에 출연하기를 원했다,그는 탭댄스를 배웠다. 따라서 그가 원했던 것은 춤 실력을 향상시키는 것이다,"그는 무대에서 춤추기를 원했는데, 왜냐하면 탭댄스를 배웠기 때문이다"
1258,그는 친구와 가족을 초대했다,사랑과 지지를 받기,그는 친구와 가족을 초대했다. 따라서 그는 즐거운 시간을 보내기를 원했다,그는 친구와 가족을 초대했다. 따라서 그가 원했던 것은 함께 시간을 보내는 것이다,"그는 자신의 새 집을 보여주기를 원했는데, 왜냐하면 친구와 가족을 초대했기 때문이다"
1259,그는 영화를 골랐다,즐거운 시간을 보내기 위해,그는 영화를 골랐다. 따라서 그는 흥미진진한 스토리를 원했다,그는 영화를 골랐다. 따라서 그가 원했던 것은 즐거운 시간을 보내는 것이다,"그는 시간을 보내기를 원했는데, 왜냐하면 영화를 골랐기 때문이다"
1260,그는 2위를 차지했다,1등을 차지하기,그는 1위를 차지하기를 원했다,그는 2위를 차지했다. 따라서 그가 원했던 것은 1위를 차지하는 것이다,"그는 1위에 올라서기를 원했는데, 왜냐하면 2위를 차지했기 때문이다"
1261,그는 정말 웃겼다,주변 사람들을 즐겁게 하기,그는 정말 웃겼다. 따라서 그는 계속 같은 기분을 느끼기를 원했다,그는 사람들을 웃게 하는 것이다,"그는 계속해서 농담을 듣기를 원했는데, 왜냐하면 정말 웃겼기 때문이다"
1262,그는 곧 올 예정였다,기다리기,그는 곧 올 예정였다. 따라서 그는 기다리기를 원했다,그는 곧 올 예정였다. 따라서 그가 원했던 것은 기다리는 것이었다,"그는 빨리 돈을 벌기를 원했는데, 왜냐하면 곧 올 예정였기 때문이다"
1263,그는 그럼에도 팀을 구성했다,팀원들과 협력하기,그는 그럼에도 팀을 구성했다. 따라서 그는 승리하기를 원했다,그는 그럼에도 팀을 구성했다. 따라서 그가 원했던 것은 도전하는 것이다,"그는 승리를 원했는데, 왜냐하면 그럼에도 팀을 구성했기 때문이다"
1264,그는 의사와 상담했다,건강을 회복하기,그는 의사와 상담했다. 따라서 그는 건강해지기를 원했다,그는 건강 상태에 대해 더 나은 이해를 얻는 것이다,"그는 건강한 삶을 원했는데, 왜냐하면 의사와 상담했기 때문이다"
1265,그는 저녁 파티가 있었다,즐거운 시간을 보내기,그는 저녁 파티가 있었다. 따라서 그는 좋은 시간을 보내기를 원했다,그는 저녁 파티가 있었다. 따라서 그가 원했던 것은 즐거운 시간을 보내는 것이다,"그는 식사를 준비하기를 원했는데, 왜냐하면 저녁 파티가 있었기 때문이다"
1266,그는 고등학교에 입학했다,새로운 친구들을 사귀기,그는 고등학교에 입학했다. 따라서 그는 새로운 친구들을 사귀기를 원했다,그는 새로운 친구를 사귀는 것이다,"그는 새로운 친구들을 사귀기를 원했는데, 왜냐하면 고등학교에 입학했기 때문이다"
1267,그는 하루 종일 기다렸다,누군가와 만나기,그는 하루 종일 기다렸다. 따라서 그는 빨리 오기를 원했다,그는 하루 종일 기다렸다. 따라서 그가 원했던 것은 빨리 집에 돌아가 휴식을 취하는 것이다,"그는 결과를 알기를 원했는데, 왜냐하면 하루 종일 기다렸기 때문이다"
1268,그는 그녀 위에서 안식을 취했다,그녀와 함께 평화롭게 시간을 보내기,그는 그녀 위에서 안식을 취했다. 따라서 그는 평화롭게 삶을 마무리하기를 원했다,그는 그녀 위에서 안식을 취했다. 따라서 그가 원했던 것은 휴식을 취하는 것이다,"그는 평화로운 삶을 원했는데, 왜냐하면 그녀 위에서 안식을 취했기 때문이다"
1269,그는 부모님을 찾았다,그들과 다시 연결하기,그는 부모님을 찾았다. 따라서 그는 그들과 다시 연락하기를 원했다,그는 부모님을 찾았다. 따라서 그가 원했던 것은 안전하게 돌아가는 것이다,"그는 자신의 고향을 찾기를 원했는데, 왜냐하면 부모님을 찾았기 때문이다"
1270,그는 저녁 식사로 햄버거를 먹었다,햄버거를 먹은 것을 후회하고 건강한 식사를 원할 것이다,그는 저녁 식사로 햄버거를 먹었다. 따라서 그는 배가 부르기를 원했다,그는 저녁 식사로 햄버거를 먹었다. 따라서 그가 원했던 것은 빠르고 간편한 식사를 즐기는 것이다,"그는 건강한 식사를 원했는데, 왜냐하면 저녁 식사로 햄버거를 먹었기 때문이다"
1271,그는 어쨌든 그것을 마셨다,술집을 나가기,그는 어쨌든 그것을 마셨다. 따라서 그는 물을 마시기를 원했다,그는 어쨌든 그것을 마셨다. 따라서 그가 원했던 것은 목이 말랐기 때문에 마시는 것이었다,"그는 목이 마른 것을 원했는데, 왜냐하면 어쨌든 그것을 마셨기 때문이다"
1272,그는 팔을 다쳤다,빨리 치료받기,그는 팔을 다쳤다. 따라서 그는 빨리 나약함에서 벗어나기를 원했다,그의 팔을 치료하는 것이다,"그는 친구의 도움을 원했는데, 왜냐하면 팔을 다쳤기 때문이다"
1273,그는 골프 치는 법을 배웠다,골프를 더 많이 하기,그는 골프 치는 법을 배웠다. 따라서 그는 골프장에 자주 가기를 원했다,그는 골프 대회에서 우승하는 것이다,"그는 스포츠를 즐기기를 원했는데, 왜냐하면 골프 치는 법을 배웠기 때문이다"
1274,그는 상자를 찾았다,그 안에 무엇이 들어있는지 확인하기,그는 상자를 찾았다. 따라서 그는 상자 안에 무엇이 들어있는지 궁금해하기를 원했다,그는 상자를 찾았다. 따라서 그가 원했던 것은 그 안에 무엇이 들어있는지 알아보는 것이다,"그는 그의 아내에게 선물을 주기를 원했는데, 왜냐하면 상자를 찾았기 때문이다"
1275,그는 검진을 받았다,건강을 확인받기,그는 검진을 받았다. 따라서 그는 건강한 결과를 원했다,그는 검진을 받았다. 따라서 그가 원했던 것은 건강한 상태를 확인하는 것이다,"그는 건강을 유지하기를 원했는데, 왜냐하면 검진을 받았기 때문이다"
1276,그는 다리를 부러뜨렸다,빨리 치료받기,그는 다리를 부러뜨렸다. 따라서 그는 병원에 가기를 원했다,그는 다리를 부러뜨렸다. 따라서 그가 원했던 것은 응급실로 신속하게 이동하는 것이다,"그는 의사의 도움을 원했는데, 왜냐하면 다리를 부러뜨렸기 때문이다"
1277,그는 물건을 카운터로 가져갔다,결제하기,그는 물건을 카운터로 가져갔다. 따라서 그는 결제를 하기를 원했다,그는 물건을 카운터로 가져갔다. 따라서 그가 원했던 것은 결제하는 것이다,"그는 물건을 구매하기를 원했는데, 왜냐하면 물건을 카운터로 가져갔기 때문이다"
1278,그는 멋져 보였다,주목받기,그는 멋져 보였다. 따라서 그는 자신을 칭찬받기를 원했다,그는 주변 사람들에게 인정받는 것이다,"그는 새로운 옷을 사기를 원했는데, 왜냐하면 멋져 보였기 때문이다"
1279,그는 여자 친구를 초대했다,로맨틱한 데이트를 원할 것이다,그는 여자 친구를 초대했다. 따라서 그는 좋은 인상을 남기기를 원했다,그는 여자 친구를 초대했다. 따라서 그가 원했던 것은 로맨틱한 데이트를 즐기는 것이다,"그는 데이트를 원했는데, 왜냐하면 여자 친구를 초대했기 때문이다"
1280,그는 심하게 화상을 입었다,빠른 치료를 받기,그는 심하게 화상을 입었다. 따라서 그는 빨리 치료되기를 원했다,그는 심하게 화상을 입었다. 따라서 그가 원했던 것은 빨리 치료를 받는 것이다,"그는 빨리 치료받기를 원했는데, 왜냐하면 심하게 화상을 입었기 때문이다"
1281,그는 다이어트를 시작했다,건강한 몸을 유지하기,그는 다이어트를 시작했다. 따라서 그는 건강한 몸을 원했다,그는 다이어트를 시작했다. 따라서 그가 원했던 것은 건강한 몸매를 얻는 것이다,"그는 살을 빼기를 원했는데, 왜냐하면 다이어트를 시작했기 때문이다"
1282,그는 자판기에서 탄산음료를 가져왔다,목마르지 않게 하기,그는 자판기에서 탄산음료를 가져왔다. 따라서 그는 시원한 음료를 마시기를 원했다,그는 자판기에서 탄산음료를 가져왔다. 따라서 그가 원했던 것은 목을 축이는 상쾌함을 느끼는 것이다,"그는 동전을 넣어서 음료를 살 수 있는 기회를 원했는데, 왜냐하면 자판기에서 탄산음료를 가져왔기 때문이다"
1283,그는 기분이 나아졌다,휴식을 취하기,그는 기분이 나아졌다. 따라서 그는 밖에 나가기를 원했다,그는 기분이 나아졌다. 따라서 그가 원했던 것은 긍정적인 변화를 느끼는 것이다,"그는 행복을 원했는데, 왜냐하면 기분이 나아졌기 때문이다"
1284,그는 메모를 받았다,메모에 대한 피드백을 받기,그는 메모를 받았다. 따라서 그는 더 많은 정보를 얻기를 원했다,그는 메모를 받았다. 따라서 그가 원했던 것은 중요한 정보를 알아내는 것이다,"그는 더 많은 정보를 원했는데, 왜냐하면 메모를 받았기 때문이다"
1285,그는 시험을 놓쳤다,다시 시험을 보기 위해 노력하기,그는 시험을 놓쳤다. 따라서 그는 다음에는 더 열심히 공부하기를 원했다,그는 시험을 놓쳤다. 따라서 그가 원했던 것은 더 열심히 공부하는 것이다,"그는 시험을 다시 보기를 원했는데, 왜냐하면 시험을 놓쳤기 때문이다"
1286,그는 강아지를 데려왔다,반려동물을 키우기,그는 강아지를 데려왔다. 따라서 그는 새로운 친구를 만들기를 원했다,그는 강아지를 데려왔다. 따라서 그가 원했던 것은 외로움을 달래주는 것이다,"그는 새로운 친구를 원했는데, 왜냐하면 강아지를 데려왔기 때문이다"
1287,그는 퇴근 후 집에 돌아왔다,휴식을 취하기,그는 휴식을 취하기를 원했다,그는 휴식을 취하는 것이었다,"그는 휴식을 취하기를 원했는데, 왜냐하면 퇴근 후 집에 돌아왔기 때문이다"
1288,그는 너무 즐겼다,더 많은 즐거움을 찾기,그는 너무 즐겼다. 따라서 그는 계속 파티를 이어나가기를 원했다,그는 너무 즐겼다. 따라서 그가 원했던 것은 계속해서 그 경험을 반복하는 것이다,"그는 더 많은 시간을 원했는데, 왜냐하면 너무 즐겼기 때문이다"
1289,그는 수영하러 갔다,물에 잠기기,그는 수영하러 갔다. 따라서 그는 물 속에서 시간을 보내기를 원했다,그는 수영하러 갔다. 따라서 그가 원했던 것은 시원한 물 속에서 휴식하는 것이다,"그는 해변을 즐기기를 원했는데, 왜냐하면 수영하러 갔기 때문이다"
1290,그는 새 매트리스를 구입했다,편안한 수면을 위해 새 매트리스를 구입하기,그는 새 매트리스를 구입했다. 따라서 그는 편안한 수면을 원했다,그는 편안한 잠자리를 가지는 것이다,"그는 편안한 잠자리를 원했는데, 왜냐하면 새 매트리스를 구입했기 때문이다"
1291,그는 머리를 긁적였다,두통이나 간지러움을 없애기,그는 머리를 긁적였다. 따라서 그는 해결책을 찾기를 원했다,그의 머리가 가려웠던 것을 해소하는 것이다,"그는 편안함을 원했는데, 왜냐하면 머리를 긁적였기 때문이다"
1292,그는 할머니를 방문했다,할머니와 시간을 보내기,그는 할머니를 방문했다. 따라서 그는 할머니와 함께 시간을 보내기를 원했다,그는 할머니를 방문했다. 따라서 그가 원했던 것은 할머니와 함께 시간을 보내는 것이다,"그는 그녀를 만나기를 원했는데, 왜냐하면 할머니를 방문했기 때문이다"
1293,그는 대사를 잊어버렸다,대사를 기억하기,그는 대사를 잊어버렸다. 따라서 그는 대본을 다시 확인하기를 원했다,그는 대사를 잊어버렸다. 따라서 그가 원했던 것은 대사를 기억하는 것이다,"그는 대사를 다시 기억하기를 원했는데, 왜냐하면 대사를 잊어버렸기 때문이다"
1294,그는 그녀를 닮은 것 같았다,그녀를 기억하고 싶어하기,그는 그녀를 닮은 것 같았다. 따라서 그는 그녀와 함께 있기를 원했다,그는 그녀를 닮은 것 같았다. 따라서 그가 원했던 것은 그녀와 비슷한 모습을 가지는 것이다,"그는 그녀를 다시 만나기를 원했는데, 왜냐하면 그녀를 닮은 것 같았기 때문이다"
1295,그는 한 입 베어물었다,더 많은 음식을 원할 것이다,그는 한 입 베어물었다. 따라서 그는 물을 마시기를 원했다,그는 더 많은 것을 먹는 것이다,"그는 배고픈 것을 원했는데, 왜냐하면 한 입 베어물었기 때문이다"
1296,그는 엄지손가락을 빨고 있었다,안전하고 안정감을 찾고 있기,그는 엄지손가락을 빨고 있었다. 따라서 그는 편안한 휴식을 원했다,그는 엄지손가락을 빨고 있었다. 따라서 그가 원했던 것은 안도와 안정감을 얻는 것이다,"그는 스트레스를 풀기 위해 무언가를 원했는데, 왜냐하면 엄지손가락을 빨고 있었기 때문이다"
1297,그는 이 아이템에 대한 리콜을 진행했다,제품의 안전성을 보장하기 위해 조치를 취하기,그는 이 아이템에 대한 리콜을 진행했다. 따라서 그는 소비자들의 안전을 보장하기를 원했다,그는 이 아이템에 대한 리콜을 진행했다. 따라서 그가 원했던 것은 소비자의 안전을 보호하는 것이다,"그는 소비자들의 안전을 보장하기를 원했는데, 왜냐하면 이 아이템에 대한 리콜을 진행했기 때문이다"
1298,그는 돈이 좀 필요했다,돈을 벌기,그는 돈이 좀 필요했다. 따라서 그는 일자리를 찾기를 원했다,그는 돈이 좀 필요했다. 따라서 그가 원했던 것은 빚을 갚는 것이다,"그는 일을 구하기를 원했는데, 왜냐하면 돈이 좀 필요했기 때문이다"
1299,그의 말이 맞았다,자랑스러워하기,그의 말이 맞았다. 따라서 그는 인정받기를 원했다,그의 말이 맞았다. 따라서 그가 원했던 것은 인정받는 것이다,"그는 인정받기를 원했는데, 왜냐하면 그의 말이 맞았기 때문이다"
1300,그는 순진무구했다,다른 사람들로부터 도움을 받기,그는 순진무구했다. 따라서 그는 사람들을 믿기를 원했다,그는 다른 사람들을 믿는 것이다,"그는 세상이 모두 좋은 사람들로 가득했으면 좋겠다고 원했는데, 왜냐하면 순진무구했기 때문이다"
1301,그는 옷장을 업데이트했다,새로운 스타일을 시도하기,그는 옷장을 업데이트했다. 따라서 그는 새로운 스타일을 시도하기를 원했다,그는 옷장을 업데이트했다. 따라서 그가 원했던 것은 새로운 패션 아이템을 구매하는 것이다,"그는 새 옷을 사기를 원했는데, 왜냐하면 옷장을 업데이트했기 때문이다"
1302,그는 집에 가자고 했다,집에 가기,그는 집에 가자고 했다. 따라서 그는 휴식을 원했다,그는 집에 가자고 했다. 따라서 그가 원했던 것은 휴식을 취하는 것이다,"그는 피곤해서 쉬기를 원했는데, 왜냐하면 집에 가자고 했기 때문이다"
1303,그는 새로운 기록을 세웠다,자랑하기,그는 새로운 기록을 세웠다. 따라서 그는 축하받기를 원했다,그는 새로운 기록을 세웠다. 따라서 그가 원했던 것은 자신의 업적을 인정받는 것이다,"그는 축하받기를 원했는데, 왜냐하면 새로운 기록을 세웠기 때문이다"
1304,그는 어쨌든 그것을 먹었다,그것에 대한 후회를 느끼기,그는 어쨌든 그것을 먹었다. 따라서 그는 소화제를 원했다,그는 어쨌든 그것을 먹었다. 따라서 그가 원했던 것은 배고픔을 해소하는 것이다,"그는 배고프게 됐기 때문에 뭔가를 먹기를 원했는데, 왜냐하면 어쨌든 그것을 먹었기 때문이다"
1305,그는 술을 마셨다,취한 상태에서 잠들기,그는 술을 마셨다. 따라서 그는 숙취를 풀기를 원했다,그는 술을 마셨다. 따라서 그가 원했던 것은 스트레스 해소하는 것이다,"그는 잊혀지기를 원했는데, 왜냐하면 술을 마셨기 때문이다"
1306,그는 큰 소리가 들었다,안전을 확인하기,그는 큰 소리가 들었다. 따라서 그는 안전을 확인하기를 원했다,그는 큰 소리가 들었다. 따라서 그가 원했던 것은 주변 상황을 조사하는 것이다,"그는 조용히 지내기를 원했는데, 왜냐하면 큰 소리가 들었기 때문이다"
1307,그는 안 좋아 보였다,도와달라고 요청하기,그는 안 좋아 보였다. 따라서 그는 휴식을 원했다,그는 안 좋아 보였다. 따라서 그가 원했던 것은 누군가에게 돌봐 달라는 것이다,"그는 새로운 옷을 사기를 원했는데, 왜냐하면 안 좋아 보였기 때문이다"
1308,그는 생산성을 향상시켰다,성과를 인정받기,그는 생산성을 향상시켰다. 따라서 그는 보너스를 받기를 원했다,그는 더 많은 일을 해내는 것이다,"그는 승진을 원했는데, 왜냐하면 생산성을 향상시켰기 때문이다"
1309,그는 길을 잘못 들어섰다,길을 물어보기,그는 길을 잘못 들어섰다. 따라서 그는 지도를 찾기를 원했다,그는 길을 잘못 들어섰다. 따라서 그가 원했던 것은 지도를 찾는 것이다,"그는 길을 물어보기를 원했는데, 왜냐하면 길을 잘못 들어섰기 때문이다"
1310,그는 고등학교를 졸업했다,대학에 입학하기,그는 대학에 진학하기를 원했다,그는 대학에 진학하는 것이다,"그는 대학에 진학하기를 원했는데, 왜냐하면 고등학교를 졸업했기 때문이다"
1311,그는 할로윈 파티에 초대받았다,새로운 사람들과 친해지기,그는 할로윈 파티에 초대받았다. 따라서 그는 멋진 코스튬을 입기를 원했다,그는 할로윈 파티에 초대받았다. 따라서 그가 원했던 것은 멋진 코스튬을 입고 가는 것이다,"그는 코스튬을 입기를 원했는데, 왜냐하면 할로윈 파티에 초대받았기 때문이다"
1312,그는 그것을 페이스북에 게시했다,주목받기,그는 그것을 페이스북에 게시했다. 따라서 그는 많은 좋아요와 댓글을 원했다,그는 그것을 페이스북에 게시했다. 따라서 그가 원했던 것은 다른 사람들과 공유하는 것이다,"그는 인기를 얻기를 원했는데, 왜냐하면 그것을 페이스북에 게시했기 때문이다"
1313,그는 셔츠에 와인을 엎질렀다,새로운 셔츠를 사기,그는 셔츠에 와인을 엎질렀다. 따라서 그는 새로운 옷을 사기를 원했다,그는 셔츠에 와인을 엎질렀다. 따라서 그가 원했던 것은 더 신중하게 행동하는 것이다,"그는 새로운 셔츠를 사기를 원했는데, 왜냐하면 셔츠에 와인을 엎질렀기 때문이다"
1314,그는 호텔을 예약했다,좋은 휴가를 보내기 위해 호텔을 예약했다,그는 호텔을 예약했다. 따라서 그는 휴식을 취하기를 원했다,그는 휴식을 취하는 것이다,"그는 휴식을 원했는데, 왜냐하면 호텔을 예약했기 때문이다"
1315,그는 단 것을 너무 많이 먹었다,소화제를 원할 것이다,그는 단 것을 너무 많이 먹었다. 따라서 그는 소금물을 마시기를 원했다,그는 단 것을 너무 많이 먹었다. 따라서 그가 원했던 것은 건강한 식습관을 유지하는 것이다,"그는 소화제를 원했는데, 왜냐하면 단 것을 너무 많이 먹었기 때문이다"
1316,그는 인사를 했다,사람들과 연락 유지하기,그는 인사를 했다. 따라서 그는 친구가 되기를 원했다,그는 인사를 했다. 따라서 그가 원했던 것은 상대방과 친해지는 것이다,"그는 새로운 친구를 사귀기를 원했는데, 왜냐하면 인사를 했기 때문이다"
1317,그는 성적표를 받았다,자랑스럽게 보여주기,그는 성적표를 받았다. 따라서 그는 칭찬을 받기를 원했다,그는 성적표를 받았다. 따라서 그가 원했던 것은 좋은 성적을 받는 것이다,"그는 부모에게 상을 받기를 원했는데, 왜냐하면 성적표를 받았기 때문이다"
1318,그는 조난당한 고양이를 도왔다,고양이의 주인을 찾아주기,그는 조난당한 고양이를 도왔다. 따라서 그는 칭찬받기를 원했다,그는 조난당한 고양이를 도왔다. 따라서 그가 원했던 것은 다른 사람들로부터 칭찬받는 것이다,"그는 친구를 돕기를 원했는데, 왜냐하면 조난당한 고양이를 도왔기 때문이다"
1319,그는 다음 단계로 도약했다,성공을 축하받기,그는 다음 단계로 도약했다. 따라서 그는 더 많은 도전을 원했다,그는 다음 단계로 도약했다. 따라서 그가 원했던 것은 더 큰 도전에 나서는 것이다,"그는 더 많은 책임을 원했는데, 왜냐하면 다음 단계로 도약했기 때문이다"
1320,그는 새 애완동물을 얻었다,새 애완동물을 돌보기,그는 새 애완동물을 얻었다. 따라서 그는 그의 새 친구와 함께 많은 시간을 보내기를 원했다,그는 새 애완동물을 얻었다. 따라서 그가 원했던 것은 새로운 동반자를 가지는 것이다,"그는 새로운 반려동물을 키우기를 원했는데, 왜냐하면 새 애완동물을 얻었기 때문이다"
1321,그는 차를 마셨다,음주운전을 하지 않기 위해 대중교통을 이용하기,그는 차를 마셨다. 따라서 그는 깨어있기를 원했다,그는 차를 마셨다. 따라서 그가 원했던 것은 몸을 피로에서 푸는 것이다,"그는 집에 돌아가기를 원했는데, 왜냐하면 차를 마셨기 때문이다"
1322,그는 구매를 원했다,새로운 것을 소유하기,그는 구매를 원했다. 따라서 그는 돈을 모으기를 원했다,그가 상품을 얻는 것이다,"그는 새로운 차를 원했는데, 왜냐하면 구매를 원했기 때문이다"
1323,그는 휴대폰을 반납했다,다른 것을 대여하기,그는 휴대폰을 반납했다. 따라서 그는 보증금을 돌려받기를 원했다,그는 휴대폰을 반납했다. 따라서 그가 원했던 것은 새로운 모델의 휴대폰을 구입하는 것이다,"그는 더 나은 모델을 원했는데, 왜냐하면 휴대폰을 반납했기 때문이다"
1324,그는 하루 종일 아무것도 먹지 않았다,배고픈 것을 해소하기,그는 하루 종일 아무것도 먹지 않았다. 따라서 그는 배가 고팠기 때문에 뭔가를 먹기를 원했다,그는 하루 종일 아무것도 먹지 않았다. 따라서 그가 원했던 것은 배고픔을 달래는 것이다,"그는 배가 고팠기 때문에 뭔가를 먹고 싶어했는데, 왜냐하면 하루 종일 아무것도 먹지 않았기 때문이다"
1325,그는 라이터를 다시 가져왔다,담배를 피우기,그는 라이터를 다시 가져왔다. 따라서 그는 담배를 피우기를 원했다,그는 불을 붙이는 것이다,"그는 담배를 피우기를 원했는데, 왜냐하면 라이터를 다시 가져왔기 때문이다"
1326,그는 친구를 이겼다,자랑하기,그는 친구를 이겼다. 따라서 그는 자랑하기를 원했다,그는 친구를 이겼다. 따라서 그가 원했던 것은 승리하는 것이다,"그는 칭찬을 받기를 원했는데, 왜냐하면 친구를 이겼기 때문이다"
1327,그는 바지를 적셨다,옷을 구매하기,그는 바지를 적셨다. 따라서 그는 자신을 칭찬하기를 원했다,그는 바지를 적셨다. 따라서 그가 원했던 것은 외출하는 것이다,"그는 다른 옷을 입기를 원했는데, 왜냐하면 바지를 적셨기 때문이다"
1328,그는 학교가 끝나면 집으로 돌아갔다,휴식을 취하기,그는 학교가 끝나면 집으로 돌아갔다. 따라서 그는 휴식을 취하기를 원했다,그는 학교가 끝나면 집으로 돌아갔다. 따라서 그가 원했던 것은 휴식을 취하는 것이다,"그는 가족과 함께 시간을 보내기를 원했는데, 왜냐하면 학교가 끝나면 집으로 돌아갔기 때문이다"
1329,그는 다른 발로 발차기를 했다,발차기로 응수하기,그는 다른 발로 발차기를 했다. 따라서 그는 균형을 유지하기를 원했다,그는 다른 발로 발차기를 했다. 따라서 그가 원했던 것은 더 나은 결과를 얻는 것이다,"그는 상대를 이기기를 원했는데, 왜냐하면 다른 발로 발차기를 했기 때문이다"
1330,그는 머리가 짧았다,머리를 길게 자르기,그는 머리가 짧았다. 따라서 그는 머리를 길게 자라기를 원했다,그는 머리가 짧았다. 따라서 그가 원했던 것은 머리를 길게 자르는 것이다,"그는 모자를 쓰기를 원했는데, 왜냐하면 머리가 짧았기 때문이다"
1331,그는 레드 와인을 엎질렀다,화를 내기,그는 레드 와인을 엎질렀다. 따라서 그는 바닥이 깨끗해지기를 원했다,그는 레드 와인을 엎질렀다. 따라서 그가 원했던 것은 깨끗하게 청소하는 것이다,"그는 새로운 의자를 원했는데, 왜냐하면 레드 와인을 엎질렀기 때문이다"
1332,그는 대머리가 되었다,모발이 재생되기,그는 대머리가 되었다. 따라서 그는 모발이 재생되기를 원했다,그는 대머리가 되었다. 따라서 그가 원했던 것은 머리카락이 자라는 것이다,"그는 모자를 원했는데, 왜냐하면 대머리가 되었기 때문이다"
1333,그는 유모차에서 장난감을 던졌다,어떤 교육적인 조치를 받기,그는 유모차에서 장난감을 던졌다. 따라서 그는 그의 아이가 안전하게 놀기를 원했다,그의 부모의 주의를 끌기 위한 것이다,"그는 놀이를 계속하길 원했는데, 왜냐하면 유모차에서 장난감을 던졌기 때문이다"
1334,그는 교통사고를 당했다,보험 청구하기,그는 교통사고를 당했다. 따라서 그는 빨리 회복하기를 원했다,그는 깨끗하고 안전한 도로를 달리는 것이다,"그는 의료진의 도움을 원했는데, 왜냐하면 교통사고를 당했기 때문이다"
1335,그는 팔굽혀펴기를 했다,체력을 향상시키기,그는 팔굽혀펴기를 했다. 따라서 그는 근육을 강화하기를 원했다,그는 팔굽혀펴기를 했다. 따라서 그가 원했던 것은 근육을 강화하는 것이다,"그는 근육을 강화하기를 원했는데, 왜냐하면 팔굽혀펴기를 했기 때문이다"
1336,그는 친구를 만났다,대화하고 싶어하기,그는 친구를 만났다. 따라서 그는 즐거운 시간을 보내기를 원했다,그는 친구를 만났다. 따라서 그가 원했던 것은 함께 시간을 보내는 것이다,"그는 재미있는 시간을 보내기를 원했는데, 왜냐하면 친구를 만났기 때문이다"
1337,그는 풍선을 받았다,행복해하기,그는 풍선을 받았다. 따라서 그는 하늘 높이 날아가기를 원했다,그는 풍선을 받았다. 따라서 그가 원했던 것은 즐거운 시간을 보내는 것이다,"그는 파티를 열기를 원했는데, 왜냐하면 풍선을 받았기 때문이다"
1338,그는 팁을 남겼다,서비스에 만족하기,그는 팁을 남겼다. 따라서 그는 좋은 서비스를 받기를 원했다,그는 서비스에 만족했기 때문에 그가 원했던 것은 친절한 서비스를 받는 것이다,"그는 좋은 서비스를 받기를 원했는데, 왜냐하면 팁을 남겼기 때문이다"
1339,그는 손톱을 물어뜯었다,긴장을 풀기,그는 손톱을 물어뜯었다. 따라서 그는 습관을 고치기를 원했다,그는 스트레스를 풀기 위해 무언가를 하고 싶었다,"그는 긴장을 풀기를 원했는데, 왜냐하면 손톱을 물어뜯었기 때문이다"
1340,그는 다리를 흔들었다,지루함을 피하기,그는 다리를 흔들었다. 따라서 그는 더 편안한 자세를 원했다,그는 다리를 흔들었다. 따라서 그가 원했던 것은 안절부절 없이 기다리는 것이다,"그는 놀이기구를 타기를 원했는데, 왜냐하면 다리를 흔들었기 때문이다"
1341,그는 반려동물을 입양했다,책임감 있는 돌봄을 제공받기,그는 반려동물을 입양했다. 따라서 그는 책임감을 느끼기를 원했다,그는 반려동물을 입양했다. 따라서 그가 원했던 것은 외로움을 달래는 것이다,"그는 새로운 집을 구하기를 원했는데, 왜냐하면 반려동물을 입양했기 때문이다"
1342,그는 빠르게 발길질했다,목표 지점에 도달하기,그는 빠르게 발길질했다. 따라서 그는 경주에서 이기기를 원했다,그는 빠르게 발길질했다. 따라서 그가 원했던 것은 경주에서 이기는 것이다,"그는 빨리 돈을 벌기를 원했는데, 왜냐하면 빠르게 발길질했기 때문이다"
1343,그는 네가 편지를 보내줘서 고마워했다,너와 함께 시간을 보내기,그는 네가 편지를 보내줘서 고마워했다. 따라서 그는 너를 만나기를 원했다,그는 네가 편지를 보내줘서 고마워했다. 따라서 그가 원했던 것은 친구로서의 연결을 유지하는 것이다,"그는 너의 지지를 원했는데, 왜냐하면 네가 편지를 보내줘서 고마워했기 때문이다"
1344,그는 순간을 몇 시간처럼 느꼈다,그 순간을 계속 간직하기,그는 순간을 몇 시간처럼 느꼈다. 따라서 그는 이 순간을 영원히 간직하기를 원했다,그는 순간을 몇 시간처럼 느꼈다. 따라서 그가 원했던 것은 그 순간을 영원히 기억하는 것이다,"그는 더 많은 시간을 원했는데, 왜냐하면 순간을 몇 시간처럼 느꼈기 때문이다"
1345,그는 어쨌든 하나를 구입했다,물건을 소유하기,그는 어쨌든 하나를 구입했다. 따라서 그는 만족스러운 가격을 원했다,그는 어쨌든 하나를 구입했다. 따라서 그가 원했던 것은 그 제품을 소유하는 것이다,"그는 여행을 원했는데, 왜냐하면 어쨌든 하나를 구입했기 때문이다"
