,input,A,B,B2,B3
1213,그는 어쨌든 달렸다,달리기를 했어야 한다,그는 어쨌든 달렸다. 이를 위해 그는 운동화를 신었어야 했다,그는 어쨌든 달렸다. 이를 위해 그가 했어야 한 것은 운동화를 신는 것이다,"그는 운동화를 신었어야 했는데, 이는 어쨌든 달리기 위해서였다"
1214,그는 첫 키스를 받았다,데이트를 했어야 한다,그는 첫 키스를 받았다. 이를 위해 그는 상대방을 좋아했어야 했다,그는 첫 키스를 받았다. 이를 위해 그가 했어야 한 것은 상대방을 설득하는 것이다,"그는 용기를 내야 했는데, 이는 첫 키스를 받기 위해서였다"
1215,그는 입에 화상을 입었다,뜨거운 음식을 먹지 말아야 했다,그는 입에 화상을 입었다. 이를 위해 그는 뜨거운 음식을 불어먹지 않았어야 했다,그는 뜨거운 식품을 조심하는 것이다,"그는 뜨거운 음식을 조심해야 했는데, 이는 입에 화상을 입기 위해서였다"
1216,그는 골을 넣었다,공을 차야 했다,그는 골을 넣었다. 이를 위해 그는 훌륭한 패스를 받았어야 했다,그는 골을 넣었다. 이를 위해 그가 했어야 한 것은 훈련을 열심히 한 것이다,"그는 골키퍼를 제치어야 했는데, 이는 골을 넣기 위해서였다"
1217,그는 그녀의 혀를 깨물었다,그녀에게 접근했어야 한다,그는 그녀의 혀를 깨물었다. 이를 위해 그는 화가 나 있었어야 했다,그는 그녀의 혀를 깨물었다. 이를 위해 그가 했어야 한 것은 화를 내는 것이다,"그는 더 많은 용기를 내야 했는데, 이는 그녀의 혀를 깨물기 위해서였다"
1218,그는 권리를 침해했다,법을 배웠어야 한다,그는 권리를 침해했다. 이를 위해 그는 법정에 나가 변호사를 고용했어야 했다,그는 권리를 침해했다. 이를 위해 그가 했어야 한 것은 다른 사람의 경계를 존중하는 것이다,"그는 비밀번호를 변경해야 했는데, 이는 권리를 침해하기 위해서였다"
1219,그는 따뜻함을 유지했다,난로를 켰어야 한다,그는 따뜻함을 유지했다. 이를 위해 그는 옷을 입었어야 했다,그는 따뜻한 옷을 입는 것이다,"그는 옷을 입어야 했는데, 이는 따뜻함을 유지하기 위해서였다"
1220,그는 갑자기 쓰러졌다,의사에게 진료를 받아야 했다,그는 갑자기 쓰러졌다. 이를 위해 그는 의료진을 불러야 했다,그는 갑자기 쓰러졌다. 이를 위해 그가 했어야 한 것은 의사에게 도움을 요청하는 것이다,"그는 의사를 찾아야 했는데, 이는 갑자기 쓰러지기 위해서였다"
1221,그는 홈런을 쳤다,강력한 스윙을 했어야 한다,그는 홈런을 쳤다. 이를 위해 그는 훈련을 열심히 했어야 했다,그는 홈런을 쳤다. 이를 위해 그가 했어야 한 것은 타구를 잘 맞는 것이다,"그는 그리프를 잡아야 했는데, 이는 홈런을 치기 위해서였다"
1222,그는 두 다리가 부러졌다,높은 곳에서 뛰어내렸어야 한다,그는 두 다리가 부러졌다. 이를 위해 그는 병원에 신속히 가야 했다,그는 더욱 조심하는 것이다,"그는 더 조심해야 했는데, 이는 두 다리가 부러지기 위해서였다"
1223,그는 1년 후 결혼을 했다,1년 전에 프러포즈를 했어야 한다,그는 1년 후 결혼을 했다. 이를 위해 그는 여자친구에게 프러포즈했어야 했다,그는 1년 후 결혼을 했다. 이를 위해 그가 했어야 한 것은 약혼자를 만나고 사귀는 것이다,"그는 여자친구를 찾았어야 했는데, 이는 1년 후 결혼을 하기 위해서였다"
1224,그는 매우 아파졌다,의사를 찾아뵀어야 한다,그는 매우 아파졌다. 이를 위해 그는 의사를 찾아가야 했다,그는 매우 아파졌다. 이를 위해 그가 했어야 한 것은 의사에게 진료를 받는 것이다,"그는 의사를 찾아가야 했는데, 이는 매우 아파지기 위해서였다"
1225,그는 TV를 시청했다,리모컨을 이용해서 TV를 켜야 했다,그는 TV를 시청했다. 이를 위해 그는 리모컨을 찾아야 했다,그는 TV를 시청했다. 이를 위해 그가 했어야 한 것은 리모컨을 찾는 것이다,"그는 리모컨을 찾아야 했는데, 이는 TV를 시청하기 위해서였다"
1226,그는 수업을 시작했다,학교에 등록했어야 한다,그는 수업을 시작했다. 이를 위해 그는 교과서를 열어봤어야 했다,그는 학생들을 모으는 것이다,"그는 교재를 샀어야 했는데, 이는 수업을 시작하기 위해서였다"
1227,그는 택시를 호출했다,도보로 이동할 수 없는 거리에 있었어야 한다,그는 택시를 호출했다. 이를 위해 그는 도보로 갈 수 없었어야 했다,그는 택시를 호출했다. 이를 위해 그가 했어야 한 것은 택시 앱을 이용하는 것이다,"그는 도보로 이동해야 했는데, 이는 택시를 호출하기 위해서였다"
1228,그는 열쇠를 찾을 수 없었다,열쇠를 잘 보관했어야 한다,그는 열쇠를 찾을 수 없었다. 이를 위해 그는 집 안을 뒤져봐야 했다,그는 열쇠를 찾을 수 없었다. 이를 위해 그가 했어야 한 것은 주머니를 뒤지는 것이다,"그는 주머니를 뒤져봐야 했는데, 이는 열쇠를 찾을 수 없기 위해서였다"
1229,그는 학교로 돌아갔다,학교 등록을 했어야 한다,그는 학교로 돌아갔다. 이를 위해 그는 책가방을 챙겼어야 했다,그는 학교로 돌아갔다. 이를 위해 그가 했어야 한 것은 등교 준비를 하는 것이다,"그는 숙제를 다 했어야 했는데, 이는 학교로 돌아가기 위해서였다"
1230,그는 배고파 보였다,먹을 것을 찾아야 했다,그는 배고파 보였다. 이를 위해 그는 냉장고를 열어봤어야 했다,그는 배고파 보였다. 이를 위해 그가 했어야 한 것은 음식을 찾는 것이다,"그는 먹고 있는 척을 했어야 했는데, 이는 배고파 보이기 위해서였다"
1231,그는 새 친구를 사귀게 되었다,새로운 사람에게 말을 걸어야 했다,그는 새 친구를 사귀게 되었다. 이를 위해 그는 적극적으로 대화를 시작했어야 했다,그는 새 친구를 사귀게 되었다. 이를 위해 그가 했어야 한 것은 관심을 가지고 대화를 나누는 것이다,"그는 새로운 사람에게 인사를 해야 했는데, 이는 새 친구를 사귀게 되기 위해서였다"
1232,그는 큰 충돌 소리를 들었다,주변을 살펴봐야 한다,그는 큰 충돌 소리를 들었다. 이를 위해 그는 주변을 살펴봐야 했다,그는 큰 충돌 소리를 들었다. 이를 위해 그가 했어야 한 것은 주변을 살피는 것이다,"그는 창문을 열어야 했는데, 이는 큰 충돌 소리를 듣기 위해서였다"
1233,그는 사다리를 잡았다,높은 곳에 올라가기 위해 사다리를 가져왔어야 한다,그는 사다리를 잡았다. 이를 위해 그는 높은 곳에 올라갔어야 했다,그는 사다리를 잡았다. 이를 위해 그가 했어야 한 것은 높은 곳에 오르는 것이다,"그는 사다리를 가져왔어야 했는데, 이는 사다리를 잡기 위해서였다"
1234,그는 헌혈을 했다,헌혈 신청을 했어야 한다,그는 헌혈을 했다. 이를 위해 그는 건강 상태를 확인했어야 했다,그는 헌혈을 했다. 이를 위해 그가 했어야 한 것은 건강 상태를 확인하는 것이다,"그는 건강한 식사를 해야 했는데, 이는 헌혈을 하기 위해서였다"
1235,그는 맹장을 제거했다,의사에게 진료를 받아야 했다,그는 맹장을 제거했다. 이를 위해 그는 수술을 받아야 했다,그는 맹장을 제거했다. 이를 위해 그가 했어야 한 것은 수술을 받는 것이다,"그는 수술을 받아야 했는데, 이는 맹장을 제거하기 위해서였다"
1236,그는 회사를 창업했다,비즈니스 아이디어를 개발했어야 한다,그는 회사를 창업했다. 이를 위해 그는 투자자들을 찾아다녀야 했다,그는 회사를 창업했다. 이를 위해 그가 했어야 한 것은 비즈니스 계획을 세우는 것이다,"그는 투자자를 찾아다녀야 했는데, 이는 회사를 창업하기 위해서였다"
1237,그는 가슴에 통증이 있었다,의사를 찾아뵀어야 한다,그는 가슴에 통증이 있었다. 이를 위해 그는 의사에게 진료를 받아야 했다,그는 의사를 찾아가는 것이다,"그는 의사를 찾아야 했는데, 이는 가슴에 통증이 있기 위해서였다"
1238,그는 다시 잠이 들었다,일찍 일어났어야 한다,그는 다시 잠이 들었다. 이를 위해 그는 피곤을 이겨내야 했다,그는 다시 잠이 들었다. 이를 위해 그가 했어야 한 것은 더 이상 자지 않으려고 노력하는 것이다,"그는 불을 끄기 위해 일어났어야 했는데, 이는 다시 잠이 듣기 위해서였다"
1239,그는 훨씬 더 잘 자고 있었다,이전에 일찍 잤어야 한다,그는 편안한 침대를 가지고 있었어야 했다,그는 더 편안한 침대를 사는 것이다,"그는 일찍 잠자리에 들어야 했는데, 이는 훨씬 더 잘 자고 있기 위해서였다"
1240,그는 장난감을 변기에 버렸다,그 변기를 청소해야 했어야 한다,그는 장난감을 변기에 버렸다. 이를 위해 그는 실수를 인정했어야 했다,그는 장난감을 변기에 버렸다. 이를 위해 그가 했어야 한 것은 변기를 청소하는 것이다,"그는 장난감을 버려야 했는데, 이는 장난감을 변기에 버리기 위해서였다"
1241,그는 발소리를 들었다,귀를 기울였어야 한다,그는 발소리를 들었다. 이를 위해 그는 주변을 살펴봐야 했다,그는 발소리를 들었다. 이를 위해 그가 했어야 한 것은 조용히 움직이는 것이다,"그는 귀를 기울여야 했는데, 이는 발소리를 듣기 위해서였다"
1242,그는 가족 여행 중였다,여행 일정을 계획했어야 한다,그는 가족 여행 중였다. 이를 위해 그는 호텔을 예약했어야 했다,그는 가족 여행 중였다. 이를 위해 그가 했어야 한 것은 여행 일정을 계획하는 것이다,"그는 여행 일정을 계획해야 했는데, 이는 가족 여행 중이기 위해서였다"
1243,그는 더 높이 점프했다,더 많은 훈련을 했어야 한다,그는 더 높이 점프했다. 이를 위해 그는 좀 더 힘을 주어야 했다,그는 더 많은 연습을 하는 것이다,"그는 더 많은 체력을 기르어야 했는데, 이는 더 높이 점프하기 위해서였다"
1244,그는 첫 키스를 했다,상대방과 가까이 다가갔어야 한다,그는 첫 키스를 했다. 이를 위해 그는 용기를 내야 했다,그는 상대방과 가까이 다가가는 것이다,"그는 자신의 용기를 찾아야 했는데, 이는 첫 키스를 하기 위해서였다"
1245,그는 드디어 입을 열었다,침묵을 깼어야 한다,그는 드디어 입을 열었다. 이를 위해 그는 용기를 내야 했어야 했다,그는 드디어 입을 열었다. 이를 위해 그가 했어야 한 것은 용기를 내는 것이다,"그는 진실을 말해야 했는데, 이는 드디어 입을 열기 위해서였다"
1246,그는 목소리가 커졌다,더 크게 말을 했어야 한다,그는 목소리가 커졌다. 이를 위해 그는 화를 냈어야 했다,그는 목소리가 커졌다. 이를 위해 그가 했어야 한 것은 화를 내는 것이다,"그는 소리를 질렀어야 했는데, 이는 목소리가 커지기 위해서였다"
1247,그는 손목이 부러졌다,높은 곳에서 떨어져야 했다,그는 손목이 부러졌다. 이를 위해 그는 응급실에 가야 했어야 했다,그는 손목이 부러졌다. 이를 위해 그가 했어야 한 것은 조심하는 것이다,"그는 더 조심해야 했는데, 이는 손목이 부러지기 위해서였다"
1248,그는 자전거를 찾았다,자전거를 샀어야 한다,그는 자전거를 찾았다. 이를 위해 그는 주변을 둘러보았어야 했다,그는 자전거를 찾았다. 이를 위해 그가 했어야 한 것은 주변을 둘러보는 것이다,"그는 지도를 확인했어야 했는데, 이는 자전거를 찾기 위해서였다"
1249,그는 축구팀에 합류했다,시험을 통과했어야 한다,그는 축구팀에 합류했다. 이를 위해 그는 시합을 통과했어야 했다,그는 축구팀에 합류했다. 이를 위해 그가 했어야 한 것은 실력을 갖추는 것이다,"그는 시합을 보러 갔어야 했는데, 이는 축구팀에 합류하기 위해서였다"
1250,그는 사탕을 많이 받았다,많은 양의 사탕을 나눠줬어야 한다,그는 사탕을 많이 받았다. 이를 위해 그는 할로윈에서 집집마다 놀러 다녔어야 했다,그는 사탕을 많이 받았다. 이를 위해 그가 했어야 한 것은 할로윈에서 출몰하는 것이다,"그는 할로윈 의상을 입어야 했는데, 이는 사탕을 많이 받기 위해서였다"
1251,그는 팔을 흔들었다,인사를 했어야 한다,그는 팔을 흔들었다. 이를 위해 그는 주변 사람에게 인사를 해야 했다,그는 팔을 흔들었다. 이를 위해 그가 했어야 한 것은 인사하는 것이다,"그는 누군가에게 인사를 해야 했는데, 이는 팔을 흔들기 위해서였다"
1252,그는 그녀를 혼쭐내줬다,그녀를 용서해 달라고 말했어야 한다,그는 그녀를 혼쭐내줬다. 이를 위해 그는 화가 났어야 했다,그는 그녀를 혼쭐내줬다. 이를 위해 그가 했어야 한 것은 짜증을 내는 것이다,"그는 더 자신감을 가져야 했는데, 이는 그녀를 혼쭐내주기 위해서였다"
1253,그는 사랑니를 발치했다,치과 의사를 찾아가야 했다,그는 사랑니를 발치했다. 이를 위해 그는 치과 의사에게 예약을 했어야 했다,그는 치과 의사를 찾아가는 것이다,"그는 치과 의사를 예약해야 했는데, 이는 사랑니를 발치하기 위해서였다"
1254,그는 학위를 취득했다,대학에 등록했어야 한다,그는 학위를 취득했다. 이를 위해 그는 열심히 공부했어야 했다,그는 학위를 취득했다. 이를 위해 그가 했어야 한 것은 대학에 입학하는 것이다,"그는 공부를 해야 했는데, 이는 학위를 취득하기 위해서였다"
1255,그는 자신을 때렸다,자기 자신을 화나게 만들었어야 한다,그는 자신을 때렸다. 이를 위해 그는 화가 나서 그랬어야 했다,그는 자신을 때렸다. 이를 위해 그가 했어야 한 것은 자제력을 가지는 것이다,"그는 화를 내야 했는데, 이는 자신을 때리기 위해서였다"
1256,그는 새 휴대폰을 구입했다,돈을 벌었어야 한다,그는 새 휴대폰을 구입했다. 이를 위해 그는 예산을 계획했어야 했다,그는 새 휴대폰을 구입했다. 이를 위해 그가 했어야 한 것은 돈을 모아서 구입하는 것이다,"그는 돈을 벌어야 했는데, 이는 새 휴대폰을 구입하기 위해서였다"
1257,그는 탭댄스를 배웠다,댄스 학원에 다니거나 강사를 고용했어야 한다,그는 탭댄스를 배웠다. 이를 위해 그는 춤을 좋아했어야 했다,그는 탭댄스를 배웠다. 이를 위해 그가 했어야 한 것은 춤을 연습하는 것이다,"그는 춤을 추었어야 했는데, 이는 탭댄스를 배우기 위해서였다"
1258,그는 친구와 가족을 초대했다,초대장을 보냈어야 한다,그는 친구와 가족을 초대했다. 이를 위해 그는 파티를 열어야 했다,그는 친구와 가족을 초대했다. 이를 위해 그가 했어야 한 것은 파티를 준비하는 것이다,"그는 파티를 열어야 했는데, 이는 친구와 가족을 초대하기 위해서였다"
1259,그는 영화를 골랐다,영화관에 갔어야 한다,그는 영화를 골랐다. 이를 위해 그는 영화 리뷰를 읽었어야 했다,그는 영화를 골랐다. 이를 위해 그가 했어야 한 것은 영화 리뷰를 읽는 것이다,"그는 시간이 있었어야 했는데, 이는 영화를 고르기 위해서였다"
1260,그는 2위를 차지했다,경쟁을 했어야 한다,그는 2위를 차지했다. 이를 위해 그는 최선을 다했어야 했다,그는 2위를 차지했다. 이를 위해 그가 했어야 한 것은 더 많은 연습을 하는 것이다,"그는 더 열심히 연습했어야 했는데, 이는 2위를 차지하기 위해서였다"
1261,그는 정말 웃겼다,사람들을 웃기는 재주가 있었어야 한다,그는 정말 웃겼다. 이를 위해 그는 좋은 유머 감각이 있었어야 했다,그는 웃긴 이야기를 들려주는 것이다,"그는 재치있는 이야기를 했어야 했는데, 이는 정말 웃기기 위해서였다"
1262,그는 곧 올 예정였다,시간을 맞추기 위해 미리 일정을 확인했어야 한다,그는 곧 올 예정였다. 이를 위해 그는 비행기 표를 예약했어야 했다,그는 곧 올 예정이었다. 이를 위해 그가 했어야 한 것은 항공편을 예약하는 것이다,"그는 비행기 표를 예매했어야 했는데, 이는 곧 올 예정이기 위해서였다"
1263,그는 그럼에도 팀을 구성했다,팀원을 모았어야 한다,그는 그럼에도 팀을 구성했다. 이를 위해 그는 적절한 인원을 찾아야 했다,그는 그럼에도 팀을 구성했다. 이를 위해 그가 했어야 한 것은 동료들을 모으는 것이다,"그는 다른 사람들을 설득해야 했는데, 이는 그럼에도 팀을 구성하기 위해서였다"
1264,그는 의사와 상담했다,증상이 있었어야 한다,그는 의사와 상담했다. 이를 위해 그는 예약을 했어야 했다,그는 의사와 상담했다. 이를 위해 그가 했어야 한 것은 진료 예약을 하는 것이다,"그는 건강 상태를 확인했어야 했는데, 이는 의사와 상담하기 위해서였다"
1265,그는 저녁 파티가 있었다,음식을 준비해야 했다,그는 저녁 파티가 있었다. 이를 위해 그는 음식을 준비했어야 했다,그는 저녁 파티가 있었다. 이를 위해 그가 했어야 한 것은 음식을 준비하는 것이다,"그는 음식을 준비해야 했는데, 이는 저녁 파티가 있기 위해서였다"
1266,그는 고등학교에 입학했다,입학 시험을 보았어야 한다,그는 고등학교에 입학했다. 이를 위해 그는 입학 시험을 보았어야 했다,그는 고등학교에 입학했다. 이를 위해 그가 했어야 한 것은 지원서를 제출하는 것이다,"그는 시험을 통과해야 했는데, 이는 고등학교에 입학하기 위해서였다"
1267,그는 하루 종일 기다렸다,약속 시간을 알고 있었어야 한다,그는 하루 종일 기다렸다. 이를 위해 그는 시간표를 확인했어야 했다,그는 하루 종일 기다렸다. 이를 위해 그가 했어야 한 것은 약속 시간을 확인하는 것이다,"그는 약속을 지켜야 했는데, 이는 하루 종일 기다리기 위해서였다"
1268,그는 그녀 위에서 안식을 취했다,그녀를 데려왔어야 한다,그는 그녀 위에서 안식을 취했다. 이를 위해 그는 그녀를 사랑했어야 했다,그는 그녀 위에서 안식을 취했다. 이를 위해 그가 했어야 한 것은 그녀를 편안하게 하는 것이다,"그는 그녀를 안아주어야 했는데, 이는 그녀 위에서 안식을 취하기 위해서였다"
1269,그는 부모님을 찾았다,부모님의 연락처를 알고 있었어야 한다,그는 부모님을 찾았다. 이를 위해 그는 수많은 전화를 걸어야 했다,그는 부모님을 찾았다. 이를 위해 그가 했어야 한 것은 연락처를 알고 있는 것이다,"그는 자신의 출생지를 알고 있었어야 했는데, 이는 부모님을 찾기 위해서였다"
1270,그는 저녁 식사로 햄버거를 먹었다,햄버거를 시켰어야 한다,그는 저녁 식사로 햄버거를 먹었다. 이를 위해 그는 패스트푸드점에 들렀어야 했다,그는 저녁 식사로 햄버거를 먹었다. 이를 위해 그가 했어야 한 것은 패스트푸드점에 들르는 것이다,"그는 돈이 있었어야 했는데, 이는 저녁 식사로 햄버거를 먹기 위해서였다"
1271,그는 어쨌든 그것을 마셨다,술을 마셨어야 한다,그는 어쨌든 그것을 마셨다. 이를 위해 그는 목이 말랐었어야 했다,그는 어쨌든 그것을 마셨다. 이를 위해 그가 했어야 한 것은 용기를 내어 마시는 것이다,"그는 물병을 열어야 했는데, 이는 어쨌든 그것을 마시기 위해서였다"
1272,그는 팔을 다쳤다,무언가를 들었어야 한다,그는 팔을 다쳤다. 이를 위해 그는 병원에 가야 했어야 했다,그는 팔을 다쳤다. 이를 위해 그가 했어야 한 것은 의사를 찾는 것이다,"그는 더 조심해야 했는데, 이는 팔을 다치기 위해서였다"
1273,그는 골프 치는 법을 배웠다,골프 코치를 고용했어야 한다,그는 골프 치는 법을 배웠다. 이를 위해 그는 코치를 고용했어야 했다,그는 골프 치는 법을 배웠다. 이를 위해 그가 했어야 한 것은 골프 코치에게 수업을 받는 것이다,"그는 코치를 고용해야 했는데, 이는 골프 치는 법을 배우기 위해서였다"
1274,그는 상자를 찾았다,상자를 찾을 필요가 있었어야 한다,그는 상자를 찾았다. 이를 위해 그는 주변을 뒤졌어야 했다,그는 상자를 찾았다. 이를 위해 그가 했어야 한 것은 주변을 뒤지는 것이다,"그는 찾아야 했는데, 이는 상자를 찾기 위해서였다"
1275,그는 검진을 받았다,의사에게 예약을 했어야 한다,그는 검진을 받았다. 이를 위해 그는 병원에 예약을 했어야 했다,그는 검진을 받았다. 이를 위해 그가 했어야 한 것은 의사의 지시에 따르는 것이다,"그는 병원에 예약을 해야 했는데, 이는 검진을 받기 위해서였다"
1276,그는 다리를 부러뜨렸다,조심하지 않았어야 한다,그는 다리를 부러뜨렸다. 이를 위해 그는 병원에 가야 했어야 했다,그는 다리를 부러뜨렸다. 이를 위해 그가 했어야 한 것은 조심하며 걷는 것이다,"그는 더 조심해야 했는데, 이는 다리를 부러뜨리기 위해서였다"
1277,그는 물건을 카운터로 가져갔다,돈을 지불했어야 한다,그는 물건을 카운터로 가져갔다. 이를 위해 그는 돈을 내야 했어야 했다,그는 물건을 카운터로 가져갔다. 이를 위해 그가 했어야 한 것은 결제하는 것이다,"그는 지갑을 챙겨왔어야 했는데, 이는 물건을 카운터로 가져가기 위해서였다"
1278,그는 멋져 보였다,옷을 잘 입었어야 한다,그는 멋져 보였다. 이를 위해 그는 옷을 골라 입었어야 했다,그는 멋져 보였다. 이를 위해 그가 했어야 한 것은 옷을 골라 입는 것이다,"그는 옷을 골라입어야 했는데, 이는 멋져 보이기 위해서였다"
1279,그는 여자 친구를 초대했다,데이트할 장소를 예약했어야 한다,그는 여자 친구를 초대했다. 이를 위해 그는 식사 예약을 했어야 했다,그는 여자 친구를 초대했다. 이를 위해 그가 했어야 한 것은 예쁜 선물을 사는 것이다,"그는 예약을 했어야 했는데, 이는 여자 친구를 초대하기 위해서였다"
1280,그는 심하게 화상을 입었다,불에 손을 댔어야 한다,그는 심하게 화상을 입었다. 이를 위해 그는 응급실을 찾아야 했다,그는 심하게 화상을 입었다. 이를 위해 그가 했어야 한 것은 안전장비를 착용하는 것이다,"그는 손을 보호해야 했는데, 이는 심하게 화상을 입기 위해서였다"
1281,그는 다이어트를 시작했다,식단을 조절했어야 한다,그는 다이어트를 시작했다. 이를 위해 그는 식단을 조절했어야 했다,그는 다이어트를 시작했다. 이를 위해 그가 했어야 한 것은 건강한 음식을 먹는 것이다,"그는 운동을 시작해야 했는데, 이는 다이어트를 시작하기 위해서였다"
1282,그는 자판기에서 탄산음료를 가져왔다,자판기에 돈을 넣었어야 한다,그는 자판기에서 탄산음료를 가져왔다. 이를 위해 그는 동전을 넣었어야 했다,그는 자판기에서 탄산음료를 가져왔다. 이를 위해 그가 했어야 한 것은 동전을 넣는 것이다,"그는 동전을 가지고 있었어야 했는데, 이는 자판기에서 탄산음료를 가져오기 위해서였다"
1283,그는 기분이 나아졌다,긍정적인 생각을 했어야 한다,그는 기분이 나아졌다. 이를 위해 그는 적절한 치료를 받았어야 했다,그는 기분이 나아졌다. 이를 위해 그가 했어야 한 것은 긍정적인 생각을 하는 것이다,"그는 친구를 만나러 나가야 했는데, 이는 기분이 나아지기 위해서였다"
1284,그는 메모를 받았다,메모를 읽었어야 한다,그는 메모를 받았다. 이를 위해 그는 사무실에 들렀어야 했다,그는 메모를 받았다. 이를 위해 그가 했어야 한 것은 중요한 정보를 기억하는 것이다,"그는 수업에 참석해야 했는데, 이는 메모를 받기 위해서였다"
1285,그는 시험을 놓쳤다,시험 시간을 알아봐야 했다,그는 시험을 놓쳤다. 이를 위해 그는 더 일찍 일어나야 했다,그는 시험 일정을 확인하는 것이다,"그는 알람을 맞춰야 했는데, 이는 시험을 놓치기 위해서였다"
1286,그는 강아지를 데려왔다,동물 보호소에서 강아지를 입양했어야 한다,그는 강아지를 데려왔다. 이를 위해 그는 동물 보호소에 갔어야 했다,그는 강아지를 데려왔다. 이를 위해 그가 했어야 한 것은 동물 보호소에서 강아지를 입양하는 것이다,"그는 집에 강아지를 키울 수 있는 공간이 있었어야 했는데, 이는 강아지를 데려오기 위해서였다"
1287,그는 퇴근 후 집에 돌아왔다,근무를 마쳤어야 한다,그는 퇴근 후 집에 돌아왔다. 이를 위해 그는 차를 타고 와야 했다,그는 퇴근 후 집에 돌아왔다. 이를 위해 그가 했어야 한 것은 근무 시간이 끝나기를 기다리는 것이다,"그는 택시를 불렀어야 했는데, 이는 퇴근 후 집에 돌아오기 위해서였다"
1288,그는 너무 즐겼다,더 많은 시간을 보내야 했다,그는 너무 즐겼다. 이를 위해 그는 적당히 조절했어야 했다,그는 너무 즐겼다. 이를 위해 그가 했어야 한 것은 제한을 두는 것이다,"그는 춤을 추어야 했는데, 이는 너무 즐기기 위해서였다"
1289,그는 수영하러 갔다,수영복을 입어야 한다,그는 수영하러 갔다. 이를 위해 그는 수영복을 입었어야 했다,그는 수영복을 준비하는 것이다,"그는 수영복을 가져왔어야 했는데, 이는 수영하러 가기 위해서였다"
1290,그는 새 매트리스를 구입했다,이전 매트리스가 낡았어야 한다,그는 새 매트리스를 구입했다. 이를 위해 그는 예산을 다시 조정했어야 했다,그는 새 매트리스를 구입했다. 이를 위해 그가 했어야 한 것은 가게에서 매트리스를 선택하는 것이다,"그는 돈을 모았어야 했는데, 이는 새 매트리스를 구입하기 위해서였다"
1291,그는 머리를 긁적였다,두통약을 복용해야 했다,그는 머리를 긁적였다. 이를 위해 그는 두피가 가렵다고 말했어야 했다,그는 두통약을 복용하는 것이다,"그는 머리를 감아야 했는데, 이는 머리를 긁적이기 위해서였다"
1292,그는 할머니를 방문했다,할머니의 주소를 알고 방문했어야 한다,그는 할머니를 방문했다. 이를 위해 그는 시간을 내야 했어야 했다,그는 할머니를 방문했다. 이를 위해 그가 했어야 한 것은 선물을 사는 것이다,"그는 시간을 내야 했는데, 이는 할머니를 방문하기 위해서였다"
1293,그는 대사를 잊어버렸다,대사를 외워야 했다,그는 대사를 잊어버렸다. 이를 위해 그는 대사를 메모해야 했다,그는 대사를 잊어버렸다. 이를 위해 그가 했어야 한 것은 노트에 적어두는 것이다,"그는 대사를 외워야 했는데, 이는 대사를 잊어버리기 위해서였다"
1294,그는 그녀를 닮은 것 같았다,그녀를 닮은 사람을 만났어야 한다,그는 그녀를 닮은 것 같았다. 이를 위해 그는 그녀의 사진을 보관했어야 했다,그는 그녀를 닮은 것 같았다. 이를 위해 그가 했어야 한 것은 유전자를 물려받은 것이다,"그는 그녀를 닮은 것 같은 옷을 입었어야 했는데, 이는 그녀를 닮은 것 같기 위해서였다"
1295,그는 한 입 베어물었다,먹을 것을 찾아봤어야 한다,그는 한 입 베어물었다. 이를 위해 그는 식욕이 있었어야 했다,그는 한 입 베어물었다. 이를 위해 그가 했어야 한 것은 식사를 즐기는 것이다,"그는 조심해야 했는데, 이는 한 입 베어물기 위해서였다"
1296,그는 엄지손가락을 빨고 있었다,손가락에 상처를 입었어야 한다,그는 엄지손가락을 빨고 있었다. 이를 위해 그는 습관이 있었어야 했다,그는 엄지손가락을 빨고 있었다. 이를 위해 그가 했어야 한 것은 습관적으로 하는 것이다,"그는 엄지손가락을 빨고 있었어야 했는데, 이는 엄지손가락을 빨고 있기 위해서였다"
1297,그는 이 아이템에 대한 리콜을 진행했다,제품에 결함이 있음을 확인하고 회수 조치를 취해야 했다,그는 이 아이템에 대한 리콜을 진행했다. 이를 위해 그는 소비자들에게 공지를 해야 했다,그는 이 아이템에 대한 리콜을 진행했다. 이를 위해 그가 했어야 한 것은 제품의 결함을 발견하는 것이다,"그는 제조사에 전화를 걸어야 했는데, 이는 이 아이템에 대한 리콜을 진행하기 위해서였다"
1298,그는 돈이 좀 필요했다,일자리를 찾아야 했다,그는 돈이 좀 필요했다. 이를 위해 그는 알바를 해야 했다,그는 돈이 좀 필요했다. 이를 위해 그가 했어야 한 것은 일자리를 구하는 것이다,"그는 일을 구해야 했는데, 이는 돈이 좀 필요하기 위해서였다"
1299,그의 말이 맞았다,증거를 제시했어야 한다,그의 말이 맞았다. 이를 위해 그는 증거를 제시했어야 했다,그의 말이 맞았다. 이를 위해 그가 했어야 한 것은 사실을 확인하는 것이다,"그는 증거를 제시했어야 했는데, 이는 그의 말이 맞기 위해서였다"
1300,그는 순진무구했다,사기를 당했어야 한다,그는 순진무구했다. 이를 위해 그는 사기꾼에게 속지 않았어야 했다,그는 순진무구했다. 이를 위해 그가 했어야 한 것은 다른 사람을 믿는 것이다,"그는 사기꾼을 의심했어야 했는데, 이는 순진무구하기 위해서였다"
