,input,A,B,B2,B3
1333,그는 유모차에서 장난감을 던졌다,그는 유모차 안에서 장난감을 던지지 않았다면 일어나지 않을 수 있다.,아이를 다치게 될 것,부모나 보호자가 필요하다.,"그가 그렇게 행동하지 않았다면,그가 유모차에서 장난감을 던졌던 일은 일어나지 않았을 것이다."
1334,그는 교통사고를 당했다,그는 교통사고를 당하지 않을 수 없다.,예방, 안전운전 습관을 가지는 것이 중요하다.,"만약 그가 주의했다면, 그가 교통사고를 당했던 일은 일어나지 않았을 것이다."
1335,그는 팔굽혀펴기를 했다,그는 팔굽혀펴기를 하지 않았다.,"힘든 일을___했다면, 일어나지 않을 수 있다",그의 근육이 피로하고 약해진 것이었다.,"만약 그가 놀지 않았다면, 그가 팔굽혀펴기를 했던 일은 일어나지 않았을 것이다."
1336,그는 친구를 만났다,그는 외로웠기 때문에 일어나지 않을 수 있다.,"그의 노력이 없었다면, 일어나지 않을 수 있다",그의 놀라운 사실을 알게 되었기 때문이다.,"만약 그가 집에 머물렀다면, 그가 친구를 만났던 일은 일어나지 않았을 것이다."
1337,그는 풍선을 받았다,그는 풍선을 받지 않았다.,"풍선을 놓쳤다면, 일어나지 않을 수 있다","풍선에 매달린 무게가 아니라면, 풍선을 받은 사람이 일어나지 않게 하는 것은 풍선 안에 들어있는 가스의 부력이다.","만약 그가 늦게 도착했다면,그가 풍선을 받았던 일은 일어나지 않았을 것이다."
1338,그는 팁을 남겼다,서비스가 만족스럽지 않아서 일어나지 않을 수 있다.,"자정에 집에 도착하지 않았다면, 일어나지 않을 수 있다", 그의 성실한 서비스와 친절한 태도였다.,"만약 그가 실수를 하지 않았다면, 그가 팁을 남겼던 일은 일어나지 않았을 것이다."
1339,그는 손톱을 물어뜯었다,그는 손톱을 물어뜯지 않을 수도 있다.,긴장한,그의 불안과 긴장이었다.,"그가 긴장하지 않았다면, 그가 손톱을 물어뜯었던 일은 일어나지 않았을 것이다."
1340,그는 다리를 흔들었다,그는 다리를 흔들지 않았다.,"그는 지치지 않았다면, 일어나지 않을 수 있다.", 그의 무거운 마음이었다.,그가 다리를 흔들었던 일은 일어나지 않았을 것이다.
1341,그는 반려동물을 입양했다,그는 반려동물을 입양하지 않았다면 일어나지 않을 수 있다.,"충분한 산책과 주의를 기울인다면, 일어나지 않을 수 있다."," 그의 책임이다. 반려동물을 적절히 돌봐야 하며, 안전하고 행복하게 지낼 수 있도록 보호해야 한다.","만약 그가 결정을 바꾸지 않았다면, 그가 반려동물을 입양했던 일은 일어나지 않았을 것이다."
1342,그는 빠르게 발길질했다,그는 다리를 다친 상태라서 빠르게 발길질하지 못할 수도 있다.,"그는 빠르게 발길질했다. 이는 만약 그가 그렇게 하지 않았다면, 일어나지 않을 수 있다.",그의 열정과 목표에 대한 강한 결의였다.,"만약 그가 지갑을 잃지 않았다면,그가 빠르게 발길질했던 일은 일어나지 않았을 것이다."
1343,그는 네가 편지를 보내줘서 고마워했다,그는 네가 편지를 보내줘서 고마워했다. - 이 사건은 그가 편지를 받지 않았다면 일어나지 않을 수 있다.,"그가 도와주지 않았다면, 일어나지 않을 수 있다.",그의 마음을 편안하게 해주었다.,그가 네게 편지를 보내줘서 고마워했던 일은 일어나지 않았을 것이다.
1344,그는 순간을 몇 시간처럼 느꼈다,시간이 느리게 흐르는 것에 의해 일어나지 않을 수 있다.,죽음, 그의 집중력과 몰입도였다.,"만약 그가 졸지 않았다면, 그가 순간을 몇 시간처럼 느꼈던 일은 일어나지 않았을 것이다."
1345,그는 어쨌든 하나를 구입했다,그는 돈이 부족하여 구입하지 못할 수도 있다.,노력, 그의 결정이었다.,"그가 돈을 가지고 있었다면, 그가 어쨌든 하나를 구입했던 일은 일어나지 않았을 것이다."
1346,그는 전공을 바꿨다,그는 전공을 바꾸지 않았다면 일어나지 않을 수 있다.,중요한 결정,그의 관심사가 변했기 때문이었다.,"만약 그가 더 열심히 공부했다면, 그가 전공을 바꿨던 일은 일어나지 않았을 것이다."
1347,그는 버스를 놓쳤다,그는 일찍 도착하여 버스를 탔을 경우에는 버스를 놓치지 않을 수 있다.,만약,그는 너무 늦게 일어나서 버스를 놓쳤다. 이를 일어나지 않게 하는 것은 알람 시계를 더 이상 무시하지 않는 것이다.,"그가 일찍 나왔다면, 그가 버스를 놓친 일은 일어나지 않았을 것이다."
1348,그는 아무것도 걱정하지 않았다,운이 좋아서 일어나지 않을 수 있다.,무엇을 해도, 자신의 강한 신념과 자신감이었다.,"만약 그가 실수를 하지 않았다면, 그가 아무것도 걱정하지 않았던 일은 일어나지 않았을 것이다."
1349,그는 뭔가 고약한 냄새가 났다,그는 꽃 향기가 났다.,"정기적으로 샤워를 한다면, 일어나지 않을 수 있다.",그의 개인 위생에 신경을 쓰는 것이 중요하다.,"그가 샤워를 했다면, 그가 뭔가 고약한 냄새가 났던 일은 일어나지 않았을 것이다."
1350,그는 친구를 때렸다,폭력적인 행동을 하지 않았다면 일어나지 않을 수 있다.,폭력적으로,그의 분노와 감정을 통제하는 것이 중요하다.,"만약 그가 차분했다면, 그가 친구를 때렸던 일은 일어나지 않았을 것이다."
1351,그는 개를 데려왔다,동물 알레르기에 의해 일어나지 않을 수 있다.,사실,그것을 훈련하고 주의를 기울이는 것이 중요하다.,"만약 그가 집에 늦지 않았다면,그가 개를 데려왔던 일은 일어나지 않았을 것이다."
1352,그는 남편을 잃었다,그는 남편을 잃지 않았다.,"큰 충격을 받았다면, 일어나지 않을 수 있다",그녀의 가장 큰 고민이었다.,"만약 그녀가 조심했다면, 그가 남편을 잃었던 일은 일어나지 않았을 것이다."
1353,그는 심지어 동전 지갑도 만들었다,그는 심지어 동전 지갑도 만들었다. - 이것은 불가능한 일이 아니다.,과도한 집착,그는 심지어 동전 지갑도 만들었다. 이를 일어나지 않게 하는 것은 내구성이 좋은 잠금장치를 사용하는 것이다.,"만약 그가 탐험가가 아니었다면,그가 심지어 동전 지갑도 만들었던 일은 일어나지 않았을 것이다."
1354,그는 공원에 가고 싶어 했다,날씨가 너무 나빠서 공원에 가지 못할 수도 있다.,"그는 너무 피곤해서 더 이상 걷지 못할 것이라고 생각했다면, 일어나지 않을 수 있다.",그의 아프고 지친 몸이었다.,"만약 비가 오지 않았다면, 그가 공원에 가고 싶어 했던 일은 일어나지 않았을 것이다."
1355,그는 데이트를 하러 가는 중였다,교통 사고로 인해 일어나지 않을 수 있다.,사고,그의 불안한 마음이었다. 그는 데이트에서 실망하거나 거절당할까봐 두려웠다.,"만약 그가 늦지 않았다면,그가 데이트를 하러 가는 중였던 일은 일어나지 않았을 것이다."
1356,그는 재미있는 소리를 내었다,청력 상실에 의해 일어나지 않을 수 있다.,죽은 사람, 그의 강한 의지였다.,"만약 그가 웃지 않았다면, 그가 재미있는 소리를 내었던 일은 일어나지 않았을 것이다."
1357,그는 자동차 키를 찾을 수 없었다,그는 자동차 키를 잃어버려서 일어나지 않을 수 있다.,무슨 일이든지, 자동차 키를 항상 정해진 장소에 보관하는 것이다.,"그가 그의 주머니를 체크했다면, 그가 자동차 키를 찾을 수 없었던 일은 일어나지 않았을 것이다."
1358,그는 온라인 검색을 했다,인터넷 연결이 끊겨 있을 때.,"그는 온라인 검색을 했다. 이는 정보를 얻지 못했다면, 일어나지 않을 수 있다.", 그의 호기심과 지루함이었다.,"만약 그가 도와주지 않았다면,그가 온라인 검색을 했던 일은 일어나지 않았을 것이다."
1359,그는 자신의 아버지를 찾았다,그의 아버지가 이미 사망했을 수도 있다.,불가능,"그의 결심과 용기였다. 그는 자신의 아버지를 찾기 위해 많은 시간과 노력을 투자했고, 결국에는 성공을 거두었다. 이를 일어나지 않게 하는 것은 그의 강한 의지와 끈질긴 노력이었다.","만약 그가 결심하지 않았다면, 그가 자신의 아버지를 찾았던 일은 일어나지 않았을 것이다."
1360,그는 목표물을 놓쳤다,그는 목표물을 놓쳤지만 운이 좋아서 다시 잡을 수 있다.,"정확하게 조준했다면, 일어나지 않을 수 있다", 그의 실수였다. 그는 자신의 집중력을 다시 찾아야 했다.,"그가 조준을 잘 했다면,그가 목표물을 놓쳤던 일은 일어나지 않았을 것이다."
1361,그는 배낭을 챙겼다,그는 여행을 가지 않았다.,"지혜롭게 생각한다면, 일어나지 않을 수 있다", 그의 무거운 짐을 들어주는 것이었다.,"만약 그가 미리 계획을 했다면, 그가 배낭을 챙겼던 일은 일어나지 않았을 것이다."
1362,그는 인형을 찾았다,그는 인형을 찾지 못할 수도 있다.,죽은 것," 무섭고 끔찍한 일이었다. 그는 조용히 걸음을 옮기며 주변을 살펴보았지만, 아무도 없었다. 하지만 그의 뒤에서 어떤 소리가 들렸다.","만약 그가 집에 머물렀다면, 그가 인형을 찾았던 일은 일어나지 않았을 것이다."
1363,그는 정말 늦었다,"그는 정말 늦었지만, 교통체증으로 인해 일어나지 않을 수도 있다.","그는 더 늦었다. 이는 더이상 기다릴 수 없었다면, 일어나지 않을 수 있다.", 그의 알람을 끄는 것이었다.,"만약 그가 일찍 일어났다면, 그가 정말 늦었던 일은 일어나지 않았을 것이다."
1364,그는 안경을 찾았다,그는 안경을 찾지 못할 수도 있다.,조심한다면, 안경을 찾았다. 이를 일어나지 않게 하는 것은 그의 무심코 떨어뜨린 장난감 자동차였다.,"만약 그가 방에서 나오지 않았다면, 그가 안경을 찾았던 일은 일어나지 않았을 것이다."
1365,그는 스스로를 진정시켰다,자신의 노력과 결심에 의해 일어나지 않을 수 없다.,자제력,그의 결의와 의지였다. 그는 자신을 극복하고 변화시키기 위해 끊임없이 노력했다.,"만약 그가 용서하지 않았다면, 그가 스스로를 진정시켰던 일은 일어나지 않았을 것이다."
1366,그는 감자튀김을 주문했다,그는 감자튀김을 주문하지 않았다.,"그는 식사를 마쳤다면, 일어나지 않을 수 있다",무엇일까요?,"만약 그가 집에 있었다면,그가 감자튀김을 주문했던 일은 일어나지 않았을 것이다."
1367,그는 아기 이름을 지었다,그는 아이를 가지지 않았기 때문에 아기 이름을 지을 수 없다.,"""그는 아기 이름을 지었다. 이는 사실이라면, 일어나지 않을 수 있다.""", 그의 부모님이었다.,"만약 그가 결혼하지 않았다면, 그가 아기 이름을 지었던 일은 일어나지 않았을 것이다."
1368,그는 할로윈 파티에 초대했다,그는 할로윈 파티에 초대받지 않을 수도 있다.,"그는 할로윈 파티에 초대했다. 이는 만약 그가 초대를 거절했다면, 일어나지 않을 수 있다.",그는 할로윈 파티에 초대했다. 이를 일어나지 않게 하는 것은 그의 친구들과 함께 즐거운 시간을 보내는 것이었다.,"당신이 그를 초대하지 않았다면,그가 할로윈 파티에 초대했던 일은 일어나지 않았을 것이다."
1369,그는 자신의 헤어와 메이크업을 직접 했다,다른 사람이 그의 헤어와 메이크업을 도와준다면 일어나지 않을 수 있다.,"전문가에게 의뢰하지 않았다면, 일어나지 않을 수 있다",그의 자신감과 능력을 보여주는 것이었다.,"그가 늦지 않았다면, 그가 자신의 헤어와 메이크업을 직접 했던 일은 일어나지 않았을 것이다."
1370,그는 결국 굴복했다,그는 결국 굴복하지 않을 수도 있다.,최후의 수단,그의 강한 의지와 결연한 결심이었다.,"그가 굴복하지 않았다면, 그가 결국 굴복했던 일은 일어나지 않았을 것이다."
1371,그는 대화를 원했다,상대방이 대화를 원치 않을 때.,"그는 노력을 했다. 이는 성취될 수 없다면, 일어나지 않을 수 있다.", 그의 침대에서 일어나지 않는 것이었다.,"만약 그가 대화를 원했다면,그가 대화를 원했던 일은 일어나지 않았을 것이다."
1372,그는 어느 날 밤 잠이 들었다,그는 어느 날 밤 잠이 들지 않았다.,무엇 때문,"그의 마음이 무거워진 것이었다. 그는 스트레스와 불안으로 가득 차 있었고, 이로 인해 잠을 자지 못했다.","만약 그가 카페인을 섭취하지 않았다면, 그가 어느 날 밤 잠이 들었던 일은 일어나지 않았을 것이다."
1373,그는 더 좋은 아이디어가 있었다,그는 더 좋은 아이디어가 있었기 때문에 일어나지 않을 수 있다.,실현된,그의 열정과 끈기였다.,"만약 그가 그렇게 하지 않았다면, 그가 더 좋은 아이디어가 있었던 일은 일어나지 않았을 것이다."
1374,그는 스노클링을 하러 갔다,그는 스노클링을 하러 갔지만 바다가 폐쇄되어 있어서 못 갈 수도 있다.,물에 빠졌다,바다에서의 아름다운 경치와 신선한 공기였다.,"만약 비가 왔다면, 그가 스노클링을 하러 갔던 일은 일어나지 않았을 것이다."
1375,그는 엄지손가락을 사용했다,그는 엄지손가락을 사용하지 못했다.,"그는 엄지손가락을 사용했다. 이는 만약 그가 그렇게 하지 않았다면, 일어나지 않을 수 있다.","뼈가 부러진 것일 수도 있고, 신경 손상일 수도 있다. 그는 의사에게 진찰을 받아야 했다.","만약 그가 손가락을 다쳤다면, 그가 엄지손가락을 사용했던 일은 일어나지 않았을 것이다."
1376,그는 깁스를 했다,그는 깁스를 했다. - 이 사건은 다친 부위를 치료하기 위해 깁스를 하기 때문에 일어날 수 없다.,다친 것, 깁스를 했다. 이를 일어나지 않게 하는 것은 그의 다리 부상이 치유되는 동안 무리하지 않고 쉬는 것이었다.,"만약 그가 조심했다면, 그가 깁스를 했던 일은 일어나지 않았을 것이다."
1377,그는 머리를 다쳤다,안전모를 쓰지 않아서.,심한 충격을 입었다,의사의 지시를 따르는 것이 중요하다. 그리고 안전을 위해 머리를 부드럽게 받쳐주는 것도 중요하다.,"만약 헬멧을 썼다면, 그가 머리를 다쳤던 일은 일어나지 않았을 것이다."
1378,그는 입술을 씹었다,그는 입술을 씹는 것은 불가능하다.,과도한 스트레스,그의 불안과 긴장이었다.,"만약 그가 말을 했다면, 그가 입술을 씹었던 일은 일어나지 않았을 것이다."
1379,그는 잿더미에서 부활했다,"물론, 그것은 불가능한 일이다.",죽은 사람,그의 강한 의지와 결연한 신념이었다.,예수 그리스도가 십자가에 못박혀 죽은 것
1380,오늘은 그의 결혼식 날였다,그의 신부가 결혼식을 취소했다.,누구나,그의 신부가 없어진 것이었다.,"그가 도착하지 않았다면, 오늘은 그의 결혼식 날이었던 일은 일어나지 않았을 것이다."
1381,그는 또다른 아기가 있었다,그는 여자가 아니기 때문에 또 다른 아기를 가질 수 없다.,"그가 뭔가 다른 일을 했다면, 일어나지 않을 수 있다",그 아기가 너무 피곤해서 잠을 자야 했기 때문이었다.,"만약 그가 예의바르게 행동했다면, 그가 또다른 아기가 있었던 일은 일어나지 않았을 것이다."
1382,그도 그녀를 좋아했다,그도 그녀를 싫어했다.,"그가 그녀를 좋아했다면, 일어나지 않을 수 있다",그녀가 그를 좋아하지 않는다는 것이었다.,"만약 그가 거짓말을 하지 않았다면, 그도 그녀를 좋아했던 일은 일어나지 않았을 것이다."
1383,그는 새 차가 필요했다,그는 돈이 부족해서 새 차를 사지 못할 수도 있다.,비록 비용이 좀 들더라도, 그의 일상을 더 편안하게 만들어 주는 것이었다.,"그가 더 주의 깊게 운전했다면, 그가 새 차가 필요했던 일은 일어나지 않았을 것이다."
1384,그는 그녀의 입술을 적셨다,음란물에 의해 일어나지 않을 수 있다.,죄악적인 행동,그녀의 미소였다.,"만약 그가 거부했다면, 그가 그녀의 입술을 적셨던 일은 일어나지 않았을 것이다."
1385,그는 그녀의 얼굴을 쓰다듬었다,성적인 동기에 의해 일어나지 않을 수 있다.,그녀가 깨어나지 않을 것이다.,그녀가 깊이 잠들어 있었기 때문이었다.,"만약 그가 그녀를 사랑하지 않았다면, 그가 그녀의 얼굴을 쓰다듬었던 일은 일어나지 않았을 것이다."
1386,그는 커피를 엎질렀다,그는 손에 커피잔을 들고 있지 않았다.,더 조심한다면,커피가 바닥에 쏟여 흘러내리는 것을 막기 위해 그는 서둘러 종이 타월을 가져와 쏟은 커피를 닦았다.,"그가 조심했다면, 그가 커피를 엎질렀던 일은 일어나지 않았을 것이다."
1387,그는 토론에 참여했다,그는 토론에 참여하지 않았다.,"그는 토론에 참여했다. 이는 그가 참여하지 않았다면, 일어나지 않을 수 있다.", 그의 열정과 지식이었다.,"만약 그가 늦지 않았다면, 그가 토론에 참여했던 일은 일어나지 않았을 것이다."
1388,그는 그물을 찾았다,그는 그물을 찾지 못했다.,역시, 그것을 무거운 물건으로 무게를 붙이는 것이다.,"만약 그가 늦게 나왔다면, 그가 그물을 찾았던 일은 일어나지 않았을 것이다."
1389,그는 독감 진단을 받았다,그는 예방접종을 했기 때문에 독감에 걸리지 않을 수 있다.,예방접종," 무엇이다. 그는 쉬어야 했고, 의사의 지시에 따라 약을 복용하고 충분한 수면을 취해야 했다.","그가 예방접종을 했다면, 그가 독감 진단을 받았던 일은 일어나지 않았을 것이다."
1390,그는 땅콩 알레르기가 있었다,땅콩을 섭취하지 않음으로써 땅콩 알레르기 반응이 일어나지 않을 수 있다.,"음식을 주의깊게 선택한다면, 일어나지 않을 수 있다.",땅콩을 피하는 것이 중요했다. 또한 응급처치를 위한 알레르기용 주사를 항상 소지해야 했다.,"그가 땅콩을 먹지 않았다면, 그가 땅콩 알레르기가 있었던 일은 일어나지 않았을 것이다."
1391,그는 약속 일정을 다시 잡았다,그는 다시 잡은 약속 일정에 의해 일어나지 않을 수 없다.,건강이 좋지 않다면,그의 결심과 책임감이었다.,"만약 그가 늦지 않았다면, 그가 약속 일정을 다시 잡았던 일은 일어나지 않았을 것이다."
1392,그는 새로운 사람을 만났다,그는 외로운 상태에서 사람을 만나지 않을 수 있다.,놀랍게,그의 용기와 자신감이었다.,"만약 그가 집에 머물렀다면,그가 새로운 사람을 만났던 일은 일어나지 않았을 것이다."
1393,그는 발톱을 드러내었다,그는 발톱을 드러내지 않았다.,"그는 위협했다면, 일어나지 않을 수 있다",그의 강한 의지와 결연한 의지였다.,"만약 그가 조심했다면, 그가 발톱을 드러내었던 일은 일어나지 않았을 것이다."
1394,그가 그녀를 데리러 왔다,그가 그녀를 데리러 오지 않았다.,"그가 그녀를 데리러 왔다. 이는 사랑이 아니었다면, 일어나지 않을 수 있다",그녀의 무거운 상태였다. 그녀는 너무 피곤해서 일어나지 않고 싶었다.,"만약 그가 시간을 지키지 않았다면, 그가 그녀를 데리러 왔던 일은 일어나지 않았을 것이다."
1395,그는 메스꺼움을 느꼈다,식중독으로 인한 메스꺼움을 느끼지 않을 수도 있다.,"그는 무엇이든 했다면, 일어나지 않을 수 있다",그의 몸이 떨리고 소름이 끼쳤다. 그것은 곧바로 떠나는 것이었다.,"만약 그가 그것을 했다면, 그가 메스꺼움을 느꼈던 일은 일어나지 않았을 것이다."
1396,그는 여자친구와 데이트했다,그는 여자친구와 데이트하지 않을 수도 있다.,무엇을 잘못했다면,그는 여자친구와 데이트했다. 이를 일어나지 않게 하는 것은 그의 사랑과 관심을 계속해서 보여주는 것이다.,"만약 그가 집에 있었다면, 그가 여자친구와 데이트했던 일은 일어나지 않았을 것이다."
1397,그는 동생에게 전화했다,전화기가 고장나서 전화를 할 수 없는 경우에 일어나지 않을 수 있다.,"그는 동생에게 전화했다. 이는 만약 하는 일이라면, 일어나지 않을 수 있다",그의 걱정이었다. 동생이 너무 피곤해서 일어나지 않을까봐 걱정했다.,"만약 그가 바빴다면, 그가 동생에게 전화했던 일은 일어나지 않았을 것이다."
1398,그는 임신 9개월였다,그는 남성이기 때문에 임신할 수 없다.,출산,그의 건강과 안전을 위해 중요했다.,"그가 남자였다면,그가 임신 9개월였던 일은 일어나지 않았을 것이다."
1399,그는 가방을 떨어뜨렸다,그는 가방을 떨어뜨리지 않았다.,무거운 물건,그를 도와주는 것이었다.,"만약 그가 조심했다면, 그가 가방을 떨어뜨렸던 일은 일어나지 않았을 것이다."
1400,그는 그것을 어디든 가지고 다녔다,그것이 너무 무거워서 가지고 다니기 힘들다.,무엇이든 가능하다,그의 극도로 신중한 성격과 미묘한 불안감 때문이었다.,"만약 그가 그것을 어디든 가지고 다니지 않았다면,그 일은 일어나지 않았을 것이다."
1401,그는 규칙을 설명했다,그는 규칙을 설명하지 않았다.,"무엇을 따르지 않았다면, 일어나지 않을 수 있다", 그의 목소리가 강하고 확고했다.,"만약 그가 설명을 하지 않았다면,그가 규칙을 설명했던 일은 일어나지 않았을 것이다."
1402,그는 학교에 우산을 가져갔다,맑은 날씨에는 우산이 필요하지 않을 수 있다.,"비록 비가 오지 않았다면, 일어나지 않을 수 있다",비가 오지 않을 것이라는 믿음 때문이었다.,"만약 비가 오지 않았다면, 그가 학교에 우산을 가져갔던 일은 일어나지 않았을 것이다."
1403,그는 인터넷을 검색했다,인터넷 연결이 끊겨 있을 때.,노력,그는 자신의 무료 시간을 보내기 위해 책을 읽는 것이다.,"만약 그가 궁금해하지 않았다면, 그가 인터넷을 검색했던 일은 일어나지 않았을 것이다."
1404,그는 다음날이 마감일였다,그는 다음날이 마감일이었지만 모든 일을 미리 완료했기 때문에 문제가 되지 않았다.,"놓칠 수 없는 일이었다면, 일어나지 않을 수 있다",그의 무참한 술자리였다.,"만약 그가 미리 계획을 했다면,그가 다음날이 마감일였던 일은 일어나지 않았을 것이다."
1405,그는 와인을 엎질렀다,그는 주의를 기울여 와인을 엎지 않았다.,실수,컵을 쓸어버리는 것이었다.,"그가 조심했다면, 그가 와인을 엎질렀던 일은 일어나지 않았을 것이다."
1406,그는 닻을 내렸다,그는 닻을 내리지 않았다.,"쉽게 함부로 던진다면, 일어나지 않을 수 있다.",바다의 거친 파도였다.,"만약 그가 도와주지 않았다면, 그가 닻을 내렸던 일은 일어나지 않았을 것이다."
1407,그는 거의 끝났다,그는 거의 끝났다는 사실에 의해 일어나지 않을 수 있다.,그만큼 피곤해서, 그의 무거운 상태와 깊은 피로였다.,"만약 그가 조심했다면, 그가 거의 끝났던 일은 일어나지 않았을 것이다."
1408,그는 그녀를 두드렸다,성적인 동기에 의해 일어나지 않을 수 있다.,"죽었을(referencing the past tense of ""죽다,"" meaning ""to die"")",그녀가 깊이 잠들었기 때문이었다.,"만약 그가 제때 도착했다면,그가 그녀를 두드렸던 일은 일어나지 않았을 것이다."
1409,그는 잘못 짚었다,그는 잘못 짚었다는 이유로 일어나지 않을 수 있는 사건은 그가 올바르게 짚었다.,"그는 잘못 짚었다. 이는 미래를 바꿀 수 있다면, 일어나지 않을 수 있다.", 그의 주변을 조심스럽게 걷는 것이었다.,"만약 그가 그것을 하지 않았다면,그가 잘못 짚었던 일은 일어나지 않았을 것이다."
1410,그는 제한 속도를 초과하여 운전했다,그는 교통법규를 준수하여 운전했다.,사고," 운전자의 책임이다. 그는 교통법규를 준수해야 하며, 안전을 위해 제한 속도를 지켜야 한다. 만약 제한 속도를 초과하면 벌금을 받을 뿐만 아니라 사고 발생 시에는 큰 문제가 발생할 수 있다. 따라","만약 그가 속도를 줄였다면, 그가 제한 속도를 초과하여 운전했던 일은 일어나지 않았을 것이다."
1411,그는 혈장을 기증했다,그는 혈장을 기증했지만 건강 상태가 좋지 않아서 일어나지 않을 수 있다.,출혈,그는 다른 사람들에게 도움이 되고 싶어서였다.,"만약 그가 사고를 당하지 않았다면, 그가 혈장을 기증했던 일은 일어나지 않았을 것이다."
1412,그는 메시지를 보내었다,메시지를 보내지 않았다.,"그는 경고를 했다면, 일어나지 않을 수 있다.", 그의 결정이었다.,"만약 그가 잠이 없었다면, 그가 메시지를 보내었던 일은 일어나지 않았을 것이다."
1413,그는 주머니를 확인했다,그는 주머니에 돈이 없을 수 있다.,심각한 문제,무엇이었을까?,"만약 그가 지갑을 가져왔다면, 그가 주머니를 확인했던 일은 일어나지 않았을 것이다."
1414,그는 온라인으로 파일을 업로드했다,인터넷 연결이 끊겨 있을 때.,해커에 의한 공격, 파일을 업로드한 후에 적절한 보안 조치를 취하지 않는 것이다.,"만약 그가 외출했다면,그가 온라인으로 파일을 업로드했던 일은 일어나지 않았을 것이다."
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,다른 사람의 일을 망쳐 크게 실망시키지 않았다면 이 사건은 일어나지 않을 수 있다.,"그녀가 그를 신뢰하지 않았다면, 일어나지 않을 수 있다.", 더 이상 그녀에게 어떤 영향을 미치지 않도록 하는 것이 중요하다.,"만약 그가 더 신중했다면, 그가 그녀의 일을 망쳐 크게 실망시켰던 일은 일어나지 않았을 것이다."
1416,그는 질문에 대한 답변을 드렸다,그는 질문에 대한 답변을 드리지 않았다.,무엇,그의 불안과 두려움이었다.,"만약 그가 도와주지 않았다면, 그가 질문에 대한 답변을 드렸던 일은 일어나지 않았을 것이다."
1417,그는 마침내 태어났다,그는 마침내 태어나지 않았다.,"그는 놀랍게도 살아남았다. 이는 운이 좋았다면, 일어나지 않을 수 있다.",그의 엄마의 노력과 사랑이었다.,"만약 그가 태어나지 않았다면, 그가 마침내 태어났던 일은 일어나지 않았을 것이다."
1418,그는 한 잔 더 마시고 싶어 했다,음주 운전 단속에 걸려 마시지 못할 수 있다.,"술을 더 마신다면, 일어나지 않을 수 있다.","그의 의지였다. 하지만 그는 이미 술에 취해 있었고, 주변 사람들도 그를 막을 수 없었다.","만약 술을 마시지 않았다면, 그가 한 잔 더 마시고 싶어 했던 일은 일어나지 않았을 것이다."
1419,그는 고양이에게 캣닙을 줬다,고양이가 캣닙을 먹지 않는다면 일어나지 않을 수 있다.,"고양이가 캣닙을 받아들이지 않는다면, 일어나지 않을 수 있다.",고양이가 캣닙을 먹은 후에는 안전을 위해 그것을 일어나지 않게 하는 것이 중요하다. 이를 위해 고양이를 조용한 장소로 옮기거나 휴식을 취하도록 도와야 한다.,"그가 집에 들어오지 않았다면,그가 고양이에게 캣닙을 줬던 일은 일어나지 않았을 것이다."
1420,그는 새 노트북을 구입했다,돈이 부족해서 일어나지 않을 수 있다.,비싼 비용을 지불,노트북의 성능이 탁월하고 사용하기 편리하다는 것이었다.,"만약 그가 돈을 벌지 않았다면, 그가 새 노트북을 구입했던 일은 일어나지 않았을 것이다."
1421,그는 속임수를 썼다,도덕적인 이유로 일어나지 않을 수 있다.,"대단한 일을 해냈다면, 일어나지 않을 수 있다",눈치채지 못하게 하는 것이었다.,"만약 그가 정직했다면,그가 속임수를 썼던 일은 일어나지 않았을 것이다."
1422,그는 TV를 보고 있었다,그는 TV를 보고 있었다가 전원이 꺼지는 등의 외부 요인에 의해 일어나지 않을 수 있다.,졸린 것,TV에 빠져들어 있었기 때문이었다.,"만약 그가 일찍 도착했다면, 그가 TV를 보고 있었던 일은 일어나지 않았을 것이다."
1423,그는 온 바닥에 쏠았다,중력에 의해 일어나지 않을 수 없다.,"무겁게 부딪힌다면, 일어나지 않을 수 있다", 그의 몸을 더 이상 움직이지 못하게 하는 것이었다.,"그가 조심했다면, 그가 온 바닥에 쏠았던 일은 일어나지 않았을 것이다."
1424,그는 핫도그 먹기 대회에 참가했다,건강상의 이유로 그는 핫도그 먹기 대회에 참가하지 않을 수 있다.,과식,핫도그를 먹는 동안 그의 열정과 속도였다.,"만약 그가 식욕을 잃었다면, 그가 핫도그 먹기 대회에 참가했던 일은 일어나지 않았을 것이다."
1425,그는 무대 공포증이 있었다,무대 공포증이 없었다.,무대에 서는 것,"무대 위에서 말하는 것이었다. 그의 무대 공포증을 극복하기 위해 치료를 받았지만, 여전히 무대에 서서 대중 앞에서 말하는 것을 꺼렸다.","그가 더 많은 연습을 했다면, 그가 무대 공포증이 있었던 일은 일어나지 않았을 것이다."
1426,그는 멀리 있는 물체를 볼 수 있었다,시력이 좋지 않아서 일어나지 않을 수 있다.,뛰어난 시력,그의 강력한 시력 덕분이었다.,"그가 안경을 벗었다면, 그가 멀리 있는 물체를 볼 수 있었던 일은 일어나지 않았을 것이다."
1427,그는 집으로 돌아가는 길을 찾았다,그는 길을 잃지 않았다면 일어나지 않을 것이다.,"정확히 지도를 보여준다면, 일어나지 않을 수 있다", 그의 발이 더는 움직일 수 없을 정도로 피곤한 상태였다.,"만약 그가 지도를 가져왔다면, 그가 집으로 돌아가는 길을 찾았던 일은 일어나지 않았을 것이다."
