,input,A,B,B2,B3
1279,그는 여자 친구를 초대했다,사랑을 표현하고자 했기 때문이다.,그가 그녀와 함께 즐거운 시간을 보내고 싶었기 때문이다., 함께 시간을 보내는 것이었기 때문이다.,"그는 사랑을 원했기에, 그는 여자 친구를 초대했다."
1280,그는 심하게 화상을 입었다,그는 심하게 화상을 입어서 그에 대한 분노와 불안으로 인해 사건을 벌였다.,더위를 참지 않고 뜨거운 물을 원했기 때문이다., 피크닉을 즐기는 것이었기 때문이다. 그가 화상을 입은 이유는 바로 그의 피크닉 계획이 실패한 것 때문이었다.,"그는 너무 많은 것을 원했기에, 그는 심하게 화상을 입었다."
1281,그는 다이어트를 시작했다,.,건강한 몸을 원했기 때문이다., 건강하고 매력적인 모습을 되찾는 것이었기 때문이다.,건강한 몸을
1282,그는 자판기에서 탄산음료를 가져왔다,그는 목이 말랐기 때문에 자판기에서 탄산음료를 가져왔다.,탄산음료, 시원한 음료수였기 때문이다.,"그는 당분간 무언가를 원했기에, 그는 자판기에서 탄산음료를 가져왔다."
1283,그는 기분이 나아졌다,.,그가 원했던 것을 얻었기 때문이다., 이미 이루어졌기 때문이었다.,"그는 무엇을 원했기에, 그는 기분이 나아졌다."
1284,그는 메모를 받았다,메모를 받아서 그에게 주어진 일을 수행하기 위해서 벌인 것이다.,그가 중요한 정보를 원했기 때문이다., 빠른 회신이었기 때문이다.,"그는 무엇을 원했기에, 그는 메모를 받았다."
1285,그는 시험을 놓쳤다,그는 시험을 놓치면서 스트레스를 받았기 때문에 그랬다.,열심히 공부하지 않았기 때문이다., 시험을 봐서 좋은 성적을 받는 것이었기 때문이다.,"그는 너무 많은 것을 원했기에, 그는 시험을 놓쳤다."
1286,그는 강아지를 데려왔다,그가 외로워서 강아지를 키우고 싶었기 때문이다.,사랑받는 것,"
사랑스러운 반려동물과 함께 시간을 보내는 것이었기 때문이다.","그는 사랑을 원했기에, 그는 강아지를 데려왔다."
1287,그는 퇴근 후 집에 돌아왔다,그는 피곤해서 휴식을 취하고 싶었기 때문이다.,휴식을,휴식이었기 때문이다. 그는 하루 일을 다 마치고 편안한 집에서 쉬고 싶었다.,"그는 무엇을 원했기에, 그는 퇴근 후 집에 돌아왔다."
1288,그는 너무 즐겼다,.,그가 그것을 원했기 때문이다., 그의 꿈을 이루고 성취하는 것이었기 때문이다.,"그는 그것을 원했기에, 그는 너무 즐겼다."
1289,그는 수영하러 갔다,그는 더운 날씨에 시원한 물에서 수영을 즐기고 싶었기 때문이다.,그가 시원한 물에 담그고 싶었기 때문이다., 물 속에서 자유롭게 움직이는 것이었기 때문이다.,"그는 시원한 것을 원했기에, 그는 수영하러 갔다."
1290,그는 새 매트리스를 구입했다,그는 편안한 수면을 위해 새 매트리스를 구입했다.,편안한 잠자리, 편안한 잠자리였기 때문이다. 새 매트리스는 그에게 좋은 지지력과 편안함을 제공했다.,"그는 편안한 것을 원했기에, 그는 새 매트리스를 구입했다."
1291,그는 머리를 긁적였다,그는 머리가 가려웠기 때문에 그랬다.,그가 답을 원했기 때문이다., 무엇인지 확신하지 못했기 때문이다.,"그는 무엇을 원했기에, 그는 머리를 긁적였다."
1292,그는 할머니를 방문했다,그는 할머니를 보고 싶어서 방문했다.,그가 할머니를 방문한 이유는 그녀에게 조언을 구하고 싶었기 때문이다., 할머니와 함께 시간을 보내는 것이었기 때문이다. 그는 할머니와의 소중한 추억을 만들고 싶었던 것이다.,"그는 항상 그것을 원했기에, 그는 할머니를 방문했다."
1293,그는 대사를 잊어버렸다,그는 대사를 잊어버려서 그랬다.,그가 너무 긴장해서 것을 원했기 때문이다., 대사를 따지는 것이 아니었기 때문이다. 그가 원했던 것은 솔직하고 진실한 대화였다.,"그는 너무 많은 것을 원했기에, 그는 대사를 잊어버렸다."
1294,그는 그녀를 닮은 것 같았다,.,그가 그녀를 닮은 것을 원했기 때문이다.,그녀와 비슷한 모습과 성격을 가진 사람이기 때문이었다.,"그는 그것을 원했기에, 그는 그녀를 닮은 것 같았다."
1295,그는 한 입 베어물었다,배고웠기 때문이다.,그가 배고팠기 때문이다.,그 고기를 빨리 먹고 싶었기 때문이다.,"그는 절대로 포기하지 않는 것을 원했기에, 그는 한 입 베어물었다."
1296,그는 엄지손가락을 빨고 있었다,스트레스나 불안으로 인한 습관적인 행동 때문이었다.,그가 긴장을 풀고 싶었기 때문이다., 아마도 습관적으로 그의 엄지손가락을 빨던 것이었을 것이다.,"그는 어린이것을 원했기에, 그는 엄지손가락을 빨고 있었다."
1297,그는 이 아이템에 대한 리콜을 진행했다,제품의 안전 문제로 인해 소비자들을 보호하기 위해서입니다.,그가 안전한 제품을 원했기 때문이다., 그 제품이 안전하지 않다는 것을 알았기 때문이다.,원래
1298,그는 돈이 좀 필요했다,.,원하는, 더 나은 삶을 살기 위한 자유였기 때문이다.,"그는 무엇이든지(wanted anything) 원했기에, 그는 돈이 좀 필요했다."
1299,그의 말이 맞았다,다른 사람의 행동이 예상대로 벌어졌기 때문에.,그가 올바른 것을 원했기 때문이다., 무엇이든지 할 수 있는 자유였기 때문이다.,"그는 그것을 원했기에, 그의 말이 맞았다."
1300,그는 순진무구했다,순진무구해서 그런 것이다.,그가 어떤 것을 원했는지에 따라 답이 달라질 수 있습니다. 무엇을 원했는지를 알려주시면 그에 맞게 빈칸을 채워드리겠습니다., 순수한 사랑과 세상의 악에서 벗어나는 것이었기 때문이다.,"그는 너무 많은 것을 원했기에, 그는 순진무구했다."
1301,그는 옷장을 업데이트했다,그는 새로운 계절을 맞이하기 위해 옷장을 업데이트했다.,더 많은 수납 공간을, 현재 유행하는 스타일과 매치되는 옷을 갖고 싶었기 때문이다.,"그는 새로운 것을 원했기에, 그는 옷장을 업데이트했다."
1302,그는 집에 가자고 했다,그가 집에 가자고 한 이유는 피곤해서였다.,그가 피곤한 것을 원했기 때문이다., 집에서 휴식을 취하고 싶었기 때문이다.,"그는 무엇이든지 원했기에, 그는 집에 가자고 했다."
1303,그는 새로운 기록을 세웠다,그는 자신의 한계를 뛰어넘기 위해 새로운 도전을 했다.,최선을 다했기 때문이다.,자신의 한계를 뛰어넘는 것이었기 때문이다.,"그는 더 많은 것을 원했기에, 그는 새로운 기록을 세웠다."
1304,그는 어쨌든 그것을 먹었다,배가 고팠기 때문에.,그가 그것을 원했기 때문이다.," 먹는 것이었기 때문이다. 그는 배가 고팠고, 음식을 원했기 때문에 그것을 먹었다.","그는 무엇이든지 원했기에, 그는 어쨌든 그것을 먹었다."
1305,그는 술을 마셨다,술을 마셨기 때문에 그가 그런 사건을 벌였다.,취하고 싶은 것을, 현실에서 벗어나고 싶었기 때문이다.,"그는 무엇이든지 원했기에, 그는 술을 마셨다."
1306,그는 큰 소리가 들었다,그는 주변에서 일어나고 있는 일에 대해 더 잘 듣기 위해서였다.,그가 주목을 받고 싶어서 큰 소리를 내었기 때문이다., 무언가를 얻기 위해 노력하고 있었기 때문이다.,"그는 무엇이든지 원했기에, 그는 큰 소리가 들었다."
1307,그는 안 좋아 보였다,이유를 알 수 없었다.,그가 얻고 싶은 것을 원했기 때문이다., 무엇이든 얻을 수 없었기 때문이다. 그의 표정은 실망과 좌절로 가득 차 있었다.,"그는 원하는 것을 얻지 못했기에, 그는 안 좋아 보였다."
1308,그는 생산성을 향상시켰다,.,더 많은 결과를 얻고 싶었기 때문이다., 효율적으로 일을 처리하고 더 많은 일을 할 수 있는 것이었기 때문이다.,"그는 더 많은 것을 원했기에, 그는 생산성을 향상시켰다."
1309,그는 길을 잘못 들어섰다,.,올바른 길을 찾아가는 대신에 모험적인 것을 원했기 때문이다., 목적지와 반대 방향으로 가고 있었기 때문이다.,"그는 잘못된 것을 원했기에, 그는 길을 잘못 들어섰다."
1310,그는 고등학교를 졸업했다,그는 미래를 위해 더 나은 직업을 얻기 위해 고등학교를 졸업했다.,미래에 대한 더 나은 기회를 얻기 위해, 대학교에 가는 것이었다.,"그는 더 나은 삶을 원했기에, 그는 고등학교를 졸업했다."
1311,그는 할로윈 파티에 초대받았다,그가 할로윈 파티에 참석하기 위해.,공포를 좋아했기 때문이다., 할로윈 파티에서 코스튬을 입고 춤추는 것이었기 때문이다.,"그는 어떤 것을 원했기에, 그는 할로윈 파티에 초대받았다."
1312,그는 그것을 페이스북에 게시했다,주변 사람들에게 자랑하고 싶었기 때문에 그것을 페이스북에 게시했다.,그 정보를 공유하기를 원했기 때문이다.,친구들과 공유하고 함께 나누기 위해서였다.,"그는 더 많은 사람들이 ____것을 원했기에, 그는 그것을 페이스북에 게시했다."
1313,그는 셔츠에 와인을 엎질렀다,그는 실수로 와인을 셔츠에 엎었기 때문이다.,술에 취해서 것을 원했기 때문이다.,와인잔이 아니라 와인병이었기 때문이다.,"그는 완벽한 것을 원했기에, 그는 셔츠에 와인을 엎질렀다."
1314,그는 호텔을 예약했다,그는 휴가를 가기 위해 호텔을 예약했다.,휴식과 편안함, 휴식을 취하고 여행을 즐기기 위해서였다.,"그는 조용한 곳을 원했기에, 그는 호텔을 예약했다."
1315,그는 단 것을 너무 많이 먹었다,.,더 많은,적당한 양의 음식을 먹는 것이었기 때문이다.,"그는 많은 것을 원했기에, 그는 단 것을 너무 많이 먹었다."
1316,그는 인사를 했다,다른 사람에 대한 예의를 지키기 위해.,그가 도와줄 것을 원했기 때문이다., 상대방에게 호의를 표시하고 친근감을 느끼기 위해서였다.,"그는 내것을 원했기에, 그는 인사를 했다."
1317,그는 성적표를 받았다,성적표를 받아서 자신의 성취를 확인하고 스스로에게 보상을 주기 위해서.,열심히 공부한, 좋은 성적을 받는 것이었기 때문이다.,"그는 열심히 공부한 것을 원했기에, 그는 성적표를 받았다."
1318,그는 조난당한 고양이를 도왔다,그는 고양이를 돕기 위해 도움을 주었기 때문에 그런 것이다.,사랑받는 것,고양이가 안전하게 집으로 돌아갈 수 있도록 도와주는 것이었다.,"그는 자신이 그것을 원했기에, 그는 조난당한 고양이를 도왔다."
1319,그는 다음 단계로 도약했다,그가 더 나은 결과를 얻기 위해 새로운 도전을 원했기 때문이다.,더 큰 성공을, 더 큰 도전과 성취였기 때문이다. 그는 자신의 역량을 향상시키고 더 나은 결과를 얻기 위해 계속해서 노력했다.,"그는 더 많은 것을 원했기에, 그는 다음 단계로 도약했다."
1320,그는 새 애완동물을 얻었다,그가 새로운 애완동물을 얻고 싶어서.,그가 동반자를 원했기 때문이다.,새로운 동반자가 필요했기 때문이다.,"그는 새로운 것을 원했기에, 그는 새 애완동물을 얻었다."
1321,그는 차를 마셨다,그가 차를 마신 이유는 스트레스나 불안감을 해소하기 위해서였다.,그가 갈증을 해소하고 싶었기 때문이다.,음주운전이었기 때문이다.,"그는 목이 말랐기에, 그는 차를 마셨다."
1322,그는 구매를 원했다,.,그가 필요한 것을 원했기 때문이다., 물건을 소유하고 싶었기 때문이다.,"그는 어떤 것을 원했기에, 그는 구매를 원했다."
1323,그는 휴대폰을 반납했다,그는 휴대폰을 반납했기 때문에 계약이 종료되었다.,새로운 모델을 원했기 때문이다., 휴대폰이 아니라 태블릿이었기 때문이다.,"그는 다른 것을 원했기에, 그는 휴대폰을 반납했다."
1324,그는 하루 종일 아무것도 먹지 않았다,그가 다이어트를 하려고 했기 때문이다.,아무것, 고요한 명상과 깊은 집중이었기 때문이다.,"그는 특정한 것을 원했기에, 그는 하루 종일 아무것도 먹지 않았다."
1325,그는 라이터를 다시 가져왔다,그는 담배를 피우기 위해 라이터를 다시 가져왔다.,불을 붙이고 싶었기 때문이다.,불을 켜는 것이었기 때문이다.,"그는 불을 붙이기 위한 것을 원했기에, 그는 라이터를 다시 가져왔다."
1326,그는 친구를 이겼다,그가 자부심을 느껴서 친구를 이겼다.,승리를, 승리였기 때문이다.,"그는 무엇이든지 원했기에, 그는 친구를 이겼다."
1327,그는 바지를 적셨다,그는 바지를 적었기 때문에 더 편안하게 움직일 수 있었다.,그가 더 시원한 것을 원했기 때문이다., 아주 편안한 착용감이었기 때문이다.,"그는 새로운 것을 원했기에, 그는 바지를 적셨다."
1328,그는 학교가 끝나면 집으로 돌아갔다,그는 학교가 끝나면 휴식을 취하고 싶었기 때문이다.,휴식을, 집에서 휴식을 취하고 자신만의 시간을 보내는 것이었기 때문이다.,"그는 빨리 집으로 돌아가 ___것을 원했기에, 그는 학교가 끝나면 집으로 돌아갔다."
1329,그는 다른 발로 발차기를 했다,그는 자신의 발이 아프기 때문에 다른 발로 발차기를 했다.,그가 더 강한 발차기를 하고 싶었기 때문이다., 상대방을 공격하는 것이 아니었기 때문이다. 그는 자신의 불만을 표현하고자 했던 것이었다.,"그는 더 좋은 것을 원했기에, 그는 다른 발로 발차기를 했다."
1330,그는 머리가 짧았다,이유는 그가 머리가 짧아서였다.,병원에서 수술을 받았기 때문이다.,머리를 길게 하기보다는 편안하고 간편한 스타일을 선호했기 때문이었다.,"그는 긴 머리를 원했기에, 그는 머리가 짧았다."
1331,그는 레드 와인을 엎질렀다,그는 실수로 레드 와인을 엎었기 때문이다.,술을 취한 것,화이트 와인이었기 때문이다.,"그는 더 많은 것을 원했기에, 그는 레드 와인을 엎질렀다."
1332,그는 대머리가 되었다,그가 대머리가 되었기 때문에 자존심이 상해 스트레스를 받았다.,그가 머리카락이 없는 것을 원했기 때문이다.,머리카락이 없는 것이었기 때문이다.,"그는 머리카락을 원했기에, 그는 대머리가 되었다."
1333,그는 유모차에서 장난감을 던졌다,그가 유모차에서 장난감을 던진 이유는 지루해서였다.,그가 그것을 원했기 때문이다., 유모차를 밀고 뛰어다니는 것이었기 때문이다.,"그는 더 좋은 것을 원했기에, 그는 유모차에서 장난감을 던졌다."
1334,그는 교통사고를 당했다,그는 운전 중에 집중력을 잃어 교통사고를 당했다.,신호를 무시한 것, 안전운전이 아니었기 때문이다.,"그는 운전을 원했기에, 그는 교통사고를 당했다."
1335,그는 팔굽혀펴기를 했다,체력을 향상시키기 위해서.,체력을 향상시키고 근육을 강화하기를 원했기 때문이다.,체력을 키우고 근육을 강화하는 것이었기 때문이다.,"그는 강한 것을 원했기에, 그는 팔굽혀펴기를 했다."
1336,그는 친구를 만났다,그가 친구를 만나서 기쁨을 느꼈기 때문이다.,그가 도움을 원했기 때문이다.,친구와 함께 시간을 보내는 것이었기 때문이다.,"그는 더 많은 것을 원했기에, 그는 친구를 만났다."
1337,그는 풍선을 받았다,그는 풍선을 받아서 기뻐서 그랬다.,그가 그것을 원했기 때문에., 풍선이었기 때문이다. 그는 풍선을 받아서 기뻐했다.,"그는 무엇을 원했기에, 그는 풍선을 받았다."
1338,그는 팁을 남겼다,서비스를 받은 곳의 직원들에게 감사의 마음을 전하기 위해서입니다.,서비스나 음식에 대한 만족을 나타내기 위해 팁을 남겼다. 왜냐하면 그가 좋은 서비스나 맛있는 음식을 원했기 때문이다., 서비스가 매우 좋았기 때문이었다.,"그는 좋은 서비스를 받았기에, 그는 팁을 남겼다."
1339,그는 손톱을 물어뜯었다,긴장이나 불안으로 인해 그의 습관적인 행동이었다.,긴장한 것, 긴장을 풀고 싶었기 때문이다.,"그는 불안한 것을 원했기에, 그는 손톱을 물어뜯었다."
1340,그는 다리를 흔들었다,그는 심심해서 다리를 흔들었다.,그가 더 나은 시야를 얻고 싶었기 때문이다., 더 편안한 자세였기 때문이다.,"그는 더 많은 것을 원했기에, 그는 다리를 흔들었다."
1341,그는 반려동물을 입양했다,그는 외로움을 느껴서 반려동물을 입양했다.,사랑과 관심을 원했기 때문이다.,"반려동물과 함께 삶을 나누는 것이었기 때문이다. 그는 외로움을 달래주고, 책임감을 가지게 하며, 사랑과 충성을 주는 동반자가 필요했던 것이다.","그는 외로움을 해소하기 위해, 그는 반려동물을 입양했다."
1342,그는 빠르게 발길질했다,그는 시간에 쫓기고 있었기 때문이다.,그가 시간을 절약하고 싶었기 때문이다., 목적지에 빨리 도착하는 것이었기 때문이다.,"그는 무엇을 원했기에, 그는 빠르게 발길질했다."
1343,그는 네가 편지를 보내줘서 고마워했다,.,그가 솔직한 의견을 원했기 때문이다.,너의 솔직한 마음과 생각을 알고 싶었기 때문이었다.,"그는 그런 것을 원했기에, 그는 네가 편지를 보내줘서 고마워했다."
1344,그는 순간을 몇 시간처럼 느꼈다,스트레스와 긴장으로 인해 시간이 느리게 흘렀기 때문이다.,그가 그것을 원했기 때문에 그는 순간을 몇 시간처럼 느꼈다., 시간을 멈추는 것이었기 때문이다.,"그는 많은 것을 원했기에, 그는 순간을 몇 시간처럼 느꼈다."
1345,그는 어쨌든 하나를 구입했다,그가 다음의 사건을 벌인 이유는 물건을 살 돈이 있었기 때문이다.,그가 필요한 것을 원했기 때문이다., 그의 컬렉션에 빠진 한 조각이었기 때문이다.,"그는 두 가지 것을 원했기에, 그는 어쨌든 하나를 구입했다."
1346,그는 전공을 바꿨다,그는 자신의 관심사가 바뀌어서 전공을 바꿨다.,더 나은 직업 또는 삶의 방향, 그가 원했던 것은 더 흥미로운 분야에서 더 많은 경험을 쌓고 싶었기 때문이다.,원래
1347,그는 버스를 놓쳤다,그는 버스를 놓치고 스트레스 받았기 때문에 그랬다.,그가 버스를 놓친 이유는 그가 택시를 원했기 때문이다.,도보로 집에 가는 것이었기 때문이다.,"그는 빠른 것을 원했기에, 그는 버스를 놓쳤다."
1348,그는 아무것도 걱정하지 않았다,.,그가 이미 모든 것을 가지고 있었기 때문이다., 이미 모두 가지고 있었기 때문이다.,"그는 모든 것을 원했기에, 그는 아무것도 걱정하지 않았다."
1349,그는 뭔가 고약한 냄새가 났다,.,"그가 부정적인, 해로운 것을 원했기 때문이다.", 깨끗하고 상쾌한 냄새였기 때문이다.,"그는 뭔가 맛있는 것을 원했기에, 그는 뭔가 고약한 냄새가 났다."
1350,그는 친구를 때렸다,그가 친구를 때린 이유는 분노와 감정적인 충동 때문이었다.,그가 친구의 것을 원했기 때문이다.,친구가 그의 의견에 동의해주지 않았기 때문이다.,"그는 내겐 무엇이든 원했기에, 그는 친구를 때렸다."
1351,그는 개를 데려왔다,"그는 외로웠고, 반려동물을 통해 안정감과 사랑을 찾고 싶었기 때문이다.",그가 반려견을 원했기 때문이다., 개와 함께 시간을 보내는 것이었기 때문이다.,"그는 반려견을 원했기에, 그는 개를 데려왔다."
1352,그는 남편을 잃었다,그가 남편을 잃어서 슬픔과 분노를 느꼈기 때문이다.,그가 돈을 원했기 때문이다.,평범한 가정과 행복한 가정이었기 때문이다.,"그는 너무 많은 것을 원했기에, 그는 남편을 잃었다."
1353,그는 심지어 동전 지갑도 만들었다,그는 돈을 모으고 싶어서 동전 지갑을 만들었다.,완벽한 것, 동전을 보관하고 소중히 다루는 것이었기 때문이다.,"그는 돈을 원했기에, 그는 심지어 동전 지갑도 만들었다."
1354,그는 공원에 가고 싶어 했다,.,휴식과 산책, 푸른 나무 아래에서 책을 읽는 것이었기 때문이다.,"그는 평화로운 것을 원했기에, 그는 공원에 가고 싶어 했다."
1355,그는 데이트를 하러 가는 중였다,.,로맨틱한 분위기와 특별한 경험,로맨틱한 분위기에서 특별한 사람과 함께 시간을 보내는 것이었기 때문이다.,"그는 사랑하는 것을 원했기에, 그는 데이트를 하러 가는 중였다."
1356,그는 재미있는 소리를 내었다,그는 주변 사람들을 웃기고 싶어서 재미있는 소리를 내었다.,그가 그것을 원했기 때문이다., 사람들을 웃게 하고 싶었기 때문이다.,"그는 항상 새로운 것을 원했기에, 그는 재미있는 소리를 내었다."
1357,그는 자동차 키를 찾을 수 없었다,자동차 키를 찾을 수 없어서.,그가 자동차 키를 찾을 수 없었던 이유는 그가 다른 것을 원했기 때문이다., 차키가 아니라 자전거 열쇠였기 때문이다.,"그는 자동차를 원했기에, 그는 자동차 키를 찾을 수 없었다."
1358,그는 온라인 검색을 했다,그는 정보를 얻기 위해 온라인 검색을 했다.,정보, 그의 새로운 자동차에 대한 정보를 얻기 위해서였다.,"그는 어떤 것을 원했기에, 그는 온라인 검색을 했다."
1359,그는 자신의 아버지를 찾았다,그는 자신의 아버지를 찾기 위해 사건을 벌였다.,그가 그의 아버지와 연락하고 싶어서였다., 아버지와의 화합과 함께 행복한 가정을 이루는 것이었기 때문이다.,"그는 항상 그것을 원했기에, 그는 자신의 아버지를 찾았다."
1360,그는 목표물을 놓쳤다,그는 목표물을 놓치고 실망해서 그랬다.,그가 너무 서두르고 있었기 때문이다., 그의 능력을 최대로 발휘하는 것이었기 때문이다.,"그는 너무 많은 것을 원했기에, 그는 목표물을 놓쳤다."
1361,그는 배낭을 챙겼다,여행을 가기 위해서.,여행하는 것,여행을 떠나서 새로운 경험을 하고 자연 속에서 휴식을 취하는 것이었기 때문이다.,"그는 여행을 원했기에, 그는 배낭을 챙겼다."
1362,그는 인형을 찾았다,그가 인형을 찾은 이유는 자신의 어린 딸이 잃어버렸기 때문이었다.,인형,인형을 갖는 것이었기 때문이다.,"그는 어떤 것을 원했기에, 그는 인형을 찾았다."
1363,그는 정말 늦었다,그가 정말 늦어서 그런 것이다.,늦은 것을 원했기 때문이다., 이미 다른 사람에게 선택되었기 때문이다.,"그는 많은 것을 원했기에, 그는 정말 늦었다."
1364,그는 안경을 찾았다,그는 시력이 나빠서 안경을 찾았다.,보기를 원했기 때문이다., 안경을 찾았기 때문이다. 그는 시력이 나빠서 안경을 항상 필요로 했었다.,"그는 안경을 원했기에, 그는 안경을 찾았다."
1365,그는 스스로를 진정시켰다,.,그가 그것을 원했기 때문이다., 그의 내면의 소망과 일치했기 때문이다.,"그는 더 나은 것을 원했기에, 그는 스스로를 진정시켰다."
1366,그는 감자튀김을 주문했다,그는 감자튀김을 먹고 싶었기 때문이다.,감자튀김을 좋아했기 때문이다., 감자튀김이었기 때문이다.,"그는 배고팠기에, 그는 감자튀김을 주문했다."
1367,그는 아기 이름을 지었다,자신의 가족을 기리고 기억하기 위해서입니다.,아버지가 그 이름을 원했기 때문이다., 아들의 이름을 지어주는 것이었기 때문이다.,"그는 자신의 것을 원했기에, 그는 아기 이름을 지었다."
1368,그는 할로윈 파티에 초대했다,그는 친구들과 즐거운 시간을 보내기 위해 할로윈 파티를 열었다.,그가 즐거운 시간을 원했기 때문이다., 할로윈 파티에서 친구들과 함께 즐겁게 시간을 보내는 것이었기 때문이다.,"그는 고마운 것을 원했기에, 그는 할로윈 파티에 초대했다."
1369,그는 자신의 헤어와 메이크업을 직접 했다,그는 자신의 외모에 대한 책임감을 가지고 있었기 때문이다.,자신만의 스타일을 원했기 때문이다., 자신만의 독특한 스타일을 표현하는 것이었기 때문이다.,"그는 완벽한 것을 원했기에, 그는 자신의 헤어와 메이크업을 직접 했다."
1370,그는 결국 굴복했다,그가 결국 굴복한 이유는 자신의 실수를 인정하고 문제를 해결하기 위해서였다.,그가 그것을 원했기 때문이다., 상대방의 인정과 존중이었기 때문이다.,"그는 더 좋은 것을 원했기에, 그는 결국 굴복했다."
1371,그는 대화를 원했다,.,그가 정보를 원했기 때문이다., 상대방과 솔직하게 소통하고 이해를 돈 받는 것이었다.,"그는 무엇이든지 원했기에, 그는 대화를 원했다."
1372,그는 어느 날 밤 잠이 들었다,무엇이 그의 행동을 이끈 이유인지에 대한 정보가 제공되지 않았기 때문에 정확한 답변을 드릴 수 없습니다.,그가 피곤한 것을 원했기 때문이다., 피로와 스트레스에서 벗어나고 싶었기 때문이다.,"그는 무엇이든지 원했기에, 그는 어느 날 밤 잠이 들었다."
1373,그는 더 좋은 아이디어가 있었다,.,더 창의적이고 혁신적인, 더 효율적이고 혁신적인 방법이었기 때문이다.,"그는 더 나은 것을 원했기에, 그는 더 좋은 아이디어가 있었다."
1374,그는 스노클링을 하러 갔다,그는 해저의 아름다운 풍경을 감상하기 위해 스노클링을 하러 갔다.,해변에서 바다 속의 아름다운 생물들을 보고 싶었기 때문이다.,바닷물 아래의 아름다운 해저 세계를 탐험하는 것이었기 때문이다.,"그는 바다를 보기 위해 물 아래를 탐험하고 싶었기에, 그는 스노클링을 하러 갔다."
1375,그는 엄지손가락을 사용했다,그는 엄지손가락을 사용했기 때문에.,그가 무엇을 가리키고 싶었기 때문이다., 엄지손가락으로 화면을 스크롤하기 위해서였다.,모든
1376,그는 깁스를 했다,다리를 다치거나 부상을 닗기 위해서였다.,그는 깁스를 했다. 왜냐하면 그가 치료를 원했기 때문이다., 빠른 회복이었기 때문이다.,"그는 치료를 원했기에, 그는 깁스를 했다."
1377,그는 머리를 다쳤다,그가 머리를 다친 이유는 사고로 인한 것이었다.,위험한 것을 원했기 때문이다., 높은 곳에서 뛰어내리는 것이었기 때문이다.,"그는 너무 빨리 달리는 것을 원했기에, 그는 머리를 다쳤다."
1378,그는 입술을 씹었다,스트레스와 긴장으로 인해 입술을 씹었다.,그가 말하고 싶은 것을 원했기 때문이다., 뭔가를 말하려고 했지만 말이 막혀버렸기 때문이었다.,"그는 말을 원했기에, 그는 입술을 씹었다."
1379,그는 잿더미에서 부활했다,그는 새로운 시작을 원했기 때문이다.,그가 새로운 삶을 원했기 때문이다.," 새로운 삶과 기회였기 때문이다. 그는 과거의 실수와 어려움을 뒤로 한 채, 다시 시작할 수 있는 기회를 간절히 원했다.",모든
1380,오늘은 그의 결혼식 날였다,그가 결혼식을 벌인 이유는 그의 사랑하는 사람과 평생 함께 하고 싶었기 때문이다.,사랑하는 사람과 함께 하고 싶었기 때문이다., 특별한 사람과 함께 평생을 보내는 것이었기 때문이다.,"그는 모든 것을 원했기에, 오늘은 그의 결혼식 날였다."
1381,그는 또다른 아기가 있었다,그가 또 다른 아기를 가지고 싶었기 때문이다.,더 많은 사람들과 함께 있고 싶었기 때문이다., 더 많은 자녀를 가졌기 때문이다.,"그는 더 많은 것을 원했기에, 그는 또다른 아기가 있었다."
1382,그도 그녀를 좋아했다,.,그녀와 함께 있고 싶었기 때문이다., 그녀와 함께 시간을 보내고 싶었기 때문이다.,"그는 같은 것을 원했기에, 그도 그녀를 좋아했다."
1383,그는 새 차가 필요했다,.,그가 더 나은 성능을 원했기 때문이다., 편안하고 안전한 운전 경험이었기 때문이다.,"그는 새로운 것을 원했기에, 그는 새 차가 필요했다."
1384,그는 그녀의 입술을 적셨다,사랑으로 인해.,사랑하는, 그녀와의 깊은 연애와 뜨거운 사랑을 나누는 것이었다.,사랑하는
1385,그는 그녀의 얼굴을 쓰다듬었다,사랑과 애정을 표현하기 위해서였다.,사랑하는 것,그녀가 편안하고 안심하게 만드는 것이었다.,"그는 사랑하는 것을 원했기에, 그는 그녀의 얼굴을 쓰다듬었다."
1386,그는 커피를 엎질렀다,그는 실수로 커피를 엎었기 때문이다.,뜨거운 것, 차를 마시는 것이었기 때문이다.,"그는 더운 것을 원했기에, 그는 커피를 엎질렀다."
1387,그는 토론에 참여했다,그가 자신의 의견을 표현하고 다른 사람들과 의견을 공유하기 위해서였다.,의견을 표명하고 다른 사람들의 의견을 듣고 싶었기 때문이다.,자신의 의견을 피력하고 다른 사람들과 의견을 공유하는 것이었기 때문이다.,"그는 무엇이든지 원했기에, 그는 토론에 참여했다."
1388,그는 그물을 찾았다,낚시를 하려고 그물을 찾았다.,그가 물고기를 원했기 때문이다., 바다에서 물고기를 잡는 것이었기 때문이다.,"그는 어떤 것을 원했기에, 그는 그물을 찾았다."
1389,그는 독감 진단을 받았다,그가 다음의 사건을 벌인 이유는 독감 진단을 받았기 때문이다.,그가 독감 예방주사를 원했기 때문이다., 건강한 몸이었기 때문이다. 그는 독감으로 인해 몸이 힘들어지고 불편함을 겪었기 때문에 진단을 받았다.,"그는 예방주사를 원했기에, 그는 독감 진단을 받았다."
1390,그는 땅콩 알레르기가 있었다,땅콩 알레르기가 있어서 그 사람은 해당 사건을 벌였다.,땅콩을 먹고 싶었기 때문이다.,땅콩과 관련된 어떤 것을 먹는 것이 아니라 다른 안전한 간식을 먹고 싶었기 때문이다.,아무런
