,input,A,B,B2,B3
1216,그는 골을 넣었다,그는 공을 상대팀의 골대에 넣어야 했다.,슛을 했어야 했다.," 상대편 수비수를 헷갈리게 하고, 공을 정확하게 차서 골대 안으로 넣어야 했다.","방법을 찾아야 했는데, 이는 그는 골을 넣기 위해서였다."
1217,그는 그녀의 혀를 깨물었다,그녀의 혀를 깨물기 위해서는 그가 그녀에게 접근하여 혀를 꺼내야 한다.,그녀의 동의를 얻기 위해 그는 선망을 했어야 했다.,그녀가 그를 멈추라고 말할 때까지 그의 행동을 멈추는 것이었다.,"그는 배고픈(hungry) 어야 했는데, 이는 그는 그녀의 혀를 깨물기 위해서였다."
1218,그는 권리를 침해했다,그는 다른 사람의 권리를 존중하고 존중해야 했다.,법적으로 책임을 져야 했다.,법적인 책임을 지는 것이다.,"법을 지켜야 했는데, 이는 그는 권리를 침해하기 위해서였다."
1219,그는 따뜻함을 유지했다,그는 다른 사람들과의 관계를 유지하고 소통하는 노력을 해야 했다.,다른 사람들과의 소통을 유지해야 했다.,주변 사람들과의 관계를 소중히 여기고 적극적으로 소통하는 것이었다.,"추위에 노출하지 않아야 했는데, 이는 그는 따뜻함을 유지하기 위해서였다."
1220,그는 갑자기 쓰러졌다,그는 응급상황에 대비하여 신체 건강을 체크하고 즉시 병원으로 이동해야 했다.,응급처치,즉시 응급처치를 받아야 했다.,"의사였어야 했는데, 이는 그는 갑자기 쓰러지기 위해서였다."
1221,그는 홈런을 쳤다,그는 야구 경기에서 공을 잘 치기 위해 훈련하고 스윙을 연습해야 한다.,타구를 잘 치기 위해 연습을 많이 해야 했다., 타구를 잘 맞고 힘을 주어 공을 멀리 쳐야 했다.,"포즈를 취어야 했는데, 이는 그는 홈런을 치기 위해서였다."
1222,그는 두 다리가 부러졌다,그는 안전하게 걷거나 물체를 들 때 올바른 기술을 사용해야 했다.,병원에 가서 치료를 받아야 했다., 응급 상황을 처리하는 것이었다. 그는 즉시 구조대나 응급 구조팀에 연락하여 신속한 치료를 받아야 했다. 또한 그는 자신의 상태를 안전하게 유지하기 위해 주변 사람들에게 도움을 요청해야 했다.,달려야
1223,그는 1년 후 결혼을 했다,그는 먼저 여자친구를 만나고 관계를 발전시켜야 했다.,여러 가지 준비를 해야 했어야 했다.,"결혼식을 준비하고, 파티를 계획하고, 결혼식 비용을 지불하는 것이었다. 또한 신랑과 신부의 의사를 확인하고 결혼 등록을 해야 했다.",싶었어
1224,그는 매우 아파졌다,의사를 찾아서 진단을 받아야 한다.,병원에 가야 했어야 했다.,즉시 의료진에게 도움을 요청하고 즉시 치료를 받아야 했다.,쉬어야(repose)
1225,그는 TV를 시청했다,TV를 시청한 후에 그는 사건이 일어나기 위해 다른 행동을 취해야 한다.,리모컨을 사용, TV 채널을 선택하는 것이었다.,"그는 바쁘지 않았어야 했는데, 이는 그는 TV를 시청하기 위해서였다."
1226,그는 수업을 시작했다,학생들을 모아서 강의를 시작했어야 한다.,준비,"학생들의 주의를 확보하는 것이었다. 그는 관심을 끌기 위해 흥미로운 주제를 선택하고, 역동적인 강의 방식으로 수업을 진행해야 했다. 또한, 학생들이 이해할 수 있도록 설명을 명확하게 해야 했다.","늦어야 했는데, 이는 그는 수업을 시작하기 위해서였다."
1227,그는 택시를 호출했다,그는 택시를 호출하기 위해 통화나 앱을 이용해야 했다.,통화, 택시 앱을 이용하여 차량을 요청하는 것이었다.,"지갑을 잃어버렸어야 했는데, 이는 그가 택시를 호출하기 위해서였다."
1228,그는 열쇠를 찾을 수 없었다,그는 주변을 철저히 뒤져서 열쇠를 찾아야 했다.,주변을 철저히 뒤져봐야 했다.," 먼저 주변을 철저히 뒤져보고, 열쇠를 놓았던 장소를 다시 한번 상기해보는 것이었다.","놀랐어야 했는데, 이는 그는 열쇠를 찾을 수 없기 위해서였다."
1229,그는 학교로 돌아갔다,학교로 다시 등록해야 한다.,휴가를 끝내고 등교 준비를 해야 했다.,학교 규정에 따라 등록 절차를 완료하는 것이었다.,"그는 돈을 벌어야 했는데, 이는 그는 학교로 돌아가기 위해서였다."
1230,그는 배고파 보였다,그는 음식을 먹어야 한다.,무언가를 먹어야 했어야 했다.,음식을 먹는 것이었다.,배고픈 척
1231,그는 새 친구를 사귀게 되었다,새로운 사람들과 소통하고 적극적으로 대화를 이끌어내야 한다.,노력,"새로운 관심사를 찾고, 새로운 사람들과 소통하는 데 노력해야 했다.","외로웠어야 했는데, 이는 그는 새 친구를 사귀게 되기 위해서였다."
1232,그는 큰 충돌 소리를 들었다,그는 주변을 살펴보고 안전한 곳으로 이동해야 했다.,귀를 막아야 했다., 급히 안전한 장소로 이동하는 것이었다.,"급히 뛰어야 했는데, 이는 그는 큰 충돌 소리를 듣기 위해서였다."
1233,그는 사다리를 잡았다,사다리를 잡은 후에 올라가거나 내려가기 위해 움직여야 한다.,꼭 안전모를 착용했어야 했다.,사다리를 올라가는 것이었다.,"높이를 올라야 했는데, 이는 그는 사다리를 잡기 위해서였다."
1234,그는 헌혈을 했다,그는 헌혈을 하기 위해 혈액검사를 받아야 한다.,의료진과 사전 상담,의료 기록을 검토하고 헌혈에 적합한지 확인하는 것이었다.,금지된 것을 피하려고
1235,그는 맹장을 제거했다,의사에게 진료를 받아 맹장을 제거해야 한다.,외과 수술을 해야 했다.,의사와의 상담을 받는 것이었다.,"용기를 내야 했는데, 이는 그는 맹장을 제거하기 위해서였다."
1236,그는 회사를 창업했다,그는 비즈니스 아이디어를 개발하고 자금을 조달하여 회사를 창업해야 한다.,투자를 해야 했어야 했다.,"
비즈니스 아이디어를 개발하고 시장 조사를 통해 경쟁력을 확보하는 것이었다. 또한 자금 조달과 인력 채용, 마케팅 전략 수립 등의 과정을 거쳐야 했다.","그는 돈이 필요했어야 했는데, 이는 그가 회사를 창업하기 위해서였다."
1237,그는 가슴에 통증이 있었다,의료 전문가를 찾아 의료 상담을 받아야 한다.,의사에게 진찰을 받아야 했다., 의사를 찾아 진찰을 받는 것이었다.,"의사였어야 했는데, 이는 그는 가슴에 통증이 있기 위해서였다."
1238,그는 다시 잠이 들었다,그는 편안한 환경에서 잠을 자고 스트레스를 줄이는 활동을 해야 한다.,수면제를 복용해야 했다.,"약을 먹거나, 스트레스를 풀고 마음을 진정시키는 방법을 찾아야 했다.",졸린(conjugation may vary)
1239,그는 훨씬 더 잘 자고 있었다,그는 더 일찍 잠들어야 했다.,규칙적인 운동을 해야 했다.,"침대에서 일어나서 편안한 환경을 조성하는 것이었다. 그는 스마트폰을 이용하지 않고 충분한 수면을 취하며, 스트레스를 줄이기 위해 규칙적인 운동과 건강한 식습관을 유지해야 했다.","그는 일찍 일어나야 했는데, 이는 그가 훨씬 더 잘 자고 있기 위해서였다."
1240,그는 장난감을 변기에 버렸다,그는 장난감을 굳게 쥐고 변기에 버려야 했다.,죄를 인정해야 했다.,변기를 청소하고 장난감을 다른 곳에 놓아야 했다.,미친놈
1241,그는 발소리를 들었다,그는 귀를 기울여서 주변 소리를 주의깊게 들어야 했다.,주위를 둘러봤어야 했다.,"발소리가 어디서 나오는지 파악하는 것이었다. 그는 발소리가 땅에서 오는 것인지, 바닥에서 오는 것인지를 확인하기 위해 귀를 기울였다.","청력이 좋지 않았어야 했는데, 이는 그는 발소리를 듣기 위해서였다."
1242,그는 가족 여행 중였다,그는 여행을 계획하고 가족과 일정을 조정해야 했다.,여행 일정을 계획하여야 했다.,"가족 여행을 위해 그가 했어야 한 것은 여행 일정을 계획하고 예약하는 것이었다. 호텔, 항공편, 렌터카 등을 예약하고 여행 일정을 조절하여 모든 가족 구성원이 편안하게 여행할 수 있도","회사를 떠나___어야 했는데, 이는 그는 가족 여행 중이기 위해서였다."
1243,그는 더 높이 점프했다,그는 충분한 힘과 스피드를 모아서 더 높이 점프해야 한다.,더 많은 힘을 사용해야 했다.,더 많은 힘을 주고 발을 더 강하게 힘차게 밀어 올리는 것이었다.,높이를 더 잘 점프하기 위해서였다.
1244,그는 첫 키스를 했다,"그는 상대방과 로맨틱한 분위기를 조성하고, 용기를 내어 첫 키스를 시도해야 한다.",용기를 가져야 했다.,상대방과의 관심을 표현하고 적절한 시간과 장소를 선택하는 것이었다.,긴장된(concerned)
1245,그는 드디어 입을 열었다,그는 용기를 내어 말을 꺼내야 했다.,용기를 내야 했어야 했다.,그의 마음을 열고 자신의 감정을 털어놓는 것이었다.,말해야 
1246,그는 목소리가 커졌다,그는 목소리를 크게 내어야 했다.,목소리를 키우기 위해 그는 목소리를 연습해야 했다.,주변 소음을 줄이고 목소리를 조절하는 것이었다.,"화를 내야 했는데, 이는 그가 목소리가 커지기 위해서였다."
1247,그는 손목이 부러졌다,의사나 응급실을 방문하여 치료를 받아야 한다.,병원에 가야 했다., 응급실을 방문하고 적절한 치료를 받아야 했다.,조심해야 했어
1248,그는 자전거를 찾았다,그는 자전거를 찾기 위해 주변을 둘러보고 탐색해야 했다.,주변을 둘러봤어야 했다., 자전거를 찾기 위해 그가 했어야 한 것은 주변을 둘러봐서 자전거가 있는 곳을 찾는 것이었다. 가능한 장소들을 순차적으로 확인하면서 찾아야 했다.,"급한 일이 있었어야 했는데, 이는 그는 자전거를 찾기 위해서였다."
1249,그는 축구팀에 합류했다,그는 축구팀에 가입 신청서를 제출해야 한다.,그는 축구팀에 합류했다. 이를 위해 그는 시험을 보았어야 했다., 축구팀과의 계약을 체결하는 것이었다.,"그는 시험을 통과해야 했는데, 이는 그가 축구팀에 합류하기 위해서였다."
1250,그는 사탕을 많이 받았다,"그는 할로윈데이에 여러 사람들을 방문하여 ""트릭 오어 트릿""을 외쳤어야 한다.","""그는 사탕을 많이 받았다. 이를 위해 그는 충분히 귀여워야 했다.""",주변 사람들에 대한 친절함과 관심을 표현하는 것이었다.,"욕심쟁이였어야 했는데, 이는 그는 사탕을 많이 받기 위해서였다."
1251,그는 팔을 흔들었다,그는 주변 사람들에게 인사를 하거나 주의를 끌어야 한다.,근육을 사용하여 힘을 줘야 했다.,팔을 흔들었던 이유를 설명해야 했다.,"그는 놀라워 보였어야 했는데, 이는 그는 팔을 흔들기 위해서였다."
1252,그는 그녀를 혼쭐내줬다,그는 그녀와의 갈등을 해결하기 위해 대화하거나 문제를 해결하는 방법을 찾아야 했다.,그는 그녀를 혼쭐내줬다. 이를 위해 그는 어떤 이유로든 변명해야 했다.,그녀의 말을 경청하고 그녀의 감정에 공감해주는 것이었다.,"화가나야 했는데, 이는 그는 그녀를 혼쭐내주기 위해서였다."
1253,그는 사랑니를 발치했다,치과 의사에게 예약을 잡고 치료를 받아야 했다.,치과 의사를 방문,치아를 빼는 것이 필요했다. 그렇게 하기 위해서는 치과 의사에게 예약을 잡고 진료를 받아야 했다.,치아의 미간을 잃어버린 상태
1254,그는 학위를 취득했다,학위를 취득하기 위해 대학에 입학하고 학업을 성실하게 이수해야 한다.,열심히 공부해야 했다.,열심히 공부하고 노력하는 것이었다.,"열심히 공부해야 했는데, 이는 그는 학위를 취득하기 위해서였다."
1255,그는 자신을 때렸다,자신을 때리기 위해서는 그가 손을 들어 자신을 때려야 한다.,자기 통제를 잃었기 때문에 그는 자신을 때렸다. 이를 위해 그는 분노 관리나 스트레스 관리를 해야 했다.,자신의 행동에 대해 책임을 짊어져야 했다.,"참을성 있어야 했는데, 이는 그는 자신을 때리기 위해서였다."
1256,그는 새 휴대폰을 구입했다,그는 새 휴대폰을 구입하기 위해 돈을 모아야 한다.,돈을 모아야 했다.,통신사나 전자제품 매장을 방문하여 적절한 기종과 요금제를 선택하는 것이었다.,"돈이 필요했어야 했는데, 이는 그는 새 휴대폰을 구입하기 위해서였다."
1257,그는 탭댄스를 배웠다,그는 탭댄스 공연을 할 수 있어야 한다.,댄스 수업을 들어야 했다., 탭댄스 수업을 듣거나 온라인 강의를 찾아보는 것이었다.,"흥겨운 것을 놓쳐서 후회하지 않았어야 했는데, 이는 그는 탭댄스를 배우기 위해서였다."
1258,그는 친구와 가족을 초대했다,"

그는 친구와 가족을 초대하여 사건이 일어나기 위해 그들과 함께 시간을 보내야 한다.",초대장을 보냈어야 했다.,파티를 계획하고 음식과 음료를 준비하는 것이었다.,"파티를 열어야 했는데, 이는 그가 친구와 가족을 초대하기 위해서였다."
1259,그는 영화를 골랐다,영화를 보기 위해 영화관에 가야 한다.,시간을 내어 여러 영화를 살펴봐야 했다.," 영화의 장르와 줄거리를 조사하고, 상영 시간과 위치를 확인하는 것이었다.",고르려고
1260,그는 2위를 차지했다,그는 최선을 다해 노력하여 경쟁 상대들을 이기고 1위를 차지해야 했다.,최선을 다해 노력해야 했다.,1위를 차지한 선수보다 더 많은 노력과 훈련을 해야 했다.,노력해야
1261,그는 정말 웃겼다,그는 유머 감각을 발휘하여 사람들을 웃게 해야 한다.,유머를 사용해야 했다.,무엇이든지 가능한 한 더 많은 웃음을 유발하는 것이다.,웃어야(really)
1262,그는 곧 올 예정였다,그는 미리 일정을 확인하고 계획을 세워야 했다.,그는 준비를 해야 했어야 했다.,그의 여행을 예약하고 필요한 모든 준비를 마무리하는 것이었다.,"참을성 있어야 했는데, 이는 그는 곧 올 예정이기 위해서였다."
1263,그는 그럼에도 팀을 구성했다,다른 사람들을 모아서 팀을 구성하고 그들과 협력해야 한다.,노력해야 했어야 했다., 각 팀원의 역량과 성향을 파악하고 그에 맞는 역할을 배정하는 것이었다.,"지켜야 했는데, 이는 그는 그럼에도 팀을 구성하기 위해서였다."
1264,그는 의사와 상담했다,의사와 상담하여 진단을 받아야 한다.,의사에게 예약을 잡고 방문했어야 했다.,환자의 증상과 병력을 자세히 듣고 의료진의 지시에 따라 검사를 받아야 했다.,"그는 신경과의사에게 방문해야 했는데, 이는 그는 의사와 상담하기 위해서였다."
1265,그는 저녁 파티가 있었다,그는 초대를 받았을 때 파티에 참석하기 위해 RSVP를 하고 준비를 해야 했다.,음식을 준비해야 했어야 했다., 음식과 음료를 준비하는 것이었다.,"늦었어야 했는데, 이는 그는 저녁 파티가 있기 위해서였다."
1266,그는 고등학교에 입학했다,고등학교에 입학하기 위해서는 지원서를 작성하고 제출해야 한다.,입학 시험을 보거나 입학 지원서를 제출해야 했어야 했다.," 학교 입학 시험을 준비하고, 지원서를 작성하며, 교내 활동이나 성적을 관리하는 것 등이 있을 것이다.",준비해야
1267,그는 하루 종일 기다렸다,그는 약속 시간과 장소를 미리 정해놓고 상대방을 기다려야 했다.,인내력을 발휘해야 했다.,그가 다른 사람에게 연락해서 약속을 확인하는 것이었다.,"지루함을 이겨내기 위해 무언가를 해야 했는데, 이는 그는 하루 종일 기다리기 위해서였다."
1268,그는 그녀 위에서 안식을 취했다,그는 그녀를 먼저 편안하게 눕히고 안식을 취할 수 있도록 도와주어야 했다.,그녀를 지켜야 했다.,그녀를 편안하게 하고 그녀가 필요로 하는 것을 도와주는 것이었다.,"죽어야 했는데, 이는 그는 그녀 위에서 안식을 취하기 위해서였다."
1269,그는 부모님을 찾았다,그는 부모님의 연락처를 찾아서 연락해야 한다.,노력,"

부모님의 정보를 수집하고, 연락처를 찾아서 연락하는 것이었다.","그는 길을 떠나야 했는데, 이는 그는 부모님을 찾기 위해서였다."
1270,그는 저녁 식사로 햄버거를 먹었다,그는 식사 후에 소화를 돕기 위해 적절한 운동을 해야 한다.,음식점에 가서 주문을 해야 했다.,"햄버거를 만들기 위해 그가 해야 했던 것은 패티를 구워야 하고, 빵을 굽고, 야채와 소스를 준비하는 것이었다.",배고픈
1271,그는 어쨌든 그것을 마셨다,음주운전 사고가 발생하기 위해서는 그가 술을 마셔야 한다.,의지력을 사용하여 그것을 마셨다. 이를 위해 그는 자제력을 발휘해야 했다.,물을 마시는 것이 좋다고 생각했던 것이다.,"목마르지 않았어야 했는데, 이는 그는 어쨌든 그것을 마시기 위해서였다."
1272,그는 팔을 다쳤다,그는 안전장비를 착용하거나 올바른 기술을 사용해야 했다.,병원에 가야 했어야 했다., 의사를 찾아서 치료를 받는 것이었다. 무리하게 활동을 하거나 부상을 악화시키지 않도록 쉬어야 했다.,"그는 신경이 예민한 척해야 했는데, 이는 그는 팔을 다치기 위해서였다."
1273,그는 골프 치는 법을 배웠다,그는 골프 치는 법을 배워야 한다.,골프 코치와 함께 연습해야 했다.," 골프 강사와 함께 수업을 듣고, 많은 연습을 했어야 했다.","그는 노력해야 했는데, 이는 그는 골프 치는 법을 배우기 위해서였다."
1274,그는 상자를 찾았다,그는 주변을 둘러보고 상자가 있는 곳을 찾아야 한다.,그는 찾기를 해야 했어야 했다., 상자를 찾기 위해 그가 했어야 한 것은 주변을 뒤지고 찾아보는 것이었다.,"빠르게 움직여야 했는데, 이는 그는 상자를 찾기 위해서였다."
1275,그는 검진을 받았다,그는 의사에게 예약을 하고 검진을 받아야 했다.,병원에 예약을 해야 했어야 했다.," 의사의 지시에 따라 의료 기기를 사용하고, 검사실에서 필요한 검사를 받아야 했다.","건강검진을 받아야 했는데, 이는 그는 검진을 받기 위해서였다."
1276,그는 다리를 부러뜨렸다,그는 조심하지 않고 높은 곳에서 뛰어내려야 했다.,병원에 가야 했어야 했다., 응급실에 가서 의료진의 도움을 받는 것이었다.,달려야
1277,그는 물건을 카운터로 가져갔다,그는 물건을 결제하거나 교환하기 위해 카운터로 가져가야 한다.,지불, 물건의 가격을 확인하고 지불해야 했다.,지갑
1278,그는 멋져 보였다,자신을 돌보고 적절한 옷을 입어야 했다.,자신감을 표현해야 했다.,자신의 옷을 잘 골라 입는 것이었다.,"그는 더 나은 옷을 입어야 했는데, 이는 그는 멋져 보이기 위해서였다."
1279,그는 여자 친구를 초대했다,"여자 친구를 초대하기 위해서는 그녀에게 연락하여 일정을 잡고, 그녀가 동의할 경우에는 자세한 계획을 세워야 한다.",여자 친구를 위해 음식을 준비했어야 했다.,여자 친구에게 연락하여 일정을 확인하고 식사나 데이트 장소를 정하는 것이었다.,"그는 집을 정리해야 했는데, 이는 그가 여자 친구를 초대하기 위해서였다."
1280,그는 심하게 화상을 입었다,그는 충분한 안전장비를 착용해야 했다.,즉시 응급실에 가야 했어야 했다.,즉시 응급처치를 받아야 했다. 처치 후에는 의료진의 지시에 따라 치료를 받아야 했다.,조심해야 했어
1281,그는 다이어트를 시작했다,식이 요법을 따르고 운동을 계획하고 건강한 식습관을 유지해야 한다.,식습관을 바꾸고 운동을 해야 했다.,식습관을 바꾸고 운동을 꾸준히 하는 것이었다.,"살을 빼야 했는데, 이는 그는 다이어트를 시작하기 위해서였다."
1282,그는 자판기에서 탄산음료를 가져왔다,그는 동전이나 지폐를 넣고 원하는 음료수를 선택해야 한다.,동전을 넣어야 했다., 동전이나 지폐를 투입하고 원하는 음료수 버튼을 누르는 것이었다.,목마른(famished)
1283,그는 기분이 나아졌다,그는 스트레스를 해소하기 위해 휴식을 취하고 자신을 챙겨야 했다.,휴식을 취해야 했다.,휴식을 취하고 스트레스를 풀고 긍정적인 생각을 가지는 것이었다.,울어야
1284,그는 메모를 받았다,메모를 읽고 메모에 적힌 내용을 이해하고 실행하여야 한다.,읽기,메모에 적힌 지시사항을 따르는 것이었다.,"발언을 해야 했는데, 이는 그는 메모를 받기 위해서였다."
1285,그는 시험을 놓쳤다,그는 미리 시험 일정을 확인하고 충분히 공부해야 했다.,열심히 공부,시험 일정을 미리 확인하고 시간에 맞춰 출석하는 것이었다.,"공부해야 했는데, 이는 그는 시험을 놓치기 위해서였다."
1286,그는 강아지를 데려왔다,그는 강아지를 데려와야 한다.,반려견을 돌보기 위해 훈련을 받아야 했어야 했다.,"강아지의 케어를 위해 필요한 준비를 해야 했다. 음식과 물을 준비하고, 산책을 시켜주며, 강아지가 안전하고 행복하게 지낼 수 있도록 주의를 기울여야 했다.","가족 동의를 받어야 했는데, 이는 그는 강아지를 데려오기 위해서였다."
1287,그는 퇴근 후 집에 돌아왔다,그는 일을 마치고 퇴근한 후 집에 돌아와야 한다.,일을 마무리해서 나와야 했다., 집으로 돌아가기 위해 차를 운전하거나 대중교통을 이용하는 것이었다.,"그는 퇴근해야 했는데, 이는 그는 퇴근 후 집에 돌아오기 위해서였다."
1288,그는 너무 즐겼다,그는 적당한 조절과 분별력을 발휘해야 했다.,노력,더 많은 책을 읽는 것이었다.,"그는 싫어했어야 했는데, 이는 그는 너무 즐기기 위해서였다."
1289,그는 수영하러 갔다,그는 수영장이나 바다로 이동하여 수영을 해야 한다.,수영복을 입어야 했다., 수영복을 입고 수영장으로 가는 것이었다.,"빠르게 준비해야 했는데, 이는 그가 수영하러 가기 위해서였다."
1290,그는 새 매트리스를 구입했다,그는 새 매트리스를 구입한 후에 그것을 사용해야 한다.,매트리스를 찾아보고 비교해봐야 했어야 했다.,"매트리스 사이즈를 결정하고, 가게에서 다양한 옵션을 비교해보는 것이었다. 또한 예산을 고려하여 가격대별로 선택지를 좁히고, 편안함과 내구성을 고려하여 최종적으로 결정하는 것이 필요했다.","돈이 필요했어야 했는데, 이는 그가 새 매트리스를 구입하기 위해서였다."
1291,그는 머리를 긁적였다,그는 머리를 긁적이기 위해서는 손을 이용하여 머리를 긁어야 한다.,그는 머리를 긁적였다. 이를 위해 그는 가발을 써야 했다.,머리카락을 자르는 것이었다.,"그는 무엇을 해야 했는데, 이는 그는 머리를 긁적이기 위해서였다."
1292,그는 할머니를 방문했다,할머니를 방문하기 위해서는 그녀의 집으로 가야한다.,시간을 내어야 했다., 미리 일정을 잡고 방문 시간을 확인하는 것이었다.,"여행을 떠나야 했는데, 이는 그는 할머니를 방문하기 위해서였다."
1293,그는 대사를 잊어버렸다,그는 대사를 다시 생각하고 기억하기 위해 노력해야 한다.,대사를 기억하기 위해 그는 대사를 반복적으로 연습해야 했어야 했다.,기억을 되살리기 위해 예전의 대화를 상기시키거나 메모를 확인하는 것이었다.,"이상하게 움직이지 않아야 했는데, 이는 그는 대사를 잊어버리기 위해서였다."
1294,그는 그녀를 닮은 것 같았다,그는 그녀를 잘 관찰하고 모방하여 그녀와 비슷한 행동과 표현을 해야 한다.,그녀의 모습을 따라 잡아야 했다.,그녀의 습관을 따라 하는 것이었다.,"그는 변해야 했는데, 이는 그녀를 닮은 것 같기 위해서였다."
1295,그는 한 입 베어물었다,그는 먼저 물고기를 잡아야 했다.,그는 한 입 베어물었다. 이를 위해 그는 강력한 힘을 발휘했어야 했다.,그의 아름다운 노래와 춤으로 모든 이들을 사로잡는 것이었다.,"배가 고팠어야 했는데, 이는 그는 한 입 베어물기 위해서였다."
1296,그는 엄지손가락을 빨고 있었다,그는 먼저 엄지손가락을 입에 넣어야 했다.,손을 씻어야 했다.,손가락을 빨지 않고 손을 씻는 것이었다.,빨리 달려야 했어
1297,그는 이 아이템에 대한 리콜을 진행했다,그는 제품의 결함을 발견하고 해당 제품에 대한 리콜을 진행해야 한다.,제품 테스트와 안전 검사를 실시해야 했다.," 해당 제품을 구매한 소비자들에게 공지를 전하고 제품을 반환하도록 안내하는 것이었다. 또한, 관련 기관에도 리콜에 대한 정보를 제공해야 했다.","책임을 져야 했는데, 이는 그는 이 아이템에 대한 리콜을 진행하기 위해서였다."
1298,그는 돈이 좀 필요했다,그는 일자리를 찾거나 대출을 신청해야 했다.,일자리를 구해야 했다.," 노력해서 일을 찾거나, 금융 지원을 받는 방법을 찾는 것이었다.","저축해야 했어야 했는데, 이는 그는 돈이 좀 필요하기 위해서였다."
1299,그의 말이 맞았다,그의 주장을 증명할 수 있는 증거를 제시해야 한다.,논거를 제시하여 설득력을 높여야 했다., 그의 주장을 뒷받침하기 위해 증거를 제시하는 것이었다.,"그는 거짓말을 해야 했는데, 이는 그의 말이 맞기 위해서였다."
1300,그는 순진무구했다,그는 더 조심스럽게 행동해야 했다.,경계심을 가지고 있었어야 했다.,다른 사람들의 의견을 듣고 고려하는 것이었다.,"그는 사려깊은 척어야 했는데, 이는 그가 순진무구하기 위해서였다."
1301,그는 옷장을 업데이트했다,그는 옷장을 업데이트하여 새로운 옷을 사거나 기존의 옷을 버리고 정리해야 한다.,의류를 쇼핑,의류를 정리하고 구석에 밀어 넣은 옷을 버리는 것이었다.,"옷을 정리해야 했는데, 이는 그는 옷장을 업데이트하기 위해서였다."
1302,그는 집에 가자고 했다,그는 집에 가는 계획을 세우고 그에게 함께 가도록 초대해야 한다.,그는 열쇠를 가져와야 했다., 짐을 싸고 나가는 것이었다.,가만히
1303,그는 새로운 기록을 세웠다,그는 이전 기록을 넘어서기 위해 최선을 다해야 했다.,열심히 노력해야 했다., 노력하고 자신의 한계를 극복하는 것이었다.,"불가피한 선택을 해야 했는데, 이는 그는 새로운 기록을 세우기 위해서였다."
1304,그는 어쨌든 그것을 먹었다,음식을 구해서 요리하거나 식사를 주문하여 먹어야 한다.,음식을 조리하여야,배고픔을 참는 것이었다.,"그는 배고프지 않았어야 했는데, 이는 그는 어쨌든 그것을 먹기 위해서였다."
1305,그는 술을 마셨다,음주운전을 하기 위해서는 술을 마신 후에 차를 운전해야 한다.,음주운전,"술을 마신 후에는 안전한 장소에서 휴식을 취하고, 충분한 물을 마시며 술의 영향이 사라질 때까지 기다리는 것이 중요하다. 또한 술을 마신 후에는 차량을 운전하거나 위험한 기계를 다","술에 대해 걱정되어야 했는데, 이는 그는 술을 마시기 위해서였다."
1306,그는 큰 소리가 들었다,그는 귀를 기울여 소리의 원인을 찾아봐야 했다.,이를 위해 그는 귀를 막아야 했어야 했다.,주변을 살피고 빠르게 대처하는 것이었다.,"외로웠어야 했는데, 이는 그는 큰 소리가 듣기 위해서였다."
1307,그는 안 좋아 보였다,그는 자신의 신체적 또는 정신적 건강을 챙겨야 했다.,그는 안 좋아 보였다. 이를 위해 그는 더 노력해야 했다.,건강한 식사와 운동이었다.,"그는 울어야 했는데, 이는 그는 안 좋아 보이기 위해서였다."
1308,그는 생산성을 향상시켰다,생산성을 향상시키기 위해서 그는 업무 프로세스를 재구성하고 효율적인 도구 및 기술을 도입해야 한다.,노력과 효율적인 작업 방식을 채택해야 했다., 더 효율적인 작업 방식을 도입하고 시간을 관리하는 방법을 개선하는 것이었다.,"노력을 기울여야 했는데, 이는 그는 생산성을 향상시키기 위해서였다."
1309,그는 길을 잘못 들어섰다,그는 지도나 내비게이션을 이용하여 올바른 길을 찾아야 했다.,지도를 보거나 물어봐야 했다.,길을 되돌아가거나 지도를 찾아보는 것이었다.,"길을 물어야 했는데, 이는 그는 길을 잘못 들어서기 위해서였다."
1310,그는 고등학교를 졸업했다,대학에 지원서를 제출하고 합격해야 한다.,열심히 공부, 대학 진학을 위해 대학 입시 준비를 해야 했다.,"열심히 공부해야 했는데, 이는 그는 고등학교를 졸업하기 위해서였다."
1311,그는 할로윈 파티에 초대받았다,그는 할로윈 파티에 가기 위해 초대장을 받아야 한다.,할로윈 코스튬을 입어야 했다., 할로윈 파티에 가기 위해 그가 했어야 한 것은 적절한 의상을 찾고 준비하는 것이었다.,"그는 멋있어야 했는데, 이는 그는 할로윈 파티에 초대받기 위해서였다."
1312,그는 그것을 페이스북에 게시했다,그는 그것을 페이스북에 게시해야 한다.,그는 그것을 페이스북에 게시했다. 이를 위해 그는 로그인했어야 했다.,페이스북에 로그인하는 것이었다.,"숨겨야 했는데, 이는 그는 그것을 페이스북에 게시하기 위해서였다."
1313,그는 셔츠에 와인을 엎질렀다,그는 와인을 조심스럽게 마셔야 했다.,셔츠를 세탁해야 했다.,셔츠를 빨리 교체하는 것이었다. 그는 물과 비누로 셔츠를 세탁하여 와인 자국을 제거해야 했다.,"술취한 상태였어야 했는데, 이는 그는 셔츠에 와인을 엎지르기 위해서였다."
