,input,A,B,B2,B3
1364,그는 안경을 찾았다,시력이 나빴다,시력을 보정하다,책을 읽는 것이기 때문이다,시력을 보완하다
1365,그는 스스로를 진정시켰다,내 안의 감정을 조절하다,평화로운 마음,내면의 평화를 찾는 것이기 때문이다,평온함
1366,그는 감자튀김을 주문했다,배가 고팠다,간식을 먹다,간식으로 먹는 것이기 때문이다,간식을 먹다
1367,그는 아기 이름을 지었다,자신의 가족과 연결고리를 갖다,자신의 가족을 기리다,가족에게 자랑스러운 이름을 주는 것이기 때문이다,아이를 낳다
1368,그는 할로윈 파티에 초대했다,즐겁게 시간을 보내다,즐겁게 놀다,즐거운 시간을 보내는 것이기 때문이다,친구들과 즐거운 시간을 보내다
1369,그는 자신의 헤어와 메이크업을 직접 했다,자신을 더 아름답게 보이다,독립적으로 보이다,자신의 스타일을 표현하는 것이기 때문이다,독립적이다
1370,그는 결국 굴복했다,더 큰 문제를 피하다,문제를 해결하다,평화로운 해결책을 찾는 것이기 때문이다,평화
1371,그는 대화를 원했다,사람들과 소통하다,친구들과 소통하다,혼자 있는 것이 싫었기 때문이다,이해
1372,그는 어느 날 밤 잠이 들었다,피곤해서 잠을 자다,피곤함을 느껴서 푹 쉬다,피로를 풀고 편안한 수면을 취하는 것이기 때문이다,피로를 풀다
1373,그는 더 좋은 아이디어가 있었다,더 나은 결과를 얻다,더 많은 돈을 벌다,경쟁자를 이기는 것이기 때문이다,더 나은 결과를 얻다
1374,그는 스노클링을 하러 갔다,바다 속을 탐험하다,해저 세계를 탐험하다,바닷속의 아름다운 생물들을 감상한다,바다속을 탐험하다
1375,그는 엄지손가락을 사용했다,그는 화면을 스크롤하다,주변 사람들에게 신호를 보내다,화면을 스크롤하는 것이기 때문이다,휴대전화를 사용하다
1376,그는 깁스를 했다,부상을 치료하다,부상을 치료받다,부상을 치료하는 것이기 때문이다,다치지 않다
1377,그는 머리를 다쳤다,무심코 머리를 부딪혔다,위험한 스포츠를 즐기다,위험을 감수하며 스릴을 즐기는 것이기 때문이다,높은 곳에서 내려오다
1378,그는 입술을 씹었다,긴장되어 있었다,긴장을 푸다,긴장을 풀다,맛있는 음식을 먹다
1379,그는 잿더미에서 부활했다,죽음에서 부활하다,새로운 삶,새로운 삶을 시작하는 것이기 때문이다,새로운 삶을 시작하다
1380,오늘은 그의 결혼식 날였다,사랑하는 사람과 함께 행복한 시간을 보내다,사랑하는 사람과 함께 하다,사랑하는 이와 함께 평생을 보내는 것이기 때문이다,평생을 함께할 사람을 만나다
1381,그는 또다른 아기가 있었다,자녀를 더 원했다,형제자매,더 많은 사랑을 주고 받는 것이기 때문이다,가족을 더 원했다
1382,그도 그녀를 좋아했다,행복하다,행복해지다,함께 시간을 보내는 것이기 때문이다,행복을 찾다
1383,그는 새 차가 필요했다,더 안전하고 편안한 운전을 하다,더 안전한 운전,편안한 운전을 즐기는 것이기 때문이다,편안한 운전
1384,그는 그녀의 입술을 적셨다,그녀를 사로잡다,사랑을 표현하다,사랑을 표현하는 것이기 때문이다,그녀와의 첫 키스
1385,그는 그녀의 얼굴을 쓰다듬었다,사랑을 표현하다,사랑을 표현하다,그녀를 달래는 것이기 때문이다,사랑을 표현하다
1386,그는 커피를 엎질렀다,집중력이 떨어졌다,실수를 원하지 않았다,깨어나는 것이기 때문이다,친구를 깨우다
1387,그는 토론에 참여했다,자신의 의견을 표현하다,의견을 표현하다,자신의 의견을 표현하는 것이기 때문이다,자신의 의견을 피력하다
1388,그는 그물을 찾았다,어떤 것을 잡다,낚시를 하다,물고기를 잡는 것이기 때문이다,물고기를 잡다
1389,그는 독감 진단을 받았다,건강을 회복하다,병원에 가다,병원에 가는 것이기 때문이다,건강한 몸
1390,그는 땅콩 알레르기가 있었다,건강을 지키다,건강하게 유지하다,안전한 음식을 먹는 것이기 때문이다,맛있는 디저트를 먹다
1391,그는 약속 일정을 다시 잡았다,시간을 효율적으로 활용하다,더 나은 결과를 얻다,친구들과 다시 만나는 것이기 때문이다,더 많은 시간
1392,그는 새로운 사람을 만났다,새로운 친구를 사귀다,새로운 친구를 사귀다,새로운 친구를 사귀는 것이기 때문이다,친구를 사귀다
1393,그는 발톱을 드러내었다,자신의 분노를 표현하다,스트레스를 풀다,자신의 분노를 표현하는 것이기 때문이다,예쁜 발톱
1394,그가 그녀를 데리러 왔다,그녀와 함께 시간을 보내다,함께 시간을 보내다,함께 시간을 보내는 것이기 때문이다,그녀를 만나다
1395,그는 메스꺼움을 느꼈다,메스꺼움을 느끼다,음식을 먹다,음식을 먹는 것이기 때문이다,배가 고파서 음식을 먹다
1396,그는 여자친구와 데이트했다,그녀와 좋은 시간을 보내다,로맨틱한 시간을 보내다,로맨틱한 시간을 보내는 것이기 때문이다,로맨틱한 분위기
1397,그는 동생에게 전화했다,그가 동생을 그리워했다,동생의 안부를 물어보다,소식을 나누는 것이기 때문이다,안부를 물어보다
1398,그는 임신 9개월였다,아이를 낳다,그는 아기를 낳다,아이를 가질 수 있는 것이기 때문이다,아이를 가질 것
1399,그는 가방을 떨어뜨렸다,빨리 가려고 서둘렀다,빠르게 움직이다,가방 안에 있는 물건들을 꺼내는 것이기 때문이다,빨리 움직이다
1400,그는 그것을 어디든 가지고 다녔다,항상 대비하다,항상 대비,항상 대비하는 것이기 때문이다,특별한 선물을 받다
1401,그는 규칙을 설명했다,다른 사람들이 이해하고 따르도록 하다,모든 사람이 이해하다,모든 사람들이 이해하는 것이기 때문이다,이해를 돕다
1402,그는 학교에 우산을 가져갔다,비가 올 것을 예상했다,비 오는 날에도 밖에 나가다,비 오는 날에도 건조하게 학교에 도착하는 것이기 때문이다,비가 올 것을 예상했다
1403,그는 인터넷을 검색했다,지식을 얻다,정보를 얻다,정보를 얻는 것이기 때문이다,정보를 얻다
1404,그는 다음날이 마감일였다,시간이 부족했다,일을 끝내다,프로젝트를 완료하는 것이기 때문이다,더 많은 시간을 필요하다
1405,그는 와인을 엎질렀다,스트레스를 풀다,주변 사람들의 관심을 끌다,주변의 사람들의 주의를 끄는 것이기 때문이다,취해보이다
1406,그는 닻을 내렸다,배를 고정시키다,휴식을 취하다,바다 위에서 휴식을 취하는 것이기 때문이다,평온한 바다에서 낚시하다
1407,그는 거의 끝났다,목표를 달성하다,쉬고 싶었다,쉬는 시간을 갖는 것이기 때문이다,평화로운 삶
1408,그는 그녀를 두드렸다,그녀와 대화하다,그녀의 주의를 끌다,그녀의 주의를 끄는 것이기 때문이다,그녀를 돕다
1409,그는 잘못 짚었다,실수를 피하다,더 나은 결과를 얻다,그의 상대방을 상처주는 것이기 때문이다,자신의 실수를 인정하다
1410,그는 제한 속도를 초과하여 운전했다,시간을 절약하다,빨리 집에 도착하다,빨리 목적지에 도착하는 것이기 때문이다,급히 목적지에 도착하다
1411,그는 혈장을 기증했다,남을 돕다,다른 사람들을 돕다,다른 사람들을 돕는 것이기 때문이다,다른 사람을 돕다
1412,그는 메시지를 보내었다,소통하다,소식을 전하고 싶다,소식을 전하는 것이기 때문이다,연락을 받다
1413,그는 주머니를 확인했다,돈을 찾다,지갑을 찾다,돈이 있는지 확인하는 것이기 때문이다,지갑을 찾다
1414,그는 온라인으로 파일을 업로드했다,자료를 공유하다,공유하다,문서를 공유하는 것이기 때문이다,자료를 공유하다
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,그녀를 감정적으로 상처주다,자신의 이익만,자신의 이익을 위해 그녀를 이용하는 것이기 때문이다,자신의 욕구를 충족시키다
1416,그는 질문에 대한 답변을 드렸다,다른 사람들에게 도움을 주다,도움을 주다,다른 사람들에게 도움을 주는 것이기 때문이다,자신의 지식을 나타내다
1417,그는 마침내 태어났다,삶을 살다,삶을 즐기다,이 세상에 오는 것이기 때문이다,가족을 갖다
1418,그는 한 잔 더 마시고 싶어 했다,스트레스를 풀다,그는 스트레스를 풀다,스트레스를 풀고 즐겁게 시간을 보내는 것이기 때문이다,스트레스를 풀다
1419,그는 고양이에게 캣닙을 줬다,동물을 기쁘게 하다,고양이를 기쁘게 하다,애완동물과 놀아주는 것이기 때문이다,고양이를 기쁘게 하다
1420,그는 새 노트북을 구입했다,최신 기술을 경험하다,작업을 효율적으로 하다,최신 기술을 경험하는 것이기 때문이다,최신 기술을 경험하다
1421,그는 속임수를 썼다,자신의 이익을 위해 다른 사람을 속이다,경쟁자를 이기다,경쟁자를 이기는 것이기 때문이다,승리하다
1422,그는 TV를 보고 있었다,쉬다,쉬다,쉬는 시간을 가지는 것이기 때문이다,쉬다
1423,그는 온 바닥에 쏠았다,따뜻하고 편안한 느낌을 받다,피로를 풀다,더 이상 일하지 않아도 되는 것이기 때문이다,시원한 물에 담그다
1424,그는 핫도그 먹기 대회에 참가했다,식탐과 경쟁을 즐기다,우승,우승하는 것이기 때문이다,배고프다
1425,그는 무대 공포증이 있었다,주목받다,무대에서 편안하게 공연을 하다,대중 앞에서 편안하게 나서는 것이기 때문이다,관객들의 호평을 받다
1426,그는 멀리 있는 물체를 볼 수 있었다,시력을 향상시키다,시력을 보정하다,시력이 좋아지는 것이기 때문이다,더 잘 보다
1427,그는 집으로 돌아가는 길을 찾았다,가족과 함께 시간을 보내다,편안한 침대에서 잠자리에 들다,편안한 침대에서 쉬는 것이기 때문이다,가족과 함께 시간을 보내다
1428,그는 자신의 능력을 키웠다,더 나은 미래를 위해 자신을 발전시키다,성공하다,더 많은 일을 할 수 있는 것이기 때문이다,성공을 이루다
1429,그는 초인종을 눌렀다,방문자를 맞이하다,안에 있는 사람을 만나다,집 주인과 대화를 나누는 것이기 때문이다,방문객을 만나다
1430,그는 발목을 뼜다,부상을 입히다,스포츠를 즐기다,상대방을 방해하는 것이기 때문이다,춤을 추다
1431,그는 그녀를 밀쳐내었다,자신의 이익을 위해 그녀를 희생시키다,혼자서 생각을 정리하다,자유로워지는 것이기 때문이다,자유
1432,그는 그녀에게 빵을 줬다,그녀를 기쁘게 하다,그녀를 도와주다,그녀를 기쁘게 하고 싶었기 때문이다,그녀를 기쁘게 하다
1433,그는 자판기에서 사탕을 꺼내었다,단순히 사탕을 먹다,달콤한 간식을 먹다,달콤한 간식을 먹는 것이기 때문이다,달콤한 간식을 먹다
1434,그는 독감 예방 주사를 맞았다,건강을 지키다,그는 건강을 유지하다,건강을 지키는 것이기 때문이다,건강을 지키다
1435,그는 섹터에서 건물을 발견했다,탐험하다,탈출구를 찾다,새로운 발견을 하는 것이기 때문이다,보물을 찾다
1436,그는 자전거에서 떨어졌다,몸을 키우다,어릴 적 추억을 떠올리다,스릴을 느끼는 것이기 때문이다,빠르게 달리다
1437,그는 책을 돌려받았다,독서를 즐기다,다른 책을 빌리다,다시 읽을 수 있는 것이기 때문이다,지식을 얻다
1438,그는 침실을 청소했다,깨끗한 환경을 유지하다,깨끗한 환경에서 휴식을 취하다,깨끗한 환경에서 편안하게 쉬는 것이기 때문이다,깨끗한 환경
1439,그는 얼음판 위에서 미끄러졌다,즐겁게 미끄러지다,스케이트를 타다,스케이팅을 하는 것이기 때문이다,재미있는 경험
1440,그는 기분이 훨씬 나아졌다,자신의 문제를 해결하다,스트레스를 줄이다,스트레스를 풀고 편안한 시간을 보내는 것이기 때문이다,친구와 함께 시간을 보내다
1441,그는 수건을 가져왔다,땀을 닦다,땀을 닦다,땀을 닦는 것이기 때문이다,수영을 하다
1442,그는 졸리다고 느꼈다,휴식이 필요했다,푹 자다,푹 잠자는 것이기 때문이다,편안히 자다
1443,그는 얼룩이 생겼다,자신의 외모를 유지하다,신발을 더럽히다,새로운 옷을 사는 것이기 때문이다,물을 마시다
1444,그는 새 가구를 구입했다,집을 꾸미다,집을 꾸미다,새로운 집에서 편안하게 쉬는 것이기 때문이다,집을 꾸미다
1445,그는 슬퍼 보였다,누군가를 그리워했다,위로를 받다,위로받는 것이기 때문이다,친구들과 함께 시간을 보내다
1446,그는 처음에는 좋아했다,누군가의 호감을 얻다,새로운 경험,새로운 경험을 하는 것이기 때문이다,자신을 이해해 주다
1447,그는 실수로 베였다,실력을 보여주다,빨리 끝내다,주변 사람들의 관심을 받는 것이기 때문이다,빨리 집에 도착하다
1448,그는 밖에서 추위를 느꼈다,실내에서 따뜻함을 느끼다,산책하다,눈을 보는 것이기 때문이다,산책하다
1449,그는 사고를 일으켰다,주의를 끌다,속도를 내다,보험금을 받는 것이기 때문이다,빨리 집에 도착하다
1450,그는 함께 웃었다,행복하다,사람들을 행복하게 하다,다른 사람들과 연결되는 것이기 때문이다,행복을 느끼다
1451,그는 스카이다이빙을 하러 갔다,모험을 즐기다,모험을 경험하다,스릴을 느끼는 것이기 때문이다,모험을 즐기다
1452,그는 새 휴대폰을 받았다,최신 기술을 사용하다,최신 기술을 경험하다,최신 기술을 경험하는 것이기 때문이다,최신 기술
1453,그는 어쨌든 가기로 결정했다,무언가를 경험하다,새로운 경험,새로운 경험을 하는 것이기 때문이다,변화
1454,그는 그녀의 뺨을 쓰다듬었다,그녀를 달래다,그녀를 위로하다,사랑을 표현하는 것이기 때문이다,사랑을 표현하다
1455,그는 어지럽었다,무엇을 할지 결정하지 못했다,정리되다,정신을 가다듬는 것이기 때문이다,정리된 책상
1456,그는 술을 많이 마셨다,스트레스를 풀다,스트레스를 잊다,스트레스를 잊는 것이기 때문이다,스트레스를 잊다
1457,그는 매니큐어를 받았다,외모를 챙기다,손톱을 깔끔하게 다듬다,손톱을 깔끔하게 다듬는 것이기 때문이다,손톱을 예쁘게 꾸미다
1458,그는 일격을 가했다,자신의 분노를 표현하다,승리,상대방을 무력화시키는 것이기 때문이다,승리
1459,그는 아침을 먹었다,에너지를 얻다,에너지를 얻다,에너지를 얻는 것이기 때문이다,배가 고팠다
1460,그는 페디큐어를 받았다,외모에 신경을 쓰다,발을 아름답게 꾸미다,발을 깔끔하게 다듬는 것이기 때문이다,발가락을 깔끔하게 가꿀 것
1461,그는 밴드를 시작했다,음악을 표현하다,음악으로 사랑을 전달하다,음악으로 사람들을 감동시키는 것이기 때문이다,음악을 만들다
1462,그는 볼륨을 높였다,주변 소음을 덮다,음악을 듣다,음악을 듣는 것이기 때문이다,음악을 즐기다
1463,그는 새 라켓을 구입했다,테니스를 더 잘 치다,테니스를 즐기다,테니스를 더 잘 치는 것이기 때문이다,테니스를 즐기다
1464,그는 새 직장이 생겼다,더 많은 돈을 벌다,더 많은 돈을 벌다,더 많은 돈을 벌고 안정된 생활을 살다,더 많은 돈을 벌다
1465,그는 알람이 울려도 잠을 자지 않았다,일찍 일어나다,늦잠을 자다,더 많은 시간을 가지는 것이기 때문이다,늦잠을 자지 않다
1466,그는 식료품 쇼핑을 하러 갔다,냉장고가 비었다,집에서 요리를 해 먹다,식사를 하기 위해 재료를 구매한다,요리를 하다
1467,그는 유튜브에서 동영상을 시청했다,여가 시간을 즐기다,새로운 레시피를 배우다,즐거운 시간을 보내는 것이기 때문이다,새로운 요리법을 배우다
1468,그는 학교를 그리워 했다,친구들을 만나다,친구들을 다시 만나다,친구들과 다시 만나는 것이기 때문이다,친구들을 만나다
1469,그는 내일 시험이 있었다,시험에 통과하다,학교를 졸업하다,성적을 좋게 받는 것이기 때문이다,대학에 진학하다
1470,그는 새 선풍기를 구입했다,더 시원한 공기를 즐기다,그는 쾌적한 환경,쾌적한 환경에서 편안하게 지내는 것이기 때문이다,더 시원한 공기
1471,그는 자신감이 더 생겼다,자신감을 갖다,성취감을 느끼다,성취감을 느끼는 것이기 때문이다,더 나은 모습을 보이다
1472,그는 날씨를 확인했다,야외 활동을 계획하다,옷을 잘 입고 나가다,옷을 잘 입고 나가는 것이기 때문이다,야외 활동을 하다
1473,그는 반려동물을 키우고 싶어 했다,동물을 사랑하다,외로움을 달래다,외로움을 덜다,외로움을 달래다
1474,그는 뉴스를 확인했다,세상에서 무슨 일이 벌어지고 있는지 알다,최신 소식을 알다,최신 소식을 알아내는 것이기 때문이다,최신 소식을 알다
1475,그는 손가락을 두드렸다,주의를 끌다,주의를 끌다,주의를 끄는 것이기 때문이다,주의를 끌다
1476,그는 아내와 이혼했다,더 나은 관계를 원했다,자유,자유로워지는 것이기 때문이다,자유를 찾다
1477,그는 그 어느 때보다 기분이 좋아졌다,자신의 성취감과 행복을 느끼다,성공,모든 것을 잊고 즐거움을 느끼는 것이기 때문이다,사랑받다
1478,그는 강아지를 키우게 되었다,동반자가 필요했다,외로움을 달래다,집에 반려동물을 둔 것이기 때문이다,외로움을 달래다
1479,그는 최선을 다해 노력했다,성취하다,성공하다,성공하는 것이기 때문이다,꿈을 이루다
1480,그는 가려움을 느꼈다,그는 가려움을 해소하다,간지러움을 없애다,간지러운 부분을 긁는 것이기 때문이다,특별한 사랑
1481,그는 영화를 보고 싶어 했다,스트레스를 풀다,그는 스트레스를 풀다,스트레스를 풀고 즐거움을 느끼는 것이기 때문이다,새로운 영화를 보다
1482,그는 전화가 울리기 시작했다,누군가와 연락하다,연락을 받다,소식을 듣는 것이기 때문이다,조용한 시간을 보내다
1483,그는 걸을 수 없었다,건강이 좋지 않았다,다리를 다치다,다리를 다시 회복하는 것이기 때문이다,다리를 다치지 않다
1484,그는 스스로를 아끼는 사람였다,자신의 건강과 안녕,행복하고 건강한 삶,자신을 소중히 여기는 것이기 때문이다,행복하다
1485,그는 정책을 변경했다,더 나은 결과를 얻다,더 나은 결과를 얻다,사회에 긍정적인 변화를 가져오는 것이기 때문이다,더 나은 사회를 위해 행동하다
1486,그는 좋아하는 셔츠가 있었다,자신을 멋지게 보이다,멋있게 보이다,멋있게 보이는 것이기 때문이다,스타일을 유지하다
1487,그는 짐을 챙겼다,여행을 가다,그는 여행을 떠나다,여행을 떠나다,여행을 떠나다
1488,그는 머리를 풀어헤쳤다,스트레스를 풀다,스트레스를 풀다,스트레스를 푸는 것이기 때문이다,스트레스를 풀다
1489,그는 그후 기분이 훨씬 나아졌다,자신의 감정을 다스리다,스트레스를 풀다,스트레스를 푸는 것이기 때문이다,스트레스를 풀다
1490,그는 셀카를 찍었다,자신의 외모를 자랑하다,사진을 찍어 기억으로 남기다,그의 외모를 기록하는 것이기 때문이다,기념일을 기억하다
1491,그는 친구들과 팝콘을 나눠 먹었다,친구들과 함께 즐거운 시간을 보내다,그는 친구들과 즐거운 시간을 보내다,친구들과 영화를 보는 것이기 때문이다,영화를 보다
1492,그는 자신감이 생겼다,더 나은 삶을 살다,성취감을 느끼다,자기 자신을 믿는 것이기 때문이다,성공
1493,그는 컬렉션에 추가했다,자신의 관심사를 더 발전시키다,더 많은 아이템을 갖다,더 많은 아이템을 모으는 것이기 때문이다,예술 작품을 수집하다
1494,그는 어젯밤에 잘 잤다,피곤해서 잠을 자다,피곤함을 해소하다,피로를 풀고 편안한 수면을 취하는 것이기 때문이다,피곤함을 없애다
1495,그는 수염을 길렀다,남다른 이미지를 갖다,더 남성적으로 보이다,멋있어 보이는 것이기 때문이다,남다른 모습
1496,그는 눈싸움을 하고 있었다,주변 사람들과 재미를 누리다,재미있는 시간을 보내다,놀고 있는 것이기 때문이다,승리
1497,그는 저녁을 걸렀다,배고팠다,요리를 배우다,가족들과 함께 식사하는 것이기 때문이다,아무도 만나다
1498,그는 아침 일찍부터 일을 시작했다,성취감을 느끼다,그는 조용한 환경에서 작업하다,더 많은 것을 이루는 것이기 때문이다,성공을 이루다
1499,그는 그녀를 좋아하는 것 같았다,그녀와 함께 시간을 보내다,그녀와 함께 시간을 보내다,그녀와 함께 시간을 보내는 것이기 때문이다,진실한 사랑을 찾다
1500,그는 휴대폰을 찾을 수 없었다,연락을 받다,연락을 받다,전화를 받는 것이기 때문이다,조용한 시간
1501,그는 너무 많이 사용했다,돈을 아끼다,낭비,낭비하는 것이기 때문이다,돈을 벌다
1502,그는 출근을 위해 옷을 입었다,일자리를 유지하다,일에 늦지 않다,직장에서 존경받는 것이기 때문이다,멋있어 보이다
1503,그는 얼룩을 제거했다,옷을 깨끗하게 하다,옷을 깨끗이 하다,깨끗한 옷을 입는 것이기 때문이다,깨끗한 옷을 입다
1504,그는 다시 고개를 흔들었다,무례한 제안을 거절하다,동의하지 않다,동의하지 않는다는 것을 나타내다,자신의 결정을 후회하다
1505,그는 혼자 술을 마셨다,스트레스를 풀다,스트레스를 잊다,스트레스를 잊는 것이기 때문이다,스트레스를 풀다
1506,그는 스마트폰을 구입했다,최신 기술을 사용하다,최신 기술을 사용하다,최신 기술과 연결되어 있는 것이기 때문이다,최신 기술을 사용하다
1507,그는 타이어를 걷어찼다,자동차를 수리하다,자동차를 수리하다,자동차를 수리하는 것이기 때문이다,주변 사람들을 돕다
1508,그는 전에는 한 번도 해본 적이 없었다,도전하다,새로운 경험,새로운 경험을 하는 것이기 때문이다,모험을 해보다
1509,그는 새 스웨터를 구입했다,더 멋지다,그는 추운 겨울을 대비하다,스타일을 바꾸는 것이기 때문이다,스타일을 바꾸다
1510,그는 친구에게 고마워했다,그의 친구에게 감사하다,도와준 것,도와준 친구에게 감사의 마음을 전하는 것이기 때문이다,도움을 받다
1511,그는 실수로 발을 헛디뎠었다,주위를 둘러보다,빨리 움직이다,조심스럽게 걷는 것이기 때문이다,빨리 움직이다
1512,그는 두통이 생겼다,편안한 휴식을 취하다,그는 더 많은 휴식,머리를 식히는 것이기 때문이다,스트레스를 풀다
1513,그는 친구에게 조언을 구했다,도움을 받다,도움을 받다,도움을 받는 것이기 때문이다,도움을 받다
1514,그는 탄산음료를 끊었다,건강,건강해지다,건강을 챙기는 것이기 때문이다,다이어트를 성공시키다
1515,그는 자리를 찾았다,휴식을 취하다,편안함,편안한 곳에서 쉬는 것이기 때문이다,휴식을 취하다
1516,그는 목발을 사용했다,부상으로 인해 지팡이를 사용해야 했다,다리를 다치지 않다,다른 사람들의 동정을 받는 것이기 때문이다,다리를 다치다
1517,그는 여자처럼 흐느꼈다,감정을 터뜨리다,강한 감정을 드러내다,감정을 털어놓는 것이기 때문이다,자유롭다
1518,그는 가방을 확인했다,소중한 물건을 찾다,물건을 찾다,무언가를 잃어버리지 않았는지 확인하는 것이기 때문이다,물건을 잃어버리다
1519,그는 지갑을 잃어버렸다,불안했다,돈을 아끼다,돈을 쓰지 않는 것이기 때문이다,돈을 쓰다
1520,그는 첫 번째 치아를 잃었다,치과 진료를 받다,사탕을 먹다,더 이상 어린애 같지 않은 것이기 때문이다,사고를 당하다
1521,그는 데이트 상대를 만났다,사랑을 찾다,사랑,로맨틱한 시간을 보내는 것이기 때문이다,외로움을 달래다
1522,그는 실수로 총을 쐈다,자신이나 다른 사람을 방어하다,자신의 안전을 지키다,안전을 지키는 것이기 때문이다,안전을 지키다
1523,그는 나머지를 맡았다,책임감을 가지다,동료들을 도와주다,팀원들을 도와주는 것이기 때문이다,도움을 주다
1524,그는 머리를 손질했다,더 멋져 보이다,멋지게 보이다,더 깔끔하고 정돈된 모습을 원했기 때문이다,멋있어 보이다
1525,그는 주차할 차를 찾았다,차를 주차하다,회사에 빨리 도착하다,편리하게 목적지에 도착하는 것이기 때문이다,편리한 주차공간을 찾다
1526,그는 공에서 눈을 떼지 못했다,승리를 원했다,승리,승리하는 것이기 때문이다,승리
1527,그는 남자친구에게 물어봤다,그의 의견을 듣다,의견을 듣다,그의 결정에 대한 조언을 받고 싶었기 때문이다,결혼
1528,그는 실수로 폰을 눌러 전화를 걸었다,실수로 잘못 눌러서 전화를 걸었다,친구에게 연락하다,조용한 곳에서 휴식을 취한다,조용한 시간
1529,그는 학교까지 가는 카풀을 놓쳤다,늦잠을 잤다,늦지 않다,늦잠을 자는 것이기 때문이다,더 늦게 일어나다
1530,그는 머리를 부딪쳤다,미끄러졌다,주의를 끌다,높은 곳에 있는 물건을 가져오려고 했기 때문이다,빠르게 걸어가다
1531,그는 친구들을 다시 만나게 되었다,그가 소중한 사람들과 다시 만나다,즐거운 시간을 보내다,소중한 사람들과 함께 있는 것이기 때문이다,새로운 시작하다
1532,그는 물을 많이 마셨다,건강을 유지하다,건강을 유지하다,건강을 유지하는 것이기 때문이다,건강을 유지하다
1533,그는 커피를 마시고 싶어 했다,활기를 얻다,활기찬 하루 시작,졸음을 달래는 것이기 때문이다,친구와 이야기하다
1534,그는 어느 날 아침 눈을 떴다,새로운 하루를 시작하다,새로운 시작,새로운 하루를 맞이하는 것이기 때문이다,평화로운 삶
1535,그는 남자 친구의 부모님을 만났다,남자 친구와 더 가까워지다,관계를 진전시키다,관계를 진전시키는 것이기 때문이다,결혼
1536,그는 하루 종일 울었다,슬픔을 털어놓다,슬픔을 털어놓다,마음의 상처를 털어놓는 것이기 때문이다,사랑을 되찾다
1537,그는 메일을 확인했다,소식을 기다리다,중요한 정보를 얻다,중요한 소식을 받는 것이기 때문이다,중요한 소식을 기다리다
1538,그는 무기를 꺼내들었다,자신이나 다른 사람을 방어하다,자신을 방어하다,누군가를 위협하는 것이기 때문이다,자신을 방어하다
1539,그는 바로 옆에 있었다,대화를 하다,대화를 나누다,그와 대화를 나누는 것이기 때문이다,조용한 휴식
1540,그는 집에 늦게 들어왔다,자유롭게 놀다,친구들과 함께 시간을 보내다,친구들과 함께 시간을 보내는 것이기 때문이다,시간을 더 갖다
1541,그는 애완 고양이를 키우고 싶어했다,외로움을 달래다,외로움을 달래다,외로움을 달래주는 것이기 때문이다,외로움을 달래다
1542,그는 천천히 고개를 흔들었다,이해하지 못했다,이해하지 못했다,동의하지 않는 것이기 때문이다,평화로운 삶
1543,그는 기사를 읽었다,세상에 대해 더 알다,최신 소식을 알다,최신 소식을 알아내는 것이기 때문이다,지식을 얻다
1544,그는 학교에서 일진행세를 했다,자신감을 어필하다,친구들에게 인정받다,다른 학생들을 위협하는 것이기 때문이다,인기를 얻다
1545,그는 드레스를 찾았다,특별한 자리에 참석하다,결혼식에 참석하다,특별한 자리에 입을 옷을 찾는 것이기 때문이다,아름다운 드레스를 입다
1546,그는 초대를 받았다,친구들과 시간을 보내다,사람들과의 소통,사람들과 함께 시간을 보내는 것이기 때문이다,친구들과 함께 시간을 보내다
1547,그는 자신의 냄새를 맡았다,자신의 청결함을 확인하다,청결함,청결한 상태를 유지하는 것이기 때문이다,꽃향기를 맡다
1548,그는 가슴에 묻은 더러운 물을 닦아내었다,자신을 깨끗하게 하다,그는 청결함을 유지하다,깨끗한 옷을 입고 싶었기 때문이다,깨끗한 옷을 입다
1549,그는 늦을 것 같았다,시간에 쫓기다,시간을 끌다,다른 사람들과 만나지 않는 것이기 때문이다,더 많은 시간을 갖다
1550,그는 키가 커졌다,더 강인해지다,농구를 잘 하다,더 자신감을 갖는 것이기 때문이다,운동을 많이 하다
1551,그는 셔츠에 맥주를 엎질렀다,술에 취해서 실수를 저질렀다,실수를 인정하다,무심코 행동하는 것이기 때문이다,즐겁게 시간을 보내다
1552,그는 자신에 대해 글을 썼다,자신의 이야기를 공유하다,자기 자신을 이해하다,자기 계발을 하는 것이기 때문이다,자신의 경험을 기록하다
1553,그는 속눈썹을 깜빡거렸다,보기 좋고 매력적으로 보이다,눈을 쉬다,눈이 부시게 빛나는 것이기 때문이다,눈이 따뜻해지다
1554,그는 블로그를 시작했다,자신의 경험을 공유하다,자신의 이야기를 공유하다,자신의 이야기를 공유하는 것이기 때문이다,자신의 경험을 공유하다
1555,그는 그녀의 가슴을 움켜쥐었다,그녀를 강제로 제어하다,그녀를 안아주다,그녀를 강제로 통제하는 것이기 때문이다,그녀를 붙잡다
1556,그는 저글링하는 법을 배웠다,심심해서 새로운 무언가를 배우다,새로운 기술을 습득하다,새로운 기술을 습득하는 것이기 때문이다,모험을 즐기다
1557,그는 뭔가 대단한 사람처럼 들렸다,자신감을 얻다,주목받다,누군가에게 인정받는 것이기 때문이다,주목받다
1558,그는 선물을 열어봤다,호기심을 해소하다,궁금증을 해소하다,무엇이 들어있는지 궁금했기 때문이다,궁금증을 해소하다
