,input,A,B,B2,B3
1266,그는 고등학교에 입학했다,새로운 친구들을 사귀다,그의 새로운 학교 생활을 응원하다,그와 함께 학교 생활을 한다,그의 학업 계획을 알다
1267,그는 하루 종일 기다렸다,그에게 도움을 주다,그에게 시간을 낭비하지 말다,그의 건강과 안부를 묻다,그에게 미안하다
1268,그는 그녀 위에서 안식을 취했다,그를 위로해주다,그를 깨우다,그를 존경한다,그녀를 안심시키다
1269,그는 부모님을 찾았다,부모님과 재회를 축하하다,그의 이야기를 듣다,그의 기쁨을 나눈다,그의 부모님을 찾아주다
1270,그는 저녁 식사로 햄버거를 먹었다,건강한 식사를 권유하다,그가 건강을 생각하다,그가 건강한 음식을 먹다,그를 더 건강한 음식을 먹게 하다
1271,그는 어쨌든 그것을 마셨다,그를 돌봐주다,그가 괜찮은지 확인하다,그가 잘 지낸다,그의 건강을 걱정하다
1272,그는 팔을 다쳤다,그를 도와주다,그를 도와주다,그를 병원에 데려간다,그를 도와주다
1273,그는 골프 치는 법을 배웠다,골프를 같이 치러 가다,그와 함께 연습하다,그를 골프를 가르친다,그와 함께 골프를 치다
1274,그는 상자를 찾았다,그 안에 무엇이 들어있는지 궁금해하다,그 안에 무엇이 들어있는지 궁금해하다,그를 도와준다,그가 상자를 열어보다
1275,그는 검진을 받았다,건강을 물어보다,그의 건강 상태를 알다,건강한 결과를 얻다,그를 건강하게 보내다
1276,그는 다리를 부러뜨렸다,그를 도와주다,응급 치료를 받다,그를 병원으로 신속히 이동시킨다,그에게 도와달라고 부탁하다
1277,그는 물건을 카운터로 가져갔다,그를 신고하다,그가 빨리 돌아오다,그를 계산한다,그에게 돈을 지불하다
1278,그는 멋져 보였다,그에게 관심을 갖다,그와 사진을 찍다,그에게 칭찬한다,그를 따라가다
1279,그는 여자 친구를 초대했다,그와 함께 가기 위해 옷을 고르다,그녀가 오다,그를 소개한다,그의 여자 친구를 만나다
1280,그는 심하게 화상을 입었다,그를 병원으로 데려가다,그를 병원에 데려가다,그를 병원으로 데려간다,그를 위로하다
1281,그는 다이어트를 시작했다,그를 응원하다,그가 성공하다,그의 건강에 대해 걱정한다,그를 응원하다
1282,그는 자판기에서 탄산음료를 가져왔다,그에게도 하나 사오라고 부탁하다,그에게 한 병도 달라고 하다,그가 또 다른 음료수를 가져온다,그에게 도와달라고 하다
1283,그는 기분이 나아졌다,그에게 힘이 되는 말을 건네주다,그가 무엇 때문에 기분이 나아졌는지 알다,그를 위로한다,그를 다시 웃게 하다
1284,그는 메모를 받았다,그 메모의 내용을 알고 싶어하다,그 내용을 알다,그 메모에 무엇이 적혀 있는지 궁금해한다,그에게 답장하다
1285,그는 시험을 놓쳤다,그를 위로하다,그를 위로하다,그를 도와준다,그에게 도와주다
1286,그는 강아지를 데려왔다,강아지를 만나러 가다,그와 함께 사진을 찍다,그를 칭찬한다,그의 새로운 반려동물을 보다
1287,그는 퇴근 후 집에 돌아왔다,가족들과 함께 시간을 보내다,그의 일상을 묘사하다,휴식을 취한다,그를 축하하다
1288,그는 너무 즐겼다,그를 멈추게 하다,그를 멈추다,그를 멈추게 한다,그와 함께 더 많은 시간을 보내다
1289,그는 수영하러 갔다,그를 수영하러 가게 놔두다,그가 안전히 돌아오다,그를 도와준다,그를 따라오다
1290,그는 새 매트리스를 구입했다,편안한 잠자리,그의 예전 매트리스를 버리다,그와 함께 잔다,새 매트리스를 시험해보다
1291,그는 머리를 긁적였다,그에게 간단한 마사지를 해주다,그에게 왜 그런지 말하다,그의 머리를 긁어준다,그를 칭찬하다
1292,그는 할머니를 방문했다,그에게 친절하게 대하다,그의 건강을 물어보다,그에게 인사한다,그를 칭찬하다
1293,그는 대사를 잊어버렸다,대사를 기억시키다,그가 다시 기억하다,대사를 기억한다,그의 대사를 듣다
1294,그는 그녀를 닮은 것 같았다,그녀를 기억하다,그와 함께 사진을 찍다,그에게 더 알아본다,그와 함께 사진을 찍다
1295,그는 한 입 베어물었다,그를 도와주다,그를 막다,그를 말린다,그를 품에서 놓다
1296,그는 엄지손가락을 빨고 있었다,그를 그 버릇을 고치도록 하다,그를 달래다,그가 그 습관을 고친다,그가 무엇을 생각하는지 궁금해하다
1297,그는 이 아이템에 대한 리콜을 진행했다,소비자들이 보상을 요구하거나 안전에 대한 보장을 바라게 되다,환불을 받다,안전을 위해 그것을 멈춘다,그에게 환불을 받다
1298,그는 돈이 좀 필요했다,도와주다,그에게 빌려주다,그를 도와준다,돈을 빌려달라고 하다
1299,그의 말이 맞았다,그에게 미안하다고 말하다,그를 칭찬하다,그에게 더 많은 정보를 요청한다,그의 조언을 따르다
1300,그는 순진무구했다,그를 보호하다,그를 보호하다,그를 속인다,그를 속이지 않다
1301,그는 옷장을 업데이트했다,새로운 옷을 보여주다,그의 새로운 스타일을 보다,새로운 옷을 입어본다,새 옷을 보여주다
1302,그는 집에 가자고 했다,그에게 따라가다,그의 말을 듣다,그와 함께 간다,그를 따라가다
1303,그는 새로운 기록을 세웠다,그를 축하하다,그의 비결을 알다,그를 축하한다,축하하다
1304,그는 어쨌든 그것을 먹었다,그를 걱정하다,그의 건강을 걱정하다,그가 맛있게 먹는 것을 본다,그가 솔직하게 답하다
1305,그는 술을 마셨다,"주의를 기울이기, 도와주다",그를 집으로 데려가다,그를 집으로 데려다준다,그를 집에 데려다주다
1306,그는 큰 소리가 들었다,도와주다,그 소리가 무엇인지 궁금해하다,그를 안심시킨다,그를 안심시키다
1307,그는 안 좋아 보였다,그에게 돌봄을 주다,그를 위로하다,그를 위로한다,그를 위로하다
1308,그는 생산성을 향상시켰다,그에게 축하의 말 전해주다,그의 비밀을 알고 싶어하다,그와 같은 방법을 가르쳐준다,그를 칭찬하다
1309,그는 길을 잘못 들어섰다,도움을 요청하다,그에게 길 안내,그가 다시 길을 찾다,지도를 보다
1310,그는 고등학교를 졸업했다,축하하다,그의 미래 계획을 알다,대학교에 진학한다,대학에 가다
1311,그는 할로윈 파티에 초대받았다,파티에 가다,그의 코스튬을 보다,그를 동반한다,그를 위해 코스튬을 준비하다
1312,그는 그것을 페이스북에 게시했다,그에게 반응하다,댓글을 남기다,그를 삭제한다,그의 사진을 보다
1313,그는 셔츠에 와인을 엎질렀다,그를 도와주다,그를 위로하다,그를 위로한다,그에게 죄송하다고 말하다
1314,그는 호텔을 예약했다,그와 함께 갈 것을 약속하다,그의 여행 계획을 물어보다,함께 갈 수 있는지 묻다,호텔 예약을 확인하다
1315,그는 단 것을 너무 많이 먹었다,그를 도와서 의료 지원을 받게 하다,그에게 건강을 생각하다,그를 건강한 음식으로 바꾼다,그를 도와주다
1316,그는 인사를 했다,그에게 웃으며 인사하다,그에게 웃어주다,그에게 대답한다,그에게 인사를 하다
1317,그는 성적표를 받았다,칭찬하거나 축하하다,그의 성적이 어떤지 궁금해하다,그의 성적을 비교한다,그의 성적을 묻다
1318,그는 조난당한 고양이를 도왔다,그를 칭찬하고 감사의 표시를 하다,그에게 감사하다,그를 칭찬한다,그에게 칭찬을 해주다
1319,그는 다음 단계로 도약했다,그의 성공을 축하하다,그의 성공을 축하하다,그를 축하한다,그의 성공을 축하하다
1320,그는 새 애완동물을 얻었다,축하해주다,그의 새로운 반려동물을 만나다,그를 만나러 간다,새로운 반려동물을 만나다
1321,그는 차를 마셨다,그를 집으로 데려다주다,그를 집에 데려다주다,그가 집에 안전하게 돌아간다,그를 집까지 데려다 주다
1322,그는 구매를 원했다,그에게 필요한 도움을 주다,그가 무엇을 살 것인지 궁금해하다,그의 결정을 존중한다,그에게 돈을 빌려주다
1323,그는 휴대폰을 반납했다,휴대폰을 받아서 감사하다고 말하다,그에게 감사의 말을 하다,그를 불러준다,그에게 감사 인사를 하다
1324,그는 하루 종일 아무것도 먹지 않았다,건강을 챙기라고 조언하다,그에게 음식을 먹다,그에게 음식을 권한다,그에게 무언가를 먹도록 하다
1325,그는 라이터를 다시 가져왔다,불을 붙이기 위해 그에게 다시 라이터를 빌려달라고 요청하다,그에게 불을 붙여달라고 하다,그에게 불을 붙여달란다,다시 흡연하다
1326,그는 친구를 이겼다,칭찬해주다,그의 비밀을 듣다,그가 어떻게 이겼는지에 대해 물어본다,그를 축하하다
1327,그는 바지를 적셨다,그를 도와주다,그에게 새로운 옷을 사다,그에게 새 옷을 사준다,그에게 옷을 갈아입다
1328,그는 학교가 끝나면 집으로 돌아갔다,가족들과 함께 시간을 보내다,그와 함께 시간을 보내다,그에게 일어난 일을 이야기한다,그를 보고 싶어하다
1329,그는 다른 발로 발차기를 했다,그에게 도움을 주다,그의 기술을 더 자세히 보다,그를 용서한다,미안하다는 말
1330,그는 머리가 짧았다,그에게 머리를 길게 자라게 하다,그에게 귀엽다고 말하다,그를 더 잘 알아본다,그를 더 잘 구별하다
1331,그는 레드 와인을 엎질렀다,그를 도와주다,그를 도와주다,그를 도와준다,그를 위로하다
1332,그는 대머리가 되었다,모발 이식을 고려하다,모자를 쓰다,그에게 모발이 잘 자랄 수 있는 방법을 제공한다,그에게 모자를 쓰다
1333,그는 유모차에서 장난감을 던졌다,그를 말리다,그를 말리다,그를 말린다,그를 꾸짖다
1334,그는 교통사고를 당했다,치료를 받을 수 있도록 도와주다,그의 안전을 걱정하다,그를 도와준다,그를 돕다
1335,그는 팔굽혀펴기를 했다,그를 격려하다,그의 체력을 부러워하다,그와 함께 운동한다,그의 근육을 보다
1336,그는 친구를 만났다,그와 함께 시간을 보내다,그와 함께 시간을 보내다,그를 소개해달란다,그의 새로운 친구를 만나다
1337,그는 풍선을 받았다,그에게 축하해주다,그와 함께 날아가다,그와 함께 풍선을 날린다,그가 풍선을 받았기 때문에 행복해하다
1338,그는 팁을 남겼다,서비스에 만족했다고 생각하다,그에게 감사의 인사를 건네다,그에게 고맙다는 인사를 한다,서비스에 만족하다
1339,그는 손톱을 물어뜯었다,그에게 스트레스를 받지 않도록 도와주다,그에게 안심제를 사용하다,그가 그 습관을 고친다,그를 진정시키다
1340,그는 다리를 흔들었다,주의를 기울이다,그의 안절부절,그를 멈추란다,그를 가만히 있다
1341,그는 반려동물을 입양했다,반려동물을 사랑하고 돌봐주다,그의 새로운 반려동물을 만나다,잘 키운다,반려동물에 대한 책임감을 가지다
1342,그는 빠르게 발길질했다,그를 따라가다,그를 따라잡다,그의 건강을 챙긴다,그의 능력을 인정하다
1343,그는 네가 편지를 보내줘서 고마워했다,너를 만나고 싶어하다,그에게 감사의 말을 전하다,그에게 더 많은 편지를 쓰도록 한다,네게 다시 연락하다
1344,그는 순간을 몇 시간처럼 느꼈다,그의 이야기를 듣다,그에게 그 경험을 나누다,그가 무엇 때문에 그렇게 느꼈는지 이유를 알고 싶어한다,그의 이야기를 듣다
1345,그는 어쨌든 하나를 구입했다,만족시키다,그가 선택한 것을 보여주다,그를 축하한다,그에게 할인을 받다
1346,그는 전공을 바꿨다,새로운 전공에 대해 물어보다,그의 이유를 이해하다,그의 결정에 대해 의문을 제기한다,그의 새로운 전공에 대해 이야기하다
1347,그는 버스를 놓쳤다,다음 버스를 기다리게 해서 미안하다,택시를 타다,그를 위로한다,그를 태워다 주다
1348,그는 아무것도 걱정하지 않았다,그를 걱정하다,그의 마음을 편하게 하다,그의 안부를 묻다,그에게 도움을 주다
1349,그는 뭔가 고약한 냄새가 났다,그를 위로하다,그에게 샤워하다,그를 샤워하고 깨끗이 해준다,그를 샤워하다
1350,그는 친구를 때렸다,그에게 이유를 묻다,그를 말리다,그에게 사과한다,사과를 하다
1351,그는 개를 데려왔다,강아지를 만나러 오다,그와 함께 산책하다,그를 반려동물으로 받아들인다,그와 함께 산책하다
1352,그는 남편을 잃었다,위로와 조력하다,그를 위로하다,그를 위로한다,위로를 받다
1353,그는 심지어 동전 지갑도 만들었다,그를 칭찬하다,그에게 하나를 만들어 달라고 요청하다,그에게 감사의 말을 한다,그의 창의력을 이용하다
1354,그는 공원에 가고 싶어 했다,그와 함께 공원에 가기 위해 동행하다,함께 가다,그를 동반한다,그를 공원으로 데려가다
1355,그는 데이트를 하러 가는 중였다,그를 축하하다,그에게 좋은 시간을 보내다,그가 어디로 가는지 묻다,그를 놓아두다
1356,그는 재미있는 소리를 내었다,그를 따라서 웃다,그가 더 많은 소리를 내다,그를 따라한다,그를 더 듣다
1357,그는 자동차 키를 찾을 수 없었다,그를 도와주다,그를 도와주다,그를 차에서 내려서 도와준다,그에게 차를 빌려달라고 부탁하다
1358,그는 온라인 검색을 했다,그가 찾고 있는 정보를 알려주다,그가 찾고 있는 것을 알다,정보를 얻다,그에게 도움을 주다
1359,그는 자신의 아버지를 찾았다,아버지와 다시 만나다,그의 이야기를 듣다,그에게 안부를 묻다,그를 축하하다
1360,그는 목표물을 놓쳤다,그를 위로해주다,그를 격려하다,그를 도와준다,그를 도와주다
1361,그는 배낭을 챙겼다,여행을 가고 싶어하다,그가 어디로 가는지 알고 싶어하다,함께 간다,그에게 여행을 가다
1362,그는 인형을 찾았다,그를 축하하다,그를 기뻐하다,그가 기쁘다고 한다,그를 달래다
1363,그는 정말 늦었다,그를 기다리다,그에게 시간을 지키다,그를 기다린다,그에게 용서를 구하다
1364,그는 안경을 찾았다,안경을 찾는 데 도움을 주다,그를 도와주다,그 안경을 쓰도록 한다,그를 놀리다
1365,그는 스스로를 진정시켰다,그를 지켜주다,그에게 조언하다,그의 결정을 이해한다,그를 이해하다
1366,그는 감자튀김을 주문했다,감자튀김을 함께 먹기 위해 다른 음식을 주문하다,같이 먹다,같이 먹다,그에게 케첩을 주다
1367,그는 아기 이름을 지었다,가족들이 아기의 이름을 칭찬하다,그의 선택을 알다,그가 선택한 이름의 의미를 알려준다,아기를 만나다
1368,그는 할로윈 파티에 초대했다,파티에 참석하기로 약속하다,그의 친구들도 함께 초대하다,그를 위해 할로윈 코스튬을 준비한다,그를 칭찬하다
1369,그는 자신의 헤어와 메이크업을 직접 했다,그의 스타일에 대해 칭찬하다,비밀을 알려달라고 하다,그의 비밀을 알아낸다,그에게 조언을 해주다
1370,그는 결국 굴복했다,그를 이해하고 위로하다,그의 선택을 이해하다,그를 칭찬한다,그를 이길 수 있다
1371,그는 대화를 원했다,상대방의 이야기를 듣다,그에게 말을 걸다,그와 함께 이야기한다,그와 대화하다
1372,그는 어느 날 밤 잠이 들었다,그가 안전하게 잠들었는지 확인하다,그가 안전히 깨어나다,그가 평화롭게 잔다,그를 안심시키다
1373,그는 더 좋은 아이디어가 있었다,그에게 호감을 표현하다,그 아이디어를 듣다,그 아이디어를 듣다,그의 아이디어를 듣다
1374,그는 스노클링을 하러 갔다,그를 도와주러 가다,그가 안전하게 돌아오다,그가 안전하게 돌아온다,그를 따라가다
1375,그는 엄지손가락을 사용했다,그에게 찬양을 보내다,그를 칭찬하다,그가 승리의 기운을 가져올 것이라고 믿다,그가 손으로 서명하다
1376,그는 깁스를 했다,그를 도와주다,그에게 일상생활에서 도와주다,빨리 회복한다,그를 도와주다
1377,그는 머리를 다쳤다,그를 병원으로 데려가다,그가 병원에 가다,응급실로 옮겨진다,그를 병원으로 데려가다
1378,그는 입술을 씹었다,걱정하거나 스트레스를 받았다,그를 달래다,그에게 무슨 일이 있는지 물어본다,그에게 웃음
1379,그는 잿더미에서 부활했다,그를 축하하다,그에게 놀라움을 표현하다,그를 믿다,그가 다시 도전하다
1380,오늘은 그의 결혼식 날였다,그에게 축하의 말을 전하다,그와 신부에게 축하를 전하다,축하의 말을 한다,축하의 말을 건네다
1381,그는 또다른 아기가 있었다,그에게 축하해주다,그를 축하하다,그를 돌본다,그의 아이를 만나다
1382,그도 그녀를 좋아했다,그녀도 그를 좋아하다,그들이 함께 행복하다,그들이 서로의 마음을 털어놓다,그녀와 결혼하다
1383,그는 새 차가 필요했다,그에게 새 차를 사주다,그에게 어떤 차종을 원하는지 물어보다,그에게 도와준다,그에게 차를 구입하다
1384,그는 그녀의 입술을 적셨다,그녀와의 관계를 진지하게 고민하다,그를 멈추다,그를 막다,그를 용서하다
1385,그는 그녀의 얼굴을 쓰다듬었다,그를 멈추게 하다,그를 부러워하다,그들도 같은 경험을 하고 싶어한다,그를 멈추다
1386,그는 커피를 엎질렀다,그에게 새로운 커피를 주다,청소하다,청소한다,그에게 실수를 인정하다
1387,그는 토론에 참여했다,그의 의견을 듣고 싶어하다,그의 의견을 듣다,그의 의견을 듣다,그의 의견을 듣다
1388,그는 그물을 찾았다,그를 도와주다,물고기를 잡다,그의 장비를 확인한다,그의 재능을 이용하다
1389,그는 독감 진단을 받았다,그를 돌봐주다,그를 조심하다,그가 빨리 회복한다,그를 건강하게 만들다
1390,그는 땅콩 알레르기가 있었다,그를 도와주다,그에게 땅콩을 피하도록 경고하다,그를 위해 땅콩을 피한다,땅콩을 피하다
1391,그는 약속 일정을 다시 잡았다,다시 만나서 기뻐하다,그가 무엇 때문에 변경했는지 궁금해하다,그에게 미안하다고 한다,그에게 다음 만남
1392,그는 새로운 사람을 만났다,그에게 관심을 보이다,그와 친해지다,그와 친해진다,새로운 관계를 맺다
1393,그는 발톱을 드러내었다,그를 도와주다,그를 멀리하다,그를 조심한다,그의 발톱을 감추다
1394,그가 그녀를 데리러 왔다,그녀를 안전하게 데리러 왔다,그의 행복을 기원하다,그들의 관계가 좋아진다,그를 축하하다
1395,그는 메스꺼움을 느꼈다,그를 도와주다,그를 안심시켜주다,그를 위로한다,그에게 키스
1396,그는 여자친구와 데이트했다,그의 행복을 축하하다,그에게 행복하다,그의 행복을 응원한다,그를 축하하다
1397,그는 동생에게 전화했다,동생의 소식을 물어보다,그가 어떤 소식을 전해주었는지 궁금해하다,그의 걱정을 표현한다,그에게 도와줄 것
1398,그는 임신 9개월였다,출산을 도와주다,그를 편안하게 쉬게 해주다,그를 병원으로 데려간다,그가 아기를 가질 준비가 되었는지 확인하다
1399,그는 가방을 떨어뜨렸다,도와주다,그를 도와주다,그를 도와준다,그를 도와주다
1400,그는 그것을 어디든 가지고 다녔다,그를 그것을 숨기도록 하다,그를 그것을 놓다,그것을 보여준다,그를 더 이상 보지 않다
1401,그는 규칙을 설명했다,규칙을 이해하도록 도와주다,이해하다,그를 따른다,게임을 이길 수 있도록 도와달라고 하다
1402,그는 학교에 우산을 가져갔다,그에게 비가 올지도 모르니 우산을 빌리고 싶어하다,비가 올지도 몰라 우산을 빌려달라고 하다,비가 오는지 확인한다,비를 맞지 않다
1403,그는 인터넷을 검색했다,관련 정보를 제공하다,그가 찾고 있는 정보를 알려주다,그에게 필요한 정보를 찾아준다,그에게 방법을 찾다
1404,그는 다음날이 마감일였다,그를 도와주다,그가 일을 끝내다,그의 업무를 끝낸다,그에게 빨리 작업을 완료하다
1405,그는 와인을 엎질렀다,그를 도와주다,청소를 도와주다,그를 도와준다,그를 도와주다
1406,그는 닻을 내렸다,그를 도와주다,이제 여기서 쉬어가다,그가 계속해서 머물기를 원했다,그를 도와주다
1407,그는 거의 끝났다,그를 격려하다,그를 응원하다,그의 성공을 축하한다,그를 도와주다
1408,그는 그녀를 두드렸다,그의 행동에 대해 궁금해하다,그의 행동을 멈추다,그의 행동을 멈추게 한다,그에게 사과하다
1409,그는 잘못 짚었다,정정해 주다,그의 말을 바로잡다,그를 가르친다,그의 손을 잡다
1410,그는 제한 속도를 초과하여 운전했다,벌금을 내도록 그에게 요구하다,그를 멈추다,그를 경찰에 신고한다,그를 차로 세우다
1411,그는 혈장을 기증했다,칭찬하다,그를 칭찬하다,그를 칭찬한다,그를 칭찬하다
1412,그는 메시지를 보내었다,그에게 답장을 보내다,그가 무슨 내용을 보냈는지 궁금하다,그가 답장한다,그에게 빨리 응답하다
1413,그는 주머니를 확인했다,돈을 빌려주다,그가 무엇을 꺼낼지 궁금해하다,그가 지갑을 잃어버리지 않았기를 바란다,그에게 돈을 빌려주다
1414,그는 온라인으로 파일을 업로드했다,파일을 다운로드하다,그 파일을 다운로드하다,그 파일을 다운로드한다,파일을 다운로드하다
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,그에게 사과하다,그에게 사과하다,그에게 사과한다,그녀에게 사과하다
1416,그는 질문에 대한 답변을 드렸다,다음 질문에 대한 추가 설명을 요청하다,그의 설명을 이해하다,그의 말을 믿다,그의 의견을 듣다
1417,그는 마침내 태어났다,환영받다,그를 축하하다,그를 축하한다,그를 축하하다
1418,그는 한 잔 더 마시고 싶어 했다,주정을 그만두게 하다,그를 말리다,그를 말려준다,그를 집으로 데려다 주다
1419,그는 고양이에게 캣닙을 줬다,고양이를 만져주다,그가 고양이를 잘 돌보다,그와 같은 방법으로 고양이를 기쁘게 한다,그를 칭찬하다
1420,그는 새 노트북을 구입했다,새로운 노트북을 보여주도록 요청하다,그의 새 노트북을 보다,그의 새로운 노트북을 본다,그의 새 노트북을 보다
1421,그는 속임수를 썼다,그를 용서하다,그의 진실을 알아내다,그를 용서한다,진실을 말하다
1422,그는 TV를 보고 있었다,주변 사람들과 함께 TV 시청을 즐기다,그에게 리모컨을 내려놓다,그를 방해하지 않다,그를 방해하지 말다
1423,그는 온 바닥에 쏠았다,그를 일으켜 세우다,그를 도와주다,그를 도와준다,그를 도와주다
1424,그는 핫도그 먹기 대회에 참가했다,그를 응원하다,그가 이길 것,그를 응원한다,그가 1등이 되다
1425,그는 무대 공포증이 있었다,그를 지원하다,그를 도와주다,그를 무대에 올린다,무대 위에서 노래하다
1426,그는 멀리 있는 물체를 볼 수 있었다,그에게 눈을 믿지 않다,그에게 시력 검사를 받다,그가 목숨을 구한다,망원경을 빌리다
1427,그는 집으로 돌아가는 길을 찾았다,그를 안심시키다,그에게 안전하게 돌아가다,그에게 안전하게 돌아간다,그에게 안전운전을 하다
1428,그는 자신의 능력을 키웠다,자신의 성취를 축하하다,그를 배우다,그를 인정한다,그의 성공을 보다
1429,그는 초인종을 눌렀다,문을 열어주다,빨리 문을 열어주다,문을 열어준다,문을 열어주다
1430,그는 발목을 뼜다,그를 도와주다,그를 도와주다,그를 병원으로 데려간다,그를 도와주다
1431,그는 그녀를 밀쳐내었다,그녀를 위로하다,그의 행동을 비난하다,그의 행동을 변명한다,그를 용서하다
1432,그는 그녀에게 빵을 줬다,그에게 감사 인사를 하다,그에게 감사를 표하다,그에게 감사의 표시를 한다,그가 더 많은 것을 줄 수 있다
1433,그는 자판기에서 사탕을 꺼내었다,그에게 사탕을 나눠주다,그에게도 사탕을 나눠주다,그를 위해 사탕을 가져온다,돈을 빌려달라고 하다
1434,그는 독감 예방 주사를 맞았다,건강을 기원하다,그가 건강하게 유지하다,그가 건강하게 유지된다,그의 건강을 기원하다
1435,그는 섹터에서 건물을 발견했다,건물을 조사하다,그 안에 무엇이 있는지 궁금해하다,그 안에 무엇이 있는지 확인한다,그를 보호하다
1436,그는 자전거에서 떨어졌다,그를 도와 일어서게 하다,그를 도와주다,그를 도와준다,그를 돕다
1437,그는 책을 돌려받았다,책을 읽고 돌려주다,그가 어떤 내용인지 궁금해하다,그가 어떤 내용을 읽었는지 묻다,그가 책을 돌려주다
1438,그는 침실을 청소했다,칭찬하거나 감사의 말을 건네다,그를 도와주다,감사의 말을 한다,칭찬을 해주다
1439,그는 얼음판 위에서 미끄러졌다,그를 도와 일어서게 하다,그를 돕다,그를 일으켜 준다,그를 도와주다
1440,그는 기분이 훨씬 나아졌다,그를 축하하다,그에게 미소 짓다,그가 더 긍정적으로 생각한다,그에게 웃음을 보이다
1441,그는 수건을 가져왔다,그를 칭찬하다,그를 감사하다,그에게 물을 닦아준다,그의 도움을 받다
1442,그는 졸리다고 느꼈다,그가 푹 잘 수 있도록 도와주다,그를 자게 하다,그를 잠자리에 눕힌다,그가 떠나다
1443,그는 얼룩이 생겼다,그를 도와주다,그를 도와주다,그를 도와준다,그를 위해 새 옷을 사다
1444,그는 새 가구를 구입했다,칭찬하다,그 집을 초대하다,그의 새 집을 본다,새 집을 보여주다
1445,그는 슬퍼 보였다,그를 위로해 주다,그에게 위로의 말을 해주다,그를 편안하게 해준다,그를 위로하다
1446,그는 처음에는 좋아했다,그에게 더 많은 것을 주다,그와 함께 하다,계속해서 좋아한다,그를 도와주다
1447,그는 실수로 베였다,그를 위로하다,그를 용서하다,그를 용서한다,그를 용서하다
1448,그는 밖에서 추위를 느꼈다,그를 따뜻하게 해주다,그에게 온실을 찾다,그를 따뜻하게 해준다,그를 따뜻하게 감싸다
1449,그는 사고를 일으켰다,피해자에게 사과하고 보상을 제공하다,그의 안전을 걱정하다,그가 무사히 귀가한다,그의 운전을 멈추다
1450,그는 함께 웃었다,그와 함께 웃다,그와 계속해서 웃다,그와 친해진다,그를 기쁘게 하다
1451,그는 스카이다이빙을 하러 갔다,그를 응원하다,그의 안전을 기원하다,그에게 안전을 기원한다,그를 안심시키다
1452,그는 새 휴대폰을 받았다,새 휴대폰에 대한 소감을 묻다,그의 새 휴대폰을 보다,그의 전화번호를 알아낸다,그의 새 휴대폰을 보다
1453,그는 어쨌든 가기로 결정했다,그를 지원하다,그를 지원하다,그가 안전하게 돌아온다,그를 응원하다
1454,그는 그녀의 뺨을 쓰다듬었다,그에게 미안하다고 말하다,그에게 이유를 묻다,그를 용서한다,그에게 미안하다
1455,그는 어지럽었다,도와주다,그에게 도움을 주다,그를 도와준다,그를 도와주다
1456,그는 술을 많이 마셨다,그를 돌봐주다,그를 집으로 데려다주다,그를 집으로 데려다준다,그를 집에 데려다 주다
1457,그는 매니큐어를 받았다,매니큐어를 받은 그에게 칭찬과 축하를 표시하다,그의 손을 보여주다,그의 손을 칭찬한다,그의 손을 보여주다
1458,그는 일격을 가했다,그에게 도움이 필요하다고 생각하다,그가 이길 것,그를 막다,복수
1459,그는 아침을 먹었다,그의 건강을 기원하다,그에게 건강을 기원하다,그가 건강하게 식사했는지 확인한다,그의 건강을 생각하다
1460,그는 페디큐어를 받았다,그에게 축하의 말을 전해주다,그의 발을 보다,그의 발을 보여준다,그를 축하하다
1461,그는 밴드를 시작했다,그의 밴드에 가입하다,그의 첫 공연을 보다,함께 음악을 만든다,그의 밴드 공연을 보다
1462,그는 볼륨을 높였다,볼륨을 낮추도록 그에게 요청하다,그에게 조용히 하라고 하다,조용히 한다,조용히 해달라고 부탁하다
1463,그는 새 라켓을 구입했다,그의 새 라켓을 보고 싶어하다,그의 새 라켓으로 테니스를 치다,그와 함께 테니스를 친다,그의 새 라켓을 보여주다
1464,그는 새 직장이 생겼다,축하하다,그의 새 직장에서 성공하다,그를 축하한다,축하하다
1465,그는 알람이 울려도 잠을 자지 않았다,그를 깨우고 일어나게 하다,그가 쉬게 하다,그를 깨운다,그를 깨우다
1466,그는 식료품 쇼핑을 하러 갔다,식사를 함께 하기 위해 무엇을 사야 할지 물어보다,그에게 무엇을 사올지 물어보다,그에게 물건을 사오라고 한다,그를 따라가다
1467,그는 유튜브에서 동영상을 시청했다,동영상을 함께 보고 싶어하다,그가 무엇을 보고 있는지 궁금해하다,그가 그 동영상을 공유한다,그와 함께 동영상을 보다
1468,그는 학교를 그리워 했다,옛날 추억을 나누다,그에게 학교 이야기를 듣다,그를 학교로 데려간다,학교 생활을 다시 경험하다
1469,그는 내일 시험이 있었다,그를 응원하다,그에게 행운을 빌다,그를 응원한다,그가 공부하다
1470,그는 새 선풍기를 구입했다,환영 인사를 하다,시원한 바람을 맞다,그를 시원한 바람을 맞다,시원한 바람을 느끼다
1471,그는 자신감이 더 생겼다,그를 격려하다,그의 성공을 기원하다,그에게 도움을 준다,자신을 더 많이 드러내다
1472,그는 날씨를 확인했다,옷을 추천하다,나가기 전에 우산을 가져가다,우산을 가져온다,우산을 가져오다
1473,그는 반려동물을 키우고 싶어 했다,동물 관련 정보나 조언을 제공하다,그에게 어떤 동물을 키우고 싶은지 물어보다,그를 도와준다,그가 반려동물을 키울 수 있게 허락하다
