,input,A,B,B2,B3
1152,그는 마침내 모자를 찾았다,모자를 잃어버렸다,집 전체를 뒤져봤다,집 전체를 뒤진다,옷장을 정리했다
1153,그는 자신의 삶을 만들어갔다,자신의 목표와 꿈을 설정했다,꿈을 향해 노력했다,노력한다,꿈을 키웠다
1154,그는 자신의 맥박을 느꼈다,운동을 했다,손가락으로 동맥을 눌러봤다,운동을 하다,운동을 시작했다
1155,그는 노트북을 구입했다,돈을 모았다,돈을 모았다,돈을 모아서 사다,돈을 모았다
1156,그는 다리를 다쳤다,조심하지 않았다,병원에 갔다,조심하며 걷다,조심했다
1157,그는 하루 종일 먹었다,식료품을 구입했다,배가 고팠다,배가 고파서 먹다,배고픈 상태였다
1158,그는 여행 가방을 챙겼다,여행을 갈 계획이 있었다,물건을 담았다,그는 여행 일정을 확인한다,짐을 쌌다
1159,그는 체중이 늘었다,운동을 하지 않았다,운동을 더 많이 했다,운동을 시작한다,먹는 것을 삼갔다
1160,그는 점점 나아지고 있었다,노력했다,꾸준히 노력했다,꾸준히 노력한다,노력했다
1161,그는 잃어버린 개를 찾았다,개를 찾기 위해 노력했다,주변을 돌아다녔다,주변을 둘러본다,사람들에게 물어봤다
1162,그는 전화를 걸고 있었다,전화를 받고 있었다,휴대전화를 가지고 있었다,전화번호를 입력한다,전화를 받고 있었다
1163,그는 삼촌을 찾아갔다,삼촌의 주소를 알고 있었다,주소를 알고 있었다,삼촌의 주소를 알아낸다,지도를 찾아봤다
1164,그는 노래방에서 노래를 불렀다,노래방에 들어갔다,마이크를 잡았다,노래방에 간다,노래를 연습했다
1165,그는 친구를 초대했다,친구의 연락처를 가지고 있었다,파티를 계획했다,파티를 계획한다,파티를 열다
1166,그는 스스로를 점검했다,거울을 이용했다,거울을 사용했다,자기 자신에게 질문한다,거울을 보았다
1167,그는 친구와 대화를 나눴다,친구를 만나러 나갔다,시간을 내다,서로에게 관심을 가지고 진정한 소통을 한다,전화를 받았다
1168,그는 소다를 엎질렀다,병에 소다를 부었다,주위에 수건이 있었다,테이블을 밀어버린다,조심했다
1169,그는 숙면을 취했다,스트레스를 관리했다,스트레스를 해소했다,스트레스를 관리한다,잠을 잤다
1170,그는 화장실에 가야 했다,물을 마셨다,급한 싼을 느꼈다,급하게 나가는 길을 찾다,볼일을 봤다
1171,그는 스테이크를 주문했다,식당에 들어갔다,요리법을 공부했다,요리 방법을 선택한다,메뉴를 물어봤다
1172,그는 자신에 대한 여유가 있었다,자신을 이해하고 받아들일 수 있는 마음가짐을 가졌다,명상을 했다,명상을 한다,자신의 시간을 즐겁게 보낼 계획을 세웠다
1173,그는 정말 재미있게 놀았다,친구들과 함께 있었다,좋은 친구들을 만났다,친구들과 함께 있다,친구를 초대했다
1174,그는 커튼에 불을 붙였다,화재를 막기 위해 안전을 확인했다,신중하지 않았다,안전을 확인한다,주의를 기울였다
1175,그는 준비 중였다,준비물을 챙겼다,옷을 골랐다,계획을 세운다,옷을 골랐다
1176,그는 수학 수업에서 낙제했다,열심히 공부하지 않았다,그는 수업에 출석했다,그는 수학 공부를 더 열심히 한다,공부를 더 열심히 했다
1177,그는 결국 구해내었다,도움을 요청했다,많은 노력을 기울였다,끈질기게 노력한다,도망쳤다
1178,그는 터치다운을 기록했다,공을 받았다,그는 팀원들과 협력했다,경기 중에 공을 잡다,공을 받았다
1179,그는 어디서부터 시작해야 할지 잘 알고 있었다,계획을 세웠다,계획을 세웠다,그는 계획을 세운다,계획을 세웠다
1180,그는 잠을 못 잤다,스트레스를 관리했다,스트레스를 받았다,스트레스를 받다,차를 마셨다
1181,그는 두려움을 극복했다,도전을 했다,용기를 냈다,자신의 용기를 발휘한다,도전했다
1182,그는 학교에 가져갈 연필을 구했다,연필을 사러 갔다,문구점에 가서 연필을 샀다,가게에 가서 연필을 산다,가방을 챙겨왔다
1183,그는 계속 울었다,누군가를 상처 주었다,슬픈 이야기를 들었다,위로받다,슬픈 이야기를 들다
1184,그는 밤새도록 울었다,마음이 아프거나 슬펐다,어떤 일이 있었던 것 같다고 말했다,심리 상담을 받다,슬픈 이야기를 들다
1185,그는 가장 친한 친구가 있었다,가장 친한 친구를 만났다,항상 서로를 이해했다,서로를 신뢰한다,사교적이다
1186,그는 택시를 불렀다,돈이 있었다,도보로 이동했다,목적지를 알고 있다,도보로 이동했다
1187,그는 시험 도중 잠이 들었다,더 잘 준비했다,충분한 휴식을 취했다,충분한 수면을 취한다,충분히 잠을 잤다
1188,그는 친구에게 물어봤다,도움을 요청했다,전화번호를 알고 있었다,정보를 얻다,지도를 확인했다
1189,그는 반지를 구입했다,돈을 갖고 있었다,보석 상점을 방문했다,돈을 모아야 한다,여자친구를 사귀다
1190,그는 나오는대로 시끄럽게 이야기했다,주변에 사람들이 있었다,조용히 말했다,주변 소음을 신경 쓰지 않다,마이크를 잡았다
1191,그는 그녀도 데려갔다,그녀를 초대했다,차를 빌렸다,그녀를 설득한다,차를 빌렸다
1192,그는 그의 부모님이 그리워했다,부모님을 찾아뵙다,전화를 했다,자주 전화하거나 방문한다,전화를 했다
1193,그는 환불을 요청했다,구매를 했다,영수증을 가지고 있었다,영수증을 가지고 있다,영수증을 가져왔다
1194,그는 친구에게 선물했다,선물을 샀다,돈을 저축했다,친구의 취향을 알아낸다,돈을 모았다
1195,그는 남동생에게 물었다,남동생이 집에 있었다,질문을 준비했다,그의 의견을 듣다,물어봤다
1196,그는 냄새가 너무 좋았다,향수를 뿌렸다,향수를 뿌렸다,향수를 뿌린다,꽃을 심다
1197,그는 신용카드를 사용했다,신용카드를 발급받았다,결제를 선택했다,결제할 돈이 있다,신용카드를 가지고 있다
1198,그는 버튼을 눌렀다,그 기기를 사용할 수 있었다,전원을 켰다,전원이 켜져 있다,비밀번호를 알았다
1199,그는 안식일을 어겼다,안식일을 쉬다,일을 했다,일하는 것을 멈춘다,일을 했다
1200,그는 건강에 좋은 음식을 더 많이 먹었다,식단을 조절했다,식단을 바꾸다,건강한 식재료를 구매한다,채소와 과일을 사왔다
1201,그도 케이크를 먹고 있었다,케이크를 주문했다,당일 운동을 했다,케이크를 산다,케이크를 사왔다
1202,그는 시대에 뒤떨어진 일을 했다,시대에 맞는 일을 했다,현대 기술을 배웠다,현대적인 기술을 배운다,현대적인 일을 했다
1203,그는 함께 영화를 봤다,영화를 선택했다,영화 표를 예매했다,영화를 고른다,시간을 맞췄다
1204,그는 심지어 고용도 했다,이력서를 작성했다,채용 절차를 따져봤다,채용 공고를 작성한다,자격증을 취득했다
1205,그는 좋아하는 동물 인형이 있었다,동물 인형을 사왔다,그것을 구매했다,그 인형을 잘 다룬다,돈을 벌다
1206,그는 기분이 좋아지기 시작했다,긍정적인 생각을 하기 시작했다,긍정적인 생각을 했다,취미 활동을 시작한다,웃다
1207,그는 대학에 입학했다,학교에 지원서를 제출했다,입학 시험을 통과했다,입학원서를 제출한다,시험을 잘 봤다
1208,그는 투표함에 투표용지를 넣었다,득표권이 있었다,유권자 등록을 했다,후보를 선택한다,유권자 등록을 했다
1209,그는 그녀를 어디서나 찾을 수 있었다,그녀의 전화번호를 가지고 있었다,전화번호를 알고 있었다,연락처를 꼼꼼히 기억한다,항상 전화를 가지고 다녔다
1210,그는 길거리에서 지갑을 발견했다,주인을 찾았다,주변을 둘러봤다,주변을 둘러본다,지갑을 주웠다
1211,그는 마시멜로를 구웠다,불을 피웠다,모닥불을 피웠다,바베큐파티를 열었다,모닥불을 피웠다
1212,그는 수영장 파티가 있었다,풀장을 예약했다,수영복을 샀다,그는 수영복을 가져온다,수영복을 가져왔다
1213,그는 어쨌든 달렸다,달리기를 했다,운동화를 신었다,운동화를 신다,운동화를 신었다
1214,그는 첫 키스를 받았다,데이트를 했다,상대방을 좋아했다,상대방을 설득한다,용기를 냈다
1215,그는 입에 화상을 입었다,뜨거운 음식을 먹지 말았다,뜨거운 음식을 불어먹지 않았다,그는 뜨거운 식품을 조심한다,뜨거운 음식을 조심했다
1216,그는 골을 넣었다,공을 찼다,훌륭한 패스를 받았다,훈련을 열심히 하다,골키퍼를 제치다
1217,그는 그녀의 혀를 깨물었다,그녀에게 접근했다,화가 나 있었다,화를 낸다,더 많은 용기를 냈다
1218,그는 권리를 침해했다,법을 배웠다,법정에 나가 변호사를 고용했다,다른 사람의 경계를 존중한다,비밀번호를 변경했다
1219,그는 따뜻함을 유지했다,난로를 켰다,옷을 입었다,그는 따뜻한 옷을 입다,옷을 입다
1220,그는 갑자기 쓰러졌다,의사에게 진료를 받았다,의료진을 불렀다,의사에게 도움을 요청한다,의사를 찾았다
1221,그는 홈런을 쳤다,강력한 스윙을 했다,훈련을 열심히 했다,타구를 잘 맞다,그리프를 잡았다
1222,그는 두 다리가 부러졌다,높은 곳에서 뛰어내렸다,병원에 신속히 갔다,그는 더욱 조심한다,더 조심했다
1223,그는 1년 후 결혼을 했다,1년 전에 프러포즈를 했다,여자친구에게 프러포즈했다,약혼자를 만나고 사귄다,여자친구를 찾았다
1224,그는 매우 아파졌다,의사를 찾아뵀다,의사를 찾아갔다,의사에게 진료를 받다,의사를 찾아갔다
1225,그는 TV를 시청했다,리모컨을 이용해서 TV를 켰다,리모컨을 찾았다,리모컨을 찾다,리모컨을 찾았다
1226,그는 수업을 시작했다,학교에 등록했다,교과서를 열어봤다,그는 학생들을 모은다,교재를 샀다
1227,그는 택시를 호출했다,도보로 이동할 수 없는 거리에 있었다,도보로 갈 수 없었다,택시 앱을 이용한다,도보로 이동했다
1228,그는 열쇠를 찾을 수 없었다,열쇠를 잘 보관했다,집 안을 뒤져봤다,주머니를 뒤진다,주머니를 뒤져봤다
1229,그는 학교로 돌아갔다,학교 등록을 했다,책가방을 챙겼다,등교 준비를 한다,숙제를 다 했다
1230,그는 배고파 보였다,먹을 것을 찾았다,냉장고를 열어봤다,음식을 찾다,먹고 있는 척을 했다
1231,그는 새 친구를 사귀게 되었다,새로운 사람에게 말을 걸다,적극적으로 대화를 시작했다,관심을 가지고 대화를 나눈다,새로운 사람에게 인사를 했다
1232,그는 큰 충돌 소리를 들었다,주변을 살펴봤다,주변을 살펴봤다,주변을 살핀다,창문을 열다
1233,그는 사다리를 잡았다,높은 곳에 올라가기 위해 사다리를 가져왔다,높은 곳에 올라갔다,높은 곳에 오른다,사다리를 가져왔다
1234,그는 헌혈을 했다,헌혈 신청을 했다,건강 상태를 확인했다,건강 상태를 확인한다,건강한 식사를 했다
1235,그는 맹장을 제거했다,의사에게 진료를 받았다,수술을 받았다,수술을 받다,수술을 받았다
1236,그는 회사를 창업했다,비즈니스 아이디어를 개발했다,투자자들을 찾아다녔다,비즈니스 계획을 세운다,투자자를 찾아다녔다
1237,그는 가슴에 통증이 있었다,의사를 찾아뵀다,의사에게 진료를 받았다,그는 의사를 찾아간다,의사를 찾았다
1238,그는 다시 잠이 들었다,일찍 일어났다,피곤을 이겨냈다,더 이상 자지 않으려고 노력한다,불을 끄기 위해 일어났다
1239,그는 훨씬 더 잘 자고 있었다,이전에 일찍 잤다,그는 편안한 침대를 가지고 있었다,그는 더 편안한 침대를 산다,일찍 잠자리에 들다
1240,그는 장난감을 변기에 버렸다,그 변기를 청소했다,실수를 인정했다,변기를 청소한다,장난감을 버렸다
1241,그는 발소리를 들었다,귀를 기울였다,주변을 살펴봤다,조용히 움직인다,귀를 기울였다
1242,그는 가족 여행 중였다,여행 일정을 계획했다,호텔을 예약했다,여행 일정을 계획한다,여행 일정을 계획했다
1243,그는 더 높이 점프했다,더 많은 훈련을 했다,좀 더 힘을 주다,그는 더 많은 연습을 한다,더 많은 체력을 기르다
1244,그는 첫 키스를 했다,상대방과 가까이 다가갔다,용기를 냈다,그는 상대방과 가까이 다가간다,자신의 용기를 찾았다
1245,그는 드디어 입을 열었다,침묵을 깼다,용기를 냈다,용기를 낸다,진실을 말했다
1246,그는 목소리가 커졌다,더 크게 말을 했다,화를 냈다,화를 낸다,소리를 질렀다
1247,그는 손목이 부러졌다,높은 곳에서 떨어졌다,응급실에 갔다,조심한다,더 조심했다
1248,그는 자전거를 찾았다,자전거를 샀다,주변을 둘러보았다,주변을 둘러본다,지도를 확인했다
1249,그는 축구팀에 합류했다,시험을 통과했다,시합을 통과했다,실력을 갖춘다,시합을 보러 갔다
1250,그는 사탕을 많이 받았다,많은 양의 사탕을 나눠줬다,할로윈에서 집집마다 놀러 다녔다,할로윈에서 출몰한다,할로윈 의상을 입다
1251,그는 팔을 흔들었다,인사를 했다,주변 사람에게 인사를 했다,인사한다,누군가에게 인사를 했다
1252,그는 그녀를 혼쭐내줬다,그녀를 용서해 달라고 말했다,화가 났다,짜증을 낸다,더 자신감을 가졌다
1253,그는 사랑니를 발치했다,치과 의사를 찾아갔다,치과 의사에게 예약을 했다,그는 치과 의사를 찾아간다,치과 의사를 예약했다
1254,그는 학위를 취득했다,대학에 등록했다,열심히 공부했다,대학에 입학한다,공부를 했다
1255,그는 자신을 때렸다,자기 자신을 화나게 만들었다,화가 나서 그랬다,자제력을 가진다,화를 냈다
1256,그는 새 휴대폰을 구입했다,돈을 벌었다,예산을 계획했다,돈을 모아서 구입한다,돈을 벌다
1257,그는 탭댄스를 배웠다,댄스 학원에 다니거나 강사를 고용했다,춤을 좋아했다,춤을 연습한다,춤을 추었다
1258,그는 친구와 가족을 초대했다,초대장을 보냈다,파티를 열다,파티를 준비한다,파티를 열다
1259,그는 영화를 골랐다,영화관에 갔다,영화 리뷰를 읽었다,영화 리뷰를 읽다,시간이 있었다
1260,그는 2위를 차지했다,경쟁을 했다,최선을 다했다,더 많은 연습을 한다,더 열심히 연습했다
1261,그는 정말 웃겼다,사람들을 웃기는 재주가 있었다,좋은 유머 감각이 있었다,그는 웃긴 이야기를 들려준다,재치있는 이야기를 했다
1262,그는 곧 올 예정였다,시간을 맞추기 위해 미리 일정을 확인했다,비행기 표를 예약했다,항공편을 예약한다,비행기 표를 예매했다
1263,그는 그럼에도 팀을 구성했다,팀원을 모았다,적절한 인원을 찾았다,동료들을 모은다,다른 사람들을 설득했다
1264,그는 의사와 상담했다,증상이 있었다,예약을 했다,진료 예약을 한다,건강 상태를 확인했다
1265,그는 저녁 파티가 있었다,음식을 준비했다,음식을 준비했다,음식을 준비한다,음식을 준비했다
1266,그는 고등학교에 입학했다,입학 시험을 보았다,입학 시험을 보았다,지원서를 제출한다,시험을 통과했다
1267,그는 하루 종일 기다렸다,약속 시간을 알고 있었다,시간표를 확인했다,약속 시간을 확인한다,약속을 지켰다
1268,그는 그녀 위에서 안식을 취했다,그녀를 데려왔다,그녀를 사랑했다,그녀를 편안하게 한다,그녀를 안아주다
1269,그는 부모님을 찾았다,부모님의 연락처를 알고 있었다,수많은 전화를 걸다,연락처를 알고 있다,자신의 출생지를 알고 있었다
1270,그는 저녁 식사로 햄버거를 먹었다,햄버거를 시켰다,패스트푸드점에 들렀다,패스트푸드점에 들른다,돈이 있었다
1271,그는 어쨌든 그것을 마셨다,술을 마셨다,목이 말랐었다,용기를 내어 마신다,물병을 열다
1272,그는 팔을 다쳤다,무언가를 들었다,병원에 갔다,의사를 찾다,더 조심했다
1273,그는 골프 치는 법을 배웠다,골프 코치를 고용했다,코치를 고용했다,골프 코치에게 수업을 받다,코치를 고용했다
1274,그는 상자를 찾았다,상자를 찾을 필요가 있었다,주변을 뒤졌다,주변을 뒤진다,찾았다
1275,그는 검진을 받았다,의사에게 예약을 했다,병원에 예약을 했다,의사의 지시에 따른다,병원에 예약을 했다
1276,그는 다리를 부러뜨렸다,조심하지 않았다,병원에 갔다,조심하며 걷다,더 조심했다
1277,그는 물건을 카운터로 가져갔다,돈을 지불했다,돈을 냈다,결제한다,지갑을 챙겨왔다
1278,그는 멋져 보였다,옷을 잘 입었다,옷을 골라 입었다,옷을 골라 입다,옷을 골라입다
1279,그는 여자 친구를 초대했다,데이트할 장소를 예약했다,식사 예약을 했다,예쁜 선물을 산다,예약을 했다
1280,그는 심하게 화상을 입었다,불에 손을 댔다,응급실을 찾았다,안전장비를 착용한다,손을 보호했다
1281,그는 다이어트를 시작했다,식단을 조절했다,식단을 조절했다,건강한 음식을 먹다,운동을 시작했다
1282,그는 자판기에서 탄산음료를 가져왔다,자판기에 돈을 넣었다,동전을 넣었다,동전을 넣다,동전을 가지고 있었다
1283,그는 기분이 나아졌다,긍정적인 생각을 했다,적절한 치료를 받았다,긍정적인 생각을 한다,친구를 만나러 나갔다
1284,그는 메모를 받았다,메모를 읽었다,사무실에 들렀다,중요한 정보를 기억한다,수업에 참석했다
1285,그는 시험을 놓쳤다,시험 시간을 알아봤다,더 일찍 일어났다,그는 시험 일정을 확인한다,알람을 맞췄다
1286,그는 강아지를 데려왔다,동물 보호소에서 강아지를 입양했다,동물 보호소에 갔다,동물 보호소에서 강아지를 입양한다,집에 강아지를 키울 수 있는 공간이 있었다
1287,그는 퇴근 후 집에 돌아왔다,근무를 마쳤다,차를 타고 왔다,근무 시간이 끝나기를 기다린다,택시를 불렀다
1288,그는 너무 즐겼다,더 많은 시간을 보냈다,적당히 조절했다,제한을 둔다,춤을 추다
1289,그는 수영하러 갔다,수영복을 입다,수영복을 입었다,그는 수영복을 준비한다,수영복을 가져왔다
1290,그는 새 매트리스를 구입했다,이전 매트리스가 낡았다,예산을 다시 조정했다,가게에서 매트리스를 선택한다,돈을 모았다
1291,그는 머리를 긁적였다,두통약을 복용했다,두피가 가렵다고 말했다,그는 두통약을 복용한다,머리를 감았다
1292,그는 할머니를 방문했다,할머니의 주소를 알고 방문했다,시간을 냈다,선물을 산다,시간을 냈다
1293,그는 대사를 잊어버렸다,대사를 외웠다,대사를 메모했다,노트에 적어둔다,대사를 외웠다
1294,그는 그녀를 닮은 것 같았다,그녀를 닮은 사람을 만났다,그녀의 사진을 보관했다,유전자를 물려받다,그녀를 닮은 것 같은 옷을 입었다
1295,그는 한 입 베어물었다,먹을 것을 찾아봤다,식욕이 있었다,식사를 즐긴다,조심했다
1296,그는 엄지손가락을 빨고 있었다,손가락에 상처를 입었다,습관이 있었다,습관적으로 한다,엄지손가락을 빨고 있었다
1297,그는 이 아이템에 대한 리콜을 진행했다,제품에 결함이 있음을 확인하고 회수 조치를 취했다,소비자들에게 공지를 했다,제품의 결함을 발견한다,제조사에 전화를 걸다
1298,그는 돈이 좀 필요했다,일자리를 찾았다,알바를 했다,일자리를 구한다,일을 구했다
1299,그의 말이 맞았다,증거를 제시했다,증거를 제시했다,사실을 확인한다,증거를 제시했다
1300,그는 순진무구했다,사기를 당했다,사기꾼에게 속지 않았다,다른 사람을 믿다,사기꾼을 의심했다
1301,그는 옷장을 업데이트했다,옷을 살 돈이 있었다,구입할 돈이 있었다,옷을 정리하고 기부한다,쇼핑을 했다
1302,그는 집에 가자고 했다,차를 가지고 있었다,일찍 일어났다,신발을 신다,차를 타고 왔다
1303,그는 새로운 기록을 세웠다,자신의 한계를 뛰어넘기 위해 최선을 다했다,많은 노력을 기울였다,열심히 연습한다,도전을 받아들였다
1304,그는 어쨌든 그것을 먹었다,음식을 구웠다,배가,배고픔을 참다,요리를 했다
1305,그는 술을 마셨다,주량을 지키지 않았다,20세 이상이다,운전하지 않다,술을 사러 갔다
1306,그는 큰 소리가 들었다,귀를 기울였다,주변을 둘러봤다,그 소리의 원인을 찾다,귀를 청소했다
1307,그는 안 좋아 보였다,의사를 찾아봤다,의사를 찾아봤다,적절한 휴식을 취한다,더 나은 옷을 입다
1308,그는 생산성을 향상시켰다,일을 더 효율적으로 진행했다,더 효율적으로 일했다,효율적인 업무 방식을 찾다,시간을 효율적으로 관리했다
1309,그는 길을 잘못 들어섰다,지도를 확인했다,지도를 보고 있었다,그는 지도를 확인한다,지도를 확인했다
1310,그는 고등학교를 졸업했다,열심히 공부했다,시험을 통과했다,시험을 잘 본다,수업에 참석했다
1311,그는 할로윈 파티에 초대받았다,할로윈 코스튬을 준비했다,코스튬을 입다,할로윈 코스튬을 입다,좋은 친구를 사귀다
1312,그는 그것을 페이스북에 게시했다,계정을 가지고 있다,사진을 업로드했다,페이스북 계정을 가지고 있다,사진을 찍었다
1313,그는 셔츠에 와인을 엎질렀다,와인을 마셨다,실수로 잘못된 움직임을 했다,와인잔을 조심한다,와인잔을 어떻게 잡았다
1314,그는 호텔을 예약했다,호텔에 전화를 했다,신용카드 정보를 제공했다,여행 날짜를 정한다,휴가를 신청했다
1315,그는 단 것을 너무 많이 먹었다,식욕을 억제했다,운동을 했다,식사 후 디저트를 거절한다,살을 찌우지 않았다
1316,그는 인사를 했다,상대방을 보았다,상대방을 보았다,상대방을 본다,손을 흔들다
1317,그는 성적표를 받았다,시험을 보았다,열심히 공부했다,열심히 공부한다,시험을 봤다
1318,그는 조난당한 고양이를 도왔다,고양이를 발견했다,동물 보호소에 연락했다,도와줄 수 있는 동물 보호소나 구조 단체에 연락한다,동물 보호소에 전화했다
1319,그는 다음 단계로 도약했다,이전에 노력했다,열심히 노력했다,노력하여 기존의 역량을 향상시킨다,더 열심히 노력했다
1320,그는 새 애완동물을 얻었다,동물 보호소나 농장을 방문했다,동물 보호소에 갔다,돌봐준다,동물 보호소에 갔다
1321,그는 차를 마셨다,음주운전을 했다,운전을 멈췄다,운전을 멈춘다,운전을 멈췄다
1322,그는 구매를 원했다,돈을 가지고 있었다,돈을 벌다,돈을 지불한다,돈을 저축했다
1323,그는 휴대폰을 반납했다,전화를 받았다,계약기간이 끝났다,계약기간이 끝나는 것을 확인한다,대여한 휴대폰을 돌려주다
1324,그는 하루 종일 아무것도 먹지 않았다,아침을 건너뛰었다,배가 고팠다,음식을 찾아 먹다,다이어트를 시작했다
1325,그는 라이터를 다시 가져왔다,라이터를 잊어버렸었다,주머니 속을 뒤졌다,라이터를 잊지 않고 가지고 다녀야 했다,담배를 사러 나갔다
1326,그는 친구를 이겼다,친구와 게임을 했다,열심히 연습했다,스포츠 경기에 참여한다,연습을 많이 했다
1327,그는 바지를 적셨다,바지를 사러 갔다,다리를 들다,세탁을 한다,세탁기를 고쳤다
1328,그는 학교가 끝나면 집으로 돌아갔다,학교를 끝냈다,버스를 탔다,버스를 탄다,버스를 탔다
1329,그는 다른 발로 발차기를 했다,다리를 올렸다,균형을 잡았다,그는 다리를 높이 들어 올린다,더 많은 연습을 했다
1330,그는 머리가 짧았다,이발을 받았다,그는 머리를 깎았다,자주 미용실에 간다,머리를 자르러 갔다
1331,그는 레드 와인을 엎질렀다,와인잔을 들었다,실례를 했다,와인잔을 잡다,손을 높이다
1332,그는 대머리가 되었다,머리를 깎았다,머리카락을 자르지 않았다,머리를 밀다,머리를 깎았다
1333,그는 유모차에서 장난감을 던졌다,유모차에 앉아 있었다,혼자 있었다,유모차 안에서 조용히 있다,아기가 있었다
1334,그는 교통사고를 당했다,신호를 무시했다,안전벨트를 착용했다,운전을 조심한다,안전벨트를 착용했다
1335,그는 팔굽혀펴기를 했다,팔굽혀펴기를 시작했다,바닥에 누웠다,꾸준한 운동을 한다,체육복을 입다
1336,그는 친구를 만났다,카페나 공원에서 약속을 잡았다,일정을 조정했다,약속 장소에 도착한다,시간을 맞춰 나왔다
1337,그는 풍선을 받았다,누군가에게 생일 선물을 받았다,생일 파티에 참석했다,선물을 주는 사람에게 고마움을 표한다,생일 파티에 참석했다
1338,그는 팁을 남겼다,서비스를 받았다,서비스가 좋았기 때문에 팁을 주었다,서비스가 좋았기 때문이다,계산서를 받았다
1339,그는 손톱을 물어뜯었다,스트레스를 관리했다,손톱을 물어뜯었다,긴장되거나 심심해서 그랬다,스트레스를 푸는 방법을 찾아봤다
1340,그는 다리를 흔들었다,의자에 앉아 있었다,의자에 앉아 있었다,의자에 앉다,의자를 끌어다 주웠다
1341,그는 반려동물을 입양했다,동물 보호소에 가서 동물을 입양했다,동물 보호소에 갔다,돌봐줄 시간과 애정을 가지고 있다,동물 보호소에 갔다
1342,그는 빠르게 발길질했다,운동화를 신었다,시간을 절약하려고 했다,운동화를 신다,신발을 묶다
1343,그는 네가 편지를 보내줘서 고마워했다,네게 편지를 받았다,감사 인사를 전했다,그가 편지를 받았을 때 답장을 보낸다,편지를 받았다
1344,그는 순간을 몇 시간처럼 느꼈다,시계를 보고 싶었다,시계를 보지 않았다,책을 읽다,책을 읽다
1345,그는 어쨌든 하나를 구입했다,돈을 가지고 있었다,돈을 모았다,돈을 갖고 있다,돈을 벌다
1346,그는 전공을 바꿨다,다른 수업을 들다,학교에 다시 등록했다,학부 교육과정을 다시 수강한다,좀 더 공부했다
1347,그는 버스를 놓쳤다,버스를 탈 준비를 했다,다음 차를 기다렸다,시간을 잘 맞춘다,시간을 잘 맞췄다
1348,그는 아무것도 걱정하지 않았다,걱정할 일이 없었다,모든 것을 포기했다,모든 일을 신경 쓰지 않다,명상을 했다
1349,그는 뭔가 고약한 냄새가 났다,샤워를 했다,샤워를 했다,그는 샤워를 해야 했다,쓴맛이 나는 음식을 먹다
1350,그는 친구를 때렸다,자제력을 가지고 있었다,화를 참았다,자제력을 가진다,화를 냈다
1351,그는 개를 데려왔다,개를 키울 수 있는 집이 있었다,반려견을 키우기로 결심했다,반려동물을 돌본다,가족들과 상의했다
1352,그는 남편을 잃었다,결혼을 했다,슬픔을 이겨냈다,슬픔을 이겨낸다,결혼을 포기했다
1353,그는 심지어 동전 지갑도 만들었다,동전을 넣을 지갑을 만들었다,가죽 공예를 배웠다,그는 재활용 가능한 자재를 구한다,돈을 모았다
1354,그는 공원에 가고 싶어 했다,외출을 계획했다,산책을 나갔다,가방에 필요한 물건을 담다,신발을 신다
1355,그는 데이트를 하러 가는 중였다,데이트할 상대와 약속을 잡았다,예쁜 옷을 입다,예쁜 옷을 입다,옷을 골랐다
1356,그는 재미있는 소리를 내었다,웃었다,연습을 많이 했다,웃음을 참지 않다,농담을 했다
1357,그는 자동차 키를 찾을 수 없었다,주머니나 가방 안을 뒤져봤다,주머니를 뒤적거렸다,주머니를 뒤진다,주머니를 뒤져봤다
1358,그는 온라인 검색을 했다,궁금한 정보를 찾고 싶었다,인터넷에 연결돼 있었다,키워드를 입력한다,컴퓨터를 켰다
1359,그는 자신의 아버지를 찾았다,아버지의 연락처를 찾아봤다,수많은 연락을 시도했다,아버지의 사진을 본다,조사를 했다
1360,그는 목표물을 놓쳤다,조준을 잘했다,조준을 다시 했다,조준을 다시 한다,총을 쏘았다
1361,그는 배낭을 챙겼다,등산을 갔다,여행 준비를 했다,그는 여행을 준비한다,여행용품을 준비했다
1362,그는 인형을 찾았다,어린이들을 위한 선물을 샀다,방을 청소했다,집 안을 청소한다,방을 정리했다
1363,그는 정말 늦었다,시간을 잃어버렸다,알람을 맞췄다,길을 잃다,일찍 일어났다
1364,그는 안경을 찾았다,시력이 나빠서 안경을 썼다,방안을 철저히 뒤졌다,주변을 철저히 뒤진다,집에 있었다
1365,그는 스스로를 진정시켰다,자신의 마음을 진정시켰다,깊게 숨을 들이마셨다,깊게 숨을 들이마신다,깊게 숨을 들이마셨다
1366,그는 감자튀김을 주문했다,음식을 주문했다,메뉴를 보았다,음식을 선택한다,메뉴를 읽어봤다
1367,그는 아기 이름을 지었다,아기 이름을 선택했다,아이의 성별을 확인했다,아이의 성별에 맞는 이름을 고른다,아기 이름을 골랐다
1368,그는 할로윈 파티에 초대했다,파티 초대장을 보냈다,코스튬을 준비했다,복장을 준비한다,마스크를 샀다
1369,그는 자신의 헤어와 메이크업을 직접 했다,자신의 헤어와 메이크업 도구를 준비했다,유투브에서 자습서를 찾아보았다,화장품을 산다,미용사 과정을 배웠다
1370,그는 결국 굴복했다,저항을 그만뒀다,상황을 받아들였다,자신의 잘못을 인정한다,사과를 했다
1371,그는 대화를 원했다,상대방과 대화를 시작했다,상대방과 연락을 취했다,그는 상대방에게 말을 걸어야 했다,말을 걸다
