,input,A,B,B2,B3
1415,그는 그녀의 일을 망쳐 크게 실망시켰다,그녀는 이미 그 일을 완벽하게 처리했다,사과하지 않았다,그녀에게 진심으로 사과하고 그녀의 일을 도와준다,그녀를 신뢰했다
1416,그는 질문에 대한 답변을 드렸다,그는 질문을 이해하지 못했다,질문을 이해하지 못했다,그의 기억력이 좋지 않아서 정확한 답변을 기억하지 못한다,그 질문에 대한 답변을 모른다
1417,그는 마침내 태어났다,그는 이미 죽어 있었다,어머니의 배에서 나오지 않았다,모성 충동을 느낀다,엄마의 병원비를 감당할 수 없었다
1418,그는 한 잔 더 마시고 싶어 했다,그는 음주운전을 하고 싶어 했다,아침에 일찍 일어나야 하는 약속이 있었다,음주 운전으로 인한 사고가 있었기 때문이다,다음날 일정이 있었다
1419,그는 고양이에게 캣닙을 줬다,그는 알레르기가 있어서 고양이와 접촉을 피해야 했다,알레르기를 가지고 있었다,고양이가 음식을 거부한다,알레르기가 있었다
1420,그는 새 노트북을 구입했다,그는 돈이 부족해서 새 노트북을 구입하지 못했다,이미 다른 노트북을 가지고 있었다,돈이 부족하다,돈이 없었다
1421,그는 속임수를 썼다,그는 사기당해 속았다,정직한 사람이었다,다른 사람들의 믿음을 잃다,정직한 사람이었다
1422,그는 TV를 보고 있었다,그는 전기가 나갔다,그의 친구가 긴급한 도움을 요청했다,채널을 바꾸기 귀찮다,수학 시험을 보고 있었다
1423,그는 온 바닥에 쏠았다,바닥이 뜨거워서 일어나지 않을 수 있다,물을 마시지 않았다,뜨거운 바닥이었기 때문이다,신발을 신고 있었다
1424,그는 핫도그 먹기 대회에 참가했다,그는 식욕이 없었다,식욕을 잃었다,그의 식욕을 잃다,금식을 하고 있었다
1425,그는 무대 공포증이 있었다,그는 무대에 서는 것을 싫어했다,연극 배우로 활동하지 않았다,무대 앞에서 말을 할 때마다 심장이 뛰는 것 같아서 발작을 일으킨다,어린 시절에 무대에서 자신을 표현하는 기회를 많이 가지지 못했다
1426,그는 멀리 있는 물체를 볼 수 있었다,그는 시력이 매우 나빠서 물체를 볼 수 없었다,안경을 착용하지 않았다,안경을 잊어버리다,안경을 잃어버렸다
1427,그는 집으로 돌아가는 길을 찾았다,그는 집이 없었다,지도를 잃어버렸다,자신이 실제로 살고 있는 곳을 기억하지 못한다,지도를 잃어버렸다
1428,그는 자신의 능력을 키웠다,그는 자신을 믿지 않았다,자만심에 빠져 있었다,자만심에 빠진다,계속해서 자신을 의심했다
1429,그는 초인종을 눌렀다,그는 청력이 없었다,방문자를 기다리고 있었다,아무도 집에 없다,귀가 없었다
1430,그는 발목을 뼜다,그는 더 안전한 신발을 신었다,안전한 신발을 신지 않았다,안전한 신발을 신지 않다,축구화를 신고 있었다
1431,그는 그녀를 밀쳐내었다,그녀는 그를 밀쳐냈다,자신을 방어하지 않았다,그녀가 너무 강하다,그녀를 사랑했다
1432,그는 그녀에게 빵을 줬다,그녀는 밀러 알레르기가 있었다,구워온 것이 아니다,그녀가 금식 중이기 때문이다,그녀가 아무것도 먹을 수 없는 알레르기가 있었다
1433,그는 자판기에서 사탕을 꺼내었다,그는 동전을 가지고 있지 않았다,동전을 넣지 않았다,지갑에 돈이 없다,지갑을 잊었다
1434,그는 독감 예방 주사를 맞았다,그는 바이러스에 면역력이 뛰어났다,강력한 면역력을 가지고 있었다,면역력이 약하다,이미 독감에 걸렸었다
1435,그는 섹터에서 건물을 발견했다,그는 그 지역에 접근할 수 없었다,지도를 잃었다,그 건물이 폭발 위험이 있다,그 지역을 전혀 모르고 있었다
1436,그는 자전거에서 떨어졌다,그의 자전거에 브레이크가 고장이 났다,헬멧을 착용했다,헬멧을 쓰지 않다,안전모를 착용했다
1437,그는 책을 돌려받았다,그는 책을 이미 읽고 망가뜨렸다,대출 기간을 초과했다,이미 다른 사람에게 빌려준 상태였기 때문에 더 이상 빌려줄 책이 없다,책을 분실했다
1438,그는 침실을 청소했다,그는 청소를 싫어했다,집안일을 싫어했다,바쁜 생활로 시간이 부족하다,친구들을 초대했다
1439,그는 얼음판 위에서 미끄러졌다,그는 안전 장비를 착용하고 있었다,신발에 스케이트를 장착하지 않았다,바닥에 얼음이 깔려있다,신발에 스케이트를 장착하고 있었다
1440,그는 기분이 훨씬 나아졌다,그는 심각한 질병에 걸렸다,오랜만에 친구들을 만났다,좋아하는 일을 하고 있다,약을 잘못 복용했다
1441,그는 수건을 가져왔다,그는 땀을 흘리지 않았다,땀을 심하게 흘렸다,그가 수영장에 가기로 하다,물에 빠졌다
1442,그는 졸리다고 느꼈다,그는 카페인을 섭취하지 않았다,커피를 마셨다,커피를 마셨음에도 불구하고 잠을 제대로 자지 못했다,밤새 영화를 보았다
1443,그는 얼룩이 생겼다,그의 옷에 어떤 것도 쏟지 않았다,옷을 세탁하지 않았다,그는 옷을 세탁하는 것을 깜빡하다,신발을 신고 있지 않았다
1444,그는 새 가구를 구입했다,그는 돈이 없었다,돈이 없었다,예산을 초과해서 신용카드로 지불한다,돈이 없었다
1445,그는 슬퍼 보였다,그는 자신의 생일 파티를 준비하고 있었다,최근에 가족을 잃었다,친구들과 함께 시간을 보낸다,좋은 소식을 들었다
1446,그는 처음에는 좋아했다,그는 그것에 대해 더 알게 되었을 때 싫어했다,실제로 그것이 무엇인지 모르고 있었다,시간이 지남에 따라 변화되다,그것에 대해 더 알게 되었다
1447,그는 실수로 베였다,그는 매우 조심스러운 사람이었다,경찰에게 체포되었다,사람들이 그의 실수를 용서해준다,날카로운 칼을 사용하지 않았다
1448,그는 밖에서 추위를 느꼈다,그는 따뜻한 옷을 입지 않았다,따뜻한 옷을 입었다,충분한 옷을 입지 않다,따뜻한 코트를 입고 있었다
1449,그는 사고를 일으켰다,그는 운전을 하지 않았다,조심성이 없었다,안전운전을 한다,술에 취했다
1450,그는 함께 웃었다,그는 극도로 우울했다,슬픈 이야기를 들었다,그가 우울증에 걸렸다,슬픈 이야기를 들었다
1451,그는 스카이다이빙을 하러 갔다,그는 높은 곳에서 떨어지는 것을 두려워했다,높은 곳에서 뛰어내릴 용기가 없었다,높은 곳에서 뛰어내리는 것에 대한 공포증이 있다,높은 곳이 무서웠다
1452,그는 새 휴대폰을 받았다,그는 돈이 없어서 새 휴대폰을 살 수 없었다,이미 최신 모델을 가지고 있었다,이미 사용 중인 휴대폰이 아직 좋은 상태이다,이미 최신 모델을 가지고 있었다
1453,그는 어쨌든 가기로 결정했다,그는 집에 갇혀 있었다,누군가에게 말려있다,그의 친구들이 반대한다,자동차를 고쳐야 했다
1454,그는 그녀의 뺨을 쓰다듬었다,그녀가 그를 막았다,손이 없었다,그녀가 화를 낸다,그녀가 그를 거부했다
1455,그는 어지럽었다,그는 잠을 충분히 자지 않았다,잠을 충분히 자지 않았다,정신적으로 피곤하다,충분한 휴식을 취했다
1456,그는 술을 많이 마셨다,그는 음주운전을 하지 않았다,다음날 아침에 일찍 일어나야 했다,치료를 받아야 한다,운전할 차를 가지고 있었다
1457,그는 매니큐어를 받았다,그는 손톱이 없었다,남자다,예정된 결혼식이 취소된다,손톱을 깎았다
1458,그는 일격을 가했다,그는 상대방에게 무력당했다,상대방에게 무력한 상태였다,상대방의 방어 기술이 우수하다,자기 방어를 하지 않았다
1459,그는 아침을 먹었다,그는 당일 아침을 건너뛰었다,다이어트 중이었다,식욕이 없다,아침을 먹기 싫어했다
1460,그는 페디큐어를 받았다,그는 발가락이 없었다,발에 감염이 있었다,발가락을 다친다,그의 발가락에 발톱이 없었다
1461,그는 밴드를 시작했다,그는 음악을 좋아하지 않았다,음악에 대한 열정이 없었다,음악적인 창의력과 열정이 없다,음악에 대한 열정이 없었다
1462,그는 볼륨을 높였다,그의 이웃들이 모두 잠들어 있었다,청력이 없었다,이웃이 소음을 불평한다,귀가 먼 상태였다
1463,그는 새 라켓을 구입했다,그는 돈이 부족했다,테니스를 할 의지가 없었다,돈이 부족하다,테니스를 그만두기로 결심했다
1464,그는 새 직장이 생겼다,그는 이직을 원하지 않았다,자신의 능력을 너무 낮게 평가했다,코로나19로 인한 경제적 어려움이다,이력서를 제출하지 않았다
1465,그는 알람이 울려도 잠을 자지 않았다,그는 깨어 있었다,아주 피곤해서 잠들 수 없었다,밤새 인터넷 서핑을 하느라 피곤하다,밤새 술을 마셨다
1466,그는 식료품 쇼핑을 하러 갔다,그는 금전적인 어려움으로 인해 식료품을 살 수 없었다,지갑을 잊었다,지갑을 집에 두고 오다,배달 앱을 이용했다
1467,그는 유튜브에서 동영상을 시청했다,인터넷 연결이 끊겼다,인터넷 연결이 끊겼다,인터넷 연결이 끊긴다,인터넷 연결이 끊겼다
1468,그는 학교를 그리워 했다,그는 학교에서 좋은 기억이 없었다,학교에서 좋은 추억을 많이 쌓았다,코로나 바이러스로 인한 온라인 수업이다,항상 집에서 공부했다
1469,그는 내일 시험이 있었다,그는 학교를 졸업했다,어제 밤새 공부를 하지 않았다,밤새 공부하느라 피곤하다,학교에 등록되지 않았다
1470,그는 새 선풍기를 구입했다,그는 돈이 없었다,여름에 더위를 견디지 못한다,돈이 부족하다,돈이 부족했다
1471,그는 자신감이 더 생겼다,그는 자신을 계속 실패하는 것을 깨닫지 못했다,자신을 계속 속였다,주변 사람들의 부정적인 평가에 영향을 받지 않다,실패를 계속 경험했다
1472,그는 날씨를 확인했다,그는 실내에 있었다,창문을 열지 않았다,창문 밖을 본다,창문을 닫았다
1473,그는 반려동물을 키우고 싶어 했다,그는 동물 알레르기가 있었다,아파트에서 반려동물을 키울 수 없었다,아파트에서 반려동물을 키울 수 없는 규정이다,아파트에서 살았다
1474,그는 뉴스를 확인했다,그는 완전히 인터넷이 차단되어 있었다,인터넷 연결이 끊겼다,너무 스트레스 받다,인터넷 연결이 끊겼다
1475,그는 손가락을 두드렸다,그는 손가락을 다치지 않았다,문을 열고 싶었다,상처가 아주 깊다,손가락을 다쳤다
1476,그는 아내와 이혼했다,그는 결혼하지 않았다,결혼을 하지 않았다,서로에 대한 강한 애정이 있다,부부 갈등 상담을 받았다
1477,그는 그 어느 때보다 기분이 좋아졌다,그는 좋은 소식을 들었다,최근에 좋은 소식을 들었다,나쁜 소식을 듣다,좋아하는 밴드의 콘서트 티켓을 구매하지 못했다
1478,그는 강아지를 키우게 되었다,그는 동물에 대한 알레르기가 있었다,애완동물 알레르기가 있었다,집에 반려동물을 키울 수 없는 규정이다,알레르기가 있었다
1479,그는 최선을 다해 노력했다,그는 아무런 노력도 하지 않았다,꿈을 포기하지 않았다,자신에 대한 믿음을 잃다,자신을 믿지 않았다
1480,그는 가려움을 느꼈다,그는 피부에 발진이 없었다,알러지 반응이 없었다,피부 질환이 있다,알레르기 반응을 일으켰다
1481,그는 영화를 보고 싶어 했다,그는 영화관이 폐쇄되었다,돈이 없었다,영화관이 폐쇄되었거나 상영 시간이 끝났다,눈이 아프다고 했다
1482,그는 전화가 울리기 시작했다,그는 전화를 끈 상태였다,전원을 꺼두지 않았다,전화벨을 꺼둔다,전화를 벨소리로 설정하지 않았다
1483,그는 걸을 수 없었다,그는 마비되었다,그의 다리에 심각한 부상이 있었다,다리를 다치다,다리를 다친 상태였다
1484,그는 스스로를 아끼는 사람였다,그는 자기 자신을 싫어했다,자신의 가치를 알지 못했다,자존감이 너무 낮다,자신을 사랑하지 않았다
1485,그는 정책을 변경했다,그는 당선되지 않았다,당선된 후 첫 100일 안에 있었다,이에 반대하는 이해관계자들의 반발이다,이미 결정을 내렸다
1486,그는 좋아하는 셔츠가 있었다,그는 옷을 사러 나가지 않았다,그 셔츠를 세탁소에 맡기지 않았다,그 셔츠가 너무 작아서 입을 수 없다,옷장을 정리했다
1487,그는 짐을 챙겼다,그는 여행을 취소했다,여권을 잊었다,여행이 취소된다,여행을 취소했다
1488,그는 머리를 풀어헤쳤다,그는 머리카락이 짧았다,너무 긴 머리를 가졌다,머리카락이 너무 길어서 계속 묶여있다,머리카락이 짧았다
1489,그는 그후 기분이 훨씬 나아졌다,그는 심각한 질병에 걸렸다,새로운 일자리를 찾지 못했다,새로운 취미를 찾아서 열정적으로 즐긴다,약을 복용하지 않았다
1490,그는 셀카를 찍었다,그는 카메라를 잃어버렸다,자신을 사랑하지 않았다,카메라의 배터리가 다 떨어지다,카메라를 잃어버렸다
1491,그는 친구들과 팝콘을 나눠 먹었다,그는 친구들이 없었다,다이어트 중이었다,알러지 반응이 있다,알러지가 있었다
1492,그는 자신감이 생겼다,그는 계속해서 실패했다,자신의 능력을 충분히 인정하지 않았다,주변 사람들의 비난과 비판이다,계속 실패만 했다
1493,그는 컬렉션에 추가했다,그는 돈이 없었다,돈을 벌지 못했다,돈이 부족하다,돈이 부족했다
1494,그는 어젯밤에 잘 잤다,그는 침대에서 떨어지지 않았다,스트레스를 많이 받고 있지 않았다,스트레스와 불안이 없다,침대에서 떨어졌다
1495,그는 수염을 길렀다,그는 여성이었다,깨끗하고 말끔한 이미지를 유지해야 했다,귀찮음과 피부 가려움증이 없다,군대에 복무 중이었다
1496,그는 눈싸움을 하고 있었다,그는 눈이 없었다,안경을 쓰고 있었다,그는 눈이 아프다고 말한다,안경을 썼다
1497,그는 저녁을 걸렀다,그는 하루 종일 밥을 먹지 않았다,식재료를 모두 다 사용했다,식재료가 부족하다,늦게 일을 마쳤다
1498,그는 아침 일찍부터 일을 시작했다,그는 밤늦게까지 늦잠을 자고 있었다,밤늦게까지 놀았다,전날 늦게까지 일을 하느라 피곤하다,밤늦게까지 놀았다
1499,그는 그녀를 좋아하는 것 같았다,그녀는 그를 싫어했다,항상 누구나에게 다정하게 대하다,그녀가 이미 다른 사람과 연애 중이다,그녀에게 관심이 없었다
1500,그는 휴대폰을 찾을 수 없었다,그는 핸드폰을 절대 분실하지 않았다,집에 두고 나온 것이 아니다,배터리가 다 떨어지다,주머니에 넣어두지 않았다
1501,그는 너무 많이 사용했다,그는 충분한 자원이 없었다,절약을 했다,절약을 하지 않다,신용카드를 잃어버렸다
1502,그는 출근을 위해 옷을 입었다,그는 집에 갇혀있었다,집에 머무르기로 결정했다,옷이 다 망가져 있지만 새로운 옷을 살 돈이 없다,집에 있었다
1503,그는 얼룩을 제거했다,그 얼룩이 빠질 수 없었다,옷을 세탁하지 않았다,옷에 색이 변하다,세탁기가 고장났다
1504,그는 다시 고개를 흔들었다,그는 동의했다,이미 너의 제안을 거절했다,이미 결정된 계획이 있다,이미 결정을 내렸다
1505,그는 혼자 술을 마셨다,그는 음주운전을 하지 않았다,건강에 대해 심각하게 걱정하지 않았다,주량을 넘다,의사의 건강 조언을 따르고 있었다
1506,그는 스마트폰을 구입했다,그는 소득이 없었다,기존의 폴더폰이 아직 작동 중이었다,돈을 아끼기 위해 사용하지 않다,돈이 없었다
1507,그는 타이어를 걷어찼다,그의 차가 이미 펑크가 났다,힘들게 일어서야 했다,타이어가 이미 공기가 없다,신발을 신고 있었다
1508,그는 전에는 한 번도 해본 적이 없었다,그는 그 일을 할 수 없었다,그것을 배우기 싫어했다,두려움과 불안감 때문이다,기회를 받지 못했다
1509,그는 새 스웨터를 구입했다,그는 돈이 없었다,돈이 부족해서 쇼핑을 할 수 없었다,지갑에 돈이 없다,돈을 모으기 시작했다
1510,그는 친구에게 고마워했다,그 친구는 그를 배신했다,혼자서 문제를 해결할 수 없었다,그가 친구에게 실망을 주지 않도록 노력한다,혼자 문제를 해결했다
1511,그는 실수로 발을 헛디뎠었다,그는 바닥이 꽉 차 있었다,안전화 장비를 착용하고 있었다,안정적인 신발을 신다,신발 끈이 풀렸다
1512,그는 두통이 생겼다,그는 하루 종일 휴식을 취했다,그이 아무것도 먹지 않았다,진통제를 복용한다,충격을 받았다
1513,그는 친구에게 조언을 구했다,그는 모든 결정을 스스로 내렸다,자신의 결정을 스스로 내릴 수 없었다,자신의 결정을 내리지 못한다,자신에게 자만심이 있었다
1514,그는 탄산음료를 끊었다,그는 음료수 회사의 대규모 스폰서십을 받고 있었다,건강한 생활을 추구하지 않았다,건강을 위해 운동을 시작하다,탄산음료를 중독되었다
1515,그는 자리를 찾았다,그는 계속해서 이동했기 때문에 자리를 찾지 못했다,무릎을 다치었다,그의 뒤에 있는 사람이 계속해서 자리를 옮긴다,늦게 일어났다
1516,그는 목발을 사용했다,그는 걷기를 싫어했다,다리를 다쳤다,다리를 다치다,다리를 다쳤다
1517,그는 여자처럼 흐느꼈다,그는 남자였다,강한 남자였다,강한 감정을 가진 사람이다,남자다운 모습을 보였다
1518,그는 가방을 확인했다,그는 가방을 잃어버렸다,가방을 분실했다,가방에 지갑이 없다,가방을 놓친다
1519,그는 지갑을 잃어버렸다,그는 지갑을 가지고 있지 않았다,집에 두고 온 것이 아니다,현금과 카드가 모두 들어있다,주머니에 지갑을 넣어두었다
1520,그는 첫 번째 치아를 잃었다,그는 영구 치아를 가지고 있었다,축구를 할 때 상대 선수와 부딪혔다,충격이었다,예방 치과 진료를 받았다
1521,그는 데이트 상대를 만났다,그는 집에 갇혀 있었다,집에 갇혀 있었다,상대가 실수로 잘못된 장소에 가서 그를 기다리고 있지 않다,집에 머물고 있었다
1522,그는 실수로 총을 쐈다,그는 총기를 가지고 있지 않았다,안전 규정을 엄격하게 준수했다,안전 제한에 어긋나다,총기 안전 규정을 잘 알고 있었다
1523,그는 나머지를 맡았다,그는 모든 것을 포기했다,능력이 없었다,다른 사람들이 그의 능력을 의심한다,미리 약속한 일이 있었다
1524,그는 머리를 손질했다,그는 머리카락이 없었다,머리카락을 모두 깎았다,머리카락이 너무 짧아서 뭘 할 수 없다,머리를 이번에 자르지 않았다
1525,그는 주차할 차를 찾았다,그는 차를 가지고 있지 않았다,주차위반으로 벌금을 냈다,주차 공간이 너무 협소하다,차가 도난당했다
1526,그는 공에서 눈을 떼지 못했다,그는 눈이 없었다,축구에 극도로 열중하고 있었다,그의 집중력이 높다,매우 흥분했다
1527,그는 남자친구에게 물어봤다,그는 완전히 다른 사람에게 물어보지 않았다,진심으로 대답하지 않았다,그의 남자친구가 자신과 함께 살고 싶어하지 않다,자신의 결정을 이미 내렸다
1528,그는 실수로 폰을 눌러 전화를 걸었다,그는 폰을 잃어버렸다,잠에서 깨어 있지 않았다,잠금 화면을 설정한다,주머니에 폰을 넣지 않았다
1529,그는 학교까지 가는 카풀을 놓쳤다,그는 학교에 가지 않았다,일어나기를 귀찮아했다,자전거가 고장나서 탈 수 없다,일어나는 것을 놓쳤다
1530,그는 머리를 부딪쳤다,그는 안전모를 착용했다,헬멧을 착용했다,헬멧을 착용한다,헬멧을 썼다
1531,그는 친구들을 다시 만나게 되었다,그는 사회적인 불화로 인해 친구들과 연락이 끊어졌다,다른 나라로 이사를 갔다,바쁜 스케줄과 거리가 멀다,집에 머물기로 결정했다
1532,그는 물을 많이 마셨다,그는 탈수증상이 있었다,신장 기능이 저하되었다,식중독에 걸린다,탈수 증세를 보였다
1533,그는 커피를 마시고 싶어 했다,그는 카페에 가는 시간이 없었다,카페인에 대한 알러지가 있었다,"지금이 밤 10시이고, 잠을 자야하는 시간이다",수면 부족으로 피곤했다
1534,그는 어느 날 아침 눈을 떴다,그는 사망했다,전날 밤에 사망했다,아침에 일찍 일어나는 것을 싫어한다,밤새 울었다
1535,그는 남자 친구의 부모님을 만났다,그는 동성애자였다,예의 바르지 않았다,너무 긴장해서 말이 나오지 않다,남자 친구와 헤어졌다
1536,그는 하루 종일 울었다,그는 감정이 없었다,슬픈 영화를 봤다,가족 문제 때문에 슬픔을 이기지 못한다,좋아하는 가수의 콘서트에 갔다
1537,그는 메일을 확인했다,그의 인터넷 연결이 끊겼다,인터넷 연결이 끊겨 있었다,스팸 메일이 너무 많아서 정말 지친다,인터넷 연결이 끊겼다
1538,그는 무기를 꺼내들었다,그는 평화를 사랑하는 사람이었다,정당방위를 위해 행동했다,정신적인 안정을 찾다,평화적인 해결을 찾았다
1539,그는 바로 옆에 있었다,그는 다른 대륙에 있었다,귀가 먼 사람이었다,그의 주의를 끌 수 없다,다른 나라에 있었다
1540,그는 집에 늦게 들어왔다,그는 집에 머물러야 했다,교통사고를 당했다,교통체증이었다,일찍 들어왔다
1541,그는 애완 고양이를 키우고 싶어했다,그는 알레르기가 있었다,그의 아파트가 반려동물을 허용하지 않았다,아파트에서 반려동물을 키울 수 없는 규정이다,애완동물 알레르기가 있었다
1542,그는 천천히 고개를 흔들었다,그는 목이 아파서 고개를 흔들지 않았다,동의하지 않았다,그가 동의하지 않는다,이야기에 전혀 관심이 없었다
1543,그는 기사를 읽었다,그는 시력이 없었다,뉴스에 중독되었다,글씨가 작아서 읽기 어렵다,시력이 좋지 않았다
1544,그는 학교에서 일진행세를 했다,그는 학교에 다니지 않았다,실제로 공부를 잘하지 않았다,학교 규칙을 어긴다,존경받는 선생님에게 무례하게 행동했다
1545,그는 드레스를 찾았다,그는 옷장을 정리하다가 드레스를 발견했다,결혼식에 참석하지 않을 예정이었다,결혼식이 취소되었기 때문이다,옷장을 정리했다
1546,그는 초대를 받았다,그는 그 날 다른 약속이 있었다,사회적인 모임을 싫어했다,바쁜 스케줄이다,그들을 싫어했다
1547,그는 자신의 냄새를 맡았다,그는 코가 없었다,코가 막혀있다,그의 코가 막혀 있다,코가 막혀 있었다
1548,그는 가슴에 묻은 더러운 물을 닦아내었다,그는 옷을 입지 않았다,깨끗이 샤워를 하지 않았다,그가 시간이 없다,샤워를 하지 않았다
1549,그는 늦을 것 같았다,그는 미리 출발하여 시간을 맞추었다,교통체증이 없었다,그는 미리 일어나 출발했다,미리 일어났다
1550,그는 키가 커졌다,그는 유전적으로 작은 키를 가지고 있었다,유전적으로 작은 가족에서 왔다,유전적인 요소이다,영양분이 부족했다
1551,그는 셔츠에 맥주를 엎질렀다,그는 음주 중이 아니었다,술에 취해서 넘어졌다,그가 즉시 세탁소에 가서 세탁을 하다,음주 중이었다
1552,그는 자신에 대해 글을 썼다,그는 문해장애가 있었다,자기 자신을 이해하지 못했다,자기 비하가 심하다,자신의 과거를 잊고 싶어했다
1553,그는 속눈썹을 깜빡거렸다,그는 속눈썹이 없었다,눈이 아프다고 말하다,눈이 따가운 것 때문에 끊임없이 눈물이 난다,눈을 크게 뜨고 있었다
1554,그는 블로그를 시작했다,그는 컴퓨터를 사용할 수 없었다,글을 잘 쓰지 못했다,시간이 부족해서 꾸준히 업데이트하지 못한다,컴퓨터를 사용할 수 없었다
1555,그는 그녀의 가슴을 움켜쥐었다,그녀가 그를 떠나려고 했다,그녀가 심장 마비가 일어났다,그녀가 무서워한다,그녀가 그를 거부했다
1556,그는 저글링하는 법을 배웠다,그의 팔이 다리가 없었다,손이 없었다,그의 손이 다치다,균형을 잃어버렸다
1557,그는 뭔가 대단한 사람처럼 들렸다,그는 말을 잘 못했다,자신의 업적을 속였다,실제로는 자신이 그렇게 대단하지 않다,자만심이 강했다
1558,그는 선물을 열어봤다,그는 선물을 받지 않았다,이미 내용물을 알고 있었다,누군가가 이미 열어본 선물이었다,궁금증을 가지지 않았다
1559,그는 아침 식사를 준비했다,그는 밤에 잠을 못 이었다,냉장고에 음식이 없었다,냉장고에 음식 재료가 모두 다 떨어지다,식료품이 다 떨어졌다
1560,그는 남자친구와 헤어졌다,그는 결혼했다,너무 강한 사랑을 느끼지 않았다,새로운 사랑을 만난다,여전히 그를 사랑했다
1561,그는 어쨌든 하나를 사기로 결심했다,그는 돈이 없었다,돈이 없어서 사지 못할 수도 있다,지갑을 집에 두고 오다,돈이 없었다
1562,그는 수영을 하고 싶어했다,그는 수영장이 폐쇄되었다,물에 두려움을 가지고 있었다,수영장이 폐쇄되어 있다,물에 두려움을 가지고 있었다
1563,그는 보안팀을 호출했다,그는 자체적으로 문제를 해결했다,도둑에게 습격당하고 있었다,비상사태가 아니다,자신의 촬영장비를 잃어버렸다
1564,그는 도시를 탐험했다,그는 공포증을 가지고 있었다,높은 고도에 대한 고혈압을 가지고 있었다,지도를 잃어버린다,지리를 잘 몰랐다
1565,그는 다른 차를 들이받았다,그는 차를 운전하지 않았다,안전운전에 주의를 기울였다,보험금을 지불할 수 없다,속도를 줄였다
1566,그는 사탕을 찾았다,그는 당뇨병이 있었다,당뇨병이 있었다,당뇨병이 있다,당뇨병이었다
1567,그는 올해도 참석했다,그는 사랑하는 사람과 결혼식을 가졌다,다른 일정이 있었다,코로나19 바이러스 팬데믹이다,해외로 여행 중이었다
1568,그는 썰매를 타러 갔다,그는 눈이 내리지 않았다,눈이 내리지 않았다,눈이 너무 많이 내려서 길을 가로막고 있다,눈이 내리지 않았다
1569,그는 여자 친구에게 전화했다,그는 전화를 할 수 없었다,그녀가 이미 다른 사람과 연락 중이었다,통화 중에 전화가 끊긴다,바쁜 회의 중이었다
1570,그는 퇴근 후 집에 도착했다,그는 사고로 다치지 않았다,차에서 기름이 끝났다,교통체증 때문에 집에 늦게 도착한다,길을 잃었다
1571,그는 순간을 영원처럼 느꼈다,그는 스트레스와 불안으로 인해 현실을 왜곡하고 있었다,삶의 마지막 순간이었다,시간이 너무 빨리 흐른다,사랑하는 사람과 함께 있었다
1572,그도 자신을 좋아했다,그는 자기 자신에 대한 자격 없는 믿음을 가지고 있었다,심각한 우울증에 시달렸다,다른 사람들의 비난과 비판에 대한 두려움이다,자신에 대한 자존심이 없었다
1573,그는 똑같이 반을 나눴다,그는 한 쪽이 더 큰 것을 원했다,공정하지 않은 방법으로 나누었다,한 쪽 반에 더 많은 학생들이 있다,더 많은 사탕을 원했다
1574,그는 하루 종일 TV를 시청했다,그는 전기가 나갔다,외부 활동에 참여했다,책을 읽거나 야외 활동을 한다,바쁜 하루를 보냈다
1575,그는 등산을 좋아했다,그는 높은 산에 올라갈 수 없었다,높은 곳이 무서워서 오르지 않았다,다리에 부상을 입다,높은 곳이 무서워했다
1576,그는 결국 그 사실을 알게 되었다,그는 계속 거짓말을 믿고 있었다,계속해서 진실을 숨기려고 했다,그가 계속해서 현실을 부정한다,계속해서 거짓 정보를 받아들였다
1577,그는 우편으로 편지를 받았다,그는 주소를 잘못 기입했을 수 있다,주소를 잘못 기입했다,그 편지가 미세먼지에 오염되어 있다,주소를 잘못 썼다
1578,그는 그녀를 돌봤다,그녀는 완전히 건강했다,자신의 건강을 소중히 여기지 않았다,그녀가 퇴원할 때까지 계속해서 병원에 머물러야 한다,자신이 병원에 입원해야 했다
1579,그는 소변을 많이 봤다,그는 수분을 많이 섭취하지 않았다,디하이드레이션 상태였다,신장 문제로 병원에 입원 중인다,하루 종일 수분을 섭취하지 않았다
1580,그는 좋은 밤을 보내었다,그는 잠을 이루지 못했다,너무 피곤해서 잠을 못 자야 했다,다음 날 아침에 중요한 시험이 있다,잠을 설치지 못했다
1581,그는 새 휴대폰이 필요했다,그는 이미 새 휴대폰을 가지고 있었다,돈을 모아야 했다,은행 계좌 잔고가 부족하다,기존 휴대폰이 아직 작동 중이었다
1582,그는 심해 낚시에 나섰다,그는 심해에 가는 배를 놓쳤다,바다에 근접한 지역에 살지 않았다,배가 침몰한다,바다에 두려움을 느꼈다
1583,그는 입소문이 났다,그는 완전히 사적인 삶을 살았다,사적인 정보를 유출했다,사실과 다르게 오해를 받다,조용한 사람이었다
1584,그는 코끝을 손으로 치켜올렸다,그는 코가 아프지 않았다,코가 간지러웠다,코가 간지러워서이다,감기에 걸렸다
1585,그는 저녁 식사로 피자를 주문했다,그는 피자 배달원이 오지 않았다,다이어트 중이었다,그는 다이어트 중이다,피자를 싫어했다
1586,그는 아버지와 함께 낚시를 하러 갔다,그는 낚시대를 깜빡했다,바다에서 물고기를 잡을 수 없었다,낚시대를 놓고 오는 것을 잊다,수영을 못했다
1587,그는 새 토스터기를 구입했다,그는 전기가 공급되지 않았다,이미 전자렌지로 빵을 구워먹었다,이미 다른 사람이 선물로 준 토스터기가 있다,이미 완벽한 토스터기를 가지고 있었다
